text,author_id,lang,created_at,id,edit_history_tweet_ids
@JamesStress79 @Rob_Fleetwood @Thejoeyb5639 @just_karl1027 @gehrig38 Like the 1967 study in the New England Journal of Medicine that refuted sugars role in heart disease and blamed fats? The same study that medical professionals cited and relied on for 50 years? The same study we now know was funded by the sugar industry? That kind of science?,735402450,en,2022-11-22T19:17:14.000Z,1595134325661765634,['1595134325661765634']
@JamesStress79 @Thejoeyb5639 @just_karl1027 @gehrig38 ALL medical professionals or only the ones who parrot your beliefs?,735402450,en,2022-11-22T19:11:23.000Z,1595132853620461568,['1595132853620461568']
RT @catturd2: If Katie Hobbs can be in charge of the vote count of the Governor’s race in Arizona in 2022 - can Donald Trump be in charge o…,735402450,en,2022-11-15T16:57:43.000Z,1592562500855541760,['1592562500855541760']
"RT @JesseKellyDC: I’m hindsight, it makes sense why Hobbs wouldn’t debate Lake. Despite being down in the polls.

She knew she’d already wo…",735402450,en,2022-11-15T16:47:25.000Z,1592559908259364864,['1592559908259364864']
@pandapoorocks @russvought Tell us you don’t understand how government works without telling us…,735402450,en,2022-11-10T19:19:14.000Z,1590786177116033024,['1590786177116033024']
@ChrisLoesch @elonmusk @Ki_PenYakki_ay @DLoesch I follow her and never see her.,735402450,en,2022-11-10T14:58:23.000Z,1590720530189283330,['1590720530189283330']
"RT @rising_serpent: Kari Lake's opponent is literally in charge of 𝘢𝘥𝘮𝘪𝘯𝘪𝘴𝘵𝘦𝘳𝘪𝘯𝘨 𝘢𝘯𝘥 𝘤𝘦𝘳𝘵𝘪𝘧𝘺𝘪𝘯𝘨 elections in the State of Arizona.
Let that…",735402450,en,2022-11-10T14:56:45.000Z,1590720118626996224,['1590720118626996224']
"RT @TimRunsHisMouth: If Katie Hobbs can't run a successful election, she sure as hell can't run a state.",735402450,en,2022-11-10T14:49:45.000Z,1590718357053280257,['1590718357053280257']
RT @seanmdav: Not gonna lie: it seems pretty freaking weird given the massive drop in Biden’s popularity/approval relative to 2020 that we…,735402450,en,2022-11-10T14:49:41.000Z,1590718342746501120,['1590718342746501120']
@MoroboshiY @Barkley02883235 @RBReich And MY point is that they didn’t even try. Stop blaming Republicans for everything your side doesn’t do.,735402450,en,2022-11-10T14:49:20.000Z,1590718253680427010,['1590718253680427010']
"RT @johnrackham82: 52% of Fetterman's votes were mail in ballots. 

Do you understand what they do now?",735402450,en,2022-11-10T14:41:23.000Z,1590716252255027201,['1590716252255027201']
@She_Became @johnrackham82 Just say you’re voting for jello-brain,735402450,en,2022-11-10T14:34:08.000Z,1590714428571668480,['1590714428571668480']
"RT @Aikens_Josh: She won’t. 
You get what you vote for. Enjoy the crime.",735402450,en,2022-11-10T14:24:20.000Z,1590711961079402500,['1590711961079402500']
"RT @EricMMatheny: With a president barely hovering around 40% approval, 8.5% inflation, a world war on the horizon, and in the middle of a…",735402450,en,2022-11-10T14:23:17.000Z,1590711697597419523,['1590711697597419523']
"RT @JamesBradleyCA: Gotta laugh that Pennsylvania’s voting is so “tight” that they just reelected a dead man.

But hey, DONT QUESTION ELECT…",735402450,en,2022-11-10T14:22:51.000Z,1590711590827208706,['1590711590827208706']
@WatchChad Trump did great things. He needs to step aside now. This kind of behavior is exactly why I didn’t for him i’m the primaries.,735402450,en,2022-11-10T14:21:54.000Z,1590711349906378753,['1590711349906378753']
@ArnieVT @GeorgeTakei Racist,735402450,en,2022-11-10T14:16:09.000Z,1590709904729608193,['1590709904729608193']
@GeorgeTakei Wow. Racist much?,735402450,en,2022-11-09T17:37:51.000Z,1590398274909138944,['1590398274909138944']
RT @MattWalshBlog: New York and Michigan both voted for feckless tyrants who locked them up during COVID but refuse to lock up actual crimi…,735402450,en,2022-11-09T15:05:55.000Z,1590360041278025728,['1590360041278025728']
@momanoms2 @LilaGraceRose I didn’t. But CA is a cesspool.,735402450,en,2022-11-09T13:39:07.000Z,1590338194155147269,['1590338194155147269']
@MegMont22813880 @TatianaGarside @ThenYourself @LilaGraceRose No. We are upset that you champion killing babies,735402450,en,2022-11-09T13:37:25.000Z,1590337765837008898,['1590337765837008898']
@Meidas_ZobethC @JDCocchiarella Classy,735402450,en,2022-11-09T05:28:14.000Z,1590214659453644800,['1590214659453644800']
RT @hodgetwins: The guy with brain damage that can barely speak is currently outperforming Biden’s 2020 numbers in Pennsylvania. 🤦🏾‍♂️ No w…,735402450,en,2022-11-09T04:12:04.000Z,1590195491740213248,['1590195491740213248']
"@MoroboshiY @Barkley02883235 @RBReich Manchin and Sinema don’t represent a party, they represent the people who voted for them in their respective states. Now, Name the Dem Senators and/or Congress members who introduced a bill calling for Election day to be a Federal holiday.",735402450,en,2022-11-09T04:11:15.000Z,1590195286173184000,['1590195286173184000']
@CainAislinn @MaryLTrump @RoArquette That’s because we dont live in a Democracy. We live in a Constitutional Republic. Maybe you should try opening a history book to see why.,735402450,en,2022-11-09T03:35:06.000Z,1590186188660674561,['1590186188660674561']
@rlux The horror of people thinking differently than you.🙄,735402450,en,2022-11-09T03:32:10.000Z,1590185450840653825,['1590185450840653825']
@julie_kelly2 You saw it in 2020. People just woke up.,735402450,en,2022-11-09T03:17:02.000Z,1590181644111327232,['1590181644111327232']
"RT @TimRunsHisMouth: BREAKING: Beto has officially lost the hat trick of President, Governor and Senator.

Turns out the fake hispanic nick…",735402450,en,2022-11-09T03:16:05.000Z,1590181404033581056,['1590181404033581056']
@CalltoActivism So are you saying women who vote contrary to your demands aren’t women?,735402450,en,2022-11-09T03:15:02.000Z,1590181140492877824,['1590181140492877824']
@JDCocchiarella 😂🤣😆,735402450,und,2022-11-08T23:18:09.000Z,1590121527647010816,['1590121527647010816']
@weaselette @RBReich Most employers let people off to go vote,735402450,en,2022-11-08T22:46:48.000Z,1590113637217505282,['1590113637217505282']
@Barkley02883235 @RBReich You’ve had a Democratic Congress and a democrat for president for the last year. Guess again,735402450,en,2022-11-08T22:46:31.000Z,1590113563775234048,['1590113563775234048']
@SystemsAllianc3 @RBReich Ummm…Dems have been in charge and haven’t done it so what the excuse now?,735402450,en,2022-11-08T22:45:54.000Z,1590113409210929153,['1590113409210929153']
@augustwestfly @RBReich I’m a single Mom and Republican. I vote in every election. The only people crafting policies to make my life as a single Mom harder are Democrats.,735402450,en,2022-11-08T22:44:48.000Z,1590113132110024704,['1590113132110024704']
"@GavinNewsom @GOP This is laughable. You are flat out, bold face lying. You have destroyed this state with your high taxes and determination to put gas companies out of business. The only people in favor of lowering gas prices are Republicans.",735402450,en,2022-11-08T22:42:30.000Z,1590112552364961793,['1590112552364961793']
