author_id,id,lang,edit_history_tweet_ids,created_at,text
3140544597,1595177433552064515,en,['1595177433552064515'],2022-11-22T22:08:31.000Z,"RT @elonmusk: @waitbutwhy It is shocking how many journalists viscously attack free speech, but somehow think they’re the good guys!"
3140544597,1595176883171229703,en,['1595176883171229703'],2022-11-22T22:06:20.000Z,"RT @WallStreetSilv: George Soros: “Covid-19 also helped legitimize instruments of control”…  

They are saying the quiet part out loud.

🔊s…"
3140544597,1595165928949485579,en,['1595165928949485579'],2022-11-22T21:22:48.000Z,RT @benshapiro: You calling out others for their supposed anti-Semitism is like OJ Simpson calling out others for spousal mistreatment
3140544597,1595138573808054273,en,['1595138573808054273'],2022-11-22T19:34:06.000Z,RT @VeronikaSimms: I'm still kind of amazed that all the hippies grew up to become super angry simps for the government.
3140544597,1595133928545087489,en,['1595133928545087489'],2022-11-22T19:15:39.000Z,"RT @DrAndrewJackson: Bill Gates, the chairman of the Maricopa Board of Supervisors, is now staying in an undisclosed location...

BOX 3."
3140544597,1595131381830807552,en,['1595131381830807552'],2022-11-22T19:05:32.000Z,RT @RealJamesWoods: That’s some cutting edge journalism there. What a scoop!
3140544597,1595130957946032129,qme,['1595130957946032129'],2022-11-22T19:03:51.000Z,RT @Taiwan171717: @greg_price11 https://t.co/Qr8dBDISFH
3140544597,1595113046862491648,en,['1595113046862491648'],2022-11-22T17:52:40.000Z,RT @Craig_R_Perkins: @joncoopertweets Same bird sofa feather! https://t.co/KmmslxUFsj
3140544597,1595111960697532416,en,['1595111960697532416'],2022-11-22T17:48:21.000Z,"RT @ejrosetta: Right, I’m done.

3 months ago, I was tasked with writing an article detailing “20 Transphobic JK Rowling Quotes We’re Done…"
3140544597,1595110372608217093,en,['1595110372608217093'],2022-11-22T17:42:03.000Z,RT @RealJamesWoods: In their own words…  https://t.co/b0CUaDudgb
3140544597,1595109605847490562,en,['1595109605847490562'],2022-11-22T17:39:00.000Z,"RT @elonmusk: @kylenabecker @Twitter As is obvious to all but the media, there is not one permanent ban on even the most far left account s…"
3140544597,1595108118757019648,en,['1595108118757019648'],2022-11-22T17:33:05.000Z,"RT @USASpoonster: @greg_price11 ""Take a good look, kids.  This is what a liar looks like."" https://t.co/fWzoSn3TND"
3140544597,1595105646479048706,en,['1595105646479048706'],2022-11-22T17:23:16.000Z,"RT @RealJamesWoods: I couldn’t agree more. 

Too bad Black Americans weren’t armed when you Democrats voted against freeing the slaves, ass…"
