lang,edit_history_tweet_ids,author_id,created_at,text,id
und,['1595156620178124800'],791038844854530048,2022-11-22T20:45:49.000Z,@SkinnyBoi001_ @Yazeed_Zeezah @Cristiano *our,1595156620178124800
und,['1595156018853515272'],791038844854530048,2022-11-22T20:43:26.000Z,@SkinnyBoi001_ @Yazeed_Zeezah @Cristiano 🤡🤡,1595156018853515272
in,['1595134188621119492'],791038844854530048,2022-11-22T19:16:41.000Z,@callmeunscramz @M__bosting @justmendex @zaynerb_Auwwal @asiya_surajo @Faridatu001 @jibreelKhalil @abdulahmed332 @khausar__ @Abyusuf22 @shamsiyyayakub4 @barakah_bello @little_bolanle @zaMusbeyNe_ @Zakson_boyo @FatyGowon @Thickest_sayrah @6_anfield @SkinnyBoi001_ ✅ Allahu ya kawo babban rabo,1595134188621119492
en,['1595134121516449801'],791038844854530048,2022-11-22T19:16:25.000Z,RT @callmeunscramz: @elsalams__ @rookie_nda @itz__Faruq @Abbakarsaddiiqq @b_finisher @Ayeesha_gajo @Rukky___G @Mjyaro @arc_surveyor @Abduls…,1595134121516449801
en,['1595134108090466304'],791038844854530048,2022-11-22T19:16:22.000Z,RT @callmeunscramz: @Aljanimotsi @BabaAli__ @Sir_Affar @h_a_sarauniya @Zeenerb_Abu @i__am_delight @Sir__md @zantex_jr @Military__boy @Dat_k…,1595134108090466304
en,['1595134082610266112'],791038844854530048,2022-11-22T19:16:16.000Z,RT @callmeunscramz: @M__bosting @justmendex @zaynerb_Auwwal @asiya_surajo @Faridatu001 @jibreelKhalil @abdulahmed332 @khausar__ @Abyusuf22…,1595134082610266112
en,['1595134030608900097'],791038844854530048,2022-11-22T19:16:03.000Z,"RT @callmeunscramz: PLEASE WHEN YOU SEE THIS SPARE A SECOND AND RETWEET FOR ME🙏 I WILL REALLY GO A LONG WAY

Rav4 2007
Location: Abuja
Orig…",1595134030608900097
de,['1595061503652421635'],791038844854530048,2022-11-22T14:27:51.000Z,@Dadymakoda3 Abeg shift😒,1595061503652421635
en,['1594986696369901568'],791038844854530048,2022-11-22T09:30:36.000Z,@Hiskindustadha @Amar_M_Tukur I wish the rest of Islamic country would behave the way Qatar 🇶🇦 does,1594986696369901568
en,['1594985494370308096'],791038844854530048,2022-11-22T09:25:49.000Z,@birkandiahmad @ManUtdInPidgin Giveaway ai ba karya bane😂,1594985494370308096
en,['1594984894593114113'],791038844854530048,2022-11-22T09:23:26.000Z,Leo and his bodyguard de Paul https://t.co/xAQ1ToPLQx,1594984894593114113
und,['1594983830741520385'],791038844854530048,2022-11-22T09:19:13.000Z,@ManUtdInPidgin 07068482749,1594983830741520385
en,['1594983033580490752'],791038844854530048,2022-11-22T09:16:03.000Z,@DOlusegun For Tinubu or for the money we’re them give them?,1594983033580490752
en,['1594982872011706368'],791038844854530048,2022-11-22T09:15:24.000Z,@Makanaki_011 @channelstv This ain’t suppose to be funny but 😂😂😂,1594982872011706368
