author_id,lang,id,created_at,edit_history_tweet_ids,text
38050918,en,1595193446645387265,2022-11-22T23:12:09.000Z,['1595193446645387265'],@KariLakeWarRoom 🤣🤣🤣using a conspiracy theory website doesn’t help your cause. Not that you had a cause. #loser
38050918,en,1595190731286536193,2022-11-22T23:01:22.000Z,['1595190731286536193'],@tedcruz Cancun Cruz was apparently comatose during tRumps reign of criming. #weasel
38050918,en,1595187939151319040,2022-11-22T22:50:16.000Z,['1595187939151319040'],"RT @Thenina77: @Jim_Jordan GOP Thanksgiving 2022:

-Fill up your car with expensive gas while OUR BIG DONORS ENJOY RECORD BREAKING PROFITS…"
38050918,en,1595187613391986688,2022-11-22T22:48:58.000Z,['1595187613391986688'],@MoveMauga @MadeInTheUSANJ @Jim_Jordan LOL. Sure Comrade.
38050918,en,1595187301755166720,2022-11-22T22:47:44.000Z,['1595187301755166720'],"@tedcruz Well, Cancun Cruz, the hate comes from right wing extremists, such as yourself. The left wants to indoctrinate everyone to buy into their pseudo Christian values. #weasel"
38050918,en,1595144710070603776,2022-11-22T19:58:29.000Z,['1595144710070603776'],@realTuckFrumper RepubliCONs taking advantage of the mentally impaired. Sounds about right.
38050918,en,1595144319413145600,2022-11-22T19:56:56.000Z,['1595144319413145600'],"@archiopoli2 @JoeDanaReports Biased?  Stating facts are, well, facts."
38050918,en,1595144073332940800,2022-11-22T19:55:58.000Z,['1595144073332940800'],@William27281773 @JoeDanaReports 🤣ok Comrade.
38050918,en,1595143648076697600,2022-11-22T19:54:16.000Z,['1595143648076697600'],@BuzzPatterson @JoeBiden How many times do I have to block this idiot?
38050918,en,1595143323383001088,2022-11-22T19:52:59.000Z,['1595143323383001088'],Imagine that. tRump making good on releasing his taxes. 🤣🤣🤣 https://t.co/FKZAEKGqDz
38050918,en,1595142307132583936,2022-11-22T19:48:56.000Z,['1595142307132583936'],@CraigMi54247651 Never worthwhile to debate a crazy nutcase.
38050918,en,1595142118162731008,2022-11-22T19:48:11.000Z,['1595142118162731008'],@tedcruz Another Cancun Cruz tweet. Another lie. #weasel
