edit_history_tweet_ids,author_id,lang,text,id,created_at
['1595131189727473664'],752577033729871872,en,"RT @ashahshahani: One year ago today, human rights defender Khurram Parvez was arrested from his residence by the National Intelligence Age…",1595131189727473664,2022-11-22T19:04:46.000Z
['1594026688178171904'],752577033729871872,en,"RT @theYoungCenter: ""It is time for the United States to own up to its human rights obligations, to stop locking up migrants, and to bring…",1594026688178171904,2022-11-19T17:55:52.000Z
['1594014291497308160'],752577033729871872,en,"RT @ashahshahani: Another lawyer has been arrested in Iran. 

According to his sister, Arash Keykhosravi was arrested in his house and his…",1594014291497308160,2022-11-19T17:06:37.000Z
['1593654720983359489'],752577033729871872,en,"RT @ashahshahani: Force-feeding is torture. 

Yet, hunger-striking migrants at an ICE prison near you are in danger of being force-fed by t…",1593654720983359489,2022-11-18T17:17:48.000Z
['1593292900238037002'],752577033729871872,en,"RT @ProjectSouth: ""Everything we were saying about the medical abuse of migrant women was confirmed as a result of this extensive 18-month…",1593292900238037002,2022-11-17T17:20:04.000Z
['1592620713235841024'],752577033729871872,en,RT @ashahshahani: Reminder: ICE knew as far back as 2018 about the systematic medical abuse of migrant women detained at the Irwin County D…,1592620713235841024,2022-11-15T20:49:02.000Z
['1592612465376100352'],752577033729871872,en,"RT @ashahshahani: Karina Cisneros Preciado, survivor of medical abuse while detained at the Irwin County Detention Center, testifies to the…",1592612465376100352,2022-11-15T20:16:15.000Z
['1592605993128849408'],752577033729871872,en,"RT @ashahshahani: The Senate hearing on medical abuse of migrant women in ICE prisons is now on.

Senator @ossoff who led the effort to pro…",1592605993128849408,2022-11-15T19:50:32.000Z
['1592601889002356736'],752577033729871872,en,"RT @ashahshahani: Starting shortly! 

Senate hearing on medical abuse of women in ICE prisons. 

Tune in: https://t.co/GJISGtGq2R",1592601889002356736,2022-11-15T19:34:14.000Z
['1592535615668899841'],752577033729871872,en,RT @ashahshahani: BREAKING: An 18-month Senate investigation finds that migrant women detained at the Irwin County Detention Center endured…,1592535615668899841,2022-11-15T15:10:53.000Z
['1591123022702080001'],752577033729871872,en,RT @ashahshahani: Today is a good day to give a shout-out to @VetsAboutFace @VFPNational @DSAVeterans and all veterans working against war!…,1591123022702080001,2022-11-11T17:37:44.000Z
['1590872564989321216'],752577033729871872,en,"RT @ashahshahani: Dr. Mutulu Shakur, Black Liberation Elder, finally ordered freed from prison.

Thanks to @BradThomsonNoP, @PeoplesLawChi,…",1590872564989321216,2022-11-11T01:02:31.000Z
['1590519873217900544'],752577033729871872,en,"RT @ashahshahani: From Chile to Iran, long live people's liberation movements!",1590519873217900544,2022-11-10T01:41:02.000Z
['1589985070651428864'],752577033729871872,en,"RT @ashahshahani: Speaking of elections, this is 10 years ago at headquarters of the Venezuelan National Electoral Council, night of the pr…",1589985070651428864,2022-11-08T14:15:55.000Z
['1589718624239255552'],752577033729871872,en,"RT @ashahshahani: Renowned Iranian human rights lawyer Mostafa Nili has also been arrested.

Bar associations around the world: call for re…",1589718624239255552,2022-11-07T20:37:10.000Z
['1588603777153925120'],752577033729871872,en,"RT @ProjectSouth: Near University of Virginia School of Law? Join 
@virginialawwomen Monday, Nov. 7, 5:30p-730p, @UVALaw as they host @asha…",1588603777153925120,2022-11-04T18:47:09.000Z
['1588601963486203904'],752577033729871872,en,"RT @ashahshahani: Today! Hearing before the Inter-American Commission on Human Rights, @IACHumanRights, against the U.S. for killing of Ana…",1588601963486203904,2022-11-04T18:39:57.000Z
['1588585318147817472'],752577033729871872,en,"RT @ashahshahani: Dear President Biden: only the Iranian people can free Iran.

Let the Iranian people exercise self-determination and deci…",1588585318147817472,2022-11-04T17:33:48.000Z
['1588232729841246215'],752577033729871872,en,"RT @ashahshahani: Catastrophic flooding has left one-third of Pakistan underwater &amp; displaced 7.9 million people. 

Millions suffer from wa…",1588232729841246215,2022-11-03T18:12:45.000Z
['1588198622059020289'],752577033729871872,en,"RT @ashahshahani: Another Iranian journalist, Yaghma Fashkhami, has been arrested &amp; imprisoned at the notorious Evin prison.

Free all poli…",1588198622059020289,2022-11-03T15:57:13.000Z
