id,created_at,text,lang,author_id,edit_history_tweet_ids
1595191267302014976,2022-11-22T23:03:30.000Z,"Gonna make a brewery called Steve and every beer is going to have Steve in the name

Stevedore- a porter
Steve Irwin- an Australian Sparkling Ale",en,19471205,['1595191267302014976']
1595189760972275714,2022-11-22T22:57:30.000Z,I’m sorry but I hate Josh Wines just because of the name.,en,19471205,['1595189760972275714']
1595144723601448961,2022-11-22T19:58:33.000Z,Sad trombone sound https://t.co/Y39A7HK44n,en,19471205,['1595144723601448961']
1595133940624408576,2022-11-22T19:15:42.000Z,RT @JB_Hutch: @TheWarOnCars The very first text of the article pretty much sets the tone... She was nothing but a victim once her car becam…,en,19471205,['1595133940624408576']
1595133933326598145,2022-11-22T19:15:40.000Z,"RT @TheWarOnCars: You'd never know from the headline that Grossman is accused of driving 80 mph — ""allegedly racing"" with another driver —…",en,19471205,['1595133933326598145']
1595132646635585540,2022-11-22T19:10:33.000Z,"@ZachWAllen Absolutely unlivable, should tear more of the neighborhood down for parking",en,19471205,['1595132646635585540']
1595113067444334593,2022-11-22T17:52:45.000Z,At a time where Louisville is sorely needing more affordable housing it would be irresponsible to remove 48 homes ( most recent listing I could find was 675$ in 2020) for a parking lot https://t.co/8mEnwKlBIA,en,19471205,['1595113067444334593']
1594844046723538945,2022-11-22T00:03:46.000Z,RT @MurphyCartoons: @WFPLNews @yasm1nejumaa https://t.co/JMhQPGOZcS,qme,19471205,['1594844046723538945']
1594755251772575744,2022-11-21T18:10:55.000Z,RT @RunWithCraig: https://t.co/jOsYfRYclx,zxx,19471205,['1594755251772575744']
1594726361352241152,2022-11-21T16:16:07.000Z,"Wife was the 2nd customer when they opened this morning, great bagels, it's going on the rotation",en,19471205,['1594726361352241152']
1594720709481308160,2022-11-21T15:53:40.000Z,"@ky_phojo Looking to get an aerial shot of Hess Lane/Pindell Ave intersection, hoping since the trees dropped their leaves it will be easier to get a full picture to do a thought exercise on making the interaction more pedestrian safe, realize being so close to the airport may complicate https://t.co/nblFLQGXrX",en,19471205,['1594720709481308160']
1594705805143642115,2022-11-21T14:54:26.000Z,CC @LouPubWorks @KYTC https://t.co/zWqvIDx9Jz,und,19471205,['1594705805143642115']
