lang,edit_history_tweet_ids,author_id,created_at,text,id
en,['1595146278341840896'],168482605,2022-11-22T20:04:43.000Z,RT @ArkadyKoshka: Cats are so good. There’s just a little guy in my house! We hug! We don’t speak the same language! We’re best friends! He…,1595146278341840896
en,['1595134608659873792'],168482605,2022-11-22T19:18:21.000Z,"RT @MvelaseP: Western Cape Libraries are the same. If you have a proof of residence, I only know for sure in Cape Town but I'd imagine it's…",1595134608659873792
art,['1595133394283016192'],168482605,2022-11-22T19:13:31.000Z,🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣 https://t.co/N1oTXSe4IO,1595133394283016192
en,['1595133352595836929'],168482605,2022-11-22T19:13:22.000Z,"RT @_theekword: ""Stage three for thee, not for me!"" https://t.co/z2W36vKh7X",1595133352595836929
zxx,['1595130008103948288'],168482605,2022-11-22T19:00:04.000Z,https://t.co/d0BsGlLvqx,1595130008103948288
en,['1595128764442480640'],168482605,2022-11-22T18:55:08.000Z,"RT @buhlengoma_: aries • cancer • libra • capricorn • virgo • pisces

i know you have a good heart but somehow you attract the devil’s offs…",1595128764442480640
en,['1595128123959390209'],168482605,2022-11-22T18:52:35.000Z,RT @turtlebreezee: Never leave a door open for people who are half in and half out .. you deserve loyalty and consistency,1595128123959390209
en,['1595128009215746049'],168482605,2022-11-22T18:52:08.000Z,RT @AwareOfTheNarc: Do unto others… https://t.co/eRf4CcvEFX,1595128009215746049
en,['1595127883458281473'],168482605,2022-11-22T18:51:38.000Z,"RT @Lesufi: We promised to hire 6000 young and fit personnel to assist us in fighting crime, corruption, lawlessness and vandalism in our c…",1595127883458281473
en,['1595127331102003202'],168482605,2022-11-22T18:49:26.000Z,RT @AusBassie: And when you pray tonight…pray for commitment. May you commit to doing all the things that will make you become the best ver…,1595127331102003202
en,['1595120038046228480'],168482605,2022-11-22T18:20:27.000Z,I’m so obsessed with my cat daughters  🥴 I’m someone who changes my whatsapp profile photo every daynn bo or two 🥴🥰 https://t.co/42feKK2Zrh,1595120038046228480
en,['1595107339350441984'],168482605,2022-11-22T17:30:00.000Z,"RT @thesoleromero: If you grind hard everyday but simultaneously abandon your own needs, avoid your inner work, and do not take care of you…",1595107339350441984
en,['1595107142616248320'],168482605,2022-11-22T17:29:13.000Z,"RT @_Pammy_DS_: Normalize not forcing people to choose you. Know your worth and what you have to offer, and never settle for anything less…",1595107142616248320
en,['1595106696233652224'],168482605,2022-11-22T17:27:26.000Z,RT @AkanButNoJeezyy: This entire switch over took me downnnnnnnnn 😂😂😂😂 https://t.co/gQYwQmBZ4A,1595106696233652224
en,['1595106316485537793'],168482605,2022-11-22T17:25:56.000Z,RT @TheFigen_: My heart melted! 💞❤️ https://t.co/85KPjr0owy,1595106316485537793
en,['1595105120529817600'],168482605,2022-11-22T17:21:11.000Z,RT @Maryamhasnaa: Stop thinking you need to be the one to repair those relationships where you weren’t the one who damaged it in the first…,1595105120529817600
en,['1595104967081316354'],168482605,2022-11-22T17:20:34.000Z,"RT @Phillipong3: Thread of some Actors that crushed a role so well that Nobody else will be able to live up to it😂🔥

1) Rowan Atkinson as M…",1595104967081316354
en,['1595104067793358849'],168482605,2022-11-22T17:17:00.000Z,RT @iamnovibrown: Date people who work on their mental health actively.,1595104067793358849
en,['1595065483811749900'],168482605,2022-11-22T14:43:40.000Z,"RT @Stopworkplacebu: Attention Narcissists..

To build a strong team, you must see someone else's strength as a compliment to your weakness…",1595065483811749900
en,['1595034566846300163'],168482605,2022-11-22T12:40:49.000Z,RT @TansuYegen: Amazing🔥🔥🔥 https://t.co/Zcaavt868n,1595034566846300163
tl,['1595030534891229187'],168482605,2022-11-22T12:24:48.000Z,"RT @AldrinSampear: ANC Audited Top 6 Nomination List.
ANC PRESIDENT:
Cyril Ramaphosa = 2037
Zweli Mkhize = 916 
David Mabuza = 196 
Nkosaza…",1595030534891229187
en,['1595030481304973312'],168482605,2022-11-22T12:24:35.000Z,"RT @kgmadisa: JUST IN | Cyril Ramaphosa and Zweli Mkhize are the only two names that have made the ballot.  

2037 branches have nominated…",1595030481304973312
en,['1595019869883342848'],168482605,2022-11-22T11:42:25.000Z,"I set a very firm boundary with the 🗑 and communicated it very clearly. He exploded yoh. Via text. One day is one day, shame. https://t.co/LQRR3ujx6O",1595019869883342848
en,['1594991404631134211'],168482605,2022-11-22T09:49:19.000Z,RT @meganshead: CT @CityofCT law enforcement deserves a special cruelty award. Just another morning of destroying and stealing rough sleepe…,1594991404631134211
en,['1594984527914483712'],168482605,2022-11-22T09:21:59.000Z,"RT @_theekword: It went from ""help were being killed off along with our language and culture"" to ""actually our language is widely spoken"".",1594984527914483712
en,['1594984457836318720'],168482605,2022-11-22T09:21:42.000Z,And I joke here neh but it’s a mess and I really feel close to some sort of edge about this fucking situation https://t.co/vYYFUyLusG,1594984457836318720
en,['1594984442904588288'],168482605,2022-11-22T09:21:39.000Z,This thing of messing with your mental health because of other people’s shenanigans. I’m so sick of this situation. I’m so done but I have no choice but to throw myself in the deep end because I’ve decided I’m a protector but really fuck this entire situation yoh. https://t.co/MBDaiRBa4v,1594984442904588288
art,['1594965654595330048'],168482605,2022-11-22T08:06:59.000Z,👏🏽👏🏽👏🏽👏🏽😢😢😢😢😢😢😢😢 https://t.co/2yQAc1Sj2j,1594965654595330048
en,['1594965545107001344'],168482605,2022-11-22T08:06:33.000Z,"RT @allhandlebars: @Blackamazon They will sacrifice YOUR time, YOUR money, YOUR physical and emotional safety, YOUR car/apartment/possessio…",1594965545107001344
en,['1594965442963062784'],168482605,2022-11-22T08:06:09.000Z,RT @Blackamazon: We are gonna start talking about people pleasers and the amount of interpersonal havoc they cause by being willing to sacr…,1594965442963062784
en,['1594949538497937408'],168482605,2022-11-22T07:02:57.000Z,"I’ve been watching her sleep for 10 minutes, shame. I think she is settling in very well and knows this is her home and that she’s loved. (Also, judging from the goodbyes @capespca she was well loved there too 🙏🏽) #CassieCat https://t.co/n5dwQZ40Ui",1594949538497937408
en,['1594945358542819329'],168482605,2022-11-22T06:46:20.000Z,Recharging for more chaos later 🤒 https://t.co/098k0f3OXW,1594945358542819329
en,['1594785186792734721'],168482605,2022-11-21T20:09:52.000Z,As if nothing happened lol https://t.co/1iMIQMTg7O,1594785186792734721
en,['1594784744054657030'],168482605,2022-11-21T20:08:07.000Z,"RT @_mandyhusk: For everyone wondering: 

CAPITA made their employees sleep at work to avoid  people not showing up due to the hectic taxi…",1594784744054657030
en,['1594784738228797440'],168482605,2022-11-21T20:08:05.000Z,This one is such a good girl - just sitting and observing her sister being chaotic. https://t.co/6XtnhlROFO,1594784738228797440
en,['1594784182227853312'],168482605,2022-11-21T20:05:53.000Z,This is what you do at 10pm when we’ve slept the whole day. https://t.co/qi1HzjPtkq,1594784182227853312
en,['1594773167221968908'],168482605,2022-11-21T19:22:07.000Z,RT @AusBassie: And when you pray tonight…pray for the ability to take care of the things you have. We focus on asking for things and neglec…,1594773167221968908
en,['1594772626672652289'],168482605,2022-11-21T19:19:58.000Z,"I really want out but so many expectations. And it never ends well for me, shame. https://t.co/9ZpI5bTky3",1594772626672652289
en,['1594772617441026049'],168482605,2022-11-21T19:19:56.000Z,All I want to do for Xmas holidays is stay at home with my cats. I want a break. I need a break. I’m still traumatised from last year’s Dec holiday and it’s already time for the next?! Xmas is not my fave under the best circumstances but last year was a fucking doozie.,1594772617441026049
en,['1594762741633454084'],168482605,2022-11-21T18:40:41.000Z,"RT @AfricanArchives: ""Black Power is giving power to people who have not had power to determine their destiny."" —Huey P. Newton https://t.c…",1594762741633454084
en,['1594762472673939456'],168482605,2022-11-21T18:39:37.000Z,I had such a lovely daytime nap last week and I’ve been randomly thinking about ever since. I woke up cosy and surrounded by my cats. It was so lovely.,1594762472673939456
en,['1594761951824986130'],168482605,2022-11-21T18:37:33.000Z,"RT @UjuAnya: The difference between language and dialect is power.

The wealth, influence, status, nation-state projects, military of its s…",1594761951824986130
en,['1594761716919054336'],168482605,2022-11-21T18:36:37.000Z,"RT @MphoMoalamedi: I don't know, saying you put your husband as a priority over your child because your husband comes first, feels some typ…",1594761716919054336
en,['1594760565007998978'],168482605,2022-11-21T18:32:02.000Z,RT @Oyin_xO: I admire people who see one red flag and immediately bounce.,1594760565007998978
en,['1594748433566515201'],168482605,2022-11-21T17:43:50.000Z,Cass and Crumbs at dusk 🌇 https://t.co/gblxesK34g,1594748433566515201
en,['1594746930826985489'],168482605,2022-11-21T17:37:51.000Z,"RT @lerrykins_: I think @__Shezi is right, every talking stage/attempt at a relationship is a gamble.  and like any gamble, it's by sheer l…",1594746930826985489
en,['1594746812031979527'],168482605,2022-11-21T17:37:23.000Z,I’m going to my love’s event coz I’ve never disappointed her for my own good.I can breathe cause the thought of telling her I wouldn’t be there was making me physically sick. I’ll not be drawn into anything that will distract from her moment &amp; I’ll certainly be channeling my dad.,1594746812031979527
en,['1594708522717302785'],168482605,2022-11-21T15:05:14.000Z,RT @AndiMakinana: The ANC Electoral Committee led by Kgalema Motlanthe will announce Top Six candidates ahead of the 55th national congress…,1594708522717302785
en,['1594697061324185601'],168482605,2022-11-21T14:19:42.000Z,"RT @AldrinSampear: BREAKING 

ConCourt rules that Chris Hani’s killer Janusz Waluś be released on parole within 10 days. 

ConCourt found t…",1594697061324185601
en,['1594691614349623297'],168482605,2022-11-21T13:58:03.000Z,My daughters 💕 https://t.co/Bo63nmG7wq,1594691614349623297
en,['1594689468543426561'],168482605,2022-11-21T13:49:31.000Z,Sisters 💕 https://t.co/B65f8oUknV,1594689468543426561
en,['1594645299057885184'],168482605,2022-11-21T10:54:01.000Z,RT @2le_Fuze: People who lost their homes during the floods in KZN are still living in community halls. Don't vote for the ANC.,1594645299057885184
en,['1594645270293352449'],168482605,2022-11-21T10:53:54.000Z,RT @Maryamhasnaa: If sorry not sorry was a person. https://t.co/Z564UauSfZ,1594645270293352449
en,['1594645118627323905'],168482605,2022-11-21T10:53:18.000Z,RT @LingDeeYoh: You just have to roll your eyes at these campaigns to teach poor people about recycling and sustainability.,1594645118627323905
en,['1594645074306125824'],168482605,2022-11-21T10:53:07.000Z,"RT @tanyajunghans: Use your energy on yourself, not competing with or even thinking of others. 

That way, you can develop yourself so well…",1594645074306125824
en,['1594644772161228801'],168482605,2022-11-21T10:51:55.000Z,"RT @ninagrewal97: I consider an emotionally unsafe person as someone who believes they’re incapable of hurting others, avoids convos/deflec…",1594644772161228801
en,['1594633908272128000'],168482605,2022-11-21T10:08:45.000Z,RT @MariusKothor: We need several deep investigative reports on what Gates is actually doing in these African countries because these headl…,1594633908272128000
en,['1594633859261689858'],168482605,2022-11-21T10:08:33.000Z,"RT @niicole__nicole: Someone said, ""I deserve to be filled the same way I pour"" and I felt that.",1594633859261689858
