id,created_at,text,lang,author_id,edit_history_tweet_ids
1595159834697302019,2022-11-22T20:58:35.000Z,@RepMTG Tragically you don’t care about either problem.,en,16960981,['1595159834697302019']
1595134284213682176,2022-11-22T19:17:04.000Z,"Parents in the Florida, NY Union Free School District Demand the resignation of Board Members Andrade, Gorcsos, Hill, and Scheuermann - Sign the Petition! https://t.co/xNIistAVIN via @Change",en,16960981,['1595134284213682176']
1594342621102628864,2022-11-20T14:51:16.000Z,Just posted a photo https://t.co/o0ij9iNflc,en,16960981,['1594342621102628864']
1593975742945267714,2022-11-19T14:33:26.000Z,"RT @SahilBloom: The Harvard Study of Adult Development began tracking the lives of 268 Harvard sophomores in 1938.

It is considered the lo…",en,16960981,['1593975742945267714']
1593971577787490305,2022-11-19T14:16:53.000Z,RT @EricTopol: This poses a major concern for immunocompromised who have benefited from Evusheld (preventive) &amp; Bebtelovimab (useful until…,en,16960981,['1593971577787490305']
1593260037551661056,2022-11-17T15:09:28.000Z,"RT @CNN: Uganda has been struggling with an Ebola outbreak for months, and health officials in the US are preparing for the possibility tha…",en,16960981,['1593260037551661056']
1593259962930716674,2022-11-17T15:09:11.000Z,RT @Reuters: Ugandan doctors face fear and shortages in Ebola outbreak https://t.co/qkir0x2zP5 https://t.co/FxVT5ylzI0,en,16960981,['1593259962930716674']
1593259292827729920,2022-11-17T15:06:31.000Z,RT @moricemdphd: The new #EbolaOutbreakUG is starting to cause real concern.  Early intervention and support needed https://t.co/sp1anjSPlN,en,16960981,['1593259292827729920']
1593258461286092800,2022-11-17T15:03:13.000Z,RT @KaivanShroff: Nancy Pelosi is 82. She just led House Democrats to an unexpectedly good midterms outcome. Media’s first question is when…,en,16960981,['1593258461286092800']
1593258225104625664,2022-11-17T15:02:16.000Z,RT @Clb2U: @ThisIsKyleR Here ya go! Fixed it for you. https://t.co/UEc74zbwGi,en,16960981,['1593258225104625664']
1593258161690972160,2022-11-17T15:02:01.000Z,RT @EPrellberg: @ThisIsKyleR Will you talk with all the parents who have lost kids in school mass shootings? Or will you just give instruct…,en,16960981,['1593258161690972160']
1593257914994565121,2022-11-17T15:01:02.000Z,RT @IreneK21: @ThisIsKyleR May they haunt you in your worst nightmares. https://t.co/taaCuN0qYR,en,16960981,['1593257914994565121']
1593257789257703425,2022-11-17T15:00:32.000Z,"RT @CharlotteNC2022: @ThisIsKyleR Like, ""only shoot people who don't have guns""",en,16960981,['1593257789257703425']
1593257755107885056,2022-11-17T15:00:24.000Z,RT @debra_anzelone: @ThisIsKyleR https://t.co/mmVh5vSK74,qme,16960981,['1593257755107885056']
1593257740599599104,2022-11-17T15:00:21.000Z,RT @BlackBi40200550: @ThisIsKyleR You're a murderer. Cry harder. https://t.co/OkZxMsy8XO,en,16960981,['1593257740599599104']
1593257699352911872,2022-11-17T15:00:11.000Z,RT @geno_kusa: @ThisIsKyleR You’ll never make murder profitable. America will see to it.,en,16960981,['1593257699352911872']
1593257623075409920,2022-11-17T14:59:53.000Z,"RT @Resisted2TheEnd: @ThisIsKyleR First of all Kyle, your claim to fame is the murder of your fellow human beings. In the historical analys…",en,16960981,['1593257623075409920']
