created_at,id,author_id,lang,text,edit_history_tweet_ids
2022-11-22T19:15:43.000Z,1595133944990953472,3121115589,en,"RT @culturaltutor: The small city of Lugo in northern Spain has a special secret.

It is the *only* place in the world to have a complete s…",['1595133944990953472']
2022-11-22T15:33:14.000Z,1595077956669513731,3121115589,en,@tunguz So what about penis in Metaverse? 😂,['1595077956669513731']
2022-11-21T11:06:57.000Z,1594648557658771460,3121115589,en,@Rainmaker1973 Italian design 😎,['1594648557658771460']
2022-11-20T11:56:51.000Z,1594298726922829824,3121115589,it,"@GermanoDottori “Peccato” che non si possa avere una visione troppo diversa dal Pentagono, NSA e CIA.",['1594298726922829824']
2022-11-20T11:53:17.000Z,1594297828322467842,3121115589,en,"In this way the ones who really control Twitter contents are the ones who decide the council composition.
Democracy rules teach us that, in order to be really indipendent from twitters vertex ideas, the council must be formed by an indipendent third party. https://t.co/yXGqVKx2hF",['1594297828322467842']
2022-11-20T02:32:39.000Z,1594156739623985152,3121115589,qme,@JamesLucasIT https://t.co/qViHaskiwK,['1594156739623985152']
2022-11-19T16:41:16.000Z,1594007912040407040,3121115589,it,"RT @ScaltritiLab: Thread. La tecnologia potrebbe presto consentire di fare un’analisi genetica del tumore e, a parte usare questi dati per…",['1594007912040407040']
2022-11-19T16:38:20.000Z,1594007175331987459,3121115589,en,"@shazzabomb42 @visegrad24 @00_heath_00 Rules?…because russians are not fighting in Ukrainian territory? Attacking russian infrastructure in Russia is not the same as Russia attacking infrastrutture in Kiev, far away from the territory were they are fighting? Come on!",['1594007175331987459']
2022-11-19T13:12:56.000Z,1593955483626270725,3121115589,it,"@rvivaldelli @elonmusk Giusto, lui è il re, ma quella non è la vox populi.",['1593955483626270725']
2022-11-19T11:51:04.000Z,1593934882111213568,3121115589,it,@DiegoFusaro È la descrizione dei tuoi post sulla pandemia.,['1593934882111213568']
2022-11-19T10:35:39.000Z,1593915903682510850,3121115589,en,"@elonmusk This is not vox populi, this is vox followers, (and only your followers).
Your followers are not “the population”, and you are not the king.",['1593915903682510850']
2022-11-19T09:07:28.000Z,1593893712576229376,3121115589,it,"@madforfree Vergogna che ignoranza!! Paragonare i valori assoluti senza tenere di conto del rapporto del numero di vaccinati sulla popolazione e del numero di infezioni. Lei non sarebbe passata neanche all'esame di maturità con questa uscita, ma diffonde la sua ignoranza in TV. Povera Italia",['1593893712576229376']
2022-11-18T23:38:56.000Z,1593750635123732480,3121115589,en,@hrafntho Easy 😁 https://t.co/APXSxt98HV,['1593750635123732480']
2022-11-17T09:59:11.000Z,1593181951758061568,3121115589,en,@BernieSpofforth @100trillionUSD Good news,['1593181951758061568']
2022-11-16T17:08:46.000Z,1592927668844261378,3121115589,it,"@madforfree @mariogiordano5 Non compatta, 90% contro 10%...",['1592927668844261378']
2022-11-15T22:42:45.000Z,1592649331659546624,3121115589,it,@borghi_claudio @TEREMARI77 Ora ci auguriamo tu prenda quella in medicina…,['1592649331659546624']
2022-11-15T18:47:41.000Z,1592590176068435968,3121115589,it,@borghi_claudio Difficile avere risposte se non si sanno leggere gli articoli scientifici,['1592590176068435968']
2022-11-14T12:58:27.000Z,1592139899121340416,3121115589,en,"@fsyloslab Lo sai che Ritter disse che gli USA avrebbero perso in Iraq? Sceglili meglio gli analisti…
“The United States is going to leave Iraq with its tail between its legs, defeated...I believe the defeat of the United States in this war is inevitable” 
https://t.co/fWuhxVqtVa",['1592139899121340416']
2022-11-14T12:56:06.000Z,1592139310387826688,3121115589,en,"@Mauro_Gilli Uno che diceva che gli USA avrebbero perso in Iraq, che grande analista!
“The United States is going to leave Iraq with its tail between its legs, defeated. It is a war we can not win...I believe the defeat of the United States in this war is inevitable” 
https://t.co/fWuhxVqtVa",['1592139310387826688']
2022-11-13T18:40:03.000Z,1591863478142255104,3121115589,it,"@oby1sky @Stupormundi66 E pure i russi pensano di essere i buoni…
Purtroppo ignoranza e ipocrisia fanno parte della maggioranza della popolazione e tutte le nazioni",['1591863478142255104']
2022-11-13T16:17:04.000Z,1591827495913164800,3121115589,it,@Maur0068 @borghi_claudio @GiovaQuez Magari lo risolve come nei Paesi Bassi..,['1591827495913164800']
2022-11-13T16:00:54.000Z,1591823429745147904,3121115589,en,"@100trillionUSD So you are asking us to help you to protect your investment in BTC done at 20k? 😄 
No way man! 😄 I’ll be waiting for the tragedy to consume till the end, than I’ll buy again, maybe at 20k as well, but after e real strong rebound… https://t.co/FJd7alCbuC",['1591823429745147904']
2022-11-13T13:58:55.000Z,1591792728031072260,3121115589,it,@oby1sky @Stupormundi66 Neanche sotto l'URSS o l'attuale Russia,['1591792728031072260']
2022-11-13T13:57:31.000Z,1591792378532491264,3121115589,it,@Rinaldi_euro Mi sembra un'ottima legge se viene accompagnata da un bonus statale simil 110% che però funzioni. L'attuale modifica del bonus decimerà le richieste. Riprovateci,['1591792378532491264']
2022-11-13T13:26:56.000Z,1591784680801828864,3121115589,it,@Maur0068 @borghi_claudio @GiovaQuez Quello che probabilmente faremo anche noi per la raffineria di Priolo di proprietà russa.,['1591784680801828864']
2022-11-11T17:57:43.000Z,1591128048752947200,3121115589,it,@ScaltritiLab Che poi non viene iniettata la spike ma l'mRNA che fa produrre alla cellula la spike. Giusto?,['1591128048752947200']
2022-11-09T23:20:57.000Z,1590484619354591234,3121115589,en,@Nebraskangooner We are there…,['1590484619354591234']
2022-11-09T22:02:59.000Z,1590464998014259200,3121115589,en,@100trillionUSD In the end it’s going like last year… https://t.co/bcavfx1CvC,['1590464998014259200']
2022-11-08T22:14:03.000Z,1590105392818053120,3121115589,en,@IncomeSharks Sooner or later you will nail it 😄 https://t.co/QHKzER9aV1,['1590105392818053120']
2022-11-07T21:10:12.000Z,1589726939291734017,3121115589,it,@rvivaldelli @LorenzoCast89 da livornese è il primo esempio di chiarezza inopportuna che mi è venuto in mente 🤷🏻‍♂️😄,['1589726939291734017']
2022-11-07T21:04:50.000Z,1589725587882803201,3121115589,it,"@rvivaldelli @LorenzoCast89 Anche Silvano Ciriello di Ovo Sodo era chiarissimo…
Non sempre ciò che è chiaro è anche opportuno.

https://t.co/Ny2DZZHwD6",['1589725587882803201']
2022-11-07T19:31:23.000Z,1589702068935065600,3121115589,it,@LorenzoCast89 @rvivaldelli Ma parla italiano!!!,['1589702068935065600']
2022-11-05T21:37:36.000Z,1589009058211975169,3121115589,en,@IncomeSharks 6k June ‘18…,['1589009058211975169']
2022-11-05T18:46:29.000Z,1588965993543761920,3121115589,en,"RT @gunsnrosesgirl3: 2/🧵 
Here they are for some perspective of size…. Huge 

They get one chance to choose a home, and are fixed for ever,…",['1588965993543761920']
2022-11-04T21:45:41.000Z,1588648703677857792,3121115589,en,@kligerman_carl @100trillionUSD It was not stock to flow that he used to forecast 98k,['1588648703677857792']
2022-11-04T21:23:16.000Z,1588643061793312768,3121115589,en,@100trillionUSD It will be epic like the 98k pump of 1 year ago or better? https://t.co/B0CQoMFp6W,['1588643061793312768']
2022-11-04T20:51:30.000Z,1588635067748061184,3121115589,it,@NinoGalloni Ai turisti del rigassificatore nel porto di Piombino non gliene può fregare di meno..,['1588635067748061184']
2022-11-04T12:55:47.000Z,1588515350366552064,3121115589,it,"@StefanoFassina @RetePaceDisarmo @Corriere “Possono” come capacità pratica o come imposizione esterna?
La capacità pratica di riconquistarli mi sembra che l’abbiano ampiamente dimostrata dato che l’Ucraina da Marzo ha ripreso alla Russia tutto il nord, tutto l’oblast di Charkiv e ora sta riprendendo l’ovest del Dnipro…",['1588515350366552064']
2022-11-03T10:16:33.000Z,1588112890829103105,3121115589,en,"@elonmusk Consciousness does not arise from physical aggregates but pre-exists in the domain of quantum physics. 
This is the only theory in accordance with physics that can explain the origin of consciousness, the origin of life and the meaning of life.

https://t.co/jEhEV3J6mT",['1588112890829103105']
2022-11-03T10:16:05.000Z,1588112774609108992,3121115589,en,"@tunguz Consciousness does not arise from physical aggregates but pre-exists in the domain of quantum physics.  This is the only theory in accordance with physics that can explain the origin of consciousness, the origin of life and the meaning of life.

https://t.co/jEhEV3J6mT",['1588112774609108992']
2022-11-01T14:38:28.000Z,1587454029726187523,3121115589,it,"@GermanoDottori Troppe persone pensano che democrazia sia solo “libere elezioni”. In realtà nella democrazia è molto più importante l’equilibrio dei poteri e l’informazione che funge da controllore del potere, libera e indipendente. Anche in occidente non siamo più tanto democratici…",['1587454029726187523']
2022-11-01T12:26:09.000Z,1587420730240778243,3121115589,it,@emmevilla @MartinoFiorenzo O forse hanno chiesto un ritardo nelle forniture programmate da TAP e Algeria per approfittare dell’attuale alta disponibilità di offerta a basso prezzo del mercato spot. (E nel frattempo Algeria e tap vendono qual gas spot ad altri),['1587420730240778243']
2022-11-01T11:14:38.000Z,1587402730653552642,3121115589,it,"@emmevilla @MartinoFiorenzo Scusa ma: se i consumi sono bassi e gli stoccaggi pieni, da qualche parte le importazioni devono calare rispetto a quando riempivamo gli stoccaggi. Questi cali di TAP e Algeria non potrebbero essere conseguenza della diminuzione di domanda piuttosto che di minore offerta?",['1587402730653552642']
2022-11-01T09:34:53.000Z,1587377627605630982,3121115589,it,"@ilpresidenteh @il_pat Beh, il medico ha ragione 🤷🏻‍♂️",['1587377627605630982']
2022-11-01T09:32:11.000Z,1587376948954767368,3121115589,it,"@ilpresidenteh @il_pat Veramente la maggioranza delle teorie no vax si basano su opinioni e non su fatti 😂
I pochi studi che citano i no vax sono quelli degli effetti collaterali dei vaccini, ma senza dire che tutti i farmaci hanno effetti collaterali e deve essere fatto uno studio costi-benefici. https://t.co/Iqio7VA37g",['1587376948954767368']
2022-11-01T09:15:04.000Z,1587372643891777536,3121115589,it,@ilpresidenteh @il_pat Qualcuno sembra aver finito gli argomenti a sua difesa 😂,['1587372643891777536']
