created_at,author_id,edit_history_tweet_ids,lang,text,id
2022-11-22T19:26:57.000Z,1129848049,['1595136773860257792'],en,RT @NBSaphierMD: The rise in RSV and Flu is not a testament on the benefits of masking but evidence of the consequences of lockdowns and is…,1595136773860257792
2022-11-22T19:24:18.000Z,1129848049,['1595136107301437440'],en,RT @JesseKellyDC: Why would a “vaccine” that doesn’t stop the spread protect my family and community?,1595136107301437440
2022-11-22T19:21:52.000Z,1129848049,['1595135491749253127'],en,"RT @ESPNStatsInfo: On this date in 1989, Kirby Puckett signed a then-record three-year, $9 million contract, becoming baseball's first $3 m…",1595135491749253127
2022-11-22T19:20:50.000Z,1129848049,['1595135234554892288'],en,"RT @FoxNews: 'BETTER BELIEVE IT': @RepJimBanks tells ""The Ingraham Angle"" that Republicans will do ""everything that we can"" to block Presid…",1595135234554892288
2022-11-22T19:17:02.000Z,1129848049,['1595134276168986624'],en,RT @mikegolicjr: this is where we peaked as a nation https://t.co/sXomtRhR2L,1595134276168986624
2022-11-22T19:16:01.000Z,1129848049,['1595134022325501955'],en,"RT @justin_hart: Fauci: ""I didn't shut anything down...""
Oh really? Roll tape!
https://t.co/73L2pDHJQ0",1595134022325501955
2022-11-22T19:07:24.000Z,1129848049,['1595131851110502400'],en,RT @kylenabecker: Natural immunity is real. Stop letting Big Pharma scam you.,1595131851110502400
2022-11-22T19:05:10.000Z,1129848049,['1595131290327846913'],en,RT @SBakerMD: When these are the people in charge of “public health” you know they are totally clowning you https://t.co/9KhaFcnhga,1595131290327846913
2022-11-22T03:05:53.000Z,1129848049,['1594889880546738177'],en,"RT @Super70sSports: If you’re over 30, you’ll be able to hear this tweet … https://t.co/hRztS8ZcBv",1594889880546738177
2022-11-22T00:40:21.000Z,1129848049,['1594853254311067650'],en,RT @dneedles12: Lynn Dickey finished 10th in the Heisman Trophy voting in 1970. He threw 7 TD passes…and 26 interceptions! In 3 years at Ka…,1594853254311067650
2022-11-21T22:38:04.000Z,1129848049,['1594822479612383232'],en,RT @FredSchultz35: Here comes the snow plow…😏😂🐶❄️ https://t.co/veSatI269b,1594822479612383232
