author_id,edit_history_tweet_ids,lang,created_at,text,id
849825365199474690,['1595170616776478720'],en,2022-11-22T21:41:26.000Z,RT @filmsbygays: jenna ortega you are SO real for this https://t.co/Zem5Rfv6HE,1595170616776478720
849825365199474690,['1595154968453197824'],en,2022-11-22T20:39:15.000Z,",, i tried to organize the freezer by myself again for our shipment today and threw up 🧍🏼‍♂️ who is allowing me to lift 35 pound boxes over me head in below freezing temperatures. who was okay with that.",1595154968453197824
849825365199474690,['1595154261910093824'],en,2022-11-22T20:36:27.000Z,RT @JoshuaPHilll: This app desperately needs this reminder right now https://t.co/vtkLWi551c,1595154261910093824
849825365199474690,['1595154227961425920'],en,2022-11-22T20:36:19.000Z,RT @chocolettchoo: Shop is now open! :3 💕 https://t.co/KUAAvXBqTz,1595154227961425920
849825365199474690,['1595135032250994688'],en,2022-11-22T19:20:02.000Z,"RT @Factsonfilm: Robert Pattinson tried to keep his audition for #TheBatman a secret from Christopher Nolan while filming 'Tenet'

'I said…",1595135032250994688
849825365199474690,['1595134967973302273'],en,2022-11-22T19:19:47.000Z,"RT @letterboxd: happy birthday to our lord and savior, mads mikkelsen https://t.co/syw92LfehD",1595134967973302273
849825365199474690,['1595134932753723392'],en,2022-11-22T19:19:38.000Z,RT @iDKHOW: I dont know who but they what me?,1595134932753723392
849825365199474690,['1595134885622337537'],en,2022-11-22T19:19:27.000Z,RT @filibusterfrog: goncharov https://t.co/mtLGjl5u50,1595134885622337537
849825365199474690,['1595134855272353792'],zxx,2022-11-22T19:19:20.000Z,RT @DudespostingWs: https://t.co/L6p2ZHCw9I,1595134855272353792
849825365199474690,['1595134683838545920'],en,2022-11-22T19:18:39.000Z,RT @sapphyreblayze: I've been in real fandoms that have existed for decades that have less fics than the fake movie tumblr made up like two…,1595134683838545920
849825365199474690,['1595134456092065792'],en,2022-11-22T19:17:45.000Z,"RT @lilsamsquanch66: When I was in second grade I played soccer and in one game I scored a goal in my own net, on the drive home my dad tol…",1595134456092065792
849825365199474690,['1595134373485215745'],en,2022-11-22T19:17:25.000Z,RT @perfumegenius: This picture makes me want to lift a car. So sick https://t.co/hnRC5Q2KHU,1595134373485215745
849825365199474690,['1595134220632199169'],en,2022-11-22T19:16:49.000Z,"RT @JayHulmePoet: ""Being Queer shouldn't get us killed
but"" https://t.co/UPIz7I5Yud",1595134220632199169
849825365199474690,['1595134093813256192'],en,2022-11-22T19:16:18.000Z,RT @karenyhan: okay hear me out on this one https://t.co/PfZL0xHiQj,1595134093813256192
849825365199474690,['1595134035780829184'],en,2022-11-22T19:16:04.000Z,RT @pjayevans: Hey man I noticed you’re attacking me with a knife could you kindly stop,1595134035780829184
849825365199474690,['1595133951462739968'],en,2022-11-22T19:15:44.000Z,"RT @eddyburback: This month, I decided to walk the path of a bowling god. Aiming to perfect my skills and bowl two perfect games in a row:…",1595133951462739968
849825365199474690,['1595133900329996288'],en,2022-11-22T19:15:32.000Z,"RT @MizuShibaPL: I could fix him.

#mw2 #mwII https://t.co/MEBelksUVz",1595133900329996288
849825365199474690,['1595133814220926976'],en,2022-11-22T19:15:12.000Z,RT @FinalAntiFaXIV: A photographer took a picture before and after giving this woman a sword https://t.co/jmXzJQPmBB,1595133814220926976
849825365199474690,['1595133755983040512'],en,2022-11-22T19:14:58.000Z,RT @bIondecity: me doing one hour of selfcare after doing 23hours of self-destruction https://t.co/wXgvk5lBn7,1595133755983040512
849825365199474690,['1595133724676718592'],en,2022-11-22T19:14:50.000Z,RT @lukeisamazing: happy 59th anniversary of the JFK assassination https://t.co/VwsXAy64KB,1595133724676718592
849825365199474690,['1595133558301265922'],en,2022-11-22T19:14:11.000Z,"RT @PinkNews: A heroic trans woman stomped on the gunman responsible for the Colorado Springs shooting with her high heels, after an ex-arm…",1595133558301265922
