author_id,lang,id,created_at,edit_history_tweet_ids,text
31579226,en,1595144287238651904,2022-11-22T19:56:49.000Z,['1595144287238651904'],"RT @DefSue3: John F. Kennedy 🇺🇸 May 29, 1917- November 22, 1963 https://t.co/X1mnU1e8vx"
31579226,en,1595144245425606661,2022-11-22T19:56:39.000Z,['1595144245425606661'],"RT @TheFirstonTV: This man will never stop...

FAUCI: Vaccinated, boosted, masked Americans should take a 'covid test' before Thanksgiving…"
31579226,en,1595144189876240384,2022-11-22T19:56:25.000Z,['1595144189876240384'],RT @SethDillon: Grooming is a behavior. I don’t care about the identity or orientation of the person engaging in it.
31579226,en,1595144144623898624,2022-11-22T19:56:15.000Z,['1595144144623898624'],"RT @RealJamesWoods: I couldn’t agree more. 

Too bad Black Americans weren’t armed when you Democrats voted against freeing the slaves, ass…"
31579226,en,1595144129436332034,2022-11-22T19:56:11.000Z,['1595144129436332034'],RT @NetworksManager: Brazil’s President Jair Bolsonaro has asked the courts to annul the election! https://t.co/kgYibxumaq
31579226,en,1595144091180077057,2022-11-22T19:56:02.000Z,['1595144091180077057'],"RT @RealAmVoice: ""There is a number of things we're going to have to deal with over the next month.""

@RepChipRoy and @CharlieKirk11 list t…"
31579226,en,1595144020191506432,2022-11-22T19:55:45.000Z,['1595144020191506432'],"RT @DFBHarvard: Humpty &amp; Dumpty &amp; two fat friends all sat on a wall.

It was a Trump wall and did they ever fall?"
31579226,en,1595143942101929984,2022-11-22T19:55:26.000Z,['1595143942101929984'],"RT @backtolife_2023: EU to Elon Musk’s Twitter: “We will have control, we will have access, people will no longer be able to say [just] any…"
31579226,und,1595143920547426304,2022-11-22T19:55:21.000Z,['1595143920547426304'],RT @hshLauraJ: Lol https://t.co/s7sIzIOEqN
31579226,en,1595143896748949504,2022-11-22T19:55:15.000Z,['1595143896748949504'],"RT @DogRightGirl: If you are working for an employer who still mandates the vax, you can sue their asses. 

Cases have already been started…"
31579226,en,1595143840025174016,2022-11-22T19:55:02.000Z,['1595143840025174016'],"RT @ClareCraigPath: 2022 has seen more deaths up to 11th Nov than the total for the whole year in 2009, 2010 and 2011.

2022 headed to be w…"
31579226,en,1595143712514117632,2022-11-22T19:54:32.000Z,['1595143712514117632'],"RT @twinautismmom: Imagine realizing the Hunter Biden laptop is real after they lied to you for years that it wasn’t! 

Now think about all…"
31579226,en,1595143678829694976,2022-11-22T19:54:24.000Z,['1595143678829694976'],RT @Chris_1791: Biden officials called out for 'more gaslighting' on rising cost of Thanksgiving dinner https://t.co/KBe9KndCy0
31579226,en,1595143585682587650,2022-11-22T19:54:01.000Z,['1595143585682587650'],"RT @DailyCaller: Our WH reporter @DianaGlebova tried to ask Dr. Fauci about COVID origins...

KJP blocks her question and immediately moves…"
31579226,en,1595143569802952704,2022-11-22T19:53:58.000Z,['1595143569802952704'],RT @LifeNewsHQ: “He is a Warrior” Baby Born 14 Weeks Prematurely Defies the Odds and is Crushing Milestones https://t.co/uONuMTXEwH
31579226,en,1595143523028041728,2022-11-22T19:53:46.000Z,['1595143523028041728'],RT @RepMattGaetz: Republicans can do better than Kevin McCarthy.
31579226,en,1595143504258551808,2022-11-22T19:53:42.000Z,['1595143504258551808'],RT @DeaceOnline: It’s perfect.
31579226,en,1595143488940933120,2022-11-22T19:53:38.000Z,['1595143488940933120'],"RT @deaflibertarian: Pop quiz: What does the A R stand for in regards to the AR-15?

I ask because apparently a lot of people DO NOT KNOW."
31579226,en,1595143438256967680,2022-11-22T19:53:26.000Z,['1595143438256967680'],RT @PapiTrumpo: WINTER IS COMING!!! https://t.co/cO11txhK8s
31579226,en,1595143356405145600,2022-11-22T19:53:07.000Z,['1595143356405145600'],"RT @MarinaMedvin: Finally revealed. 

🚨🚨🚨🚨🚨

Not a single leftist account has been banned on Twitter. Not even their worst propagandist. No…"
31579226,en,1595143302478958592,2022-11-22T19:52:54.000Z,['1595143302478958592'],"RT @EthicalSkeptic: When the leaders of American medicine bring the receipts, experience in dynamic comparative data and systems analysis,…"
31579226,en,1595143280463081473,2022-11-22T19:52:49.000Z,['1595143280463081473'],RT @SteveDeaceShow: Thanks for having me!
31579226,en,1595143121524117504,2022-11-22T19:52:11.000Z,['1595143121524117504'],"RT @Klaus_Arminius: 🇺🇸#America

A heated debate took place in West Virginia between WLM group and ANTIFA reporter: 

“Too many Whites hate…"
31579226,en,1595143102926585856,2022-11-22T19:52:06.000Z,['1595143102926585856'],RT @voluntee01: These are the people that are in charge of public health 🤣🤣 https://t.co/EX3dmTQtvR
31579226,en,1595143001348919296,2022-11-22T19:51:42.000Z,['1595143001348919296'],"RT @charliekirk11: Adults should be able to hold two ideas in their head at the same time. 

1) Grooming kids with drag shows is bad.
2) Sh…"
31579226,en,1595142961842749440,2022-11-22T19:51:33.000Z,['1595142961842749440'],"RT @ColumbiaBugle: If you’re still trusting this moron and liar, you’ve lost your damn mind."
31579226,en,1595142834113638400,2022-11-22T19:51:02.000Z,['1595142834113638400'],RT @RealJamesWoods: Especially when trolling your mom’s chin with my nuts. #INSTABLOCK
31579226,en,1595142810118000640,2022-11-22T19:50:56.000Z,['1595142810118000640'],"RT @marklevinshow: Yep, Pelosi is a cancer on the body politic, and so are her fanatics in the corrupt media
https://t.co/K349qkIu4c"
31579226,en,1595142790169886720,2022-11-22T19:50:52.000Z,['1595142790169886720'],"RT @SebGorka: You mean the one the NY Post broke on October 14, 2020.

Twenty TWENTY. 

Aren’t you embarrassed Catherine??"
31579226,en,1595142757982834688,2022-11-22T19:50:44.000Z,['1595142757982834688'],RT @Jules31415: PENNSYLVANIA: Election observers filed a complaint against the Delaware Co. Board of Elections after county officials took…
31579226,en,1595142715821674496,2022-11-22T19:50:34.000Z,['1595142715821674496'],"RT @Super70sSports: “Hey, boss, I’ve got an idea for a new piece of playground equipment.”

“Let’s hear it.”

“Kids grab a chain and hold o…"
31579226,en,1595142658640732160,2022-11-22T19:50:20.000Z,['1595142658640732160'],"RT @JackPosobiec: BREAKING: Democrats are desperate to pass amnesty laws before the new Republican House Majority is sworn in. 

We must de…"
31579226,en,1595142614017544193,2022-11-22T19:50:10.000Z,['1595142614017544193'],RT @its_the_Dr: What does this tell you? https://t.co/aFpOed4Hmt
31579226,en,1595142587467591680,2022-11-22T19:50:03.000Z,['1595142587467591680'],RT @MarinaMedvin: There it is. https://t.co/1GMavj0q5K
