created_at,text,author_id,lang,edit_history_tweet_ids,id
2022-11-22T19:17:39.000Z,"Don’t miss your chance to deepen your commitment to RAICES.

Here’s a sneak peek of the families who inspire us. Join us to watch the full-length video on November 29th at 8am Central.

https://t.co/BU4HPbq9z6",51547100,en,['1595134432692047873'],1595134432692047873
2022-11-22T19:17:38.000Z,"On November 29th (#GivingTuesday), we are launching our annual #FightForFamilies: It’s in Our Roots Giving Drive. On Giving Tuesday and through the end of the year, we’ll introduce you to the families that keep us rooted in our vision for migrant justice. https://t.co/R9OXoXU59m",51547100,en,['1595134430213210113'],1595134430213210113
2022-11-21T20:43:32.000Z,RT @NIJC: NEW watershed article in @TexasObserver by @jbwashing details traumatic prolonged separation of a family from Colombia torn apart…,51547100,en,['1594793659840581635'],1594793659840581635
2022-11-17T20:11:03.000Z,"What people suffer inside immigration prisons is torture. 

We cannot witness this and continue to say that our immigration system is just and fair.

That is a lie.

White supremacy is torturing someone and calling it a “calculated use of force”. https://t.co/e75vvR1W0f",51547100,en,['1593335931939028999'],1593335931939028999
2022-11-16T20:46:29.000Z,RT @truthout: @RAICESTEXAS on a federal judge striking down Title 42: “Judge Sullivan’s decision sends a clear message to those who try to…,51547100,en,['1592982460677394432'],1592982460677394432
2022-11-16T15:40:34.000Z,"We are gearing up to launch our #FightForFamilies campaign, where we highlight our network of attorneys, volunteers, and service providers. Your donations go a long way in helping us provide services, so that we may fight for families, no matter what.
https://t.co/BU4HPbq9z6",51547100,en,['1592905474328121345'],1592905474328121345
2022-11-16T15:39:38.000Z,"Like trees in a forest, we are connected. 

That means that whatever happens to you affects you and me. No matter who you are or where you come from, our roots are deeply intertwined with one another. https://t.co/WADE9Zcobb",51547100,en,['1592905240168124416'],1592905240168124416
2022-11-10T22:30:35.000Z,"RT @the_ILRC: The reality is Texans are paying the price for Governor @GregAbbott_TX + his dehumanizing policies ⬇️ 

What is Operation Lon…",51547100,en,['1590834330125078528'],1590834330125078528
2022-11-02T14:53:31.000Z,"We honor those whose names we know, and those who names we will never know. May their souls and their families find solace.

Migration is a human right.",51547100,en,['1587820205434191872'],1587820205434191872
2022-11-02T14:53:31.000Z,"This dia de los muertos, we want to honor all those who have died at the hands of harmful U.S. immigration policies. No one should die on their journey to seek safety and refuge.",51547100,en,['1587820203303661570'],1587820203303661570
2022-11-02T14:53:31.000Z,"We set up altars to help guide our loved ones, and offer them their favorite things.",51547100,en,['1587820201638240256'],1587820201638240256
2022-11-02T14:53:30.000Z,"Dia de los muertos is celebrated on November 1st &amp; 2nd throughout many places in Latin America and the U.S.. The belief is that this is the time that we are closer to the veil between death and life, and that our loved ones closest to us. #DiaDeLosMuertos #DayOfTheDead https://t.co/RFl20ENdbt",51547100,en,['1587820199222329350'],1587820199222329350
2022-10-31T16:47:06.000Z,"RT @ALIANZAAMERICAS: Fair settlement talks in Ramos v. Mayorkas case have stalled, but this does NOT mean that #TPS beneficiaries will be d…",51547100,en,['1587124011108007938'],1587124011108007938
2022-10-30T20:06:39.000Z,"Come out to @muertosfest and see our altar in honor of the lives of migrants lost to harmful US immigration policy. No one should lose their life while seeking safety and refuge, but this dia de los muertos, it is one about remembrance. https://t.co/NaJ1KhO354",51547100,en,['1586811843804291072'],1586811843804291072
2022-10-28T19:37:35.000Z,"@1_benis Some of the biggest drug dealers are US pharmaceutical companies. 
https://t.co/6RHiF1ac6v.",51547100,en,['1586079752476950528'],1586079752476950528
2022-10-28T17:44:25.000Z,RT @AJFaultLines: Fault Lines investigates secretive units within the #US #BorderPatrol accused of covering up agent misconduct. At least 1…,51547100,en,['1586051274578935808'],1586051274578935808
2022-10-28T17:44:13.000Z,"RT @elrefugioga: On Sept. 25, the number of people in immigration detention was 25,134. By Oct. 24, it was 30,111. This is going in the wro…",51547100,en,['1586051222964178944'],1586051222964178944
2022-10-28T17:42:38.000Z,"White supremacy will have you believing spending $95,000,000 on shipping containers is a good idea, instead of that money being invested in your community. https://t.co/zAw5OMlX61",51547100,en,['1586050824819847168'],1586050824819847168
2022-10-28T17:40:49.000Z,RT @SBCCoalition: Border Patrol Critical Investigative Teams (BPCITs) may be the largest and longest-standing shadow police unit that is op…,51547100,en,['1586050367045120000'],1586050367045120000
2022-10-28T17:14:00.000Z,"RT @HaitianBridge: 📍Are you in the DMV area? Come hang out with us, @CAIRCoalition, @BAJItweet on 11/2 for a conversation on the Black Migr…",51547100,en,['1586043619605381120'],1586043619605381120
2022-10-28T16:55:06.000Z,RT @setareh_june: This week the US Government Accountability Office released a report on ICE's use of segregation (ie solitary confinement)…,51547100,en,['1586038863574994944'],1586038863574994944
2022-10-28T16:22:38.000Z,"Border Patrol has an entire unit dedicated to covering up their misconduct.

Are we surprised?
https://t.co/nNTqG8D4mS",51547100,en,['1586030689694224384'],1586030689694224384
2022-10-28T15:42:40.000Z,"RT @RAICESTEXAS: (1/3) WATCH: Where you live should not dictate how, when, &amp; if you can get support. RAICES is the only organization in Tex…",51547100,en,['1586020631564394501'],1586020631564394501
2022-10-28T14:33:18.000Z,The only true solution to end the abuse and torture of Black migrants in detention is to end detention itself. Read the new report by @BAJItweets @UndocuBlack @OfficialBLMP @MigrantFreedom https://t.co/9ndomZnhIM #AbolishDetention,51547100,en,['1586003178675666944'],1586003178675666944
2022-10-28T14:33:18.000Z,"By design, the unconscionable abuse and violence perpetrated against Black migrants is systemic. Immigration detention has proven to be critical to the continued incarceration, criminalization, and oppression of Black lives. Read: https://t.co/9ndomZnhIM",51547100,en,['1586003176419110913'],1586003176419110913
2022-10-28T14:33:17.000Z,"New report by @BAJItweets @UndocuBlack @OfficialBLMP @MigrantFreedom documents a pattern of racism and violence against Black migrants in immigration detention. Despite making up only 6% of ppl in custody, Black migrants made 28% of abuse related reports. https://t.co/9ndomZnhIM",51547100,en,['1586003172291928066'],1586003172291928066
2022-10-27T19:55:04.000Z,"RT @HaitianBridge: 1/2 “ICE issued me a bond for $17,500 whereas my cellmate, who was from Honduras and submitted less identifying and spon…",51547100,en,['1585721765338095616'],1585721765338095616
2022-10-27T19:54:48.000Z,"RT @ReichlinMelnick: Similarly, in Miami's Krome Detention Center, since taking the bench October 2019, Judge Martyak denied 107 out of 110…",51547100,en,['1585721695549235205'],1585721695549235205
