created_at,text,author_id,lang,edit_history_tweet_ids,id
2022-11-22T23:16:01.000Z,Aaah....it's a beautiful birdie!!! https://t.co/0LBUAO0pE7,136013285,en,['1595194420575764480'],1595194420575764480
2022-11-22T22:10:53.000Z,"Turkey in oven..sides tomorrow. 
I will have a totally lazy (thankful)
Thanksgiving! Smells awesome!
""Leftovers"" are the best!!!",136013285,en,['1595178028354916352'],1595178028354916352
2022-11-22T20:50:48.000Z,RT @backtolife_2023: Klaus Schwab: Governments and business have to cooperate https://t.co/KMXZBH0Ltz,136013285,en,['1595157873754984448'],1595157873754984448
2022-11-22T20:50:31.000Z,@kingojungle @synthia_henley I think it's because they're all going along with directives of WHO and WEF. Good little puppets.,136013285,en,['1595157802980638721'],1595157802980638721
2022-11-22T19:15:59.000Z,"RT @EQTW: M 6.2 - 29 km SW of Las Brisas, Mexico

PAGER - GREEN ShakeMap - VII DYFI? - V 

Time

2022-11-22 16:39:05 UTC

2022-11-22 16:39:…",136013285,en,['1595134013257445376'],1595134013257445376
2022-11-22T17:21:59.000Z,"RT @CPPGeophysics: Expectation for a Baja California earthquake would be for it to be located in the Gulf of California, but this shallow M…",136013285,en,['1595105324280999938'],1595105324280999938
2022-11-22T05:36:31.000Z,@TTAlwaysWins @45Jbama Indeed.  Extremely disgusting.,136013285,en,['1594927788427194368'],1594927788427194368
2022-11-22T05:08:33.000Z,@Denosko1 Some of us suspected from the start.  We were shunned and persecuted. Shame on our government 😕,136013285,en,['1594920749604954112'],1594920749604954112
2022-11-22T05:06:42.000Z,@TTAlwaysWins @45Jbama One of the biggest ugliest things to come from this nightmare is Peter losing his license. It truly angers me as he was only speaking truth to power.,136013285,en,['1594920282372067328'],1594920282372067328
2022-11-22T04:45:14.000Z,@liz_churchill7 @Non_MSM_News Actually I think the target is more towards 50%.....,136013285,en,['1594914880720896000'],1594914880720896000
2022-11-22T04:42:08.000Z,@ClownBasket @Non_MSM_News @Walgreens @cvspharmacy What a crock. We know this is an absolute falsehood.,136013285,en,['1594914103428272128'],1594914103428272128
2022-11-22T04:40:22.000Z,@jdubqca It's ok. Nobody else can ether.,136013285,en,['1594913655128489986'],1594913655128489986
2022-11-22T04:16:32.000Z,@bennyjohnson @RobbiewilRobbie She's incapable of constructing a coherent sentence.  Kinda like Joe.,136013285,en,['1594907660616622080'],1594907660616622080
2022-11-22T04:13:37.000Z,@BlackstarCorne1 @mhall55nine Xolo dogs! Cool....,136013285,en,['1594906923354443776'],1594906923354443776
2022-11-22T04:11:47.000Z,@JimmyJoeYam Hah! Yep.,136013285,en,['1594906464069775360'],1594906464069775360
2022-11-22T04:07:47.000Z,"@JimmyJoeYam favorite...favorite famous people. 
Yikes...I must be tired...forgot an entire word!",136013285,en,['1594905456849608704'],1594905456849608704
