text,created_at,lang,id,edit_history_tweet_ids,author_id
"Naval Hill Residence | Family Room
.
.
.
Sculpture by: Regardt van der Meulen Artist
See more &gt;&gt;&gt; https://t.co/o0eBkBhgNr

#renderdesign
#render 
#perspective
#interiordesign
#decor
#interiordecor
#luxuryliving
#homedesigninspiration
#modernhomessouthafrica
#tuesdaymood https://t.co/CRF40U91se",2022-11-22T19:18:30.000Z,en,1595134645695557632,['1595134645695557632'],350926336
"Residence MOC | Entrance
Mooikloof | Pretoria | South Africa
.
.
.

Sculpture : @regardtvandermeulen
Read More &gt;&gt;&gt; https://t.co/4SgT1oHG3G

#render 
#perspective 
#conceptdesign 
#renderdesign 
#Entrance
#luxuryhomedesign 
#homedesigninspiration 
#modernhomessouthafrica https://t.co/l0orZea2yn",2022-11-21T16:15:33.000Z,en,1594726218422972416,['1594726218422972416'],350926336
"Mooikloof Heights | Bedroom
Mooikloof | Pretoria | South Africa
.
.
.
.

Read more &gt;&gt;&gt; https://t.co/dbGBzFywqk

#bedroominspo
#bedroomdesign
#interiordesign
#decor
#interiordecor
#luxuryliving
#homedesigninspiration
#modernhomessouthafrica
#weekend https://t.co/cOdbaruSZ8",2022-11-20T15:33:27.000Z,nl,1594353234743013378,['1594353234743013378'],350926336
"Sandton Residence
Johannesburg | South Africa

Read more &gt;&gt;&gt; https://t.co/z397nmndeW

.
.
.

#lanai
#indooroutdoorliving
#luxuryhomes
#Homedesign
#modernhomessouthafrica
#luxeliving
#featuredhomes https://t.co/1C8j789doG",2022-11-17T16:15:16.000Z,en,1593276596760313856,['1593276596760313856'],350926336
"Bayview Residence
.
.
.
Read more &gt;&gt;&gt; https://t.co/ud3I9STAbz
#render 
#design 
#3ddrawing 
#rendering 
#renderdesign 
#homedesigninspiration 
#luxuryliving 
#openplanliving 
#dreamhome 
#luxuryhomedesign
#interiordesign 
#decor 
#interiordecor https://t.co/aaKynTPgOY",2022-11-16T16:14:42.000Z,en,1592914062496919552,['1592914062496919552'],350926336
"House SAR | Atholl | South Africa 
Bespoke Kitchen Design 
.
.
.
Read more &gt;&gt;&gt; https://t.co/vVDchcupdt

#kitcheninspo
#kitchendesign
#modernhomessouthafrica
#homedesigninspiration
#tuesdaymotivation
#luxuryhome
#interiorarchitecture https://t.co/a3mFR0toCc",2022-11-15T16:20:24.000Z,en,1592553109615935488,['1592553109615935488'],350926336
"Forrest Road House
Inanda | South Africa

.
.
.

Read more &gt;&gt;&gt; https://t.co/9RM6d6zlu0

#bedroomdesign 
#homedesigninspiration 
#luxurydesign 
#architecture 
#dreamhome 
#luxuryhome 
#homedesign
#moodmonday 
#mondaymotivation https://t.co/uoN5TFjK8y",2022-11-14T15:52:23.000Z,en,1592183671511207936,['1592183671511207936'],350926336
"Residence MOC | Main Bedroom
Mooikloof | Pretoria | South Africa
.
.
.
Read More &gt;&gt;&gt; https://t.co/4SgT1oH8e8

#render 
#perspective 
#conceptdesign 
#renderdesign 
#bedroomdesign
#luxuryhomedesign 
#homedesigninspiration 
#modernhomessouthafrica 
#mooikloofestate
#pretoriaeast https://t.co/XRS61PtbUh",2022-11-13T15:49:03.000Z,en,1591820446688763905,['1591820446688763905'],350926336
"Mooikloof Heights | Entrance
Mooikloof | Pretoria | South Africa
.
.
.
.
Sculpture : Regardt van der Meulen Artist

Read more &gt;&gt;&gt; https://t.co/dbGBzFxYAM

#entrance
#sculpture
#art
#luxuryliving
#homedesigninspiration
#modernhomessouthafrica
#SweetSaturday
#weekend https://t.co/KbceWUFAsq",2022-11-12T16:11:23.000Z,nl,1591463679698018304,['1591463679698018304'],350926336
"Forrest Road House
Inanda | South Africa

.
.
.

Read more &gt;&gt;&gt; https://t.co/9RM6d6zlu0

#luxuryliving 
#homedesigninspiration 
#design 
#architecture 
#dreamhome 
#luxuryhome 
#homedesign
#tbt https://t.co/6cFou4rhW4",2022-11-10T15:32:05.000Z,en,1590729013735329794,['1590729013735329794'],350926336
