created_at,id,author_id,lang,text,edit_history_tweet_ids
2022-11-22T23:05:44.000Z,1595191832908005381,1414265901340372996,en,"RT @xiexuan34264713: If 10 Pi can sustain you a lifetime, it shows the effort of 35 million plus pioneers around the Globe united to create…",['1595191832908005381']
2022-11-22T23:05:42.000Z,1595191823621935104,1414265901340372996,en,"RT @PiNetworkShop: A user can play more than one of the PI roles. All roles are necessary, thus all roles are rewarded with newly minted Pi…",['1595191823621935104']
2022-11-22T23:05:39.000Z,1595191811621928960,1414265901340372996,pt,"RT @fabufilho2020: Cada reunião sobre π, é visível ver nos olhos dos pioneiros uma nova esperança de uma vida melhor. π está já enraizado n…",['1595191811621928960']
2022-11-22T23:05:35.000Z,1595191793460645893,1414265901340372996,en,"RT @PiNetworkShop: A fast one through BDN, which is expected to be reliable most of the time, and its original peer-to-peer message passing…",['1595191793460645893']
2022-11-22T23:05:12.000Z,1595191697130004480,1414265901340372996,en,"RT @PiNetworkShop: The increase in freedom, flexibility, and privacy continues to drive the inevitable march toward digital currencies as a…",['1595191697130004480']
2022-11-22T23:05:09.000Z,1595191682576052225,1414265901340372996,en,RT @ridhwan2a: Good morning Pioneers..This morning I received a ScreenShot from my Refferal KYC Invitation.  Hopefully he gets away with va…,['1595191682576052225']
2022-11-22T23:05:04.000Z,1595191664540368896,1414265901340372996,en,"RT @Piaddict1: The future of #PiNetwork is beyond our wildest dreams on cryptocurrency 💯

#Piaddict1    @PiCoreTeam",['1595191664540368896']
2022-11-22T23:04:23.000Z,1595191491684704257,1414265901340372996,und,RT @pizzashoem1: ✊🏾😳🍿🍿🍿🍿🍿🍿🍿 #TwitterPiPayment #PiPayment #WoodyInChina https://t.co/TYa2yWTQIJ,['1595191491684704257']
2022-11-22T23:04:09.000Z,1595191433526484993,1414265901340372996,en,RT @pizzashoem1: I guess it’s time to wake the Pioneers up. 2mil strong let’s continue to GROW 🌱 #TwitterPiPayment #PROTECTYOURPI #WoodyInC…,['1595191433526484993']
2022-11-22T23:04:07.000Z,1595191424445825024,1414265901340372996,und,RT @pizzashoem1: #WoodyInChina #protectyourpi #PiPayment #TwitterPiPayment 🌱🔥🔥🔥😳🇺🇸 https://t.co/49fR18LjXK,['1595191424445825024']
2022-11-22T23:04:05.000Z,1595191414874316802,1414265901340372996,und,RT @pizzashoem1: @BashiruAkanbi2 @PiClubhouse @WoodyLightyearx 🔥🔥🔥🔥🔥 https://t.co/EMKbYAIE3a,['1595191414874316802']
2022-11-22T23:04:00.000Z,1595191394733363208,1414265901340372996,und,RT @pizzashoem1: #TwitterPiPayment #WoodyInChina #protectyourpi #PiPayment 🔥🔥🔥🔥 https://t.co/urcEXQdi2N,['1595191394733363208']
2022-11-22T23:01:17.000Z,1595190711686950917,1414265901340372996,zxx,RT @piarmyindonesia: https://t.co/SH12Y7Dwik,['1595190711686950917']
2022-11-22T23:01:08.000Z,1595190672167952384,1414265901340372996,en,RT @pimall_ng: Do you believe in the theory of evolution? #PiNetwork #PiPayment #Pioneers #JPMorganwallet #JPMorgan https://t.co/dzQgAWoMJg,['1595190672167952384']
2022-11-22T23:01:03.000Z,1595190653352304642,1414265901340372996,en,"RT @The_falcon9: There are only four ways to get rich!
1. Inherit it
2. Steal it
3. Work it
4. Mine it (pi)",['1595190653352304642']
2022-11-22T23:00:56.000Z,1595190623455379468,1414265901340372996,en,"RT @Gavinz212: Hey,#Pioneers
News: Gwagwalada Vendor Accepts Cryptocurrency As Legal Tender.

@PiCoreTeam  #PiNetwork $Pi 
#PiNetworkUpdate…",['1595190623455379468']
2022-11-22T23:00:53.000Z,1595190611057037313,1414265901340372996,en,"RT @Gavinz212: Philippine Pi meet and greet!

#PiNetwork https://t.co/60M9t7Qy7S",['1595190611057037313']
2022-11-22T23:00:44.000Z,1595190572859498496,1414265901340372996,en,"RT @PiNetworkShop: #MakePiLegalTender In Your Country

Please Retweet

https://t.co/n53V3rosHF

https://t.co/NtGLLoUq5O
#PiLegalTender",['1595190572859498496']
2022-11-22T23:00:41.000Z,1595190561279025152,1414265901340372996,en,"RT @PiWhales: ⚡What will you do once Pi Launches❓🤔

A. Travel the world
B. Buy a car
C. Buy a house
D. Upgrade my phone

@PiCoreTeam https:…",['1595190561279025152']
2022-11-22T23:00:38.000Z,1595190546166841344,1414265901340372996,en,"RT @PiNetworkShop: Pros and cons of 1st Generation Economic Models

One of Bitcoin’s most impressive innovations is its marriage of distrib…",['1595190546166841344']
2022-11-22T22:41:17.000Z,1595185677058072578,1414265901340372996,en,"RT @PiNetworkShop: Pi’s economic model design requirements:

Simple: Build an intuitive and transparent model

Fair distribution: Give a cr…",['1595185677058072578']
2022-11-22T22:41:13.000Z,1595185660104671233,1414265901340372996,en,"RT @PiMerchantNews: A Pioneer in Abuja Nigeria accepting Picoin for his business, this is the way to follow.

Covenant University #LBGTQ #L…",['1595185660104671233']
2022-11-22T20:41:18.000Z,1595155483731841024,1414265901340372996,en,RT @MicahhParsons11: Man I don’t even order 6 dollar cokes at restaurant!! Ask any of my closest friends!! I’ve always been cheap as hell!!…,['1595155483731841024']
2022-11-22T20:40:14.000Z,1595155215803912193,1414265901340372996,en,"RT @virtua_official: 🤩NEW VIRTUA PRIME TRAILER!🤩

Welcome to the Virtua metaverse, a fully immersive Web3 world - there's a whole planet wa…",['1595155215803912193']
