edit_history_tweet_ids,author_id,lang,text,id,created_at
['1595195476273496065'],2493572165,en,I’m convinced Y’all would fuck a roach if it had a deep voice https://t.co/8HWgnt4VQE,1595195476273496065,2022-11-22T23:20:13.000Z
['1595134497359802368'],2493572165,en,@jordnsworld The way I’mma run blind to the fucking ground,1595134497359802368,2022-11-22T19:17:54.000Z
['1595118634879238144'],2493572165,en,RT @kirkxxs: i love love love when they do a stage to screen adaptation right,1595118634879238144,2022-11-22T18:14:53.000Z
['1595112180709732352'],2493572165,und,@slickjit Planet u-mereba,1595112180709732352,2022-11-22T17:49:14.000Z
['1595105493038804992'],2493572165,en,@keyon IMMA KEEP SAYING PEEE-CAN TILL I DROP,1595105493038804992,2022-11-22T17:22:39.000Z
['1595105044315111424'],2493572165,en,I started off the semester saying I was going to get all A’s. Look how far I’ve fallen.,1595105044315111424,2022-11-22T17:20:52.000Z
['1595093026577453058'],2493572165,en,I be watching cartoons and enjoying it,1595093026577453058,2022-11-22T16:33:07.000Z
['1595092691569999873'],2493572165,en,@NedraKristina CUZ I THOUGHT IT OVAAAAAA,1595092691569999873,2022-11-22T16:31:47.000Z
['1595092386799128576'],2493572165,en,Every time Spotify rapt is about to come out I have to go in to Hiding,1595092386799128576,2022-11-22T16:30:35.000Z
['1594945751922233349'],2493572165,en,@theesimsimma This is why the Zeus network is going to hell bc she should not have a platform at all,1594945751922233349,2022-11-22T06:47:54.000Z
['1594945318726025217'],2493572165,en,@theesimsimma A lot and I am not even trying to be funny,1594945318726025217,2022-11-22T06:46:11.000Z
['1594935982453055490'],2493572165,en,SMACK CAM https://t.co/oi0Kg4h7L1,1594935982453055490,2022-11-22T06:09:05.000Z
['1594904301771554817'],2493572165,tl,RT @playboixcarson: Nah like deadass RIP to BKTidalWave.,1594904301771554817,2022-11-22T04:03:12.000Z
['1594897564037533697'],2493572165,en,@elitelife_kd Oh wow,1594897564037533697,2022-11-22T03:36:25.000Z
['1594883158411182081'],2493572165,en,U know how much of a heathen u gotta be to hate on succulents u evil ass https://t.co/POBelPzjii,1594883158411182081,2022-11-22T02:39:11.000Z
['1594836634226331649'],2493572165,en,@transparentivy My bad💕✊🏽,1594836634226331649,2022-11-21T23:34:18.000Z
['1594827989602430977'],2493572165,en,@normalmadeline Who are these guys,1594827989602430977,2022-11-21T22:59:57.000Z
['1594825794769100806'],2493572165,en,@transparentivy WHAT THAT SWEATER SAY,1594825794769100806,2022-11-21T22:51:14.000Z
['1594823602557579264'],2493572165,en,@hendrixxtee1 I genuinely think Y’all fit each other so well,1594823602557579264,2022-11-21T22:42:31.000Z
