author_id,text,created_at,lang,edit_history_tweet_ids,id
1142929815915204608,@BlooWoods Aye thank you,2022-11-22T22:34:13.000Z,en,['1595183901777051648'],1595183901777051648
1142929815915204608,RT @BlooWoods: This is flames! Check it out,2022-11-22T22:34:10.000Z,en,['1595183886602240001'],1595183886602240001
1142929815915204608,@TattedNTailored Aye thank you glad to be on super rare should be interesting !!!,2022-11-22T22:28:15.000Z,en,['1595182397972258818'],1595182397972258818
1142929815915204608,@TattedNTailored Popped off !!!,2022-11-22T22:27:18.000Z,en,['1595182158427078656'],1595182158427078656
1142929815915204608,RT @TattedNTailored: Damn!! 🔥🔥,2022-11-22T22:27:15.000Z,en,['1595182144757895169'],1595182144757895169
1142929815915204608,@culture3xyz @peenpoontweets @SuperRare Aye thank you,2022-11-22T21:36:19.000Z,en,['1595169330865770496'],1595169330865770496
1142929815915204608,RT @Lanedigitalart: @lofi_dreamz @peenpoontweets @SuperRare Dope!,2022-11-22T21:36:15.000Z,en,['1595169313681510414'],1595169313681510414
1142929815915204608,IF YOU HAVE NOT SEEN THIS DROP YET STILL https://t.co/bp1ItCGia8,2022-11-22T21:32:57.000Z,en,['1595168481992970246'],1595168481992970246
1142929815915204608,@Mahdisamadi_ LETS GO !!!,2022-11-22T20:29:06.000Z,en,['1595152412045869056'],1595152412045869056
1142929815915204608,RT @Mahdisamadi_: check the GEM💎🔥,2022-11-22T20:29:01.000Z,en,['1595152390847889408'],1595152390847889408
1142929815915204608,@NftMedi @opensea Awhhh,2022-11-22T20:28:56.000Z,und,['1595152369440149505'],1595152369440149505
1142929815915204608,"RT @lofi_dreamz: "" RETURN TO CENTER ""

COLLAB WITH @peenpoontweets 

STARTING BID: 1.069 ETH 

THIS IS MY VERY FIRST DROP EVER ON @SuperRar…",2022-11-22T20:13:34.000Z,en,['1595148505550815233'],1595148505550815233
1142929815915204608,@StormQuacker @peenpoontweets @SuperRare Thank you!!!!!!!!!,2022-11-22T20:13:03.000Z,en,['1595148375556763648'],1595148375556763648
1142929815915204608,100 VIEWS 👀 https://t.co/PJ9300B3nd,2022-11-22T19:59:11.000Z,en,['1595144882779488259'],1595144882779488259
1142929815915204608,@NatalieShau @peenpoontweets @SuperRare LETS GO !!!!,2022-11-22T19:57:39.000Z,en,['1595144499558514688'],1595144499558514688
1142929815915204608,@mrdariusone @peenpoontweets @SuperRare Aye supreme kong support lets go,2022-11-22T19:48:54.000Z,en,['1595142296672305152'],1595142296672305152
1142929815915204608,@NftMedi @peenpoontweets @SuperRare Aye thank you trying to get that first bid hope it comes in soon !!!,2022-11-22T19:21:54.000Z,en,['1595135501551697920'],1595135501551697920
1142929815915204608,RT @yukatrex: @lofi_dreamz @peenpoontweets @SuperRare You are killin it Dreamz ! Well done mate 🔥,2022-11-22T19:19:09.000Z,en,['1595134811168915456'],1595134811168915456
1142929815915204608,@yukatrex @peenpoontweets @SuperRare Yo thank you trying my best !!!! Appreciate the support means alot !,2022-11-22T19:19:08.000Z,en,['1595134804890374150'],1595134804890374150
1142929815915204608,@Sergei_Ramos_ HELL YEAH APPRECIATE YOU,2022-11-22T19:18:01.000Z,en,['1595134523926540288'],1595134523926540288
1142929815915204608,"RT @Sergei_Ramos_: This is the Genesis drop of DREAMZ on SuperRare! 
Let's make it seen!)",2022-11-22T19:17:51.000Z,en,['1595134484147752961'],1595134484147752961
1142929815915204608,@ajpg519x @MortyNFTs Appreciate the support !,2022-11-22T19:17:42.000Z,en,['1595134442968080384'],1595134442968080384
1142929815915204608,"RT @ajpg519x: @MortyNFTs I❤️🔮✅
https://t.co/hV9TVNRawL",2022-11-22T19:17:32.000Z,und,['1595134403059257346'],1595134403059257346
1142929815915204608,"RT @lofi_dreamz: PLACE BIDS HERE &lt;3 

https://t.co/nHTwRbAu5G https://t.co/er1ghUh2gg",2022-11-22T19:16:17.000Z,en,['1595134086351552512'],1595134086351552512
1142929815915204608,@NftMedi @peenpoontweets @SuperRare It’s here !!!,2022-11-22T19:15:42.000Z,en,['1595133943191588864'],1595133943191588864
1142929815915204608,@Crypto_Kalki_ @peenpoontweets @SuperRare Awh thanks !!!!!,2022-11-22T19:00:57.000Z,en,['1595130229768744960'],1595130229768744960
1142929815915204608,@faivem05 @peenpoontweets @SuperRare Aye appreciate you,2022-11-22T19:00:52.000Z,en,['1595130208323264512'],1595130208323264512
1142929815915204608,@SketchLight_ray @peenpoontweets @SuperRare Lets go !!!,2022-11-22T19:00:44.000Z,en,['1595130176031322112'],1595130176031322112
1142929815915204608,@Mahdisamadi_ @peenpoontweets @SuperRare Thank you so much !,2022-11-22T19:00:28.000Z,en,['1595130106414235648'],1595130106414235648
1142929815915204608,@sgreye72 @peenpoontweets @SuperRare Awh thank you it’s a special one,2022-11-22T18:59:34.000Z,en,['1595129882908192768'],1595129882908192768
1142929815915204608,@sgreye72 @Duckduckerson13 @peenpoontweets @SuperRare HAHAHA YES !!!!,2022-11-22T18:59:26.000Z,tl,['1595129846111571969'],1595129846111571969
1142929815915204608,@noranftksa @peenpoontweets @SuperRare Thank you,2022-11-22T18:59:15.000Z,en,['1595129802239115267'],1595129802239115267
1142929815915204608,@scorchedrealm @peenpoontweets @SuperRare 🤘🏻🙏🏻 lets go,2022-11-22T18:59:07.000Z,en,['1595129767686074368'],1595129767686074368
1142929815915204608,RT @scorchedrealm: @lofi_dreamz @peenpoontweets @SuperRare Amazing work 🔥❤️‍🔥,2022-11-22T18:59:01.000Z,en,['1595129741555924992'],1595129741555924992
1142929815915204608,GOING STRONG HIT 100 LIKES LETS KEEP PUSHING THIS TILL WE GET THAT BID WE CAN DO IT !!! https://t.co/bp1ItCGPZG,2022-11-22T18:23:42.000Z,en,['1595120854979186688'],1595120854979186688
1142929815915204608,@bestnftbuyer @SuperRare AWH APPRECITE THE LOVE THANK YOU EXCITED TO BE HERE TIME TO GET MY FIRST PIECE SOLD !!!,2022-11-22T18:14:02.000Z,en,['1595118422982918144'],1595118422982918144
1142929815915204608,@MandoIbarra10 @peenpoontweets @SuperRare THANK YOU THANK YOU !!!,2022-11-22T18:14:00.000Z,en,['1595118415936901120'],1595118415936901120
1142929815915204608,"RT @bestnftbuyer: My friend @lofi_dreamz has his first ever drop on
@SuperRare! Show all your love and share this beautiful piece of art! A…",2022-11-22T18:12:58.000Z,en,['1595118154488852481'],1595118154488852481
1142929815915204608,@chrrytspace @peenpoontweets @SuperRare AWH THNX CHERRYT !!!!,2022-11-22T18:06:30.000Z,en,['1595116527501856768'],1595116527501856768
1142929815915204608,@DKSNFTS 🙏🏻apprecite the support regardless lets get that bid,2022-11-22T17:48:11.000Z,en,['1595111916053352448'],1595111916053352448
1142929815915204608,"RT @DKSNFTS: Impressive way to come put the gates on SR. Bidding started, don't sleep on this collab. Wish I was in position to bid. Someon…",2022-11-22T17:47:38.000Z,en,['1595111778224328710'],1595111778224328710
1142929815915204608,@juanlarrazabal @peenpoontweets @SuperRare Aye thank you,2022-11-22T17:47:22.000Z,en,['1595111711379374082'],1595111711379374082
1142929815915204608,@ennso Awh thanks,2022-11-22T17:47:15.000Z,en,['1595111682787139585'],1595111682787139585
1142929815915204608,@NOYBBYOB LETS GET THAT BID 👏🏻👏🏻🤘🏻,2022-11-22T17:47:09.000Z,en,['1595111655427702784'],1595111655427702784
1142929815915204608,@mollynft_ @peenpoontweets @SuperRare Awh hell yeah got that Molly love apprecite you and your community it’s amazing !,2022-11-22T17:38:13.000Z,en,['1595109408018960385'],1595109408018960385
1142929815915204608,@CustomHorror @peenpoontweets @SuperRare Aye thank you !!!,2022-11-22T17:34:11.000Z,en,['1595108394033348608'],1595108394033348608
1142929815915204608,RT @betti_arti: 🤩,2022-11-22T17:33:09.000Z,art,['1595108133290270721'],1595108133290270721
1142929815915204608,@betti_arti LETS GO!!!,2022-11-22T17:33:04.000Z,en,['1595108114835148828'],1595108114835148828
1142929815915204608,@garga_mike Always !!!!,2022-11-22T17:32:54.000Z,en,['1595108071743057925'],1595108071743057925
1142929815915204608,@betti_arti @peenpoontweets @SuperRare Awh thank you !!!!!,2022-11-22T17:32:43.000Z,en,['1595108023927803904'],1595108023927803904
1142929815915204608,RT @garga_mike: @lofi_dreamz Makes me wish I had some ETH to spend!!!!   This is so fuckin fire boys!  Someone’s gone be lucky to snag this!,2022-11-22T17:32:11.000Z,en,['1595107889487941632'],1595107889487941632
