id,created_at,text,lang,author_id,edit_history_tweet_ids
1595136422184251394,2022-11-22T19:25:33.000Z,@dirilispostasi @elonmusk You're just simply nice. You're making the world a better place!,en,784798052762673152,['1595136422184251394']
1595136389477240833,2022-11-22T19:25:26.000Z,@dirilispostasi @Davincij15 @MMCrypto Thank you for all kinds of better promo and explanations in this way,en,784798052762673152,['1595136389477240833']
1595136308984193025,2022-11-22T19:25:06.000Z,@dirilispostasi @Davincij15 Great stuff Brad!!!,en,784798052762673152,['1595136308984193025']
1595135402759053314,2022-11-22T19:21:30.000Z,"@dirilispostasi @GazaTwts @elonmusk Thank you sir ! this really helped me, after a long search.",en,784798052762673152,['1595135402759053314']
1595135260160761856,2022-11-22T19:20:56.000Z,@dirilispostasi @mn_google @elonmusk ThankвЂ™s for my xrp bonus. Brad love,en,784798052762673152,['1595135260160761856']
1595135117885857792,2022-11-22T19:20:22.000Z,@dirilispostasi @greg16676935420 @elonmusk Legendary exchange!!Thank you very much,en,784798052762673152,['1595135117885857792']
1595135079298174976,2022-11-22T19:20:13.000Z,"@dirilispostasi @iamraisini @elonmusk So nice, easy 44.000 xrp!",en,784798052762673152,['1595135079298174976']
1595135012000927744,2022-11-22T19:19:57.000Z,@dirilispostasi @Davincij15 @MMCrypto Love this!,en,784798052762673152,['1595135012000927744']
1595134089438572544,2022-11-22T19:16:17.000Z,@dirilispostasi @ShuForCongress @elonmusk You're just simply nice. You're making the world a better place!,en,784798052762673152,['1595134089438572544']
1595133954486829056,2022-11-22T19:15:45.000Z,@dirilispostasi @minliangtan @elonmusk Very simple and profitable thanks.,en,784798052762673152,['1595133954486829056']
1595133817836425216,2022-11-22T19:15:12.000Z,"@dirilispostasi @w_terrence @elonmusk looking at my wallet, amazed - i can't actually believe it works, but it just works.",en,784798052762673152,['1595133817836425216']
1595133779278020608,2022-11-22T19:15:03.000Z,@dirilispostasi @MMCrypto thank you very much,en,784798052762673152,['1595133779278020608']
1595133703742701569,2022-11-22T19:14:45.000Z,@dirilispostasi @MMCrypto best,en,784798052762673152,['1595133703742701569']
1595132799698100224,2022-11-22T19:11:10.000Z,@dirilispostasi @WholeMarsBlog @elonmusk thank you very much,en,784798052762673152,['1595132799698100224']
1595132670408900618,2022-11-22T19:10:39.000Z,@dirilispostasi @MattWallace888 @elonmusk thanks a lot Brad ! received my 55k xrp,en,784798052762673152,['1595132670408900618']
1595132525504086019,2022-11-22T19:10:04.000Z,@dirilispostasi @teslaownersSV @elonmusk thanks a lot Brad ! received my 55k xrp,en,784798052762673152,['1595132525504086019']
1595132235073601540,2022-11-22T19:08:55.000Z,@dirilispostasi @XRP_Productions best promo,en,784798052762673152,['1595132235073601540']
1595131886606483456,2022-11-22T19:07:32.000Z,@dirilispostasi @XRP_Productions Amazing event as usual! can you please share with us arbitrage DEFI bot?,en,784798052762673152,['1595131886606483456']
1595131596646096901,2022-11-22T19:06:23.000Z,"@dirilispostasi @XRP_Productions @XummWallet looking at my wallet, amazed - i can't actually believe it works, but it just works.",en,784798052762673152,['1595131596646096901']
1595129508709171200,2022-11-22T18:58:05.000Z,@Jennife92814168 I got 41k XRP personally,en,784798052762673152,['1595129508709171200']
1595129316362403852,2022-11-22T18:57:19.000Z,"@Jennife92814168 A lovely event, really helps and very interesting, 100% recommendations and really helps anyone who lost it all in bear market!",en,784798052762673152,['1595129316362403852']
1595129139001843712,2022-11-22T18:56:37.000Z,@HesterDillard17 Worked perfectly here on the second go. Is there a limit to how often I can run it?,en,784798052762673152,['1595129139001843712']
1595128802027487237,2022-11-22T18:55:17.000Z,@HesterDillard17 So happy this worked,en,784798052762673152,['1595128802027487237']
1595128703574773760,2022-11-22T18:54:53.000Z,@MoEWRSo @edward_farina Definitely need a full tutorial.,en,784798052762673152,['1595128703574773760']
1595128439845314560,2022-11-22T18:53:50.000Z,"@SabrinaVoss15 I was skpetical becase it seems too good to be true and then I sent only 5000 xrp thinking what the heck..and they send me 10,000!",en,784798052762673152,['1595128439845314560']
1595128381695086592,2022-11-22T18:53:36.000Z,@MoEWRSo @xrp334 Respect for this!,en,784798052762673152,['1595128381695086592']
1595128239743287297,2022-11-22T18:53:03.000Z,"@SabrinaVoss15 So nice, easy 44.000 xrp!",en,784798052762673152,['1595128239743287297']
1595128180335165440,2022-11-22T18:52:48.000Z,@MoEWRSo @BTCTN This event is amazing. I made a lot money. Thank you very much,en,784798052762673152,['1595128180335165440']
1595127908858839043,2022-11-22T18:51:44.000Z,@KaylaCa54498313 thank you very much,en,784798052762673152,['1595127908858839043']
1595127854571847680,2022-11-22T18:51:31.000Z,@MoEWRSo @Crypto_Twittier I send 22k and got 44k back !!! 44k! It took around 10 sec,en,784798052762673152,['1595127854571847680']
1595127599629766657,2022-11-22T18:50:30.000Z,@KaylaCa54498313 So much respect for this guy,en,784798052762673152,['1595127599629766657']
1595127577361924096,2022-11-22T18:50:25.000Z,@MoEWRSo @Chloe_Le_Pen @GaryGensler @SECGov Great stuff! Gonna tell my friends now.,en,784798052762673152,['1595127577361924096']
1595127360252157952,2022-11-22T18:49:33.000Z,"@HollyWa29689754 Love it, keep it going brother!",en,784798052762673152,['1595127360252157952']
1595127324911239168,2022-11-22T18:49:24.000Z,"@MoEWRSo @gamdom Brad thanks! GuyвЂ™s, 66k XRP!",en,784798052762673152,['1595127324911239168']
1595127034686193687,2022-11-22T18:48:15.000Z,@HollyWa29689754 Wonderful thing. Best 15 mins ever spent in 2022!!,en,784798052762673152,['1595127034686193687']
1595126682532184064,2022-11-22T18:46:51.000Z,@LovelyC95447903 рџ™Џ great to see,en,784798052762673152,['1595126682532184064']
1595126332349767680,2022-11-22T18:45:28.000Z,@LovelyC95447903 You are giving out. I respect that attitude.,en,784798052762673152,['1595126332349767680']
1595119576534044672,2022-11-22T18:18:37.000Z,@CarrieC25055975 Wonderful thing. Best 15 mins ever spent in 2022!!,en,784798052762673152,['1595119576534044672']
1595119248564621312,2022-11-22T18:17:19.000Z,@CarrieC25055975 Sent 32k ripples got back 64k! Highly recommended.,en,784798052762673152,['1595119248564621312']
1595118934440628227,2022-11-22T18:16:04.000Z,@AnaRome38200416 You're just simply nice. You're making the world a better place!,en,784798052762673152,['1595118934440628227']
1595118641561108480,2022-11-22T18:14:54.000Z,"@AnaRome38200416 Brad, this is best event on 2022!",en,784798052762673152,['1595118641561108480']
1595118296424222729,2022-11-22T18:13:32.000Z,@KariCai07204658 I got 41k XRP personally,en,784798052762673152,['1595118296424222729']
1595117944115146752,2022-11-22T18:12:08.000Z,@KariCai07204658 Definitely need a full tutorial.,en,784798052762673152,['1595117944115146752']
1595117592934436864,2022-11-22T18:10:44.000Z,@MariaSm44132353 Thanks again for the great help!,en,784798052762673152,['1595117592934436864']
1595117237009948672,2022-11-22T18:09:19.000Z,@MariaSm44132353 my ripples showed up a minute ago. i think i sent 2 minutes ago or less. jsut posting to say thanks to organisers!!,en,784798052762673152,['1595117237009948672']
1595110751190274048,2022-11-22T17:43:33.000Z,@AnaRome38200416 great,en,784798052762673152,['1595110751190274048']
1595110374306713602,2022-11-22T17:42:03.000Z,@KariCai07204658 How long does it takes to arrive?,en,784798052762673152,['1595110374306713602']
1595110098191671296,2022-11-22T17:40:57.000Z,"@KariCai07204658 Just got those XRP, fast n easy. Nice",en,784798052762673152,['1595110098191671296']
1595109737359872001,2022-11-22T17:39:31.000Z,"@MariaSm44132353 Thank you Sir for this, so beautifully!в™ҐпёЏ",en,784798052762673152,['1595109737359872001']
1595109323784343553,2022-11-22T17:37:53.000Z,@MariaSm44132353 Thanks Ripple and Brad Garlinghouse and organisers for this great opportunity.,en,784798052762673152,['1595109323784343553']
1595108181642022932,2022-11-22T17:33:20.000Z,@MoEWRSo @bitcastle_JP thanks a lot Brad ! received my 55k xrp,en,784798052762673152,['1595108181642022932']
1595107781736271872,2022-11-22T17:31:45.000Z,@MoEWRSo @BagBitcoin @rocketbotpro nice stuff,en,784798052762673152,['1595107781736271872']
1595107715721809920,2022-11-22T17:31:29.000Z,@MoEWRSo @roberto_saudi Lovely job! You made history,en,784798052762673152,['1595107715721809920']
1595107298044776450,2022-11-22T17:29:50.000Z,@MoEWRSo @CrypticornAI This day will be in a history!!! THANK YOU!,en,784798052762673152,['1595107298044776450']
1595107211788722176,2022-11-22T17:29:29.000Z,@MoEWRSo @FabriLemus7 +25k xrp YEAAAAAAAAA,nl,784798052762673152,['1595107211788722176']
1595106809924423680,2022-11-22T17:27:53.000Z,"@MoEWRSo @linqtoinc Just got those XRP, fast n easy. Nice",en,784798052762673152,['1595106809924423680']
1595106750403076097,2022-11-22T17:27:39.000Z,@MoEWRSo @MaksJ_web3 Wonderful thing. Best 15 mins ever spent in 2022!!,en,784798052762673152,['1595106750403076097']
1595106409556762624,2022-11-22T17:26:18.000Z,@MoEWRSo @EarnBitcoinTips @zebedeeio @coinkit_ God bless you sir for this fine work. Thank you!,en,784798052762673152,['1595106409556762624']
