created_at,text,author_id,id,edit_history_tweet_ids,lang
2022-11-22T21:01:42.000Z,"@MarceloTarot Me resumiu eu sendo escorpiana com a lua, ascendente e plutão em sagitário😄",1301709620629721092,1595160618809856001,['1595160618809856001'],pt
2022-11-22T20:55:18.000Z,"RT @reee_limaa: ""vc não tem que ser um gênio pra passar em medicina""
aparentemente pra unicamp precisa sim",1301709620629721092,1595159008054501376,['1595159008054501376'],pt
2022-11-22T19:17:32.000Z,RT @lucasasvel: Minha rede sendo invadida por fãs da Dulce María. O RBD vive,1301709620629721092,1595134403470315521,['1595134403470315521'],pt
2022-11-22T19:15:05.000Z,"RT @ZeroLive_Pe: The Town Brasil - Septiembre  2023 
Rihanna, The Weeknd - Blackpink - NICKI MINAJ -",1301709620629721092,1595133787859738624,['1595133787859738624'],en
2022-11-22T19:14:15.000Z,RT @BLACKPINKBRASIL: 👀,1301709620629721092,1595133577787633665,['1595133577787633665'],art
2022-11-22T19:12:51.000Z,"RT @UpdateKBoys: 🚨O WAYV anunciou seu comeback para o dia 09 de dezembro com o lançamento do 4° mini-álbum “PHANTOM"". Confira o teaser imag…",1301709620629721092,1595133223511605248,['1595133223511605248'],pt
2022-11-22T19:11:20.000Z,RT @rbdmaniaco: 🚨GRAVE: Dulce Maria e Anahi juntas quando pequenas. Seus filhos hoje brincando juntos. https://t.co/Up0NZ5gDlq,1301709620629721092,1595132841956106242,['1595132841956106242'],pt
2022-11-22T19:11:07.000Z,"RT @MeConteJa: Momento fofura! 

Anahí, Maite Perroni e Dulce Maria ao lado do pequeno Manuel durante o jantar que reuniu o RBD na noite de…",1301709620629721092,1595132786926845952,['1595132786926845952'],pt
2022-11-22T19:10:03.000Z,RT @rbdmaniaco: 🚨GRAVE: Anahi agarra Dulce Maria desde o RBD. https://t.co/fCmfzhhAhW,1301709620629721092,1595132519447662592,['1595132519447662592'],pt
2022-11-22T19:08:57.000Z,"RT @divulganacional: 🚨PRÉ-VENDA: Até logo, Violeta, @themariafreitas 

Violeta era uma jovem cheia de medos até reencontrar Liz, uma amiga…",1301709620629721092,1595132244783689728,['1595132244783689728'],pt
2022-11-22T19:08:52.000Z,"RT @themariafreitas: VAMO BRINCAR??? (eu amo essas coisas)

Às vezes Violeta, às vezes laranja… E aí, com quem você se identifica?

Não esq…",1301709620629721092,1595132220133740544,['1595132220133740544'],pt
2022-11-22T19:08:10.000Z,"RT @themariafreitas: REVELAÇÃO DE CAPA

ATÉ LOGO VIOLETA é uma história com viagem no tempo, protagonismo não binário e romance sáfico, que…",1301709620629721092,1595132046623797249,['1595132046623797249'],pt
