lang,edit_history_tweet_ids,author_id,created_at,text,id
en,['1595133785993261056'],18266592,2022-11-22T19:15:05.000Z,"RT @IBBtravel: Despite living in #Waterloo Region off &amp; on for a decade, I never made it out to a #StJacobs Sparkles. Better late than neve…",1595133785993261056
en,['1595133764250001408'],18266592,2022-11-22T19:15:00.000Z,RT @travel2next: 20 Best Beaches In England https://t.co/qasls0ULID,1595133764250001408
en,['1595133701280894976'],18266592,2022-11-22T19:14:45.000Z,"RT @IndraniTweeets: Mark your calendar - Groundnut festival, locally known as Kadalekai Parishe, is just round the corner. Bull Temple Road…",1595133701280894976
en,['1594778832069951488'],18266592,2022-11-21T19:44:37.000Z,"RT @IMVoyager: Spectacular Nuranang Falls Near Tawang, Arunachal Pradesh
Read more: https://t.co/g0j9mhRjuk

#travel #NuranangFalls #JungWa…",1594778832069951488
en,['1594778807944286222'],18266592,2022-11-21T19:44:32.000Z,"RT @sheriannekay: Is the White Sands National Park on your bucket list? If not, it should be! Click through for everything you need to plan…",1594778807944286222
en,['1594637715756257282'],18266592,2022-11-21T10:23:53.000Z,"Romania is an AMAZING place, and its nature is some of the most gorgeous we've seen.

We hit the trail on a 2-day hiking trip in the Carpathian Mountains with Dan, owner of Outdoor Activities in Romania, @privatetoursRO

Learn more here:
https://t.co/IZjzOz7YRr",1594637715756257282
en,['1594636846998646790'],18266592,2022-11-21T10:20:25.000Z,"RT @Langkawi_Drum: Have you checked out the Melaka River Cruise yet? The 45-min river tour is an interesting glimpse at historic Melaka, Ma…",1594636846998646790
en,['1592853930740158465'],18266592,2022-11-16T12:15:45.000Z,"RT @lafamilytravel: If you have a traveler on your list, or even kids who love to wander, here are the perfect tried and true gift ideas fo…",1592853930740158465
en,['1592853909550137344'],18266592,2022-11-16T12:15:40.000Z,"RT @JustinLaurenXO: Here are the best Christmas events &amp; festivities in Mississauga:

https://t.co/MyjMjiKYnX

Toronto and the GTA is full…",1592853909550137344
es,['1592853805322080257'],18266592,2022-11-16T12:15:15.000Z,RT @travel2next: 20 Best Cenotes In Mexico https://t.co/6IwDHYcNx3,1592853805322080257
en,['1592853792890179587'],18266592,2022-11-16T12:15:12.000Z,"RT @LoveandRoad: Your romantic guide to York, England, is here.❤️

Tips on things to do in #York for couples, hotels for a romantic stay, a…",1592853792890179587
en,['1592581291584913408'],18266592,2022-11-15T18:12:23.000Z,"As travelers &amp; content creators, our mobile gadgets are the single MOST IMPORTANT tools we use every day, whether at home or on the go. 
#ad

Luckily, @ZAGG has us covered with the best selection of mobile protection &amp; power gear. 

Learn more:
https://t.co/vQsrVOkQjb",1592581291584913408
en,['1592580939460546561'],18266592,2022-11-15T18:10:59.000Z,"RT @IMVoyager: Mandala Top Arunachal Pradesh – Unique 108 Manes Near Dirang
Read here: https://t.co/eKFBHmXpcy

#travel #108MandalaTop #Man…",1592580939460546561
en,['1592416703241416706'],18266592,2022-11-15T07:18:22.000Z,Protecting Our Smartphones While Traveling with ZAGG https://t.co/vQsrVOkQjb,1592416703241416706
en,['1592095653114552321'],18266592,2022-11-14T10:02:38.000Z,Hiking in the Carpathian Mountains on a Romania Escorted Tour https://t.co/IZjzOz7YRr,1592095653114552321
en,['1590599332063244289'],18266592,2022-11-10T06:56:47.000Z,"RT @Langkawi_Drum: Have you checked out the Melaka River Cruise yet? The 45-min river tour is an interesting glimpse at historic Melaka, Ma…",1590599332063244289
en,['1590599314153230337'],18266592,2022-11-10T06:56:43.000Z,RT @lafamilytravel: Looking for a memorable way to celebrate Thanksgiving? Get out of town to one of these 12 destinations for the perfect…,1590599314153230337
en,['1590599293429506050'],18266592,2022-11-10T06:56:38.000Z,"RT @RhondaAlbom: If you could only hike one NZ volcano, which would you choose?

Here's my pick: 
 https://t.co/uguHsSyrvb

 #Auckland #new…",1590599293429506050
en,['1590599270784466945'],18266592,2022-11-10T06:56:32.000Z,"RT @JustinLaurenXO: There's SO much delicious #vegan food in #Mississauga!

After living in Mississauga for nearly a decade, I've put toget…",1590599270784466945
en,['1590599173895692289'],18266592,2022-11-10T06:56:09.000Z,"RT @TravelWell4Less: Japan is open. Roundtrip flights from $539 and other deals ➡️
https://t.co/131w4lKCeV

#travel #Deals",1590599173895692289
en,['1590373853070434304'],18266592,2022-11-09T16:00:48.000Z,"RT @LoveandRoad: Lantern Festival in #ChiangMai, #Thailand!

The #YeePeng is a traditional celebration from the Lanna culture in Northern T…",1590373853070434304
en,['1590290523692339202'],18266592,2022-11-09T10:29:41.000Z,"RT @travel2next: 21 Amazing Arkansas Landmarks To Tick Off Your Bucket List
https://t.co/28kOreJom8 via @travel2next #arkansas #visitarkans…",1590290523692339202
en,['1590007472726515712'],18266592,2022-11-08T15:44:57.000Z,"We will always remember our time at the @milestonehotel in Kensington, London fondly 🥰

😍 From the moment we arrived to the Milestone we were welcomed with open arms, and were absolutely spoiled with luxury. Thank you, #TheMilestone, for an amazing stay!

#londontravel https://t.co/GjW1OQ44gk",1590007472726515712
en,['1589986066747908096'],18266592,2022-11-08T14:19:53.000Z,"RT @IMVoyager: Tawang offers unique experiences, check our post for Tawang Itinerary: https://t.co/hHbUpT928J

#travel #Tawang #TawangItine…",1589986066747908096
en,['1589986038042497025'],18266592,2022-11-08T14:19:46.000Z,"RT @travel2next: 21 Houston Landmarks You Will Be Amazed At
https://t.co/UcJVLOMADy via @travel2next #visithouston #visittexas #texas #USA…",1589986038042497025
en,['1589582144426639362'],18266592,2022-11-07T11:34:50.000Z,"We were treated like rockstars &amp; royalty at the musically-themed luxurious Budapest boutique hotel, @ariabudapest, complete with sweeping views of Budapest from their rooftop bar, complimentary wine &amp; cheese happy hour, &amp; delectable breakfast!

Learn more:
https://t.co/S4lOkFgtJM",1589582144426639362
