id,created_at,text,lang,author_id,edit_history_tweet_ids
1595153541143924737,2022-11-22T20:33:35.000Z,"RT @JoseMarky_200: @shirtsthtgohard Available here guys
https://t.co/nHme15ujB3",en,1271040305517617152,['1595153541143924737']
1595133544602472448,2022-11-22T19:14:07.000Z,"RT @moyo_world: We're moving our manufacturing plant 🏭👩‍🏭👨‍🏭!
Shenzhen is too nice of a city not to have a factory there!  #Shenzhen   #ele…",en,1271040305517617152,['1595133544602472448']
1595098844173418503,2022-11-22T16:56:14.000Z,"RT @winwinbank: 🏆Dünya Kupasında Da Güvenin Adresi #Marsbahis 

✅https://t.co/d39euhucwI

#MarsBet https://t.co/oUiDnuefFE",tr,1271040305517617152,['1595098844173418503']
1595070949614931970,2022-11-22T15:05:24.000Z,"RT @UtilityNet_: 🧐🧐🧐#UtilityNet Will start a new and unmissable #technological #revolution 

#utility #utilitynet #BigData #Analytics #Data…",en,1271040305517617152,['1595070949614931970']
1595055199366045696,2022-11-22T14:02:48.000Z,RT @mikeverdish: Congratulations to the #Blockchain and #ICB communities… ICB Smart Contract has been reviewed and granted the “Security an…,en,1271040305517617152,['1595055199366045696']
1595041898192056320,2022-11-22T13:09:57.000Z,"RT @daPang70456438: A friend is one of the nicest things you can have， and one of the best things you can be。  
 #世界杯投注平台 #世界杯 #阿根廷梅西 #爱游戏…",en,1271040305517617152,['1595041898192056320']
1595028783115145216,2022-11-22T12:17:50.000Z,RT @yule886: #塔卡尔世界杯 #世界杯冠军预测 #足球 #开云 #真人百家乐  Don‘t cry because it is over， smile because it happened。 https://t.co/VntkUqJBso,en,1271040305517617152,['1595028783115145216']
1595017237643010049,2022-11-22T11:31:58.000Z,RT @kaiyun830: #世界杯投注平台 #世界杯 #阿根廷梅西 #爱游戏 #开云体育 #BG真人 #世界杯 #NBA  #真人百家乐  #PG电子 #捕鱼  #云游棋牌 #彩票    I never consider ease and joyfulness the pu…,en,1271040305517617152,['1595017237643010049']
1595004758296653825,2022-11-22T10:42:22.000Z,RT @VIP_Automationy: https://t.co/dIqFakVd1p,zxx,1271040305517617152,['1595004758296653825']
1594983731063816192,2022-11-22T09:18:49.000Z,"RT @UtilityNet_: SOPHON #Intelligent #Computing Server product characteristic
#utility #utilitynet #BigData #Analytics #DataScience #AI #Ma…",en,1271040305517617152,['1594983731063816192']
1594947612645392385,2022-11-22T06:55:18.000Z,RT @_paiverse: Paiverse collaborates with trustworthy and reputable shipping partners. All assets are delivered to your destination fully i…,en,1271040305517617152,['1594947612645392385']
1594929224808292352,2022-11-22T05:42:14.000Z,RT @yule886: #世界杯投注平台 #世界杯 #阿根廷梅西 #爱游戏 #开云体育 #BG真人 #世界杯 #NBA  #真人百家乐  #PG电子 #捕鱼  #云游棋牌 #彩票    May there be enough clouds in your life to ma…,en,1271040305517617152,['1594929224808292352']
1594915991087370240,2022-11-22T04:49:39.000Z,"RT @thekubieth: 🎁 AMAZING WL GIVEAWAY 🎁

🏆 20x Winner WL

Own your football museum ⚽️ 

To Enter🎫

1️⃣ RT + Like
2️⃣ Follow me &amp; @GolGoals…",en,1271040305517617152,['1594915991087370240']
1594900823414226944,2022-11-22T03:49:22.000Z,RT @kaiyun830: #足球 #盘口 #开云体育 #2022塔卡尔世界杯  #NBA #真人百家乐 #棋牌 #PG电子  #五大联赛 #捕鱼  #双赢棋牌 #彩票计划   The longest day has an end。 https://t.co/mH7gGzYM…,en,1271040305517617152,['1594900823414226944']
1594877099101265921,2022-11-22T02:15:06.000Z,"RT @socialfilabs: 币圈人物志：挖掘每一个币圈人背后的故事！
无论是大佬、项目方创始人、行业建设者、KOL、老韭菜、新人小白
我们将致力于挖掘每一个背后真实的个人，让web3有温度、有情怀、有未来！ https://t.co/CU44oigWag",zh,1271040305517617152,['1594877099101265921']
1594860622835064836,2022-11-22T01:09:38.000Z,RT @Brazy617: Roddy Ricch &amp; Lil Durk | Twin @JerryPHD https://t.co/LgYzLvkZDT,en,1271040305517617152,['1594860622835064836']
1594783756786618369,2022-11-21T20:04:11.000Z,"RT @PGN_COL: Si desaparece la posibilidad de investigar disciplinariamente a los funcionarios de elección popular, lo que entrará a regir e…",es,1271040305517617152,['1594783756786618369']
1594742353847164929,2022-11-21T17:19:40.000Z,"RT @NeoFilmsNFT: NeoFilmsNFT🤝@polygonstudios

We’re PUMPED and Excited to announce that NEO Masterpiece Films is teaming up with POLYGON St…",en,1271040305517617152,['1594742353847164929']
1594724457159041028,2022-11-21T16:08:33.000Z,"RT @TheifMonkey: My name is Doctor Oleefyer, I'll tell you a little about our goal

Those who are active enough will get a decent role to p…",en,1271040305517617152,['1594724457159041028']
1594687933256445952,2022-11-21T13:43:25.000Z,"RT @KimEdie6: w2 ""Have the rabbits, all of them,""😩🐬🍛 #寸止 #聊骚 #恋足 #视频 #肉丝 #磕炮 #女S #反差 #裸聊 https://t.co/c7ZepWZ7JW",en,1271040305517617152,['1594687933256445952']
1594669597135114240,2022-11-21T12:30:34.000Z,"RT @Babatoni10: 🏆Dünya Kupası Tüm Hızıyla Devam Ediyor #Marsbahis’e gel Dünya Kupası Heyecanına Katıl

✅https://t.co/KYGL8X4GjV

#MarsBet h…",tr,1271040305517617152,['1594669597135114240']
1594656997072306176,2022-11-21T11:40:30.000Z,RT @kaiyun830: #足球 #盘口 #开云体育 #2022塔卡尔世界杯  #NBA #真人百家乐 #棋牌 #PG电子  #五大联赛 #捕鱼  #双赢棋牌 #彩票计划 Sometimes it's the smallest decisions that can chan…,en,1271040305517617152,['1594656997072306176']
1594644502735884288,2022-11-21T10:50:51.000Z,"RT @ryandgiving: 🎉 @MekawaiiNFT Whitelist Raffle! 🎉

To enter:
- Follow @MekawaiiNFT &amp; @ryandgiving 
- Like + RT
- Tag your friends!

Good…",en,1271040305517617152,['1594644502735884288']
1594631648280281089,2022-11-21T09:59:46.000Z,RT @kaiyun830: #世界杯投注平台  #阿根廷梅西 #爱游戏  #开云体育 #BG真人 #世界杯 #NBA  #真人百家乐  #PG电子 #捕鱼  #云游棋牌 #彩票 Sometimes you have to smile and act like everythi…,en,1271040305517617152,['1594631648280281089']
1594619122847223808,2022-11-21T09:10:00.000Z,RT @kaiyun830: #2022世界杯 #开云 #世界杯 #足球 #亚博 #游戏    Sometimes our hearts just need time to accept what our heads already know. https://t.co/JcL…,en,1271040305517617152,['1594619122847223808']
1594606296715624450,2022-11-21T08:19:02.000Z,RT @daPang70456438: #足球 #盘口 #开云体育 #2022塔卡尔世界杯  #NBA #真人百家乐 #棋牌 #PG电子  #五大联赛 #捕鱼  #双赢棋牌 #彩票计划 Some people will never be forgotten while some…,en,1271040305517617152,['1594606296715624450']
1594559202390941697,2022-11-21T05:11:53.000Z,RT @DevieLyndia: And  i  make love？ #裸聊  #视频裸聊 #反差婊 #婊子 #母狗 https://t.co/Y2DmS6i6cE,en,1271040305517617152,['1594559202390941697']
1594539917962801152,2022-11-21T03:55:16.000Z,RT @yule886: #足球 #盘口 #开云体育 #2022塔卡尔世界杯  #NBA #真人百家乐 #棋牌 #PG电子  #五大联赛 #捕鱼  #双赢棋牌 #彩票计划  The best way to make someone strong is to have someo…,en,1271040305517617152,['1594539917962801152']
