lang,edit_history_tweet_ids,author_id,created_at,text,id
en,['1595148202109726721'],61264934,2022-11-22T20:12:22.000Z,wow this is amazing @suemnjeri @lauranmgr @hideouscoder @MalakesMinotaur @BrileySharp @GrouchoSnark @jach1n_ @Nikki_ixyz @nicolus999 @ChiChunAndy https://t.co/4SQSvfEo0a,1595148202109726721
en,['1595145927534456834'],61264934,2022-11-22T20:03:20.000Z,damn i love QQL lol @jetclarke @chowmein__papi @mattgodbolt @zhazen21 @jeffzzq @SethNamin @DeividasGikis @slimshaney0 @wolfie_dunage @Mila96499338 @marcu5aurelius https://t.co/4SQSvfEo0a,1595145927534456834
en,['1595143588031365120'],61264934,2022-11-22T19:54:02.000Z,damn this is amazing @XrhkelxAli6wb2z @CryptoTamchy @fahmyadel00 @blackbalsam83 @0xn_9 @Holly_Kundel @CryptBeau1 @RexWatersArt @genomequant @EthSalus @Amajaamaia https://t.co/4SQSvfEo0a,1595143588031365120
en,['1595141314374696961'],61264934,2022-11-22T19:45:00.000Z,damn i love QQL lol @VDyl87 @BootyslapperNFT @amber_vittoria @soroushtahani @musicSussex @Joshuahkchung @ErunkeJustin @jenniferbensko @gordoman07 @GloriaHorace6 @MunozBenoit https://t.co/4SQSvfEo0a,1595141314374696961
en,['1595139012695830528'],61264934,2022-11-22T19:35:51.000Z,sick!  @bagush761 @Leumas2709 @Tribe3Official @dvdahn @futurepetals @ImanWaskito @Vincent21558314 @Masoud_arad @rajathshanbag @paoolanc @OPO_NFT https://t.co/4SQSvfEo0a,1595139012695830528
en,['1595136688296464385'],61264934,2022-11-22T19:26:37.000Z,best team ever 🔥 @NFTCryptoBees @Meendartproject @TGR_KDR @Monty03192047 @RLadiesOslo @PETERSAN1382 @99GAMERS_ @FOMOMoonGlow @magdylan @CleanFreaksNFT @HaskellWorks @santinu90966212 @clestation https://t.co/4SQSvfEo0a,1595136688296464385
en,['1595134377415299072'],61264934,2022-11-22T19:17:26.000Z,Best project to ever be in the space @OMGst @_hohov @LHPNick @_maddyman @ai_shaly @AhmedElbadaou17 @Keoshin_06 @ludmila_janda @KabirNFTm @dkim111313 @bruno_hoopka https://t.co/4SQSvfEo0a,1595134377415299072
en,['1595132021445042176'],61264934,2022-11-22T19:08:04.000Z,Best project to ever be in the space @Cryptok219 @JC3DDD @seokyeongart @dokseb @HilsWalton @Ophelia44051504 @PrincePablos @AdiboyMartin @McLac2000 @BrknYlmzz @jetLager @Kristin59077642 @feelgoodholiday https://t.co/4SQSvfVr2a,1595132021445042176
en,['1595121845313097728'],61264934,2022-11-22T18:27:38.000Z,yoo i love QQL @chadzy29 @0xpearly @titapoint @DavidBelsize @ZekemeoutDFS @QuirkApeYacht @aset_mak_91 @10trillioncap @RZLTMETA @NFTCrazyBoy @itpEide @maskpower2 https://t.co/u2nStetvz9,1595121845313097728
en,['1595119492903813121'],61264934,2022-11-22T18:18:17.000Z,respect for tyler hobbs! @maxdenburg @HicetnuncTrader @mostlyImtired @jxck_eth @Zeng_Mars @VilleTikkan @vinnyvelvet @TimRoussilhe @CryptoEjit @thiccnoggin https://t.co/u2nStebml1,1595119492903813121
en,['1595117130084945921'],61264934,2022-11-22T18:08:54.000Z,damn i love QQL lol @JJ_AGF @Tacosushi2 @nadiadalirian @cryptovigalante @louachu2 @ChrisPlatts @dnevozhai @nounpunk6734 @pixerts @iamkrishna_6 @maelisgeek @volstenn1 https://t.co/u2nStetvz9,1595117130084945921
en,['1595114774496366592'],61264934,2022-11-22T17:59:32.000Z,damn this is amazing @LoriteLvaro @RemoCarbone @CFly24 @soloyoloelei @TheDizzyViper @_101faces @ScarceNFT @eprahsretep @slanzokkeNfts @TYILKB @Whitesky112 @PeteCryptoVC @JuchenChen2 https://t.co/u2nStebml1,1595114774496366592
pt,['1586859707343536130'],61264934,2022-10-30T23:16:51.000Z,Saquei 200 reais ontem pra compra gas e carne e hoje recuperei com os 30 reais de bonus! @baianolol1 @esACarry @brucerlol sogrinha ! https://t.co/5lDxz2AknT,1586859707343536130
pt,['1586857759160639489'],61264934,2022-10-30T23:09:06.000Z,@Dioudlol Para vc que pode sair do pais a qualquer momento e facil falar merda! nao foi so aqui que morreu gente nao !,1586857759160639489
pt,['1583607698066927616'],61264934,2022-10-21T23:54:31.000Z,"Amém,  recuperei minha banca 👏🙏sogrinha https://t.co/jLFJILYmFo",1583607698066927616
en,['1578527564942872579'],61264934,2022-10-07T23:27:53.000Z,"#Worlds22, let's go! 🙌 @PrimeGaming is giving you a chance to win 150,000 RP EACH day of Groups! Enter right now for a chance to win: https://t.co/UJ9eY9NEQf #giveaway",1578527564942872579
en,['1578526520473432064'],61264934,2022-10-07T23:23:44.000Z,".@PrimeGaming is celebrating all things #Worlds22, and you're invited to the party. Enter for a chance to win insane League of Legends swag including limited edition statues, plushies, art, AND 350,000 RP! 🤯 Enter: https://t.co/UJ9eYa5O4n",1578526520473432064
qht,['1578526458498076674'],61264934,2022-10-07T23:23:29.000Z,#PrimeWorlds22 via @surfgiveaways,1578526458498076674
en,['1578526364772147200'],61264934,2022-10-07T23:23:07.000Z,"RT @primegaming: All eyes are on #Worlds2022!

We're celebrating Worlds &amp; @LeagueofLegends by giving you a chance to win 150k RP each broad…",1578526364772147200
qme,['1569148342256504838'],61264934,2022-09-12T02:18:12.000Z,#VRAUNALISE  https://t.co/NK8GURojI1,1569148342256504838
pt,['1548496657246867458'],61264934,2022-07-17T02:35:47.000Z,@buerolol Só se ela for feia e não gostosa !,1548496657246867458
pt,['1515429772817534989'],61264934,2022-04-16T20:39:47.000Z,"@paiNGamingBR @SkyBartLoL @Accezlol @blackyylol @Qatslol @Julieralol @prodelta_lol @grifflol1 @Ti0Ben @Sarkislol Quer dar insec pega Lee sin, o cara não deu um AA nas tfs",1515429772817534989
und,['1486724928044896267'],61264934,2022-01-27T15:36:59.000Z,@Kennzylol Top,1486724928044896267
pt,['1485832342170226688'],61264934,2022-01-25T04:30:10.000Z,"@tixinhadois @GrupoSehLoiro e @StoneDYooDa , aproveita que ele vai começar no ramo de delivery também, já embarca com vc chimbinha no seu projeto!",1485832342170226688
pt,['1454492452337954823'],61264934,2021-10-30T16:56:38.000Z,"Vai que eu do sorte ! 
#RazerAMDHalo",1454492452337954823
pt,['1452494026746257413'],61264934,2021-10-25T04:35:36.000Z,"@pijack11 NT meu pequeno grande heroi, torci muito por vc ! É ELE",1452494026746257413
pt,['1431713263704805381'],61264934,2021-08-28T20:20:16.000Z,"@paiNGamingBR @flaesports @Julieralol @blackyylol @prodelta_lol @Accezlol @SkyBartLoL pq da insistência no pick de xin zao?  first pick, o campeão não se encaixa no competitivo, não ganhou um jogo! 
triste pela pain e feliz pelo jean mago!",1431713263704805381
pt,['1429535396602552322'],61264934,2021-08-22T20:06:12.000Z,RT @Destroyer_LLS: botinha diff @baianolol1 #baianalista https://t.co/DSvFRgkenp,1429535396602552322
pt,['1429488466316902403'],61264934,2021-08-22T16:59:43.000Z,@REDCanids @OutbackBrasil É o BoTas!,1429488466316902403
pt,['1429488210644803588'],61264934,2021-08-22T16:58:42.000Z,@VoraxGG Viraram botas pro @titannlol1 🤣🤣🤣🤣,1429488210644803588
pt,['1429487683030724616'],61264934,2021-08-22T16:56:36.000Z,"@REDCanids @Aegislol1 porra, ja tava ate tirando a minha botinha aqui !!!",1429487683030724616
zxx,['1429186010563420169'],61264934,2021-08-21T20:57:52.000Z,RT @ayellol: https://t.co/eTfLzORq6u,1429186010563420169
pt,['1429185036641869825'],61264934,2021-08-21T20:54:00.000Z,Feliz pela @RensgaEsports e triste 😢 pelo @robolol1 gg jogão!,1429185036641869825
fr,['1429125357815336960'],61264934,2021-08-21T16:56:51.000Z,"GG @paiNGamingBR , comp diff total @RensgaEsports",1429125357815336960
pt,['1424082485609119748'],61264934,2021-08-07T18:58:17.000Z,@REDCanids @Grevthar É meme ne?,1424082485609119748
pt,['1367270806242414595'],61264934,2021-03-04T00:28:57.000Z,"@CBLOL @INTZ @LOUDgg @loud_vahvel POE EMOTE ONLY AQUI TAMBEM, PQ NAO SEI QUAL JOGO VCS ESTAVAM ASSISTINDO , A LIZ ACABOU COM O JOGO, ZUAO PASSOU MAL NA MÃO DA MENINA E VCS DÃO MVP PRO SUPORTE QUE SO SEGUIU AS CALL , PQP",1367270806242414595
