created_at,id,text,author_id,edit_history_tweet_ids,lang
2022-11-22T19:53:46.000Z,1595143521438404609,@GrammarPurist @wesleymiller360 @NWSquirrels Thanksgiving travel also messes with this. Sometimes the best way to ensure you love your family is to put 'em up somewhere that isn't your place.,461368110,['1595143521438404609'],en
2022-11-22T19:52:07.000Z,1595143104201297921,"Of note: I have a copy of this saved somewhere as well. As broadcast students that fall, this is all we talked about for quite some time.",461368110,['1595143104201297921'],en
2022-11-22T19:50:59.000Z,1595142821211537408,"The perpetrator, 35 years later, remains unknown.",461368110,['1595142821211537408'],en
2022-11-22T19:50:31.000Z,1595142701875625984,"For those who don't remember/weren't born in 1987, a pirate attempted to jam both WGN-TV and WTTW-TV in Chicago on a Sunday night. WGN was able to switch STL links quickly; WTTW was not. 

For two minutes, instead of Doctor Who, viewers got this: https://t.co/NmGrkk9cur",461368110,['1595142701875625984'],en
2022-11-22T19:40:32.000Z,1595140192926502912,"@wesleymiller360 @GrammarPurist @NWSquirrels You should be OK. The university is on break, so it should be less crowded. (I'm more partial to being close to Grand Rapids, but also know that travel budgets are what they are.)",461368110,['1595140192926502912'],en
2022-11-22T19:38:53.000Z,1595139774037209088,@accjr35 @GrammarPurist @wesleymiller360 @GVLSports Excellent. Wesley @wesleymiller360 is traveling up from NW Missouri State to cover for them. I know a number of fine people from there. If you see him please say hello!,461368110,['1595139774037209088'],en
2022-11-22T19:19:40.000Z,1595134940365979648,"@EricZorn Chicago Seven, Northwestern 0.",461368110,['1595134940365979648'],en
2022-11-22T19:18:43.000Z,1595134701785976832,"@GrammarPurist @wesleymiller360 I also want to loop in and introduce @accjr35 , who (I believe) is covering the game for @GVLSports .",461368110,['1595134701785976832'],en
2022-11-22T19:15:42.000Z,1595133942029770754,@GrammarPurist @NWSquirrels @wesleymiller360 Unfortunately there's only one in Allendale proper. Is that the location? I have thoughts on it.,461368110,['1595133942029770754'],en
2022-11-22T19:13:55.000Z,1595133491154341888,"I need to share this around today. My students have, for years, been fascinated by this tale. https://t.co/PNlhZZuxhp",461368110,['1595133491154341888'],en
2022-11-22T19:08:22.000Z,1595132096527626240,"@GrammarPurist @NWSquirrels I may have to give this a follow, but of course not until after football on Saturday.",461368110,['1595132096527626240'],en
2022-11-22T18:12:48.000Z,1595118111526506497,@GrammarPurist I'm inclined to believe this is the case as well. There's one that resides in the garbage can by the door I use. I think he has a comfortable living there.,461368110,['1595118111526506497'],en
2022-11-22T15:43:41.000Z,1595080584581234691,@EricBrefka @elonmusk I've just seen a steady decline (plummet?) in my followers as people bail out.,461368110,['1595080584581234691'],en
2022-11-22T15:27:26.000Z,1595076495776485378,I was walking into the building this morning and narrowly missed being hit by a piece of acorn. I'd like to think that it fell and wasn't thrown by one of the Lake Superior Hall squirrels as some sort of statement. #GVSU,461368110,['1595076495776485378'],en
