author_id,id,lang,edit_history_tweet_ids,created_at,text
914740242233610240,1595189602138337280,en,['1595189602138337280'],2022-11-22T22:56:52.000Z,"RT @DavidHamer_1951: #KuKluxKonvoy counsel is a bit like his clients.
Doesn’t get his way, so throws temper tantrum, tosses the rules overb…"
914740242233610240,1595178771858214914,en,['1595178771858214914'],2022-11-22T22:13:50.000Z,RT @TRyanGregory: They're literally cancelling surgeries at children's hospitals. But wearing a mask or avoiding unnecessary gatherings rig…
914740242233610240,1595178738324754439,qst,['1595178738324754439'],2022-11-22T22:13:42.000Z,Yup https://t.co/w3hlLyQkhN
914740242233610240,1595157484062535681,en,['1595157484062535681'],2022-11-22T20:49:15.000Z,Don’t forget Kelowna Lake Country’s Tracy Gray. She was all in and proud to be photographed with them https://t.co/FwuLMYAy5O
914740242233610240,1595133981917204481,en,['1595133981917204481'],2022-11-22T19:15:52.000Z,"RT @PeterHRatcliffe: As an entrepreneur who created, over 39 years, over 250 person years of employment in Canada, the two greatest advanta…"
914740242233610240,1595133652853469185,en,['1595133652853469185'],2022-11-22T19:14:33.000Z,"RT @harryt59_harry: Pierre Poilievre is a Hit &amp; Run politician.
He throws out these ridiculous videos and tweets then goes into hiding. I n…"
914740242233610240,1595133057434284032,en,['1595133057434284032'],2022-11-22T19:12:11.000Z,RT @Albertagirl46: @Harry__Faulkner Nope. You got caught in the con of equating the EA with the Notwithstanding Clause.The EA  is subject t…
914740242233610240,1595124827266125825,en,['1595124827266125825'],2022-11-22T18:39:29.000Z,"RT @Scribulatora: Did none of their mothers have the “company you keep” talk with the Convoy folks?

They keep saying “I didn’t want to ove…"
914740242233610240,1595124083209166848,en,['1595124083209166848'],2022-11-22T18:36:32.000Z,"Context; it’s all about context, not just taking the PM’ s words out of context. But you know that… https://t.co/X6e7jxMjCe"
914740242233610240,1595123330205782016,en,['1595123330205782016'],2022-11-22T18:33:32.000Z,"RT @maxfawcett: Conservatives are busy pushing crypto. Meanwhile, we're now number two in the world for EV battery production potential.…"
914740242233610240,1595123204065873920,en,['1595123204065873920'],2022-11-22T18:33:02.000Z,RT @harryt59_harry: Poilievre puts  out a video about addiction &amp; says he alone can fix it. He won't explain how or take any questions abou…
914740242233610240,1595122655480643584,en,['1595122655480643584'],2022-11-22T18:30:51.000Z,RT @CanadaGray: BREAKING: Dozens of groups join together to fight @fordnation attacks on Greenbelt and push for sprawl. https://t.co/tm62jU…
914740242233610240,1595122451121201152,en,['1595122451121201152'],2022-11-22T18:30:02.000Z,RT @globeandmail: Pierre Poilievre couldn’t be more wrong on drug policy https://t.co/KRTldD8ako
914740242233610240,1595121636097032192,en,['1595121636097032192'],2022-11-22T18:26:48.000Z,"Went to the dentist yesterday. At least 3 places with invitations to sanitize hands. No requirement to mask-/ optional only. Dentist masked under nose at start of procedure, under chin at end. But lots of sanitizer!! Victoria. https://t.co/WTqfRiQWwp"
914740242233610240,1595116285159145472,zxx,['1595116285159145472'],2022-11-22T18:05:32.000Z,RT @gramage1: https://t.co/Rb3cb31SqR
914740242233610240,1595107315661045761,en,['1595107315661045761'],2022-11-22T17:29:54.000Z,@MaximeBernier You are sounding more desperate by the day.
914740242233610240,1595091669141323776,en,['1595091669141323776'],2022-11-22T16:27:43.000Z,"RT @merry123459: It’s my belief that if the Ottawa occupation wasn’t stopped by the EA, the 4th weekend was going to be catastrophic."
914740242233610240,1594944455794364416,en,['1594944455794364416'],2022-11-22T06:42:45.000Z,RT @journo_dale: @DianeMariePosts I will say there has been a marked improvement of late.
914740242233610240,1594944425897373696,en,['1594944425897373696'],2022-11-22T06:42:38.000Z,"If you have the time, I would start watching it again. Or PVR it to watch later. David Cochrane has been doing the show and he is excellent. Corrects misinformation and pushes back. Karina Roman has “assisted” and she too has been a breath of fresh air. https://t.co/txmGrqF2JW"
914740242233610240,1594943198073618432,en,['1594943198073618432'],2022-11-22T06:37:45.000Z,RT @Dean_Winnipeg: Poor PP got beat up so badly in parliament he’s at home watching twice as many crypto videos.
914740242233610240,1594942995488714752,en,['1594942995488714752'],2022-11-22T06:36:57.000Z,"RT @DavidHamer_1951: Peurile Pierre is lying again, wanting Canadians to believe @JustinTrudeau is responsible for building permits, when h…"
914740242233610240,1594942865922478080,en,['1594942865922478080'],2022-11-22T06:36:26.000Z,"I am no fan of Charlie Angus; I am #BlockedByCharlieAngus because I called him on his bullying of The PM’s mother over WE charity. Having said that I grew up 5 miles from his house in Cobalt, ON where winter is long &amp; v cold. Minus 20 and 30 often. He is supporting his riding. https://t.co/q5YTjoknGS"
914740242233610240,1594912501149630464,en,['1594912501149630464'],2022-11-22T04:35:46.000Z,And there I was just thinking Lecce was heartless and cruel… so lyin’ Lecce as well. https://t.co/znnEVH5uB1
914740242233610240,1594912306559082496,en,['1594912306559082496'],2022-11-22T04:35:00.000Z,"RT @parentaction4ed: 🚨Less than an hour to go. Here is a new “Lecce’s Lies — 2022 Bargaining Edition” while we wait. 

#GetADealDoug #IStan…"
914740242233610240,1594912115428847616,en,['1594912115428847616'],2022-11-22T04:34:15.000Z,Thank you. I now have See latest Tweets Instead. https://t.co/T2XQngjVGR
914740242233610240,1594902522598428673,en,['1594902522598428673'],2022-11-22T03:56:07.000Z,"RT @andrewgreen62: Poilievre claims that ""in Alberta today, they've managed to cut overdose deaths by almost half"".

That's an absolute lie…"
914740242233610240,1594889390333255683,en,['1594889390333255683'],2022-11-22T03:03:56.000Z,I’m with Wyatt. https://t.co/lk8pY5NMDA
