text,author_id,lang,created_at,id,edit_history_tweet_ids
"RT @SavvyRinu: In the space of four months of Labour Party, we have shaken the Nigerian establishment.

Today in PDP and APC meetings, all…",911258440382730240,en,2022-11-22T21:34:51.000Z,1595168960252678148,['1595168960252678148']
RT @MalachyOdo1: The MD of a Catholic Church owned hospital in Ikorodu told me that TEN medical doctors left their hospital for London last…,911258440382730240,en,2022-11-22T21:32:48.000Z,1595168442579095595,['1595168442579095595']
"RT @SavvyRinu: The Nigeria 2023 elections should not be based on tribe, religion, or “it’s my turn”.

It should be based on competence, cha…",911258440382730240,en,2022-11-22T21:14:13.000Z,1595163768455319552,['1595163768455319552']
"RT @Spotlight_Abby: With all your support we will win this election in 2023. The only thing APC &amp; PDP talk about in their meetings now, is…",911258440382730240,en,2022-11-22T21:13:58.000Z,1595163706325110784,['1595163706325110784']
"RT @SavvyRinu: Na candidate wey dey engage with Nigerians online and offline we go vote 👍🏾

Vote Peter Obi ✅",911258440382730240,en,2022-11-22T20:44:12.000Z,1595156213440065537,['1595156213440065537']
"RT @SavvyRinu: On police brutality: Everybody will be held accountable when I become president.

If you misuse your office against citizens…",911258440382730240,en,2022-11-22T20:44:05.000Z,1595156183987683328,['1595156183987683328']
"RT @Spotlight_Abby: Everyone that went to the University of Nigeria, Nsukka (UNN) knew me during my time. I owned the supermarkets in the U…",911258440382730240,en,2022-11-22T20:42:50.000Z,1595155870748643328,['1595155870748643328']
"RT @IkukuomaC: I owned a super market as a student in UNN
I lived in the house I built as a student in UNN
I owned two cars as a student
I…",911258440382730240,en,2022-11-22T20:42:27.000Z,1595155771205259266,['1595155771205259266']
"RT @SavvyRinu: “If Nigerians want a goat to be in charge of the leadership of the country, let them do so.

As for me, Peter Obi, I want to…",911258440382730240,en,2022-11-22T20:16:43.000Z,1595149298060394496,['1595149298060394496']
"RT @IruefiNG: My dear good people of Ebonyi state, we need a very generous donor to donate their building or office complex in Abakiliki to…",911258440382730240,en,2022-11-22T20:13:03.000Z,1595148376332328960,['1595148376332328960']
"RT @VictorIsrael_: David Hundeyin: Do you have plans to sue Tinubu for perjury and falsification of his documents on INEC platform?

Peter…",911258440382730240,en,2022-11-22T20:10:04.000Z,1595147623740362752,['1595147623740362752']
"RT @VictorIsrael_: Someone on the space “Thank you Sir for choosing to do this for Nigerians. We appreciate all you do”

Peter Obi: My dear…",911258440382730240,en,2022-11-22T19:58:19.000Z,1595144665762009088,['1595144665762009088']
RT @VictorIsrael_: Listening to brilliant ideas from Peter Obi on that space gives me goosebumps. That man has a solid plan for the country…,911258440382730240,en,2022-11-22T19:17:21.000Z,1595134355395186688,['1595134355395186688']
RT @SavvyRinu: Obi Obi Obi Obi Obi Obi Obi Obi Obi,911258440382730240,sl,2022-11-22T19:00:56.000Z,1595130226723332097,['1595130226723332097']
RT @mindset_tweet: This Twitter handle @Mindsettwit is a FAKE account and has nothing to do with me. If you join their Spaces or follow the…,911258440382730240,en,2022-11-22T18:35:46.000Z,1595123893366587397,['1595123893366587397']
RT @multimeverse: @OrayeEsq 🔥🔥🔥 https://t.co/GwMDma8B8D,911258440382730240,und,2022-11-22T17:50:43.000Z,1595112553210064897,['1595112553210064897']
RT @HiikyaaTor: Do not buy the lie that Peter Obi cannot win…The new narrative is to say the votes will not amount to winning…let us apply…,911258440382730240,en,2022-11-22T17:36:20.000Z,1595108936180731904,['1595108936180731904']
"RT @ronaldnzimora: Go and recharge your health first.

We don't want a drug bag man and trafficker as our President.",911258440382730240,en,2022-11-22T17:25:00.000Z,1595106083269672961,['1595106083269672961']
"RT @PeterObi: This evening, I will be on Twitter Spaces to discuss topical political issues and other issues germane to nation-building and…",911258440382730240,en,2022-11-22T17:05:58.000Z,1595101292086566912,['1595101292086566912']
"RT @MalcolmInfiniti: In the absence of a referendum , come 2023, Nigerians needs  a President not a Presidency and  therefore we must  vote…",911258440382730240,en,2022-11-22T16:59:37.000Z,1595099697043087367,['1595099697043087367']
"RT @Makavelli275: Atiku Abubakar and Tinubu’s disgrace at the polls next year February, would be televised for all to see. I just can’t wai…",911258440382730240,en,2022-11-22T16:21:04.000Z,1595089994842005506,['1595089994842005506']
RT @UchePOkoye: Aso Rock is not the retirement home! https://t.co/tl5FY6bu68,911258440382730240,en,2022-11-22T16:14:35.000Z,1595088360984510466,['1595088360984510466']
"RT @akintollgate: #OBIDATTI IS COMING TO OYO !!!
#OBIDIENTS  YOU ARE READY ???

Drop a note if you are attending and can organize t-shirts.…",911258440382730240,en,2022-11-22T16:12:13.000Z,1595087766597304328,['1595087766597304328']
RT @Morris_Monye: I think we’ve been too lenient on Atiku. We have focused too much on Tinubu.,911258440382730240,en,2022-11-22T15:52:11.000Z,1595082723873685504,['1595082723873685504']
RT @UchePOkoye: Mikano boys tears will flow but can never stain the white 😇😁 https://t.co/PWk96Np7O1,911258440382730240,en,2022-11-22T15:51:28.000Z,1595082545720426500,['1595082545720426500']
"RT @novieverest: With Peter Obi leading the presidential race, what is stopping Atiku from stepping down and unifying with Obi?

One should…",911258440382730240,en,2022-11-22T15:51:19.000Z,1595082508076744705,['1595082508076744705']
RT @multimeverse: Peter obi will be on twitter space today with @DavidHundeyin from 7pm-9pm. Don't forget to pass this message by sharing t…,911258440382730240,en,2022-11-22T15:50:58.000Z,1595082419740311552,['1595082419740311552']
RT @UchePOkoye: Peter Obi is coming to Twitter! https://t.co/nDMrxmaauz,911258440382730240,en,2022-11-22T15:50:46.000Z,1595082367185698817,['1595082367185698817']
"RT @DeeBabss: This picture keeps speaking volumes to me. HE @PeterObi, in 2023, you will win, you will wave at us, we will cry for joy, jum…",911258440382730240,en,2022-11-22T12:17:17.000Z,1595028644468252673,['1595028644468252673']
"RT @AndSilipanah: This is the first time I'm spending my money on a politician. Tomorrow,as Peter Obi lands in lbadan,I'm providing 4 buses…",911258440382730240,en,2022-11-22T11:22:24.000Z,1595014832364847104,['1595014832364847104']
RT @PO_GrassRootM: JUST IN: Court orders INEC to resume voter registration.,911258440382730240,en,2022-11-22T11:22:13.000Z,1595014786043023362,['1595014786043023362']
"RT @BigJoeOfLagos: Court Orders INEC to start Voter Registration and Immediate distribution of Voters Card! 

Nigeria 🇳🇬 Judiciary can be e…",911258440382730240,en,2022-11-22T11:22:03.000Z,1595014743466840064,['1595014743466840064']
"RT @peterobi4eva: I love the fact that Peter Obi is consistently in the front page of major news papers across the country.

Peter Obi is a…",911258440382730240,en,2022-11-22T11:21:55.000Z,1595014711493656578,['1595014711493656578']
"RT @UchePOkoye: PDP boys are now applying to join Tinubu camp because money no dey again!

Thats why most of them are supporting Tinubu.

N…",911258440382730240,en,2022-11-22T11:21:44.000Z,1595014662487244802,['1595014662487244802']
RT @SAMKLEF: My name is Peter obi are u not tired of darkness? I came to give u light 💡 Nigerians deserves better.  Free yourself from the…,911258440382730240,en,2022-11-22T11:21:26.000Z,1595014587652489217,['1595014587652489217']
"RT @iam_ayooyewumi: On the 23rd day in the 11th month of the 7th year reign of King Buhari, the sons &amp; daughters of Oduduwa gathered in ten…",911258440382730240,en,2022-11-22T11:20:33.000Z,1595014364532178944,['1595014364532178944']
RT @AishaYesufu: The real unifier,911258440382730240,en,2022-11-22T09:59:26.000Z,1594993952779911168,['1594993952779911168']
"RT @Morris_Monye: Reno blinking repeatedly. 

That’s a sign of lies",911258440382730240,en,2022-11-22T09:31:33.000Z,1594986936086700032,['1594986936086700032']
"RT @rev_yinkayusuf: Dear Pastors, having the gift to prophecy that APC will loose the next election is not the powerful gift of the spirit,…",911258440382730240,en,2022-11-22T09:28:30.000Z,1594986168751656960,['1594986168751656960']
"RT @Morris_Monye: So basically Tinubu or Atiku is ok to be President but Obi must never enter because he is least qualified. 

This is acco…",911258440382730240,en,2022-11-22T09:28:09.000Z,1594986078175662080,['1594986078175662080']
"RT @JamiluSufi: We traveled for 3hours to reach Warra of Ingaski LGA from Yawuri, the villagers has been telling me that they contributed b…",911258440382730240,en,2022-11-22T09:27:23.000Z,1594985888526004224,['1594985888526004224']
