text,author_id,lang,created_at,id,edit_history_tweet_ids
"Dear Hazara Women refugees- don't let anyone tell you to change your culture, your religion, your style, or your narrative to fit in west. You have been molding yourself to get acceptance in Afghanistan for a century. Now just be proud of who you are, preserve
#StopHazaraGenocide",1579908238904070149,en,2022-11-22T21:49:01.000Z,1595172527080411167,['1595172527080411167']
"Thank you for your support 
#StopHazaraGenocide https://t.co/ITPcNnLkOd",1579908238904070149,en,2022-11-22T21:47:15.000Z,1595172082098524160,['1595172082098524160']
"RT @DarYabi200200: We Hazaras live in Afghanistan with people who are thirsty for our blood!
 there  is no difference between the Emirates…",1579908238904070149,en,2022-11-22T21:43:06.000Z,1595171035162112000,['1595171035162112000']
"مثل کودکی  ام که دلش برای مادرش تنگ شده
کابلم
#StopHazaraGenocide https://t.co/WZy0KFsjG4",1579908238904070149,fa,2022-11-22T21:41:24.000Z,1595170606433112066,['1595170606433112066']
"درد
#StopHazaraGenocide https://t.co/vtixghrLSE",1579908238904070149,ar,2022-11-22T21:39:21.000Z,1595170092718899200,['1595170092718899200']
"RT @MahdaviMarzia: ادامه کوچ اجباری سد ها خانواده هزاره از مناطق بومی- ولسوالی لعل و سرجنگل هزارستان 

 هزاره نیوز: گروهی بزرگی از رانده شد…",1579908238904070149,fa,2022-11-22T21:38:45.000Z,1595169942869053443,['1595169942869053443']
"RT @TheMoein76: برای @DarYabi200200  عزیز 
که ۴۳ هزار توییت و ریتوییت کرده .
همیشه سلامت باشید
#StopHazaraGenocide",1579908238904070149,fa,2022-11-22T21:38:38.000Z,1595169913555062807,['1595169913555062807']
"pour les centaines d'élites hazaras tuées lors d'une manifestation pacifique en 2016, je m'opposerai au 
génocide hazara en Afghanistan. 
@DarYabi200200
@Rahmatu55515238
@Shookhobehavas

 #StopHazaraGenocide",1579908238904070149,fr,2022-11-22T21:35:32.000Z,1595169131426418700,['1595169131426418700']
"@kingmjtb چیشده کجاس
#StopHazaraGenocide",1579908238904070149,fa,2022-11-22T21:33:12.000Z,1595168546409091090,['1595168546409091090']
"Hazarerna skulle bli förebilden för Afghanistans folk, med talibanerna som tar över landet, de betalar för deras framsteg.#StopHazaraGenocide https://t.co/SCZsdiUnU8",1579908238904070149,sv,2022-11-22T21:23:46.000Z,1595166171774717952,['1595166171774717952']
"@DarYabi200200 بغض درد فریاد
#StopHazaraGenocide",1579908238904070149,fa,2022-11-22T21:23:04.000Z,1595165996104441857,['1595165996104441857']
"@MahdaviMarzia ما دو شیفته کار نوم
#StopHazaraGenocide",1579908238904070149,fa,2022-11-22T21:21:37.000Z,1595165629312806913,['1595165629312806913']
@AHDELMY خویشی داریم😜🤐😁,1579908238904070149,fa,2022-11-22T21:19:00.000Z,1595164970064695298,['1595164970064695298']
@aliforozesh1 زشتم چشمای تو😂😁,1579908238904070149,fa,2022-11-22T21:17:57.000Z,1595164706896891904,['1595164706896891904']
@AliAhma99552958 نه ما معمولا امیتور سیل منم 😂😁,1579908238904070149,fa,2022-11-22T21:17:40.000Z,1595164635640246272,['1595164635640246272']
