text,created_at,lang,id,edit_history_tweet_ids,author_id
"RT @ColinBrazierTV: Half of the young think Britain was ""founded on racism"". Not the rule of law, parliamentary democracy, Magna Carta, uni…",2022-11-22T19:17:23.000Z,en,1595134365268598784,['1595134365268598784'],141870431
RT @JuliaDavisNews: Russian propagandist Vladimir Solovyov had clearly given up on the idea of defeating Ukraine militarily. In his despera…,2022-11-22T09:22:49.000Z,en,1594984736635916290,['1594984736635916290'],141870431
RT @Lindstar24: Pakistan has floods every year but they don’t invest in the infrastructure to deal with it. Where does all the Aid money go?,2022-11-22T07:34:21.000Z,en,1594957443032879104,['1594957443032879104'],141870431
"RT @PeterDClack: Two trillion dollars - that's just the start of yearly reparations to nations who claim to be victims of climate change, a…",2022-11-22T06:37:57.000Z,en,1594943246194675712,['1594943246194675712'],141870431
RT @CityAM: Exclusive: London beats European cities to continental tech crown https://t.co/N2nXwSSwXU https://t.co/lCZDhJMrbO,2022-11-22T06:36:20.000Z,en,1594942839896641537,['1594942839896641537'],141870431
RT @johnredwood: The EU single market made us pay huge sums into the  EU so they could replace our home production with their exports. We l…,2022-11-22T06:32:25.000Z,en,1594941855296557057,['1594941855296557057'],141870431
"RT @Nigel_Farage: Sunak's Tories will be utterly routed if they try Brexit in Name Only. I will personally see to it. 

 https://t.co/31e2b…",2022-11-22T01:04:34.000Z,en,1594859348840546305,['1594859348840546305'],141870431
RT @sheesh_alicia: Brilliant scenes in @TyPawb when Bale scored to make it 1-1 🏴󠁧󠁢󠁷󠁬󠁳󠁿 @Wrexham https://t.co/HljTqueRdE,2022-11-22T00:53:35.000Z,en,1594856584416575489,['1594856584416575489'],141870431
@cold957 I'm waiting for Southgate to announce he's pregnant. 🤣,2022-11-21T18:06:09.000Z,en,1594754050192723969,['1594754050192723969'],141870431
"RT @PaulEmbery: Just hours before England kick off in the World Cup, and the news is dominated by talk of taking the knee and wearing LGBT…",2022-11-21T13:40:09.000Z,en,1594687107959865351,['1594687107959865351'],141870431
RT @FlowerP79667758: If Kane comes out wearing the  rainbow armband and then the whole team take a knee they should all be on the next bloo…,2022-11-21T13:20:18.000Z,en,1594682112501846016,['1594682112501846016'],141870431
"RT @jhoffman___: ‘England players will take the knee’ how about England players play football and not politics? They are the English team,…",2022-11-21T05:29:52.000Z,en,1594563728078520320,['1594563728078520320'],141870431
