id,created_at,text,lang,author_id,edit_history_tweet_ids
1595194226966671361,2022-11-22T23:15:15.000Z,"RT @chefjoseandres: People of Ukraine this message &amp; this recognition, the Order of Merit, is not for me but for you🇺🇦 Every day Food Fight…",en,2151411331,['1595194226966671361']
1595194129386020864,2022-11-22T23:14:52.000Z,"RT @RubenGallego: .@GOPLeader genius!! You do know we currently do this every day when we are in session? 
I’m starting to doubt that you’r…",en,2151411331,['1595194129386020864']
1595193746471231489,2022-11-22T23:13:21.000Z,"RT @AHasan46: To be clear, the Washington Post reported a trip was confirmed before it was. We told you on the record that it was not confi…",en,2151411331,['1595193746471231489']
1595193367205449729,2022-11-22T23:11:50.000Z,"RT @FactsFirstUSA: On the same day Kevin McCarthy lost a 5th GOP vote, he's announcing plans to impeach DHS Secretary Mayorkas. McCarthy ne…",en,2151411331,['1595193367205449729']
1595193264503918597,2022-11-22T23:11:26.000Z,RT @BrianKarem: NOW: The mother of a teen victim of the Parkland shooting has just DEFEATED the school board chair hand-picked by Gov. Ron…,en,2151411331,['1595193264503918597']
1595193149772767239,2022-11-22T23:10:58.000Z,RT @RebelPlatypi: In a Bipartisan 8-0 Vote. The Elkhart Common Council passed an ordinance supporting 4 charging stations for Electric Vehi…,en,2151411331,['1595193149772767239']
1595193014435155968,2022-11-22T23:10:26.000Z,"RT @chrislongview: ""President Joe Biden on Tuesday called the Army veteran who disarmed the Club Q gunman, thanking him for his bravery and…",en,2151411331,['1595193014435155968']
1595192981467893766,2022-11-22T23:10:18.000Z,"RT @11thHour: Nadine Bridges from @One_Colorado: ""When someone comes into our home and attacks them, it takes the ground away from us. It c…",en,2151411331,['1595192981467893766']
1595192693277310978,2022-11-22T23:09:09.000Z,"RT @glaad: ""Rep. Leslie Herod (D-Denver) is calling on local officials to enforce the state’s red flag gun laws and for all to take action…",en,2151411331,['1595192693277310978']
1595192358311698434,2022-11-22T23:07:50.000Z,"RT @buildtheera: Whether your Thanksgiving plans include driving, flying, or walking to the table, all of us at @buildtheera   wish you a H…",en,2151411331,['1595192358311698434']
1595192277600698371,2022-11-22T23:07:30.000Z,"RT @cathyrusson: BREAKING: Judge Maya Guerra Gamble upholds the jury's punitive damages award in Texas going over the cap. 

The award in t…",en,2151411331,['1595192277600698371']
1595192229261414400,2022-11-22T23:07:19.000Z,"RT @CBSNews: As GOP Rep. Kevin McCarthy calls for DHS Sec. Alejandro Mayorkas' resignation, saying House Republicans will move to impeach h…",en,2151411331,['1595192229261414400']
1595192172101484544,2022-11-22T23:07:05.000Z,"RT @TheBuckeyeFlame: ALERT: The Proud Boys, a far right extremist group, announced that they will be gathering at a drag queen story time e…",en,2151411331,['1595192172101484544']
1595191869939789824,2022-11-22T23:05:53.000Z,RT @sarahkateellis: We’ve seen an unprecedented rise in attacks and violent threats targeting drag performances. As my friend @chasestrangi…,en,2151411331,['1595191869939789824']
1595191514254266368,2022-11-22T23:04:28.000Z,"RT @ReichlinMelnick: Losing my mind at the GOP AGs who are now trying to claim, against every piece of evidence and years of human rights c…",en,2151411331,['1595191514254266368']
1595179458646134786,2022-11-22T22:16:34.000Z,RT @Gizmodo: Florida Manatees Are Starving En Masse. Conservation Groups Want Them Back on Endangered List https://t.co/jFyUZL4mX5 https://…,en,2151411331,['1595179458646134786']
1595179321312038916,2022-11-22T22:16:01.000Z,RT @DemocracyDocket: BREAKING: Montana Secretary of State Christi Jacobsen (R) appeals a trial court decision striking down three voter sup…,en,2151411331,['1595179321312038916']
1595179006277607425,2022-11-22T22:14:46.000Z,"RT @ReichlinMelnick: The agricultural inspection beagles are the best CBP employees, change my mind.",en,2151411331,['1595179006277607425']
