edit_history_tweet_ids,author_id,lang,text,id,created_at
['1595154875050250241'],3093080372,en,"RT @provii8: Try dey disappoint people, e dey reduce debit alert",1595154875050250241,2022-11-22T20:38:53.000Z
['1595154832402571264'],3093080372,en,RT @dannyrez_ng: Name 3 HITS REXXIE has produced ?! @rexxiepondabeat ⚡️⚡️ https://t.co/9rPAHQwJr1,1595154832402571264,2022-11-22T20:38:43.000Z
['1595154811179003904'],3093080372,en,RT @LanreAduke: MEN ARE REAL MVPS ❤️,1595154811179003904,2022-11-22T20:38:38.000Z
['1595154786466156544'],3093080372,en,"RT @Dhamicious: Big wiz sold out ZIGGO DOME with ease

A king and more 🥰❤️🦅 https://t.co/brca9A4bfS",1595154786466156544,2022-11-22T20:38:32.000Z
['1595154762546446336'],3093080372,en,RT @Sweetestpsammie: How long should a quickie last?,1595154762546446336,2022-11-22T20:38:26.000Z
['1595154735912595456'],3093080372,en,"RT @LightUp__: Why do men find it difficult to say 
'I'm sorry"" or ""Thank you"" ?",1595154735912595456,2022-11-22T20:38:20.000Z
['1595154689993375749'],3093080372,en,"RT @Dee_daizie: Quick one guys, Where will you be on the 30th of December?
Afrobeats icons such as; Sean tizzle, Jesse jagz, 2baba, MI,Vect…",1595154689993375749,2022-11-22T20:38:09.000Z
['1595154668430462977'],3093080372,en,RT @damian__szn: We went from November 1 to November 22 in just 11 minutes😭,1595154668430462977,2022-11-22T20:38:04.000Z
['1595154641100029952'],3093080372,en,"RT @Flamez_D_King: @CaptJamyl @whitenigerian My name is Muhammed Awal Olayinka
I own this small soccer show but it’s not going smoothly due…",1595154641100029952,2022-11-22T20:37:57.000Z
['1595154619248054272'],3093080372,en,"RT @AnslemSolomon: Nitro AN515-57

₦590,000

16GB RAM
512GB SSD
Core i5 11th Gen
Win10
15""
4GB NVIDIA GeForce RTX 3050

Available for Picku…",1595154619248054272,2022-11-22T20:37:52.000Z
['1595154581914529792'],3093080372,en,"RT @anonymousG124: @Pres_Adebayo the man of the people vote for him let’s support him for a better tomorrow 🔥🔥🔥
#Adewole https://t.co/oZMLB…",1595154581914529792,2022-11-22T20:37:43.000Z
['1595154555477848064'],3093080372,en,RT @MAYOR_KUL21: The greatest footballer of all time says goodbye to Manchester United. 💙💯 https://t.co/mxsl6SngWX,1595154555477848064,2022-11-22T20:37:37.000Z
['1595154519381270528'],3093080372,en,RT @IziGab1: The life of competition is overwhelming. I see people trying to outdo one another at a high cost which can be destructive. We…,1595154519381270528,2022-11-22T20:37:28.000Z
['1595154491560456192'],3093080372,en,"RT @damian__szn: Exciting duels at the Qatar2022 World Cup! Bet on https://t.co/DsKywlFEqP with grand audited odds today! ⚽️

FLEX : 
sfnwp…",1595154491560456192,2022-11-22T20:37:21.000Z
['1595154459189207040'],3093080372,en,RT @richieblacc: I never dey go village now abeg. Christmas still far. Keep your code! 🤣 https://t.co/qHNezZkvsQ,1595154459189207040,2022-11-22T20:37:14.000Z
['1595154440998092800'],3093080372,en,"RT @Onlyonedamdam: I no chop,I miss my baby 😩🥺😭😭 https://t.co/1iwKz9bwYw",1595154440998092800,2022-11-22T20:37:09.000Z
['1595154416466034688'],3093080372,en,RT @BlackwolfofLa: Just because I carry it all so well doesn't mean it's not heavy,1595154416466034688,2022-11-22T20:37:04.000Z
['1595148743099449345'],3093080372,und,@____Abike 🤝🏿🤝🏿,1595148743099449345,2022-11-22T20:14:31.000Z
['1595148724866424833'],3093080372,en,"RT @____Abike: Any weapon fashion against me abeg make e be correct IRON so dat I fit sell am for aluminum condemn 

I dey hungry die",1595148724866424833,2022-11-22T20:14:27.000Z
['1595148707452030976'],3093080372,en,"RT @ItsDonUche: Interested in joining an active RT GC Follow me, Retweet this and send your handle to my DM now, make sure you are active.",1595148707452030976,2022-11-22T20:14:22.000Z
['1595148687709474817'],3093080372,en,@dannygram_ @KizzDaniel Soft,1595148687709474817,2022-11-22T20:14:18.000Z
['1595148671741722624'],3093080372,hi,RT @dannygram_: Qatar Boy @KizzDaniel 🤩❤️🔥 https://t.co/qWiugbJgBd,1595148671741722624,2022-11-22T20:14:14.000Z
['1595148642750693376'],3093080372,und,@Fowosere_design 😂,1595148642750693376,2022-11-22T20:14:07.000Z
['1595148627126935552'],3093080372,en,RT @Fowosere_design: Na fight we dey fight which one be wetin dey your aza wey you dey talk na... You wan shame emi Honorable Fowosere😩😩😩 h…,1595148627126935552,2022-11-22T20:14:03.000Z
['1595148570126344192'],3093080372,en,@TheeBoyStar247 @WeAreMessi @imessi @MessiQuote @RihannaArgntina Okay,1595148570126344192,2022-11-22T20:13:50.000Z
['1595148541223403520'],3093080372,en,"RT @TheeBoyStar247: When Saudi arabia were training
 Messi was playing chess with the Real GOAT. 😂

#ARGvsKSA Maradona Argentina #FIFAWorld…",1595148541223403520,2022-11-22T20:13:43.000Z
['1595148489700552704'],3093080372,und,@Ayomiidetwiits Ahhhhhh 😂,1595148489700552704,2022-11-22T20:13:31.000Z
['1595148449133256704'],3093080372,en,"RT @Ayomiidetwiits: As a good woman, when you truly love a man, you must love everything he loves. If he loves another woman, love her too…",1595148449133256704,2022-11-22T20:13:21.000Z
['1595148426156855296'],3093080372,und,@tweetsbydrew7 🫶🏾🫶🏾,1595148426156855296,2022-11-22T20:13:15.000Z
['1595148407995535360'],3093080372,en,RT @tweetsbydrew7: Control how you respond to things sent to destroy your peace,1595148407995535360,2022-11-22T20:13:11.000Z
['1595148382376710144'],3093080372,und,@jane_janeu 😂,1595148382376710144,2022-11-22T20:13:05.000Z
['1595148347228450817'],3093080372,en,"RT @jane_janeu: People say ‘Move on’ like it’s easy.
Like you’re supposed to throw away all the memories you had with this person.
People h…",1595148347228450817,2022-11-22T20:12:57.000Z
['1595148325342576641'],3093080372,en,@bigtimini Normally,1595148325342576641,2022-11-22T20:12:51.000Z
['1595148304975036416'],3093080372,en,RT @bigtimini: Ugly girls and pride 🤝🤝,1595148304975036416,2022-11-22T20:12:46.000Z
['1595148284456116225'],3093080372,und,@teftuzi Lol,1595148284456116225,2022-11-22T20:12:42.000Z
['1595148270493667328'],3093080372,en,"RT @teftuzi: Omo Argentina, sent a lot of people  to the Hospital  today 😩",1595148270493667328,2022-11-22T20:12:38.000Z
['1595148239774560256'],3093080372,en,@fadareokikiola Life,1595148239774560256,2022-11-22T20:12:31.000Z
['1595148168689487872'],3093080372,en,RT @fadareokikiola: This guy apparently won 30million on betway and miraculously he met his soul mate on the same day https://t.co/JpcFyijv…,1595148168689487872,2022-11-22T20:12:14.000Z
['1595148148305203200'],3093080372,und,@RILGEM_KAY 🤝🏿,1595148148305203200,2022-11-22T20:12:09.000Z
['1595148129829289984'],3093080372,en,RT @RILGEM_KAY: The voting is completed...,1595148129829289984,2022-11-22T20:12:05.000Z
['1595148100225884161'],3093080372,hi,@AdeForex01 Eshe,1595148100225884161,2022-11-22T20:11:58.000Z
['1595148056059871234'],3093080372,hu,@therealtadeola @Ekitipikin @sportingking365 Egbo,1595148056059871234,2022-11-22T20:11:47.000Z
['1595148003295506432'],3093080372,en,RT @therealtadeola: After Argentina shit virtual pay for it 5k to 1m @Ekitipikin @sportingking365 https://t.co/YXHV8BnQbN,1595148003295506432,2022-11-22T20:11:35.000Z
['1595147984064622592'],3093080372,pt,@lookatthisman2 Lela ooo,1595147984064622592,2022-11-22T20:11:30.000Z
['1595147960953626625'],3093080372,en,RT @lookatthisman2: I for don buy G-wagon this year if no be say I dey play Sportybet 👀💔,1595147960953626625,2022-11-22T20:11:24.000Z
['1595147933552611328'],3093080372,in,@26xxth Lela,1595147933552611328,2022-11-22T20:11:18.000Z
['1595147907963187200'],3093080372,en,RT @26xxth: Expect disappointments so you won’t be disappointed,1595147907963187200,2022-11-22T20:11:12.000Z
['1595147845299949569'],3093080372,en,@Veektoh93 Deep,1595147845299949569,2022-11-22T20:10:57.000Z
['1595147808952442880'],3093080372,en,RT @Veektoh93: Who is around you and who is down for you are two totally different things,1595147808952442880,2022-11-22T20:10:48.000Z
['1595147789725356032'],3093080372,und,@OG_Dreamville 😂😂,1595147789725356032,2022-11-22T20:10:44.000Z
['1595147765864361984'],3093080372,en,RT @OG_Dreamville: Soft block basically means you still want them to notice you but you don't want to notice that they notice you. Lol. Peo…,1595147765864361984,2022-11-22T20:10:38.000Z
['1595147741340266496'],3093080372,und,@Varanecousin Lol,1595147741340266496,2022-11-22T20:10:32.000Z
['1595147712864743425'],3093080372,en,"RT @Varanecousin: This one for just become bouncer at once make we know say na bodyguard en dey do
🤣🤣😂😂😂😂😂😂 https://t.co/R98MLtX0d1",1595147712864743425,2022-11-22T20:10:25.000Z
['1595147687162445825'],3093080372,en,@She_is_Elsa Ashawo dey your eyes,1595147687162445825,2022-11-22T20:10:19.000Z
['1595147590013980672'],3093080372,en,@SouthcarNg New and clean,1595147590013980672,2022-11-22T20:09:56.000Z
['1595147548968517632'],3093080372,en,"RT @SouthcarNg: CALL IT BRAND NEW!!!
Foreign Used Full option Lexus Is250 2012 FSPORT (Extra Luxury Edition) fully Pimped to 2021(TotalAcci…",1595147548968517632,2022-11-22T20:09:46.000Z
['1595147525170040832'],3093080372,und,@Olayemisamuelo_ 🤝🏿🤝🏿,1595147525170040832,2022-11-22T20:09:41.000Z
['1595147481511497729'],3093080372,en,RT @Olayemisamuelo_: Courtesy 101 - Respect people's opinions before politely making your point.,1595147481511497729,2022-11-22T20:09:30.000Z
['1595147461219463168'],3093080372,en,@Everything__Mo @CaptJamyl @whitenigerian 💯💯quality,1595147461219463168,2022-11-22T20:09:25.000Z
['1595147412737495040'],3093080372,en,"RT @Everything__Mo: @CaptJamyl @whitenigerian I'm Moyin.
 I run @Everything__Mo an online store that deals in the sales of men &amp; ladies clo…",1595147412737495040,2022-11-22T20:09:14.000Z
['1595147391245594624'],3093080372,und,@MeerahhSZN Lol,1595147391245594624,2022-11-22T20:09:09.000Z
['1595147372581257216'],3093080372,und,RT @MeerahhSZN: 💀 https://t.co/l4vI9HSfRk,1595147372581257216,2022-11-22T20:09:04.000Z
['1595147355262963712'],3093080372,en,@obisammiee Ogbanje people no gree,1595147355262963712,2022-11-22T20:09:00.000Z
['1595147280897966081'],3093080372,en,@tripplepanda 🥺 send funds bayi,1595147280897966081,2022-11-22T20:08:42.000Z
['1595147235167473664'],3093080372,qme,RT @tripplepanda: #NewProfilePic https://t.co/3teVTQIOou,1595147235167473664,2022-11-22T20:08:31.000Z
['1595147215647166464'],3093080372,und,@nvrf4ll Aje,1595147215647166464,2022-11-22T20:08:27.000Z
['1595147189835427840'],3093080372,en,"RT @nvrf4ll: Promise is a debt ke!!
Omo for trenches na scope o! https://t.co/siPBfMCIoC",1595147189835427840,2022-11-22T20:08:21.000Z
['1595147172257103873'],3093080372,en,@anetorial_ Check out,1595147172257103873,2022-11-22T20:08:16.000Z
['1595147133715648512'],3093080372,en,RT @anetorial_: I no see the 90 billion dollars way I put for my Jean pocket last night.,1595147133715648512,2022-11-22T20:08:07.000Z
['1595147111745880064'],3093080372,und,@AkosDen @Fify_store @AlbicelesteTalk @Jomilojju @Ishow_leck @Ozikroh @KikelomoOmomob1 @ObaminuM @comfortableau @_ayoliadi @bnxn001 @on_themove_ @official_Sheye 🤝🏿🤝🏿,1595147111745880064,2022-11-22T20:08:02.000Z
['1595147096876687361'],3093080372,en,"RT @AkosDen: @Fify_store @AlbicelesteTalk Get this #Messi Jersey for less than 5k.
Description: Preloved Messi Jersey
Price: 4800
Location:…",1595147096876687361,2022-11-22T20:07:58.000Z
['1595147072365559808'],3093080372,en,@KraysWurld Mugging,1595147072365559808,2022-11-22T20:07:53.000Z
['1595147027075063808'],3093080372,en,@_ayoliadi ✅✅ plug,1595147027075063808,2022-11-22T20:07:42.000Z
['1595147001255309312'],3093080372,tl,"RT @_ayoliadi: 💰23,000 Naira 
.
No size/color limit 
.
Nationwide delivery 🚚 
.
WhatsApp: https://t.co/Men5Zn8sDs
.
Send a Dm to order 
.
K…",1595147001255309312,2022-11-22T20:07:36.000Z
['1595146970527858688'],3093080372,und,@DavisJrTHEGREAT 😂,1595146970527858688,2022-11-22T20:07:28.000Z
['1595146952056131584'],3093080372,en,RT @DavisJrTHEGREAT: Person wey wan teach me FOREX dey ask if I get garri for hostel. https://t.co/ceyT1gf9sh,1595146952056131584,2022-11-22T20:07:24.000Z
['1595146931965423617'],3093080372,en,@naughty_libra07 Run o,1595146931965423617,2022-11-22T20:07:19.000Z
['1595146902135525376'],3093080372,en,RT @naughty_libra07: What advice would you give your younger self about love?,1595146902135525376,2022-11-22T20:07:12.000Z
['1595146883235975169'],3093080372,en,@TweetsByUche Just imagine,1595146883235975169,2022-11-22T20:07:08.000Z
['1595146862092521477'],3093080372,en,RT @TweetsByUche: Me looking at the F my kid got for the math homework I solved https://t.co/QpPaJDcfvx,1595146862092521477,2022-11-22T20:07:02.000Z
['1595146685499740160'],3093080372,en,@aura_illu Rich people,1595146685499740160,2022-11-22T20:06:20.000Z
['1595146644915617792'],3093080372,en,RT @aura_illu: Would you go to the club with your partner?,1595146644915617792,2022-11-22T20:06:11.000Z
['1595146625999310848'],3093080372,en,@MYM_Gallery_001 Feets,1595146625999310848,2022-11-22T20:06:06.000Z
['1595146609532493824'],3093080372,tl,"RT @MYM_Gallery_001: Retweet 😭🙏🏼

Type:handmade 

price : 5k

📍: kaduna
📞: 08060389774

BVO
:
CONGRATULATIONS SHEGGZ G.O.A.T Atiku and Tinu…",1595146609532493824,2022-11-22T20:06:02.000Z
['1595146589508886528'],3093080372,en,@jasfean More like 2mins,1595146589508886528,2022-11-22T20:05:57.000Z
['1595146542499127297'],3093080372,en,@whoizezaY Wetin be this,1595146542499127297,2022-11-22T20:05:46.000Z
['1595146457941934080'],3093080372,en,"RT @whoizezaY: e shock YOU???!!! 😆🤣😁

 https://t.co/bvjHU5voC1",1595146457941934080,2022-11-22T20:05:26.000Z
['1595134805729226752'],3093080372,en,"RT @officialkorede2: some of you don't need spiritual cleansing, just go and apologize to people you've hurt, people's name you've spoilt a…",1595134805729226752,2022-11-22T19:19:08.000Z
['1595134787857321984'],3093080372,en,RT @jasfean: When the relationship is just 2 days old ..... https://t.co/YM7D04bK5D,1595134787857321984,2022-11-22T19:19:04.000Z
['1595134757691883522'],3093080372,en,"RT @ayodelejmuyiwa: Dear hustlers, another month end is coming, reserve small change and you it to flex yourself, that's why you're working…",1595134757691883522,2022-11-22T19:18:57.000Z
['1595134739358584832'],3093080372,en,"RT @theholygates: Speaking of Ex, What's your take on what the image asks and says??? Algorithms tho...💀💀 https://t.co/1IZtkZqbcu",1595134739358584832,2022-11-22T19:18:52.000Z
['1595134719158792193'],3093080372,en,"RT @Wenahjrn: You wey dey shout fear women, fear your mama too, person wey you dey call papa fit no be your papa ooo 😒🤔😏 🚶",1595134719158792193,2022-11-22T19:18:47.000Z
['1595134700888416256'],3093080372,en,"RT @baloturnergram: BRAND NEW 13 PRO MAX CHIP UnLOCKED 256GB *N530,000* https://t.co/IwsqWga2Ik",1595134700888416256,2022-11-22T19:18:43.000Z
['1595134675168952320'],3093080372,en,"RT @AdeForex01: As you’re winning on Twitter, make sure you’re winning in the real world as well!🤴",1595134675168952320,2022-11-22T19:18:37.000Z
['1595134654528356352'],3093080372,en,"RT @Edopikin75: This is just being cruel, how am I supposed to know if it is fresh/soft enough 😭? https://t.co/WaTi3BWSwq",1595134654528356352,2022-11-22T19:18:32.000Z
['1595134627496497153'],3093080372,en,"RT @Geekingshedy: Best Deals🔥
🇺🇸Open Box 📦 
 iPhone 12 64gb Available!
Conditions:
• All Chip Unlock✅
• Working Perfectly💯

Price: N288,00…",1595134627496497153,2022-11-22T19:18:26.000Z
['1595134604977254400'],3093080372,en,"RT @Samsobayo: Brand New iPad Pro 
M1 chip
12.9 inch
5th Gen 
GPS LTE 

128GB - ₦670K
256GB - ₦750K

For more information: call/WhatsApp:08…",1595134604977254400,2022-11-22T19:18:20.000Z
['1595134571951292416'],3093080372,en,RT @TifeAdebayor: If you have big yansh you can’t find true love in Lagos come to ibadan,1595134571951292416,2022-11-22T19:18:12.000Z
['1595134550828777472'],3093080372,und,RT @callme_md: 🙏 https://t.co/zeto0R646E,1595134550828777472,2022-11-22T19:18:07.000Z
['1595134519799316480'],3093080372,pl,RT @Cforchampionn: SZA 2018                  VS            SZA NOW 🫠 https://t.co/zF4mSLEHoH,1595134519799316480,2022-11-22T19:18:00.000Z
