text,lang,id,author_id,edit_history_tweet_ids,created_at
RT @ivyluvx: when hoodie season starts don’t ask me if i’m wearing anything under because this is what imma do https://t.co/SqntR9tWOg,en,1595146301771251712,1474925453261492226,['1595146301771251712'],2022-11-22T20:04:49.000Z
RT @sedderaside: the straight world cup vs. the gay world cup: https://t.co/6W0fOKrSVF,en,1595134407651696641,1474925453261492226,['1595134407651696641'],2022-11-22T19:17:33.000Z
RT @iF2is: Nicola Zalewski 🇵🇱 https://t.co/nkXAQTlHrV,pl,1595130463458275328,1474925453261492226,['1595130463458275328'],2022-11-22T19:01:53.000Z
nicola zalewski notice me,es,1595129775613710336,1474925453261492226,['1595129775613710336'],2022-11-22T18:59:09.000Z
RT @zhorialy: Nicola Zalewski el nuevo amor de mi vida.,es,1595129631329222657,1474925453261492226,['1595129631329222657'],2022-11-22T18:58:34.000Z
to add to that there’s always a pumpkin cream cold brew to an almond milk sugar cookie,en,1594852160801767424,1474925453261492226,['1594852160801767424'],2022-11-22T00:36:00.000Z
i just let out a gasp in the library when researching lana del rey and i realized fucked my way to the tops opening line is “life is awesome i confess” not “life is worse than i confess”,en,1594827948565344257,1474925453261492226,['1594827948565344257'],2022-11-21T22:59:48.000Z
i should have known i had a fever last friday bc when i was trying to fall asleep i was singing a minecraft remix of the bridge of keep driving,en,1594545912243580928,1474925453261492226,['1594545912243580928'],2022-11-21T04:19:05.000Z
"in every bff duo there’s an olive girl and a pickle girl, a matcha girl  and a chai girl, a trixie and a katya",en,1594541472363163648,1474925453261492226,['1594541472363163648'],2022-11-21T04:01:26.000Z
the look i’m going for always is la llorona meets lily rose depp,en,1594494974048944129,1474925453261492226,['1594494974048944129'],2022-11-21T00:56:40.000Z
i completely forgot camila cabello was cinderella why was i reminded 🤨,en,1594454511958925313,1474925453261492226,['1594454511958925313'],2022-11-20T22:15:53.000Z
RT @jimmyoutsold: he was so mad and gay https://t.co/HB3RGTeuSc,en,1594426147298676736,1474925453261492226,['1594426147298676736'],2022-11-20T20:23:11.000Z
"RT @sedderaside: this is my favourite drag race reaction video of all time. the drama, the passion, the anger, I EAT IT UPPP https://t.co/Y…",en,1594425999927611392,1474925453261492226,['1594425999927611392'],2022-11-20T20:22:36.000Z
RT @grandesmeb: pls tell me at least some of you know where this screenshot is from 😭 https://t.co/WUOeCohgh7,en,1594425228280463360,1474925453261492226,['1594425228280463360'],2022-11-20T20:19:32.000Z
"RT @mattxiv: after fanning the flames of homophobia for years, lauren boebert is praying for the 5 people murdered in a gay club in her hom…",en,1594424954371833856,1474925453261492226,['1594424954371833856'],2022-11-20T20:18:26.000Z
¿dónde están los gay?,es,1594424779989127168,1474925453261492226,['1594424779989127168'],2022-11-20T20:17:45.000Z
RT @pyschodior: Good morning to girls with long dark hair and pretty brown eyes only,en,1594202608452763648,1474925453261492226,['1594202608452763648'],2022-11-20T05:34:55.000Z
RT @LiZaOutlives: Liza Minnelli has outlived the romance of Olivia Wilde and Harry Styles. The two have called it quits.,en,1594085352901210112,1474925453261492226,['1594085352901210112'],2022-11-19T21:48:59.000Z
RT @WeirdDreamBooth: https://t.co/NqmzSwwKJR,zxx,1594037818585595904,1474925453261492226,['1594037818585595904'],2022-11-19T18:40:06.000Z
harry is the other woman,en,1594037090467344385,1474925453261492226,['1594037090467344385'],2022-11-19T18:37:12.000Z
breces,es,1594036613352280064,1474925453261492226,['1594036613352280064'],2022-11-19T18:35:19.000Z
RT @Camcroxx: Goodbye twitter. You’ve stunted my mental development since 2009 but it was slay,en,1593510254666723328,1474925453261492226,['1593510254666723328'],2022-11-18T07:43:45.000Z
she gets me 😻 https://t.co/wrW6ZI5RD9,en,1593459542217457673,1474925453261492226,['1593459542217457673'],2022-11-18T04:22:14.000Z
i think a great concept for a musical is to take a classic princess charecter and marry it with something almost bad…,en,1593384270919176193,1474925453261492226,['1593384270919176193'],2022-11-17T23:23:08.000Z
i didnt realize in hot lattes the milk is steamed. i just assumed the espresso was hot enough to make it hot.,en,1593328278357495808,1474925453261492226,['1593328278357495808'],2022-11-17T19:40:38.000Z
RT @ogm4xb_: if i die all my boys got permission to say “on my dead homie” and then tell a lie,en,1593297532041326592,1474925453261492226,['1593297532041326592'],2022-11-17T17:38:28.000Z
sorry to the lgbt community as i have not been serving. disregard my last 7 days of poor excuses for looks,en,1593141382700728321,1474925453261492226,['1593141382700728321'],2022-11-17T07:17:59.000Z
no longer feeling sick and just did laundry i’m serving for you cunts tomorrow,en,1593141262609043457,1474925453261492226,['1593141262609043457'],2022-11-17T07:17:30.000Z
why did my dad get era tickets to two nights??? i did not tell him about this i’m confused,en,1593102102737616898,1474925453261492226,['1593102102737616898'],2022-11-17T04:41:54.000Z
RT @WorldOfWonder: .@Rosalia Attended RuPaul’s Drag Race Live! at @FlamingoVegas Last Night! 🎰https://t.co/GIuJ59n90q,en,1592590790672678912,1474925453261492226,['1592590790672678912'],2022-11-15T18:50:08.000Z
RT @cloudy_girI: ik this sounds mean but at a certain point u have to stop being SO self deprecating because it gets annoying,en,1592320371008868352,1474925453261492226,['1592320371008868352'],2022-11-15T00:55:34.000Z
RT @thatbitchlemon: i cant drive because i would be way too distracted by how cute i looked in the mirrors,en,1592205047051751425,1474925453261492226,['1592205047051751425'],2022-11-14T17:17:19.000Z
i went to bed at 9:00 on the dot last night and it is now 7:37 and i’m ready for the day,en,1592180038421860353,1474925453261492226,['1592180038421860353'],2022-11-14T15:37:57.000Z
just slept for 16 hours now i’m getting mcdonald’s breakfast 😭,en,1591810140050984961,1474925453261492226,['1591810140050984961'],2022-11-13T15:08:06.000Z
me w twitter https://t.co/0SD35o5CVi,en,1591809971695636481,1474925453261492226,['1591809971695636481'],2022-11-13T15:07:26.000Z
i had on the most major lip combo today (it was a pinky nude),en,1591316418636967940,1474925453261492226,['1591316418636967940'],2022-11-12T06:26:14.000Z
RT @daughter_ion: if twitter dies i just want you all to know that i have watched so many of u behave in abnormal ways. find god 💖,en,1591257346671800325,1474925453261492226,['1591257346671800325'],2022-11-12T02:31:30.000Z
RT @sedderaside: first episode of drag race uk without dakota... https://t.co/nIM1rnKFvf,en,1591136981324816385,1474925453261492226,['1591136981324816385'],2022-11-11T18:33:12.000Z
@trash_snapp me and phoebe,en,1591136707512270848,1474925453261492226,['1591136707512270848'],2022-11-11T18:32:07.000Z
wearing my retainer for the first time in maybe 12 week 😻,en,1591014011361189888,1474925453261492226,['1591014011361189888'],2022-11-11T10:24:34.000Z
@LDRCRAVE freak 💁🏻‍♀️,en,1590810890408169472,1474925453261492226,['1590810890408169472'],2022-11-10T20:57:26.000Z
"why do the forum drinks fuck you up?? and why was it called the fruit man if it’s ciroc, lemonade and grenadine?? no fruit present",en,1590810397640380416,1474925453261492226,['1590810397640380416'],2022-11-10T20:55:29.000Z
