lang,edit_history_tweet_ids,author_id,created_at,text,id
en,['1595154643759157249'],1652192167,2022-11-22T20:37:58.000Z,the mbappe attempted nutmeg disrespect is so high and i am here for it,1595154643759157249
en,['1595153755766685696'],1652192167,2022-11-22T20:34:26.000Z,@Dage_92 ok they're just running up the score now,1595153755766685696
fr,['1595148480947027968'],1652192167,2022-11-22T20:13:28.000Z,@Dage_92 allez les bleus =),1595148480947027968
en,['1595135449470992384'],1652192167,2022-11-22T19:21:41.000Z,RT @weaklilgrub: Chili Neighbor is a neurodivergent nightmare scenario because it’s an autistic person sharing what they (correctly) think…,1595135449470992384
en,['1595134258682548224'],1652192167,2022-11-22T19:16:58.000Z,"RT @ml_perception: New paper in Science today on playing the classic negotiation game ""Diplomacy"" at a human level, by connecting language…",1595134258682548224
en,['1594837754969464832'],1652192167,2022-11-21T23:38:46.000Z,@sinkryap couldn't find him after a cursory search but damn that guy seems like my spirit guy,1594837754969464832
und,['1594778382650077184'],1652192167,2022-11-21T19:42:50.000Z,@UndadTV gooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooool,1594778382650077184
en,['1594743211771121665'],1652192167,2022-11-21T17:23:05.000Z,"RT @__apf__: six year old kiddo gave my boss a tour of the house. key highlights from his narration:
- pile of logs
- the place we ate choc…",1594743211771121665
en,['1594562492671221761'],1652192167,2022-11-21T05:24:58.000Z,quick survey for the math people who follow me: who is going to JMM 2023 in Boston on Jan 4-7 next year? I am pretty interested!,1594562492671221761
en,['1594502342178930688'],1652192167,2022-11-21T01:25:57.000Z,@metaviv Have you tried Whisper AI? https://t.co/ypHkfj052D,1594502342178930688
en,['1594200198674141184'],1652192167,2022-11-20T05:25:20.000Z,"Todd Hoffman from ""Pepsi, where's my jet"" is definitely my favorite person on TV I've seen all year",1594200198674141184
en,['1594188045745410048'],1652192167,2022-11-20T04:37:03.000Z,"RT @ZachWeiner: Suppose you draw an imaginary line perpendicular to the ground up through a person's body. Then, you make the second line t…",1594188045745410048
und,['1593877520180736001'],1652192167,2022-11-19T08:03:08.000Z,*2011: https://t.co/ArKbEtUaJ4,1593877520180736001
en,['1593877172451561473'],1652192167,2022-11-19T08:01:45.000Z,"@CGTKyle do you happen to know if there's a result showing the game-theoretic value of 6-urn, 7-stone mancala? As far as I can tell the state of the art was 2001 or something for 6-urn, 6-stone mancala.",1593877172451561473
en,['1593773843419926528'],1652192167,2022-11-19T01:11:09.000Z,@bennpeifert Code Review nit: where is the call power_peg.engorge()??,1593773843419926528
en,['1593712165143601153'],1652192167,2022-11-18T21:06:04.000Z,"RT @crabbylions: technically, i was the first VC to try to invest in SBF but passed when I noticed him over-levered on wheat thin collatera…",1593712165143601153
en,['1593300239942705153'],1652192167,2022-11-17T17:49:13.000Z,"@unixterminal @Volstatsz I think most of the issues I ran into early on were due to personal incompetence rather than ecosystem issues, honestly. I didn't know exactly which packages/libraries to install to get CUDA support at first. In practice it seems mostly okay now.",1593300239942705153
en,['1593269271718547457'],1652192167,2022-11-17T15:46:10.000Z,"@Volstatsz CUDA and WSL2, name a more cursed duo challenge: difficulty impossible",1593269271718547457
en,['1593078121833824256'],1652192167,2022-11-17T03:06:36.000Z,@crabbylions underrated subtweet,1593078121833824256
en,['1593077306452774913'],1652192167,2022-11-17T03:03:22.000Z,"@zebulgar although this is a great story, I think it's not actually true. in 2013 when I played a bit of league with Sam + friends, he ended up in Gold IIRC - dug up a screenshot from the old days here: https://t.co/Y3w9wGxWm0",1593077306452774913
en,['1593075766287564801'],1652192167,2022-11-17T02:57:15.000Z,"""finally! I have uninstalled CUDA and can now become a farmer in Idaho living a peaceful agrarian life!"" https://t.co/tYRvJO5HO5",1593075766287564801
en,['1593075094359711745'],1652192167,2022-11-17T02:54:35.000Z,@chrisarvinsf I think I'm betting on the bus but it'd be close,1593075094359711745
en,['1593074307785428992'],1652192167,2022-11-17T02:51:27.000Z,"@Johnny_OneLung Is this at the warriors stadium? Wanna go get beers in SF, dude??",1593074307785428992
en,['1592941354057093122'],1652192167,2022-11-16T18:03:08.000Z,"@mstrakastrak ok so i've seen this basically everywhere on the internet but when sam and i played league in 2013 he was in gold V, which is not *insanely good* but definitely does not fit the bronze II narrative https://t.co/6WD4nTjYRJ",1592941354057093122
en,['1592940880956362752'],1652192167,2022-11-16T18:01:16.000Z,"@megasett @jdotb brussel sprouts to A, stuffing to D, turkey to A, jellied cranberry to F, biscuits to S and this is goated",1592940880956362752
qme,['1592780111992217601'],1652192167,2022-11-16T07:22:25.000Z,RT @atomicpowerd: @gr8disaster https://t.co/KdopEL7CwS,1592780111992217601
