id,edit_history_tweet_ids,created_at,author_id,lang,text
1595174228038455315,['1595174228038455315'],2022-11-22T21:55:47.000Z,1519714315791708161,en,@Gottabfishin LOL just one more reason to vote Trump.
1595173854229499935,['1595173854229499935'],2022-11-22T21:54:18.000Z,1519714315791708161,en,"@davidhogg111 Oh you poor little idiot.  Nothing is done because your elected officials won't prosecute this type of crime appropriately, not because guns exist.  One day you may even be a real boy!"
1595173243178127362,['1595173243178127362'],2022-11-22T21:51:52.000Z,1519714315791708161,en,"@jsolomonReports And hopefully the Hill will give him ""what for"""
1595172798925836300,['1595172798925836300'],2022-11-22T21:50:06.000Z,1519714315791708161,en,"@kdnerak33 Oh no, Mike is correct.  There are too many ""teachers"" pushing political dogma and not sticking with reading, writing, and arithmetics.  Stop being one of the failed."
1595172025647112192,['1595172025647112192'],2022-11-22T21:47:02.000Z,1519714315791708161,en,@TomFitton Push us too far....we might be....
1595171673401135113,['1595171673401135113'],2022-11-22T21:45:38.000Z,1519714315791708161,en,@AdamKinzinger Pretty sure Ginny isn't prosecuting any of the oppositions political adversaries but then you are the master of deflection and hyperbole these days aren't ya Nancy boy?
1595164198035947520,['1595164198035947520'],2022-11-22T21:15:56.000Z,1519714315791708161,en,@ReverendWarnock Liar.  You've spent a lifetime serving yourself
1595162177832648704,['1595162177832648704'],2022-11-22T21:07:54.000Z,1519714315791708161,qme,@TimRunsHisMouth https://t.co/SHq9Q9cKrH
1595162036451020801,['1595162036451020801'],2022-11-22T21:07:20.000Z,1519714315791708161,qme,@RealJamesWoods https://t.co/h8FjTXMffe
1595161490449104897,['1595161490449104897'],2022-11-22T21:05:10.000Z,1519714315791708161,en,@eleftheria119 And do what? Give him a reach around? I mean c'mon man it's not like he's a parent threatening a school board.........
1595161171975229445,['1595161171975229445'],2022-11-22T21:03:54.000Z,1519714315791708161,en,@drummy46 Beware false prophets in the end times....
1595160955209814016,['1595160955209814016'],2022-11-22T21:03:03.000Z,1519714315791708161,en,"@BidensWins Oh so y'all ran on the platform that politicians shouldn't meddle with this but then applaud a politician when he does it? Pack of con artists, the lot of you."
1595160448852463616,['1595160448852463616'],2022-11-22T21:01:02.000Z,1519714315791708161,en,@BoSnerdley And the problem with that is??????
1595160264462434304,['1595160264462434304'],2022-11-22T21:00:18.000Z,1519714315791708161,en,@ewarren But what he did usurped the power of congress and us unconstitutional isn't it?  Oh but what have you ever cared about following the constitution right?
1595155908107309056,['1595155908107309056'],2022-11-22T20:42:59.000Z,1519714315791708161,en,@PelosiTracker_ @reethanfreedman Sounds like Nancy's insider trading doesn't it?
1595155580767072256,['1595155580767072256'],2022-11-22T20:41:41.000Z,1519714315791708161,en,"@greg_price11 Do you know what you call a container of manure on the ground?
A lying sack of shit....."
1595153620772655104,['1595153620772655104'],2022-11-22T20:33:54.000Z,1519714315791708161,qme,@hodgetwins https://t.co/wvR7ch0jxd
1595153158418096129,['1595153158418096129'],2022-11-22T20:32:04.000Z,1519714315791708161,en,@redsteeze So where is all this water coming from?   I don't believe there's enough ice that could melt to make that happen.
1595152742435409920,['1595152742435409920'],2022-11-22T20:30:24.000Z,1519714315791708161,en,@MonicaCrowley Evil little gnome LOL! I don't believe I could ever be that polite in describing this asshat.
1595152425547362304,['1595152425547362304'],2022-11-22T20:29:09.000Z,1519714315791708161,en,@hodgetwins So racial discrimination is still illegal in this country right?  So want to see the payout on this wrongful termination!
1595152038005907456,['1595152038005907456'],2022-11-22T20:27:37.000Z,1519714315791708161,en,"@KLoeffler MSNBC, CBS, CNN, ABC etc are just the propaganda arm of this socialist regime in Washington.  Anyone who thinks otherwise I want a list for because these are the gullible idiots I want to sell extended car warranties to."
1595150969641533445,['1595150969641533445'],2022-11-22T20:23:22.000Z,1519714315791708161,en,@WatchChad Isn't he the guy who did https://t.co/mFhKmoPL3Y
1595150586273746945,['1595150586273746945'],2022-11-22T20:21:50.000Z,1519714315791708161,qme,@charliekirk11 https://t.co/tJLUhuGhH9
1595134311388233729,['1595134311388233729'],2022-11-22T19:17:10.000Z,1519714315791708161,en,"@greg_price11 This is an absolute lie! You're more at risk for side effects than you are dying from COVID. Thought you followed the ""science""?"
1595133654782836736,['1595133654782836736'],2022-11-22T19:14:34.000Z,1519714315791708161,en,"@hodgetwins In order to protect their pedophilia they must change the discussion to diffuse such strong verbiage like groomer and pedophile to more innocuous terms like counselor and ""minor attracted person"". By making them sound less like predators they are able to keep their power."
1595082227431657472,['1595082227431657472'],2022-11-22T15:50:12.000Z,1519714315791708161,en,"@ReverendWarnock Absolutely! And make sure that vote is cast for Herschel Walker so we don't send a baby killing, wife beating, false prophet back to the senate!"
1595081308170063873,['1595081308170063873'],2022-11-22T15:46:33.000Z,1519714315791708161,en,@EricMMatheny @catturd2 LOL well if you consider the source I'm pretty sure the only threat is a slap fight because Kinzinger is a femmy little boy.
1595080555615645696,['1595080555615645696'],2022-11-22T15:43:34.000Z,1519714315791708161,en,@AdamKinzinger You are the poster boy for what Rush used to call the chickification of America. You're a whiny little boy that was probably raised by a femi-nazi and you just can't get over yourself.  Do us all a favor please and fade into obscurity like the useless flap of skin you are.
1595076007689703424,['1595076007689703424'],2022-11-22T15:25:29.000Z,1519714315791708161,en,"@ewarren I'll bet you do.  While you're at it why don't you introduce a bill that:
Imposes term limits on members of congress
Makes insider stock trading by your members something that's actually prosecuted
Put the money for social security back into a protected fund and not the general."
1594956268174999552,['1594956268174999552'],2022-11-22T07:29:41.000Z,1519714315791708161,qam,@AdamKinzinger https://t.co/CNboKBdaHP
1594768631099162624,['1594768631099162624'],2022-11-21T19:04:05.000Z,1519714315791708161,en,@richardmarx Groomer
1594707440523788289,['1594707440523788289'],2022-11-21T15:00:56.000Z,1519714315791708161,qme,@crismiller12 https://t.co/fSi1Nbe3yf
1594707205323989002,['1594707205323989002'],2022-11-21T15:00:00.000Z,1519714315791708161,en,"@POTUS No sir, you've replaced a depleted work force which was made worse by your poor handling of COVID. Please stop taking credit for things you haven't done."
1594706727198461953,['1594706727198461953'],2022-11-21T14:58:06.000Z,1519714315791708161,en,@hrkbenowen Well... that's because she can never let a good crisis go to waste to push her crazy liberal agenda.
1594706095138033665,['1594706095138033665'],2022-11-21T14:55:35.000Z,1519714315791708161,en,@BillClinton @JoeBiden Don't you love how one sexual predator will send out props to their buddies?  So tell us about your trips to Epstien's Island there Slick Willy!
1594705566588354564,['1594705566588354564'],2022-11-21T14:53:29.000Z,1519714315791708161,en,"@POTUS In 6 short weeks folks are gonna realize just how stupid they are when all the tax holidays are lifted and the economy goes back to pre election norms.  Gas, electricity, food, etc will skyrocket in price and we'll all be drowning in the Biden inflation."
1594704791556562945,['1594704791556562945'],2022-11-21T14:50:25.000Z,1519714315791708161,en,@JohnFetterman Obviously never if a brain damaged individual like yourself can get elected to the senate and people will believe that you and not your handlers are doing the work.
1594704136213528578,['1594704136213528578'],2022-11-21T14:47:48.000Z,1519714315791708161,en,@JDCocchiarella What is your issue with an AR15?  Hell there's tons of scarier weapons available out there and many are cheaper.  You've just been indoctrinated by a bunch of idiots to believe ALL rifles used in mass shootings are AR's because they are so popular.
1594130370198388737,['1594130370198388737'],2022-11-20T00:47:52.000Z,1519714315791708161,en,"@hodgetwins CBS
Communist
Broadcast
System"
1594130199519834112,['1594130199519834112'],2022-11-20T00:47:11.000Z,1519714315791708161,en,"@robreiner So you're not just a blowhard, you're an attorney now? What's your proof?"
1593638002269487104,['1593638002269487104'],2022-11-18T16:11:22.000Z,1519714315791708161,en,@LukeRussert Most powerful sure.  But with an asterisk as the most corrupt and classless also.
1593637550614364162,['1593637550614364162'],2022-11-18T16:09:35.000Z,1519714315791708161,en,RT @BuckSexton: It’s hilarious to watch so many gender studies/communications major journos smugly lecture the guy who puts rockets in spac…
1593637511020036096,['1593637511020036096'],2022-11-18T16:09:25.000Z,1519714315791708161,en,"RT @charliekirk11: Three months ago, the DOJ strategically leaked suggestions the Mar-a-Lago raid was about sensitive nuclear secrets. Now,…"
1593635935073206273,['1593635935073206273'],2022-11-18T16:03:09.000Z,1519714315791708161,en,@BillClinton @SpeakerPelosi Sexually intimidated or raped any staffers lately Slick Willy?
1593635604683755523,['1593635604683755523'],2022-11-18T16:01:51.000Z,1519714315791708161,en,@LeaBlackMiami Kind of like when Hagatha ripped up the president's speech on national television?  Y'all get a dose of your own medicine and now somebody needs to call you a waaaambulance? Grow up!
1593634897721188354,['1593634897721188354'],2022-11-18T15:59:02.000Z,1519714315791708161,en,"@POTUS Really? How so? You can't do it by fiat and congress won't do anything because there's too much lobbyist money involved.  Just like the student loans this is just hot air and it doesn't even come from an empty headed puppet like Joe, it comes from one of his handlers."
1593634218831224834,['1593634218831224834'],2022-11-18T15:56:20.000Z,1519714315791708161,en,@robreiner Indicted for what? Everything he's been accused of he's been exonerated for.  Y'all on this witch hunt and you need to seek treatment for TDS.
1593398436027506688,['1593398436027506688'],2022-11-18T00:19:25.000Z,1519714315791708161,en,@Sjr1022 I say do it.  He'll be acquitted because there's no evidence. Now let's move on to Joe and Hunter where there's real evidence. Oh and Nancy's shady stock trades and...the list is endless.
1593397499988828161,['1593397499988828161'],2022-11-18T00:15:42.000Z,1519714315791708161,en,"@GeorgeTakei With any luck prosecuting Hunter and ""the Big Guy""...."
1593262510370586625,['1593262510370586625'],2022-11-17T15:19:18.000Z,1519714315791708161,en,@JamesBradleyCA She's too drunk to speak
1593261366118387712,['1593261366118387712'],2022-11-17T15:14:45.000Z,1519714315791708161,en,@POTUS And did he give you a reach around too?
1593260930388959232,['1593260930388959232'],2022-11-17T15:13:01.000Z,1519714315791708161,en,@GOPLeader @Jim_Jordan Fuck you @GOPLeader ! Where's  the support for the active duty released for not taking the jab?  Where's the defunding of the 87000 armed IRS agents? The list is long and you just come up short RINO.
1593257361220812801,['1593257361220812801'],2022-11-17T14:58:50.000Z,1519714315791708161,en,"@mad_liberals Yes, truly amazing and SUCH a coincidence in the timing.  Are you reading the @robreiner ? Oh that's right...doesn't prove your lies does it so let's keep this buried"
1593256811880013825,['1593256811880013825'],2022-11-17T14:56:39.000Z,1519714315791708161,en,@Jim_Jordan So burn their house of cards to ground!
1593256317015461888,['1593256317015461888'],2022-11-17T14:54:41.000Z,1519714315791708161,en,@POTUS Well I'd love it if you fell into a ditch full of lego's!
1593254322921672704,['1593254322921672704'],2022-11-17T14:46:46.000Z,1519714315791708161,en,"Damn straight they should be protected. But also given the chance to resume duties and given full back pay!
Tennessee Sen. Marsha Blackburn renews call to protect troops from being fired over COVID-19 vaccine mandate

https://t.co/TOiPf2k49v"
1593253781214724099,['1593253781214724099'],2022-11-17T14:44:37.000Z,1519714315791708161,en,"I'll bet this 22yr old joker is part of the woke defund the police crowd. They should be permanently banned from ever having a DL again and charged with multiple hate crimes.

Video shows moments before California police recruits hit by car

https://t.co/ykj3cN6eQU"
1593120788810715138,['1593120788810715138'],2022-11-17T05:56:09.000Z,1519714315791708161,en,"@JulieBr18799338 ""Before I beat your a$$"".  Heard it way more often than I care to remember but it was effective."
1593120078278819840,['1593120078278819840'],2022-11-17T05:53:20.000Z,1519714315791708161,en,@hodgetwins What about all the other low income folks in other so called demographics? Or are they just chopped liver?
1593119669786800130,['1593119669786800130'],2022-11-17T05:51:42.000Z,1519714315791708161,en,@elonmusk please sir make the 2024 election cycle fair. Reinstate President Trump. All candidates should be able to share the platform.
1593118320793817089,['1593118320793817089'],2022-11-17T05:46:21.000Z,1519714315791708161,en,@TheCriticalDri2 With any luck she'll die alone and be buried in a pauper's grave
1593117943113842689,['1593117943113842689'],2022-11-17T05:44:50.000Z,1519714315791708161,qme,@AdamKinzinger https://t.co/oAv111licN
1593117535335256071,['1593117535335256071'],2022-11-17T05:43:13.000Z,1519714315791708161,en,"RT @HappeeSheila: It has been a tough week!!
Poor man, give him some space...

#FTXScandal 
#FTX 
#MoneyLaundering 
#Ukraine https://t.co/j…"
