author_id,lang,id,created_at,edit_history_tweet_ids,text
33947812,zxx,1595192325864656897,2022-11-22T23:07:42.000Z,['1595192325864656897'],https://t.co/0SUZjhoTFW
33947812,en,1595186036761821187,2022-11-22T22:42:42.000Z,['1595186036761821187'],@erasmusNYT so true
33947812,en,1595178325785321472,2022-11-22T22:12:04.000Z,['1595178325785321472'],incredible deals are happening in my bank app https://t.co/0I6kV2fc2d
33947812,en,1595173775649214475,2022-11-22T21:53:59.000Z,['1595173775649214475'],"RT @MichaelKoman: I remember when twitter started and that first tweet ""A train is coming towards you"" caused readers to run in fright from…"
33947812,en,1595170858510782500,2022-11-22T21:42:24.000Z,['1595170858510782500'],"RT @funeralpig: (peering into the cage of the monkey next to me) whatcha got there? Cloth Mother? Nice...nice. Me? Eh, I got the Wire Mothe…"
33947812,en,1595168343597715457,2022-11-22T21:32:24.000Z,['1595168343597715457'],"RT @ca_dmv_bot: Customer: GOOD LUCK HAVE FUN. TRIPLE 6 (NO MEANING)
DMV: 666 DEVIL

Verdict: ACCEPTED https://t.co/Ncy5vx0phR"
33947812,en,1595166572196335618,2022-11-22T21:25:22.000Z,['1595166572196335618'],"RT @emollick: 🤯Because of Excel, a THIRD of all genetics papers published in top journals have errors, as many genes have names like SEPT2…"
33947812,en,1595147098046930944,2022-11-22T20:07:59.000Z,['1595147098046930944'],@tenderslices https://t.co/hvEEcUdb4h oh my tumblr is this haha
33947812,en,1595146986592038912,2022-11-22T20:07:32.000Z,['1595146986592038912'],@tenderslices ooo yeah i am interested in both!!! you're still in london right? i would like to meet up someday
33947812,en,1595146286176821248,2022-11-22T20:04:45.000Z,['1595146286176821248'],@tenderslices do u have a way to message u thats not twitter
33947812,en,1595145983024779264,2022-11-22T20:03:33.000Z,['1595145983024779264'],RT @mewsmadly: spear of LOVE ! [#undyne #alphyne #undertale #alphys] https://t.co/mZtWZbAVOm
33947812,en,1595144344310546432,2022-11-22T19:57:02.000Z,['1595144344310546432'],"RT @tombomp: In case twitter disappears. Add me on:

Discord: tombomp#5286
Tumblr: https://t.co/pNQT6tAuyz
IG: tombomp23
Mastodon: https://…"
33947812,en,1595141802759454721,2022-11-22T19:46:56.000Z,['1595141802759454721'],RT @mikeparry8: The Fall! They must have fallen quite a long way 'cos I'm pretty much an expert on modern musical culture and I've never he…
33947812,en,1595136252172734464,2022-11-22T19:24:53.000Z,['1595136252172734464'],this is north ohio like... how is it so regular https://t.co/j2NnjKWiAY
33947812,en,1595135252623949824,2022-11-22T19:20:55.000Z,['1595135252623949824'],the grid of roads in rural america based on standardised plots is so wild https://t.co/cztPV0iWYl
33947812,en,1595133962909020162,2022-11-22T19:15:47.000Z,['1595133962909020162'],"there's a village in omaha called ""Boys Town"". lads road trip https://t.co/4DYNqQDvtm"
33947812,en,1595120834347421696,2022-11-22T18:23:37.000Z,['1595120834347421696'],RT @jonascabreiro: suselle posting #DELTARUNE https://t.co/qxXIIJeXYV
33947812,en,1595114796751679489,2022-11-22T17:59:38.000Z,['1595114796751679489'],"Food

Here's the underneath when it was part cooked https://t.co/my67ut4U6O"
33947812,en,1595113942153859073,2022-11-22T17:56:14.000Z,['1595113942153859073'],"Food

Love when a meringue turns out alright. It's topping on a summer fruit custard cake idk how it'll turn out (it's a birthday cake present so I cannot disturb it) https://t.co/TTx9PJRbWm"
33947812,en,1595103820925009920,2022-11-22T17:16:01.000Z,['1595103820925009920'],"@stguac My fave read in secondary school was a YA novel but it was from the cold war era and about the horrifying consequences of nuclear war, ""not ready for it"" is such garbage"
33947812,en,1595082024863371266,2022-11-22T15:49:24.000Z,['1595082024863371266'],@OwlSatan This person's whole schtick is making Threads where she describes an ethically fucked way of supposedly achieving a questionable goal. And then advertising her herbal toothpaste. Very weird and bad account
33947812,en,1595079492233486339,2022-11-22T15:39:20.000Z,['1595079492233486339'],"RT @kollontai420: guy who posts on a site where the average discourse is shit like ""is cooking bourgeois"": posting memes about a fake scorc…"
