text,created_at,author_id,edit_history_tweet_ids,id,lang
"""The University of Toronto Investment Banking Club (UTIBC) aims to solve this issue by helping its members get a foot into the door of investment banking — a form of banking that helps firms organize complex financial transactions such as mergers."" https://t.co/imfzZoDK7V",2022-11-22T22:01:00.000Z,20030116,['1595175539974676480'],1595175539974676480,en
"This week in Business and Labour: Who is going on strike, and how do strikes work? An explainer. https://t.co/MJteJkGYBv",2022-11-22T19:16:00.000Z,20030116,['1595134016331694093'],1595134016331694093,en
"""St. George Street, however, is an embarrassing disaster. I should not have to wait for two minutes or longer to cross the street if I miss the light indicating to cross, which only lasts about 10 seconds."" https://t.co/M6jEcqT7zS",2022-11-22T19:16:00.000Z,20030116,['1595134016071421953'],1595134016071421953,en
"""The design of the Common also incorporated features for students with spectrum disorders. Robarts Common is filled with natural light, which some students might find to be busy and bright.""

https://t.co/6ObiV6SQ1D",2022-11-22T16:00:00.000Z,20030116,['1595084693573177345'],1595084693573177345,en
"""Ontario’s growing need for primary care practitioners should be a call to action for U of T to provide their students with more support.""

https://t.co/t8yztUJWY5",2022-11-22T15:00:02.000Z,20030116,['1595069601032900608'],1595069601032900608,en
"This week in business, ""To ensure a successful strike, unions prepare ahead of time.""

https://t.co/MJteJkpncV",2022-11-22T14:00:00.000Z,20030116,['1595054491987898370'],1595054491987898370,en
"""We have consistently ranked among the world’s best universities in terms of research, innovation, and influence. If anyone can spearhead institutional change away from carceral care toward community-based reconciliation, it’s us."" https://t.co/qKhLvrDune",2022-11-21T21:26:00.000Z,20030116,['1594804343802277889'],1594804343802277889,en
"""On October 25, Rishi Sunak was appointed Prime Minister of the United Kingdom by King Charles III after winning the Conservative Party leadership election the day before."" https://t.co/dmNiC2qh0g",2022-11-21T18:27:00.000Z,20030116,['1594759296901857323'],1594759296901857323,en
"This week in Comment: ""Ontario’s growing need for primary care practitioners should be a call to action for U of T to provide their students with more support."" https://t.co/t8yztV1xPD",2022-11-21T17:23:00.000Z,20030116,['1594743190900203522'],1594743190900203522,en
"Two graduate students joined Reisz’s lab at UTM this September, and four undergraduate students are working in the lab this year. In winter 2023, Reisz is scheduled to teach two courses at UTM: BIO354 and BIO356.",2022-11-21T16:44:05.000Z,20030116,['1594733398635036675'],1594733398635036675,en
"Of the numerous incidents reported by Haridy, U of T concluded that only the one where Reisz asked her for a hug amounted to a violation of the university’s sexual harassment policy. In another incident she reported, Reisz referred to her as ""babe"" in an email.",2022-11-21T16:44:05.000Z,20030116,['1594733397469179906'],1594733397469179906,en
"The spokesperson further wrote, “The faculty member is permitted to work with, supervise and mentor students.”",2022-11-21T16:44:04.000Z,20030116,['1594733396005199873'],1594733396005199873,en
"A U of T spokesperson wrote, “The university determined that on a number of occasions the faculty member’s supervisory practices did not meet the standards expected of a University of Toronto faculty member and/or breached university policy.”",2022-11-21T16:44:04.000Z,20030116,['1594733395078258689'],1594733395078258689,en
"Following Bryan Gee and Yara Haridy's 72-page report of sexual and racial harassment and supervisory misconduct, U of T commissioned an external investigation into Reisz's misconduct.",2022-11-21T16:44:04.000Z,20030116,['1594733393291497475'],1594733393291497475,en
"INVESTIGATION: In January, an external investigation commissioned by U of T found that UTM Professor Robert Reisz violated U of T's sexual harassment policy. https://t.co/zr83DzYuBH",2022-11-21T16:44:04.000Z,20030116,['1594733392004026368'],1594733392004026368,en
"Issue 10 is online now, and on campus newsstands tomorrow. https://t.co/bt3xOsTkuE",2022-11-21T15:00:00.000Z,20030116,['1594707206745649154'],1594707206745649154,en
"""StART’s ‘Just Us’ art calls are specifically focused on creating murals in support of Black Lives Matter and justice for Indigenous Peoples. ‘Just Us’ is curated to highlight social injustice, equity, race relations, and community engagement."" https://t.co/SWLnrwiN7v",2022-11-18T21:45:00.000Z,20030116,['1593721961846276097'],1593721961846276097,en
"""MFA was introduced to U of T in October of 2020, but the decision to make MFA compulsory comes as students have been met with increased phishing efforts over the last year.""

https://t.co/cU6Qg0jG3N",2022-11-18T20:00:01.000Z,20030116,['1593695541338284032'],1593695541338284032,en
"""With four teams across the three campuses, most games are quite close.""

https://t.co/l1KlvIYeEL",2022-11-18T19:00:01.000Z,20030116,['1593680444050100226'],1593680444050100226,en
"""StarLab produces research that dives deep into what is an innate understanding of being and existing in society versus what is learned. Its research teaches us that we are naturally inclined to view ourselves as separate from our physical selves."" https://t.co/Pq7qfdAqDM",2022-11-18T18:59:00.000Z,20030116,['1593680186406588419'],1593680186406588419,en
"""Suraqa Noor, vice-president university affairs, reflected on academic advocacy and noted that the UTMSU’s “lobby week” will occur during the winter semester.""

https://t.co/Ty1gFhsKGj",2022-11-18T18:00:01.000Z,20030116,['1593665342651482113'],1593665342651482113,en
"""Many Chinese international students are reluctant to speak up, fearing consequences for their families that are still living in China.""

https://t.co/SGzVGIRpGL",2022-11-18T17:00:02.000Z,20030116,['1593650248546762752'],1593650248546762752,en
"""The clinic offers legal services to low-income communities and U of T students and focuses on six fields of law — namely criminal law, employment law, family law, refugee and immigration law, housing law, and university affairs.""

https://t.co/MEvL8Pcz9i",2022-11-18T16:00:00.000Z,20030116,['1593635141615644672'],1593635141615644672,en
This week in Science: The U of T Mental Health Association aims to promote student mental health across campus. https://t.co/ZwdLmYrn7V,2022-11-17T21:57:00.000Z,20030116,['1593362593737056258'],1593362593737056258,en
"This week in News, ""According to QS, U of T is eighth overall for undergraduate programs, but 175th for postgraduate programs. U of T placed 16th for ranking by subject, and 21st in graduate employability rankings."" https://t.co/bMjseg8IPo",2022-11-17T21:38:47.000Z,20030116,['1593358009195024385'],1593358009195024385,en
"""In an email to The Varsity, CUPE 3902 President Amy Conwell explained that the reductions in coverage would harm over 9,000 student workers in the union’s Unit 1 division, as well as the Unit 7 division.""

https://t.co/nQIteGRNW5",2022-11-17T21:00:01.000Z,20030116,['1593348253289848833'],1593348253289848833,en
"""The musical, dance, and visual elements in the performance, as well as the characters and costumes, brought ancient stories, teachings, and contemporary narratives to life.""

https://t.co/RjjzGbkrQS",2022-11-17T20:00:01.000Z,20030116,['1593333156735700992'],1593333156735700992,en
"""Fanfiction is popular, not just as crude entertainment, but as a space for creative and sexual expression outside of the confines of our households, classrooms, and peer groups."" 

https://t.co/UNHm40v63v",2022-11-17T19:00:01.000Z,20030116,['1593318053449764865'],1593318053449764865,en
"This week in Comment: ""The first-past-the-post system that Canada uses across all elections is inherently unfair."" https://t.co/yy8vnpJ64g",2022-11-17T18:22:00.000Z,20030116,['1593308487223853056'],1593308487223853056,en
"RT @alyannadchua: For @TheVarsity, I reported on Canada’s recent temporary removal of the 20-hour work limit for international students. U…",2022-11-17T17:38:28.000Z,20030116,['1593297533492658176'],1593297533492658176,en
"This week in Sports, ""But the fact that Canada was even in the World Cup to begin with was a massive achievement for Canadian soccer, even though it’s since been lost to history.""

https://t.co/WcbjHVlnro",2022-11-17T16:00:00.000Z,20030116,['1593272752844292097'],1593272752844292097,en
"""International students enrolled in designated postsecondary programs can continue to work unlimited hours on campus and outside the academic year.""

https://t.co/2AoKnqgdrZ",2022-11-17T15:00:03.000Z,20030116,['1593257665165041665'],1593257665165041665,en
"""Gaiman, like his fictional protagonist Morpheus, and even Shakespeare, demonstrates the transformative power of storytelling."" https://t.co/YtClYAqQ7s",2022-11-16T21:14:00.000Z,20030116,['1592989384550260737'],1592989384550260737,en
"The increase in cost of living and inflation has taken its toll on students. This week in comment: ""For students, the harsh truth is that living in Toronto simply isn’t affordable."" https://t.co/QABUGtLs07",2022-11-16T17:20:00.000Z,20030116,['1592930496689934339'],1592930496689934339,en
"""Some worry that the addition of sponsored jerseys will not be as profitable as currently predicted. Hockey is such a fast-paced game that the logo will barely be visible on cameras.""

https://t.co/LyuceJsRqg",2022-11-16T16:00:02.000Z,20030116,['1592910371421126657'],1592910371421126657,en
This week in Science: The U of T Mental Health Association aims to promote student mental health across campus. https://t.co/ZwdLmYrn7V,2022-11-15T21:39:00.000Z,20030116,['1592633288149049346'],1592633288149049346,en
"""The solar panels seen on cars or houses capture light and are made of millions of tiny photovoltaic cells that produce current from sunlight; when they work together, these cells can power anything from your home to the International Space Station."" https://t.co/I0pRpNV0u7",2022-11-15T19:56:00.000Z,20030116,['1592607367400677382'],1592607367400677382,en
"""Although this ‘hustle culture’ does drastically die down in a student’s upper years due to students gaining more experience and becoming more in-tune with their own personal strengths, the base of the mindset has always seemed to be around."" https://t.co/gUIuM1srjt",2022-11-15T18:01:00.000Z,20030116,['1592578426933608448'],1592578426933608448,en
