author_id,id,lang,edit_history_tweet_ids,created_at,text
278977849,1595134500090281984,en,['1595134500090281984'],2022-11-22T19:17:55.000Z,RT @UTDTrey: Signature move😭 https://t.co/GWdzVO9vNx
278977849,1595134452816310272,fr,['1595134452816310272'],2022-11-22T19:17:44.000Z,"RT @Footballogue: George Weah avec son fils Timothy, qui a marqué son premier but en Coupe du Monde. La fierté d'un papa ! 🤩 https://t.co/5…"
278977849,1595134426878742529,fr,['1595134426878742529'],2022-11-22T19:17:38.000Z,RT @Salamandredu94: Herve Renard il a battu la Côte d’Ivoire prime en entraînant la Zambie et l’Argentine prime en entraînant l’Arabie saou…
278977849,1595134407748517888,en,['1595134407748517888'],2022-11-22T19:17:33.000Z,"RT @TrollFootball: Another World Cup, same Ochoa https://t.co/Yu9SrJ0IDh"
278977849,1595134387531939840,zxx,['1595134387531939840'],2022-11-22T19:17:28.000Z,RT @nocontextfooty: https://t.co/VEcLmXQqiJ
278977849,1595134375590445057,fr,['1595134375590445057'],2022-11-22T19:17:25.000Z,RT @___danaO3: La voiture donne un autre goût à la musique 🥲🥲🥲🥲❤️
278977849,1595122784732327936,fr,['1595122784732327936'],2022-11-22T18:31:22.000Z,Akalé il ne sait pas s’exprimer
278977849,1595119203048382464,en,['1595119203048382464'],2022-11-22T18:17:08.000Z,"RT @equipedefrance: Le premier 1⃣1⃣ de cette Coupe du Monde 🫡🔥

🇫🇷🇦🇺 | #FRAAUS | #FiersdetreBleus https://t.co/j2kOqhbZvz"
278977849,1595114674122809345,fr,['1595114674122809345'],2022-11-22T17:59:08.000Z,"RT @ActuFoot_: 🚨 Groupe C :

1- 🇸🇦 Arabie Saoudite : 3 pts
2- 🇵🇱 Pologne : 1 pt 
3- 🇲🇽 Mexique : 1 pt 
4- 🇦🇷 Argentine : 0 pt 

#FIFAWorldC…"
278977849,1595114648868884480,zxx,['1595114648868884480'],2022-11-22T17:59:02.000Z,RT @nocontextfooty: https://t.co/eqVQo8AsGx
278977849,1595114504895234048,fr,['1595114504895234048'],2022-11-22T17:58:28.000Z,"RT @ActuFoot_: 🚨 Le roi Salmane d'Arabie Saoudite annonce que demain sera un jour férié suite à la victoire face à l'Argentine. 🇸🇦

(@arabn…"
278977849,1595114460259110912,en,['1595114460259110912'],2022-11-22T17:58:17.000Z,RT @brfootball: Memo Ochoa literally every World Cup: https://t.co/yCYyKWQ59G
278977849,1595114425178292227,zxx,['1595114425178292227'],2022-11-22T17:58:09.000Z,RT @nocontextfooty: https://t.co/wRT1gSVah7
278977849,1595114233712476160,en,['1595114233712476160'],2022-11-22T17:57:23.000Z,RT @LAFC: BAAAAAAAALE!!! 🏴󠁧󠁢󠁷󠁬󠁳󠁿 https://t.co/NqQtxkfOEt
278977849,1595113786620665857,fr,['1595113786620665857'],2022-11-22T17:55:37.000Z,RT @ActuFoot_: 🚨💣 OFFICIEL ! MANCHESTER UNITED ANNONCE LA RÉSILIATION DE CONTRAT DE CRISTIANO RONALDO !!! https://t.co/A5lVKonJRo
278977849,1595113580357365760,fr,['1595113580357365760'],2022-11-22T17:54:47.000Z,RT @standiop: Ochoa 😭 une légende vivante de l’histoire de la coupe du monde !!!
278977849,1595113484475592705,fr,['1595113484475592705'],2022-11-22T17:54:25.000Z,RT @_BeFootball: 🔴 𝗢𝗙𝗙𝗜𝗖𝗜𝗘𝗟 ! MANCHESTER UNITED ET CRISTIANO RONALDO METTENT FIN À LEUR CONTRAT D'UN COMMUN ACCORD ! 🤝 https://t.co/2sya3ck…
278977849,1595113369392283649,fr,['1595113369392283649'],2022-11-22T17:53:57.000Z,RT @jprinceQ: Les saoudiens viennent de déclencher une nouvelle vague de piraterie toutes les petites nations vont jouer sans trembler et e…
278977849,1595113125371875329,fr,['1595113125371875329'],2022-11-22T17:52:59.000Z,RT @Marck_Arthurr: Mdrrrrr l'Afrique n'a rien perdu ici. C'est le Sénégal
278977849,1595028090698305537,fr,['1595028090698305537'],2022-11-22T12:15:05.000Z,RT @WinamaxSport: Il avait prévenu. #ARGKSA https://t.co/kT8B2DJVe4
