created_at,id,author_id,lang,text,edit_history_tweet_ids
2022-11-22T19:19:52.000Z,1595134990630944770,1930081772,en,"RT @Patrici89225734: This is ""Sir Edward Leigh"" MP for Gainsborough! He says that the Triple Lock for pensioners in unaffordable! All the p…",['1595134990630944770']
2022-11-22T19:17:53.000Z,1595134490971877376,1930081772,en,"@STVNews That is what it is coming down to , starve the NHS workers of money so they want to go work in the private sector then tell the public there is not enough workers to run the NHS,  it is a disgrace .It is the British peoples money and their NHS",['1595134490971877376']
2022-11-22T19:15:06.000Z,1595133791663947776,1930081772,en,"@CraigWHoy1 @theSNP Sadly your greedy lot and you are the only ones predictable , fill your own bank accounts and could'nt care less about children and people starving , food banks , you and your party should be ashamed of yourselves",['1595133791663947776']
2022-11-21T15:26:33.000Z,1594713885831041025,1930081772,en,@WeAreSTV Am watching stv why are we listening to talk about England they are on BBC,['1594713885831041025']
2022-11-21T11:53:13.000Z,1594660199125712898,1930081772,en,"@ScotNational Yes get rid of the Lords then bring it back by another name , how clever , not!!!!",['1594660199125712898']
2022-11-21T11:52:17.000Z,1594659962394927106,1930081772,en,@CraigWHoy1 There would be no NHS if you greedy lot got in,['1594659962394927106']
2022-11-20T19:43:01.000Z,1594416039705858053,1930081772,en,RT @weemokerr: #YesScots all keep  sharing reasons for #ScottishIndependence2023  No let up till YES. Fill Twitter with your memes so we ca…,['1594416039705858053']
2022-11-20T19:40:43.000Z,1594415460635877377,1930081772,en,"@CraigWHoy1 Am not her biggest fan but she has not done the the damage you lot have supported ,you have the brass neck to call Scotland your country and be happy when Doris got us a terrible brexit deal , your a disgrace",['1594415460635877377']
2022-11-20T19:36:55.000Z,1594414504313487361,1930081772,en,"@ScotNational @Feorlean Unionist are just thick what idiot is happy if there neighbour steals everything valuable they have .They want to stay British and are happy when an English goverment bad mouths us are screwed us with the brexit deal .They need to waken up ,",['1594414504313487361']
2022-11-19T07:26:19.000Z,1593868254673453058,1930081772,en,"@NicholasTyrone Well when you have a government that is making money whilst people are dying it kinda answers your question , and this 40 billion deficit they want to find is in somebodies bank account under the name of track and trace for England",['1593868254673453058']
2022-11-19T07:22:33.000Z,1593867305997504512,1930081772,en,"@elonmusk If it is not broken don't fix it ,it works well as it is",['1593867305997504512']
2022-11-19T07:18:23.000Z,1593866260898492417,1930081772,en,@MMAFighting Colby first then title fight if you get past Colby and that's a big if,['1593866260898492417']
2022-11-18T14:36:20.000Z,1593614083638661120,1930081772,en,"@DovySimuMMA Why , is she not allowed to dream , nobody would be fighting if they never had that dream",['1593614083638661120']
2022-11-16T12:50:26.000Z,1592862658096640000,1930081772,en,@danwootton Somebody should put a muzzle on you to stop you talking utter crap,['1592862658096640000']
2022-11-16T12:47:45.000Z,1592861982969196549,1930081772,en,@mmamania If he can knock you out he is capable of beating anybody,['1592861982969196549']
2022-11-16T12:46:36.000Z,1592861694031585280,1930081772,en,"@RJcliffordMMA What a lot of rubbish you talk , if the guy is capable of knocking people out ,he is a very dangerous and top opponent your basically saying Wilder is a terrible boxer but he can out your lights out any time",['1592861694031585280']
2022-11-14T20:19:25.000Z,1592250874558304256,1930081772,en,"@GetYourTipsOut 10 , it's football",['1592250874558304256']
2022-11-13T22:00:58.000Z,1591914042406436866,1930081772,en,@GetYourTipsOut your ozzy horses are both non runners,['1591914042406436866']
2022-11-13T17:04:30.000Z,1591839431874744322,1930081772,en,@Gallofunky @AngelaM04920112 Check the coupon on that lol,['1591839431874744322']
2022-11-13T17:03:21.000Z,1591839142568157185,1930081772,en,"@danawhite @ESPNPlus Ufc refs suck molly down getting punched to bits yes she was trying to get out but no way was she getting out if a ref cannot see that he should not be a ref she got battered because a ref could not do his job , if that was on the feet fight stopped",['1591839142568157185']
2022-11-13T15:36:09.000Z,1591817199186055169,1930081772,en,"@stylebender All you had to do was stay out of the way in round 5 and you had won , thought you was a great thinker never thought about round 5 very clever .But you'll be back",['1591817199186055169']
2022-11-13T15:34:01.000Z,1591816664127279104,1930081772,en,@il0venostalgia Cooked,['1591816664127279104']
2022-11-13T14:26:51.000Z,1591799757454077952,1930081772,en,"@TheScotsman Who cares better than watching a goverment hand out billions to their friends whilst people were dying , covid for the tories was a free for all, they should have to explaine every single penny of it",['1591799757454077952']
2022-11-13T14:25:05.000Z,1591799314179051520,1930081772,en,@Bulletsmasher1 @aaronbronsteter @lthomasnews Hahaha erm how many times have they fought and how many times has izzy won,['1591799314179051520']
2022-11-13T14:24:16.000Z,1591799110620807171,1930081772,en,"@Scotty57284696 @aaronbronsteter He nearly was out , perfect stoppage",['1591799110620807171']
2022-11-13T14:17:48.000Z,1591797482144817152,1930081772,en,@btsportufc @DustinPoirier @MikeChandlerMMA Chandler maybe has been beaten a few times but his fights are the best,['1591797482144817152']
2022-11-13T14:11:26.000Z,1591795881703088130,1930081772,en,@ThugnastyMMA No they don't lol,['1591795881703088130']
2022-11-13T14:10:34.000Z,1591795662848684040,1930081772,en,@peterkay_co_uk Come to Aberdeen p&amp;j arena please,['1591795662848684040']
2022-11-13T14:05:27.000Z,1591794374362497030,1930081772,en,"@Benaskren Maybe because she is a big headed bully , ever watch her on the ultimate fighter , she never done herself any favours",['1591794374362497030']
2022-11-13T14:04:04.000Z,1591794027330174977,1930081772,en,@BBCScotlandNews No cause use blew billions during covid filling up bank accounts,['1591794027330174977']
2022-11-13T12:39:11.000Z,1591772663894130690,1930081772,en,"@TheNotoriousMMA @DKSportsbook Thank god never listened to you , how can you back against a guy that knocked him out with bigger gloves all he had to do was get in punching range ,took him 5 rounds to do it but got there and as for the champion how stupid was he won 4 rounds and blew it",['1591772663894130690']
2022-11-13T10:36:20.000Z,1591741748052918274,1930081772,en,@MMAHistoryToday Hooray now they can walk through doorways without getting their big heads stuck,['1591741748052918274']
2022-11-13T10:32:05.000Z,1591740679088402433,1930081772,en,"@bisping Was the man , time to hang the gloves up",['1591740679088402433']
2022-11-13T10:28:24.000Z,1591739749571907584,1930081772,en,"@MarvinVettori Why , you bottle it every time you fight him",['1591739749571907584']
2022-11-13T06:32:46.000Z,1591680453601271808,1930081772,en,@STVNews Yes but I would not vote for Hamilton either,['1591680453601271808']
2022-11-13T06:31:37.000Z,1591680163796094976,1930081772,en,@wynmorgan Yes and where did all that money go,['1591680163796094976']
2022-11-13T06:30:51.000Z,1591679970664906752,1930081772,en,@MrJohnNicolson Well he is right,['1591679970664906752']
2022-11-13T01:58:35.000Z,1591611453370675200,1930081772,en,@ScotNational Ye typical that England would vote for that loonatic,['1591611453370675200']
