author_id,text,created_at,lang,edit_history_tweet_ids,id
214400521,"RT @solakafinta: I swear to God, if I see maximum support I will capture places for @peterobi and @NgLabour in kwara state. But I'm doing t…",2022-11-22T19:57:33.000Z,en,['1595144472496852995'],1595144472496852995
214400521,RT @JaypeeGeneral: Always beautiful to see these flags flying very high in the air!❤️ I call them flags of freedom from bad leadership! Fla…,2022-11-22T19:50:12.000Z,en,['1595142623219847168'],1595142623219847168
214400521,"RT @Dawa911: Atiku and Tinubu are two monsters that are scared of the media, they collaborated and obliterated Jonathan in 2015 and plannin…",2022-11-22T19:24:31.000Z,en,['1595136158862045184'],1595136158862045184
214400521,"RT @officialemaenim: If you believe PETER OBI will address Nigerian 2023 as a president pls hit the like button and retweet

Good morning K…",2022-11-22T19:24:04.000Z,en,['1595136048803479552'],1595136048803479552
214400521,RT @Shehusky: As expected. They have nothing to tell Nigerians. Empty candidates 😂😂😂,2022-11-22T19:23:57.000Z,en,['1595136017446891522'],1595136017446891522
214400521,"RT @BigJoeOfLagos: ""...If you have a company, will you hire someone who is incompetent and then allow him to hire someone who is competent.…",2022-11-22T19:23:29.000Z,en,['1595135900853633024'],1595135900853633024
214400521,"RT @Kemygreatness: Tell me,how can I vote a man,who didn't have the courage to stand by a simple tweet?
He couldn't stand by his tweet for…",2022-11-22T19:19:24.000Z,en,['1595134870787088384'],1595134870787088384
214400521,"RT @PeterObi: This evening, I will be on Twitter Spaces to discuss topical political issues and other issues germane to nation-building and…",2022-11-22T19:17:35.000Z,en,['1595134417546379264'],1595134417546379264
214400521,"RT @novieverest: I hope you guys now know that Peter Obi is just principled, not weak.

You can't bully him. He will respectfully stand his…",2022-11-22T19:16:50.000Z,en,['1595134225791201280'],1595134225791201280
214400521,"RT @SheniKabiru: Dear @NTANewsNow, some of us stopped watching your channel for more than 6 years... But one man, @PeterObi made us watch y…",2022-11-22T19:15:19.000Z,en,['1595133846273822720'],1595133846273822720
214400521,"RT @DavidHundeyin: #90MinutesWithPeterObi
https://t.co/KZqT9QWKJT",2022-11-22T19:09:18.000Z,qme,['1595132332423274496'],1595132332423274496
214400521,"RT @firstladyship: Ethnic bigotry is Atiku’s last card. Having lost Kano to Kwankwaso, &amp; most of the North as well, he is now resorting to…",2022-11-22T19:00:54.000Z,en,['1595130217236140032'],1595130217236140032
214400521,"RT @JaypeeGeneral: Peter Obi’s closing statement at The Candidates tonight. It was a great outing, Daddy!🔥 You keep making us proud! We are…",2022-11-22T19:00:22.000Z,en,['1595130083299454977'],1595130083299454977
214400521,"RT @IgboHistoFacts: Meet, Cynthia Onwuchuruba

The Mathematician who teaches dropout kids Mathematics in Igbo language and Pidgin English.…",2022-11-22T17:35:14.000Z,en,['1595108659964809217'],1595108659964809217
214400521,RT @nairaland: Group Donates Campaign Vehicles To Obi's Presidential Campaign (Pictures): H.E Peter Obi and the leadership of the Labour Pa…,2022-11-22T17:18:34.000Z,en,['1595104462347051009'],1595104462347051009
214400521,RT @engr_shaibu_: I watched Mr. Peter Obi and Dr. Baba Ahmed Datti interview with Kadira and I must say that I am proud of this pair. We mu…,2022-11-22T17:03:36.000Z,en,['1595100695543574528'],1595100695543574528
214400521,RT @itzz_blitz1: But why will a university student whose school and state has been ravaged by terrorists activities come on live television…,2022-11-22T16:28:02.000Z,en,['1595091748375695360'],1595091748375695360
214400521,RT @VictorIsrael_: NTA has announced that Atiku and Okowa wont be able to attend the meeting hosted by Kadaria. We arent the least surprise…,2022-11-22T16:27:24.000Z,en,['1595091585636913154'],1595091585636913154
214400521,RT @YarKafanchan: On which channel can/should I post Peter Obi's speech at CAN? It was a powerful speech and we took your corrections and r…,2022-11-22T16:25:07.000Z,en,['1595091011910660096'],1595091011910660096
214400521,"RT @SadiqMaunde: As a person coming from the North, I was expecting Kadaria Ahmed to ask Peter Obi questions regarding the challenges facin…",2022-11-22T15:26:23.000Z,en,['1595076233095684097'],1595076233095684097
