text,created_at,author_id,edit_history_tweet_ids,id,lang
RT @LakersLead: Can we all agree the Lakers won the Anthony Davis trade? #LakeShow https://t.co/op1gkK1pek,2022-11-22T21:10:25.000Z,2564140491,['1595162810517884929'],1595162810517884929,en
RT @Lakers: Got a game today 🗣 https://t.co/hiUrS4aPJB,2022-11-22T21:10:15.000Z,2564140491,['1595162769678299137'],1595162769678299137,en
"RT @revolttv: Fans are urging Chris Brown and Ciara to find a way to release their Michael Jackson tribute.

https://t.co/gAkugPnW9g",2022-11-22T21:09:26.000Z,2564140491,['1595162564530704385'],1595162564530704385,en
"RT @MJJRepository: This is the attitude the estate need to bring, always.

Especially going into next year with the Biopic and what should…",2022-11-22T21:09:18.000Z,2564140491,['1595162530246451200'],1595162530246451200,en
"RT @AUgustBeat_: Michael Jackson and Janet Jackson, 1981 https://t.co/EA5a7ulwAD",2022-11-22T21:08:51.000Z,2564140491,['1595162418656968704'],1595162418656968704,en
RT @people: Gloria Steinem on Her Friendship with Meghan Markle: 'She Is Different from the Picture of Her in the Media'  https://t.co/hrh8…,2022-11-22T21:07:51.000Z,2564140491,['1595162163207090176'],1595162163207090176,en
RT @AdamParkhomenko: Breaking: Supreme Court gives greenlight to US House to get Trump tax returns. They better hurry up.,2022-11-22T21:07:23.000Z,2564140491,['1595162046924206081'],1595162046924206081,en
RT @glovetapes: 🎶i don’t need no dreams when i’m listening to #Thriller40 🎶✨ my attempt to recreate the iconic #thriller album cover plus o…,2022-11-22T21:06:51.000Z,2564140491,['1595161913679572992'],1595161913679572992,en
RT @jaywonder1987: #Thriller40 https://t.co/x7MsxkqxuN,2022-11-22T21:05:03.000Z,2564140491,['1595161459339964416'],1595161459339964416,qme
RT @MayoIsSpicyy: Trump is fucked.,2022-11-22T21:01:56.000Z,2564140491,['1595160677706240000'],1595160677706240000,en
"RT @BuzzingPop: Chris Brown reacts to #AMAs’ all-time low viewership last night amid drama with the show: 

“🤦‍♂️” https://t.co/0wlgpklvHi",2022-11-22T21:01:38.000Z,2564140491,['1595160601042771968'],1595160601042771968,en
@BuzzingPop 🤣🤣🤣🤣🤣 https://t.co/iPggGjGUP3,2022-11-22T21:01:34.000Z,2564140491,['1595160584605302784'],1595160584605302784,und
@Mahtab_EB Where are these videos?,2022-11-22T21:00:28.000Z,2564140491,['1595160308707864576'],1595160308707864576,en
"RT @kylegriffin1: BREAKING:

WASHINGTON (AP) -- Supreme Court clears way for handover of Trump tax returns to congressional committee after…",2022-11-22T20:59:00.000Z,2564140491,['1595159939152248832'],1595159939152248832,en
RT @joncoopertweets: BOOM: A second woman who claimed Herschel Walker (R) pressured her to have an abortion will hold a press conference an…,2022-11-22T20:57:52.000Z,2564140491,['1595159653524307968'],1595159653524307968,en
@MJcoolMJFan @BuzzingPop 🤣🤣🤣🤣🤣,2022-11-22T20:57:06.000Z,2564140491,['1595159461542637568'],1595159461542637568,und
RT @TEENXMANN: @BuzzingPop That’s what happens when you take off Chris brown for “ unknown reasons ”,2022-11-22T19:30:56.000Z,2564140491,['1595137776483446784'],1595137776483446784,en
RT @Cinemarry_HS: @BuzzingPop This is what happens to award shows which gives awards to attendees!! @AMAs,2022-11-22T19:30:37.000Z,2564140491,['1595137695495639040'],1595137695495639040,en
@agsblunts @BuzzingPop Wack af,2022-11-22T19:30:23.000Z,2564140491,['1595137635353493504'],1595137635353493504,nl
RT @MJcoolMJFan: @BuzzingPop Karma.. https://t.co/eN6DAyCKDa,2022-11-22T19:30:13.000Z,2564140491,['1595137596866236416'],1595137596866236416,et
RT @NikaSoloki: @BuzzingPop Now they can go and eat it! Crack crack! Long Live Michael The King 👑Jackson ❤️,2022-11-22T19:30:11.000Z,2564140491,['1595137586678632448'],1595137586678632448,en
"RT @watchsquare_one: @BuzzingPop This is what they get for their war against MJ's legacy
fuck ABC and Disney",2022-11-22T19:30:08.000Z,2564140491,['1595137573370089472'],1595137573370089472,en
RT @severushes: @BuzzingPop Deserved for being rigged and boring this year,2022-11-22T19:29:12.000Z,2564140491,['1595137339244056577'],1595137339244056577,en
"@BuzzingPop Good!!! Keep f*ckin’ with the King of Pop’s Legacy, that what there wack a** show get🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣",2022-11-22T19:28:59.000Z,2564140491,['1595137286232240128'],1595137286232240128,en
RT @mjjNAED: 🆕️ | The Michael Jackson's Estate has Officially updated some animated Art for the YouTube versions of the 'Thriller' Album Tr…,2022-11-22T19:27:06.000Z,2564140491,['1595136809276964864'],1595136809276964864,en
RT @iamveronica777: The estate has uploaded new videos on the Michael Jackson's youtube channel. Its the Thriller tracks(audio) and I LOVE…,2022-11-22T19:24:22.000Z,2564140491,['1595136120731627521'],1595136120731627521,en
@Mellie4Justice 🤣🤣🤣🤣🤣🤣 @AMAs  was a f*ckin bust!!! GOOD! That’s what they get for canceling @chrisbrown @ciara and crews #Thriller40 tribute to the Greatest Entertainer of All Time #MichaelJackson👑,2022-11-22T19:22:29.000Z,2564140491,['1595135650315276289'],1595135650315276289,en
"RT @JuliaBerkowitz1: @MattBelloni @PuckNews So basically it is your fault the show flopped. Not sure I would brag about that in your place,…",2022-11-22T19:16:10.000Z,2564140491,['1595134059172474880'],1595134059172474880,en
"RT @mjworldnetwork: John Branca, Co-Executor of the Michael Jackson Estate, has released a video on TikTok damning ABC TV for cancelling th…",2022-11-22T19:15:57.000Z,2564140491,['1595134003946094592'],1595134003946094592,en
RT @JonHarrisNews: I need @chrisbrown and @ciara to do this @michaeljackson #Thriller40 tribute somewhere ASAP! Those videos are 🔥!!!! Chri…,2022-11-22T19:15:54.000Z,2564140491,['1595133990729809920'],1595133990729809920,en
RT @Mellie4Justice: Karma train 🚂 on the move again !!! Choo - Choo! 🚂🚂🚂🚂 This year AMAs marked the lowest ratings for the award show in it…,2022-11-22T19:13:51.000Z,2564140491,['1595133474905915393'],1595133474905915393,en
RT @MJtheMusical: Heart and soul on every track of our GRAMMY nominated cast album. #MJtheMusical ❤️‍🔥 https://t.co/l8g9dYXe3s,2022-11-22T19:13:38.000Z,2564140491,['1595133421353070592'],1595133421353070592,en
"RT @qorrer_az: This year AMAs marked the lowest ratings for the award show in its history. Congrats on achieving new lows. 

Chris Brown an…",2022-11-22T17:40:50.000Z,2564140491,['1595110068403720192'],1595110068403720192,en
RT @PaganLady3: @TeamWarnock The city council of Wrightsville GA decided it would be a good idea to name a street after a person who doesn'…,2022-11-22T17:39:39.000Z,2564140491,['1595109769500831744'],1595109769500831744,en
"RT @TeamWarnock: 📍Wrightsville, GA https://t.co/J0SmpOpPMg",2022-11-22T17:39:11.000Z,2564140491,['1595109650680401921'],1595109650680401921,en
@y_htw829 Beautiful ♥️,2022-11-22T17:38:55.000Z,2564140491,['1595109587027656705'],1595109587027656705,en
"RT @y_htw829: 〜 What A Lovely Way To Go 〜
Michael Jackson ( Piano Cover🎹 )

I Love you Michael❤️❤️

#Thriller40 #スリラー40周年
#Thriller #スリラー
#…",2022-11-22T17:37:24.000Z,2564140491,['1595109202321887232'],1595109202321887232,en
RT @DianaCialino: Trump's onetime personal lawyer and fixer Michael Cohen can sue the Trump Organization to cover millions of dollars in le…,2022-11-22T17:36:59.000Z,2564140491,['1595109100073156608'],1595109100073156608,en
RT @HIStoryTourMJ: Smoother than smooth🔥🔥🔥 https://t.co/t7wQxDeDzG,2022-11-22T17:36:54.000Z,2564140491,['1595109076383715329'],1595109076383715329,en
RT @_JacksonsLove_: Y'ALL LOOK WHAT THEY'RE UPLOADING TO THE OFFICIAL #MICHAELJACKSON YOUTUBE!!!🤩It looks like they're doing this type of g…,2022-11-22T17:36:46.000Z,2564140491,['1595109042682474498'],1595109042682474498,en
RT @JoJoFromJerz: Why does diversity scare Republicans so very much?,2022-11-22T17:36:31.000Z,2564140491,['1595108982745862145'],1595108982745862145,en
"RT @JennieTetreault: The NYT dropping a bombshell and implicating Scalia, Thomas, and Alito in ethical corruption twice as bad as anything…",2022-11-22T17:35:39.000Z,2564140491,['1595108763975188480'],1595108763975188480,en
RT @glovetapes: lil edit to celebrate #thriller in #4k ! ✨❤️🧟‍♂️ #MichaelJackson #Thriller40 #Thriller4K #MJFam https://t.co/brYGNE4aw2,2022-11-22T17:35:02.000Z,2564140491,['1595108608022573056'],1595108608022573056,en
