created_at,author_id,edit_history_tweet_ids,lang,text,id
2022-11-22T22:58:02.000Z,44680219,['1595189893495672832'],en,"@OmarRiverosays Huge no here, it's a very reasonable assessment in my mind.",1595189893495672832
2022-11-22T22:53:39.000Z,44680219,['1595188790855106560'],en,"@jrpmusicinc @WillMeyerPA Unfollowed and blocked as soon as I read his ""apology"" today. First I had heard of it (yeah I'm slow) but my heart breaks for poor Mickey. What a piece of shit that guy is.",1595188790855106560
2022-11-22T22:44:00.000Z,44680219,['1595186360994115585'],en,@bluertwo I'm seeing more right wing accounts (most likely bots) following me as well.,1595186360994115585
2022-11-22T22:42:13.000Z,44680219,['1595185912413327360'],en,@bluertwo Johnny Cash for sure.,1595185912413327360
2022-11-22T20:45:41.000Z,44680219,['1595156588083675136'],en,@jrpmusicinc @GOP But they give their thoughts and prayers after every mass shooting. 🙄,1595156588083675136
2022-11-22T19:33:24.000Z,44680219,['1595138397185929216'],en,@bluertwo Love Hurts for me on this one.,1595138397185929216
2022-11-22T19:32:40.000Z,44680219,['1595138212200349696'],en,@bluertwo Black Magic Woman for me.,1595138212200349696
2022-11-22T19:26:50.000Z,44680219,['1595136743116017664'],en,@PapiSmurfyFL My heart goes out to Mickey. He posted a long thread today trying to explain. I didn't really know the story until then. He seemed more upset that people were spreading lies about him than about what HE did.  It kind of rattles your trust in people.,1595136743116017664
2022-11-22T19:21:12.000Z,44680219,['1595135325399298048'],en,@bluertwo West End Girls for me.,1595135325399298048
2022-11-22T19:17:59.000Z,44680219,['1595134515609243649'],en,@bluertwo Black Velvet hands down on this one.,1595134515609243649
2022-11-22T19:14:54.000Z,44680219,['1595133739948216320'],en,@bluertwo Here Comes The Sun for me. I have it playing in my head now. lol,1595133739948216320
2022-11-22T19:06:11.000Z,44680219,['1595131544620130304'],en,"@bluertwo Hmm, like em both but I will go with Running With The Pack as Paul has taken up residence in my province. I think he is highly underrated too.",1595131544620130304
2022-11-22T19:00:14.000Z,44680219,['1595130047467520000'],en,"@bluertwo Hmm, tough one for me. I think I would have to go with Don't You Forget About Me.",1595130047467520000
2022-11-22T18:58:03.000Z,44680219,['1595129500467355649'],en,@bluertwo White Rabbit and my answer maybe skewed by how big a dickhead EC turned out to be. 😀,1595129500467355649
2022-11-22T18:22:19.000Z,44680219,['1595120508928131072'],und,@morethanmySLE 👏,1595120508928131072
2022-11-22T17:50:01.000Z,44680219,['1595112378294996993'],en,"@FrankMikeDavis1 Nope, never have and never will.",1595112378294996993
