id,edit_history_tweet_ids,created_at,author_id,lang,text
1595138003273650177,['1595138003273650177'],2022-11-22T19:31:50.000Z,420529454,en,RT @tonyvalormusic: Stop trying to skip the struggle. That’s where character is made.
1595137931034755072,['1595137931034755072'],2022-11-22T19:31:33.000Z,420529454,ar,RT @Hakeem8921: ياعم عويس سيبها تدخل مش داخلة الحرم المكي
1595137849090637829,['1595137849090637829'],2022-11-22T19:31:14.000Z,420529454,und,RT @_su6an: 😭😭😭😭😭😭😭😭 https://t.co/agRC7b6Guc
1595137618848940032,['1595137618848940032'],2022-11-22T19:30:19.000Z,420529454,und,"RT @SpotifyKSA: .@SpotifyARG 
https://t.co/coymE5CEzg"
1595137550611795969,['1595137550611795969'],2022-11-22T19:30:02.000Z,420529454,en,"RT @brfootball: OFFICIAL: Manchester United confirm that Cristiano Ronaldo will leave the club by mutual consent, with immediate effect htt…"
1595137473759571968,['1595137473759571968'],2022-11-22T19:29:44.000Z,420529454,en,RT @alyasouka: never again will i care that much for a person
1595137413009256448,['1595137413009256448'],2022-11-22T19:29:30.000Z,420529454,en,RT @tasmiyah___m: can the saudi players make du’aa for my exams too pls
1595137325016588288,['1595137325016588288'],2022-11-22T19:29:09.000Z,420529454,en,RT @6iazk: an iced coffee will do
1595137205747736577,['1595137205747736577'],2022-11-22T19:28:40.000Z,420529454,en,RT @brfootball: Craig Goodwin kicked off an Australia party 🇦🇺 https://t.co/MCqO5w7LzQ
1595137101536047104,['1595137101536047104'],2022-11-22T19:28:15.000Z,420529454,en,Wowww what a gammee
1595136764653760512,['1595136764653760512'],2022-11-22T19:26:55.000Z,420529454,en,RT @brfootball: Lucas Hernandez was forced off in the ninth minute. Another injury for France 😕 https://t.co/MD2NEKyGuY
1595136747943628800,['1595136747943628800'],2022-11-22T19:26:51.000Z,420529454,en,RT @vaiiyie: people who understands my sarcasm 🫂🫂
1595136254295027713,['1595136254295027713'],2022-11-22T19:24:53.000Z,420529454,en,@mallofooty Didnt expect them to be good!! Wow the defense
1595135818125180928,['1595135818125180928'],2022-11-22T19:23:09.000Z,420529454,en,Oh my
1595135449324191744,['1595135449324191744'],2022-11-22T19:21:41.000Z,420529454,en,"RT @alexiaputellas: Be strong @bmeado9 
we will be back better 💪💪💪"
1595135365433946112,['1595135365433946112'],2022-11-22T19:21:21.000Z,420529454,en,RT @DAZNFootball: Alexia Putellas with a message of support for Beth Mead ❤️ https://t.co/jbnfYOrabx
1595134816248553474,['1595134816248553474'],2022-11-22T19:19:11.000Z,420529454,en,RT @brfootball: Memo Ochoa literally every World Cup: https://t.co/yCYyKWQ59G
1595134790227091456,['1595134790227091456'],2022-11-22T19:19:04.000Z,420529454,en,RT @lauvsongs: doing my best!
1595134402816012288,['1595134402816012288'],2022-11-22T19:17:32.000Z,420529454,en,This years world cup is so weird
1595134250025484288,['1595134250025484288'],2022-11-22T19:16:56.000Z,420529454,en,RT @ESPNFC: AUSTRALIA LEAD AGAINST FRANCE! https://t.co/vnYglpaUAX
1595134221604900864,['1595134221604900864'],2022-11-22T19:16:49.000Z,420529454,en,"RT @brfootball: Australia take a 1-0 lead in the ninth minute.

France: https://t.co/SZU2mQ9Mvg"
1595134020366790656,['1595134020366790656'],2022-11-22T19:16:01.000Z,420529454,en,RT @AhmadFPR: Arab commentators and Latin American commentators literally cry sometimes when commentating. English and American commentator…
1595133939781623808,['1595133939781623808'],2022-11-22T19:15:42.000Z,420529454,en,RT @tatwina: random coffee dates
1595133759225212930,['1595133759225212930'],2022-11-22T19:14:59.000Z,420529454,es,RT @thusito: te quiero siempre a mi lado
1595133626337071104,['1595133626337071104'],2022-11-22T19:14:27.000Z,420529454,en,RT @amz03__: Saudi Arabia defo drank litres of ZamZam water at half time to be playing like this 🤣🤣🤣
1595133559253372929,['1595133559253372929'],2022-11-22T19:14:11.000Z,420529454,en,RT @brfootball: There was no doubt it belongs to Mohammed Alowais. https://t.co/4XZcPciWMe
1595133516555386881,['1595133516555386881'],2022-11-22T19:14:01.000Z,420529454,en,RT @s4m31p4n: Babe you don’t have autism you’re just really weird
1595133484841914368,['1595133484841914368'],2022-11-22T19:13:53.000Z,420529454,en,RT @tonyvalormusic: i don’t understand how someone can tell so many lies &amp; never feel bad about it
1595133459340853248,['1595133459340853248'],2022-11-22T19:13:47.000Z,420529454,cy,Gooddwinnnn
1595133129001684992,['1595133129001684992'],2022-11-22T19:12:28.000Z,420529454,zxx,RT @advtimemoments: https://t.co/pSBjCWmMAL
1595132767490428928,['1595132767490428928'],2022-11-22T19:11:02.000Z,420529454,en,RT @talkfcb_: WOW! Australia lead against France!
1595132756438450176,['1595132756438450176'],2022-11-22T19:10:59.000Z,420529454,ar,RT @forcabarca_ar: 🚨 كريستيانو لن يلعب امام برشلونة #UEL
1595132666202198017,['1595132666202198017'],2022-11-22T19:10:38.000Z,420529454,en,Ommgggggg
1595132519526957056,['1595132519526957056'],2022-11-22T19:10:03.000Z,420529454,en,RT @atdanwhite: So proud of my wife’s marathon training. https://t.co/L09K5kmgLZ
1595130955567886337,['1595130955567886337'],2022-11-22T19:03:50.000Z,420529454,en,RT @SS_Evans_: A team of women with current ACL injuries would win a championship if they were healthy https://t.co/jlWsHPJAsG
1595130873946701824,['1595130873946701824'],2022-11-22T19:03:31.000Z,420529454,en,RT @lowkeyalbert: overthinking gf 🤝 reassuring bf
1595130856720375808,['1595130856720375808'],2022-11-22T19:03:26.000Z,420529454,und,RT @bmeado9: 💔💪🏼 https://t.co/Spsq4WuF9n
1595130824747548672,['1595130824747548672'],2022-11-22T19:03:19.000Z,420529454,en,Dembboouuzzzzz
1595130766878736384,['1595130766878736384'],2022-11-22T19:03:05.000Z,420529454,en,RT @tequilatempura: having a gf is feeding the mouth that bites you
1595130726953136128,['1595130726953136128'],2022-11-22T19:02:56.000Z,420529454,ar,RT @Publicdeci: تعيششيشش السعوودددييهه😭😭💚💚💚😭😭😭🙏🏽🙏🏽🙏🏽🙏🏽😭😭😭💚💚💚💚💚💚💚💚 https://t.co/ZcqBPGnxSR
1595130597814415360,['1595130597814415360'],2022-11-22T19:02:25.000Z,420529454,en,Letss see france and 🇦🇺🇦🇺
1595118972693024768,['1595118972693024768'],2022-11-22T18:16:13.000Z,420529454,en,"RT @ManUtd: Cristiano Ronaldo is to leave Manchester United by mutual agreement, with immediate effect.

The club thanks him for his immens…"
1595118928619274240,['1595118928619274240'],2022-11-22T18:16:03.000Z,420529454,en,"RT @FabrizioRomano: 🚨 BREAKING: Cristiano Ronaldo is to leave Manchester United by mutual agreement, with immediate effect.

“The club than…"
