text,created_at,lang,id,edit_history_tweet_ids,author_id
"RT @Imudia_se2: Put aside partisan and vote for the best South-South governor in terms of performance, not POLITICS.",2022-11-22T19:20:20.000Z,en,1595135105663922180,['1595135105663922180'],934899790386794496
"RT @DrOkaforEmmanu1: The person Wike is fighting for. 
Make God no allow pressure kill am.
#AtikuIsComing https://t.co/lelGDFcH05",2022-11-22T19:19:43.000Z,en,1595134952781533184,['1595134952781533184'],934899790386794496
"RT @Princemkb1: The next president of Federal Republic of Nigeria 🇳🇬 

#RecoverNigeria https://t.co/TAslWqYleN",2022-11-22T19:19:01.000Z,en,1595134777501577217,['1595134777501577217'],934899790386794496
"RT @Bulama8976: #AtikuOkowa2023 #RecoverNigeria: In continuation of our campaigns ahead of the 2023 Presidential Election, the PCC Advanced…",2022-11-22T19:18:56.000Z,en,1595134755204653057,['1595134755204653057'],934899790386794496
RT @HAHayatu: Ordinarily I would say Atiku should not attend Kadaria program for Presidential candidates because from previous experience s…,2022-11-22T19:18:21.000Z,en,1595134607158280192,['1595134607158280192'],934899790386794496
RT @Shehusky: I laugh at people who think I’m Igbo disguising as a northerner. I once posted my voter’s card on this Twitter with my full n…,2022-11-22T19:18:18.000Z,en,1595134595099303936,['1595134595099303936'],934899790386794496
"RT @DokunOjomo: @HAHayatu @mrsadiqofficial There is a problem. I heard that Kaduna refinery can only refine Venezuela crude oil. 

Left for…",2022-11-22T19:18:12.000Z,en,1595134572072939524,['1595134572072939524'],934899790386794496
RT @HAHayatu: Buhari has brought Oil exploration to the north Atiku will bring companies that will refine the crude oil from source without…,2022-11-22T19:18:10.000Z,en,1595134560995377152,['1595134560995377152'],934899790386794496
"RT @IfedolapoOsun: ANALYSIS: HOW OYETOLA'S WITNESS CRUMBLE UNDER CROSS EXAMINATION

By Sarafa Ibrahim

On Monday, many supporters of the ou…",2022-11-22T19:18:01.000Z,en,1595134524299804673,['1595134524299804673'],934899790386794496
"RT @elonmusk: @waitbutwhy It is shocking how many journalists viscously attack free speech, but somehow think they’re the good guys!",2022-11-22T19:17:55.000Z,en,1595134500564242432,['1595134500564242432'],934899790386794496
"RT @FinPlanKaluAja1: I don't think most Western kids understand that a green economy means no air travel, plastics, cheap food or power on…",2022-11-22T19:17:53.000Z,en,1595134490875088896,['1595134490875088896'],934899790386794496
RT @adeyanjudeji: Debate is very good for constitutional democracy but the opposition should go focus on how to prevent rigging at polling…,2022-11-22T19:17:45.000Z,en,1595134458914799617,['1595134458914799617'],934899790386794496
"RT @GazetteNGR: 2023: Court refuses to order INEC to resume voter registration

https://t.co/xOA6pOTSZi",2022-11-22T19:17:36.000Z,en,1595134417886117888,['1595134417886117888'],934899790386794496
"RT @renoomokri: Happening Now: At the 14th Century Inca ruins of Machu Picchu, in Peru. Travel is my food, medicine and muse. I consider th…",2022-11-22T19:17:24.000Z,en,1595134369043451904,['1595134369043451904'],934899790386794496
RT @DrOkaforEmmanu1: The GEJ he is fighting his war has forgotten about 2015 and now best friend to Buhari. Everyone knows it's not about A…,2022-11-22T19:17:22.000Z,en,1595134362353532928,['1595134362353532928'],934899790386794496
"RT @FinPlanKaluAja1: Indonesia and South Africa have announced billion $ climate commitments to ""transit ""away from fossil fuels.

Hopefull…",2022-11-22T19:17:11.000Z,en,1595134314400055296,['1595134314400055296'],934899790386794496
"RT @abbalala3: Atiku Abubakar is not in this race to compete with anyone.

It's just to fulfill constitutional requirements. https://t.co/P…",2022-11-22T19:17:02.000Z,en,1595134277255335937,['1595134277255335937'],934899790386794496
"RT @IfedolapoOsun: #Zamfaradeservesbetter SaharaReporters had on November 4, exclusively reported that operatives of the Economic and Finci…",2022-11-22T19:16:39.000Z,en,1595134180123635712,['1595134180123635712'],934899790386794496
"RT @Galafi_Hamma: Gombe was massive yesterday. 

#RecoverGombeWithAtiku https://t.co/W9LmVFlS2Z",2022-11-22T19:16:22.000Z,en,1595134107331461120,['1595134107331461120'],934899790386794496
RT @OkeStalyf: More Billboards installed earlier today as part of our support for the PDP. It's PDP 5/5 over here https://t.co/uu8tr9IpkD,2022-11-22T19:15:58.000Z,en,1595134008890822656,['1595134008890822656'],934899790386794496
RT @voteandstay: Oil Derivation: Governor @Okowa-led administration has been transparent in the management of the funds so far received. Th…,2022-11-22T19:13:21.000Z,en,1595133351349735424,['1595133351349735424'],934899790386794496
"RT @DokunOjomo: Signature Bank begins operations, targets over 40m Nigerians https://t.co/XqLCmSfeqd",2022-11-22T19:13:16.000Z,en,1595133327295811584,['1595133327295811584'],934899790386794496
"RT @FinPlanKaluAja1: Day 1: price of Yam N100 
Day 2 : price of yam N110 
Day 3: price of yam N130 
Day 4: price of yam N150 

How do you m…",2022-11-22T19:12:41.000Z,en,1595133183355367424,['1595133183355367424'],934899790386794496
RT @shehu_mahdi: GOMBE people were exceptionally receptive to Atiku yesterday. DANKWAMBO'S REUNION was a pleasant  surprise.  DANKWAMBO'S p…,2022-11-22T19:11:59.000Z,en,1595133007437758464,['1595133007437758464'],934899790386794496
RT @DokunOjomo: FG’s domestic borrowing crowds out private sector in 2022,2022-11-22T19:11:40.000Z,en,1595132927334961153,['1595132927334961153'],934899790386794496
"RT @U_Rochas: Therefore the people of Gombe, many of you or most of you were not born when Sir Abubakar Tafawa Belewa was in office, you no…",2022-11-22T19:11:31.000Z,en,1595132888609345536,['1595132888609345536'],934899790386794496
"RT @FinPlanKaluAja1: You want to eradicate poverty in State 

1. Free quality education in rural areas, especially for girls 

2. Zero % tr…",2022-11-22T19:10:50.000Z,en,1595132716445741059,['1595132716445741059'],934899790386794496
RT @jakuzy: The message is clear let follow the person wey Sabi road with his vision to rescue and recover our nation from promise and fail…,2022-11-22T19:10:44.000Z,en,1595132693532270592,['1595132693532270592'],934899790386794496
"RT @NigerTrump: ZABEN 2023: Ban Ga Yadda Tinubu Zai Iya Lashe Zabe Ba - Babachir David Lawan

Interpretation: I don't know how Tinubu will…",2022-11-22T19:10:10.000Z,tl,1595132548958801921,['1595132548958801921'],934899790386794496
"RT @Tony_Ogbuagu: Peter Obi is working for Bola Ahmed Tinubu. Any vote for Peter Obi is a vote for Tinubu , there is no two ways about it,…",2022-11-22T19:09:55.000Z,en,1595132484861427712,['1595132484861427712'],934899790386794496
"RT @sav_says_: 2 years ago Twitter decided to ban me without reason after Pres. Trump retweeted this clip.

For 2 years my reporting has be…",2022-11-22T19:09:28.000Z,en,1595132372630274048,['1595132372630274048'],934899790386794496
"RT @IfedolapoOsun: According to the Sahara reporters, more facts have emerged on how billions of naira were withdrawn from some bank accoun…",2022-11-22T19:09:09.000Z,en,1595132291369820162,['1595132291369820162'],934899790386794496
RT @adeyanjudeji: Atiku and Okowa have apparently taken the decision to stop debating Obi since it’s obvious Tinubu won’t show up. Lol,2022-11-22T19:08:46.000Z,en,1595132194724671489,['1595132194724671489'],934899790386794496
"RT @NTANewsNow: Due to unavoidable conflicts,  Alh. Atiku Abubakar and his running mate, Dr Ifeanyi Okowa of the People’s Democratic Party,…",2022-11-22T19:08:37.000Z,en,1595132159286992897,['1595132159286992897'],934899790386794496
"RT @AmbAbdulkadeer: Dear @GovWike Atiku Abubakar GCON, the presidential candidate of PDP will surely win Rivers State.
Am sure 80% of River…",2022-11-22T19:08:23.000Z,en,1595132098259472384,['1595132098259472384'],934899790386794496
"RT @FinPlanKaluAja1: A day in the life of CBN

1. Print N20t for FGN
2. Contribute to inflation 
3. Raise interest rates to mop up excess c…",2022-11-22T19:07:50.000Z,en,1595131962393387008,['1595131962393387008'],934899790386794496
"RT @DokunOjomo: Kwankwaso can’t match pro-Tinubu rally in Kano – Ganduje  

Governor Abdullahi Ganduje of Kano State said the presidential…",2022-11-22T19:07:38.000Z,und,1595131909847203840,['1595131909847203840'],934899790386794496
RT @atiku: I have just concluded my interactive session with the Christian Association of Nigeria. It was a rewarding experience for me and…,2022-11-22T19:07:33.000Z,en,1595131890214006784,['1595131890214006784'],934899790386794496
"RT @LailaAtiku: GOMBE !!!💞

The love is Massive.✌
#AtikuInGombe https://t.co/DVkgsg66Vi",2022-11-22T19:06:19.000Z,en,1595131580464652289,['1595131580464652289'],934899790386794496
RT @I_Am_Ilemona: Office for the morning. @atiku &amp; an @OfficialPDPNig delegation engages in an interactive session with the leadership of t…,2022-11-22T19:06:14.000Z,en,1595131560722067456,['1595131560722067456'],934899790386794496
