id,created_at,text,lang,author_id,edit_history_tweet_ids
1595186237551378432,2022-11-22T22:43:30.000Z,RT @PrettyMill1: Sending positive and up lifting prayers to my friend and uplifter of people @sinbadbad I love you my brother and friend.…,en,601373074,['1595186237551378432']
1595185012650942465,2022-11-22T22:38:38.000Z,RT @PhilGordon46: .@VP went to the small fishing village of Tagburos on the edge of the South China Sea.  She made clear we stand with the…,en,601373074,['1595185012650942465']
1595184883126919169,2022-11-22T22:38:07.000Z,RT @VP: We must uphold international rules and norms in the South China Sea in order to protect the lives and livelihoods of the people of…,en,601373074,['1595184883126919169']
1595148302366179329,2022-11-22T20:12:46.000Z,"RT @onenewsph: LOOK | US Vice President Kamala Harris tours the Japan-made BRP Teresa Magbanua, one of the largest patrol vessel of the Phi…",en,601373074,['1595148302366179329']
1595147722998571010,2022-11-22T20:10:28.000Z,RT @AmbJPNinPH: 🇺🇸🇵🇭🇯🇵 synergy shines! U.S. @VP @KamalaHarris visit to Japan-made BRP TERESA MAGBANUA (MRRV-9701) stationed in Palawan is a…,en,601373074,['1595147722998571010']
1595147434333679616,2022-11-22T20:09:19.000Z,RT @MCUSource: BREAKING: Actress Letitia Wright has confirmed that she will return as #Shuri in #IronHeart series! https://t.co/JezhWlCGFc,en,601373074,['1595147434333679616']
1595135363408101376,2022-11-22T19:21:21.000Z,"RT @Phil_Lewis_: Gov. Gretchen Whitmer has chosen Kyra Harris Bolden to fill a seat on the Michigan Supreme Court, making her the first Bla…",en,601373074,['1595135363408101376']
1595135271921946624,2022-11-22T19:20:59.000Z,"RT @rapplerdotcom: US Vice President Kamala Harris departs Puerto Princesa en route to Yokota Air Base in Japan on Tuesday, November 22. 📸:…",tl,601373074,['1595135271921946624']
1595135178376359936,2022-11-22T19:20:37.000Z,RT @jaytaryela: I had the great honor of briefing @VP regarding the Philippines’ efforts in the South China Sea 🇺🇸 https://t.co/k82mODXTFC,en,601373074,['1595135178376359936']
1595134185047752705,2022-11-22T19:16:40.000Z,RT @ChrisFromGA68: JUST WOW! More photos of Naomi for Vogue. The strapless dress was for the reception. The cake was a 7-tier and boxed sli…,en,601373074,['1595134185047752705']
1595133526575566848,2022-11-22T19:14:03.000Z,"RT @OpalVadhan46: After a great trip to Thailand &amp; Philippines, Madam @VP and @SecondGentleman are wheels up from the Province of Palawan e…",en,601373074,['1595133526575566848']
1595133358484652033,2022-11-22T19:13:23.000Z,"RT @chartdata: Billboard Hot 100: #11(+10) Super Freaky Girl, @NICKIMINAJ [14 weeks]. *peak: #1*",en,601373074,['1595133358484652033']
1594944325213130752,2022-11-22T06:42:14.000Z,RT @oohannahmontana: I’m emotional https://t.co/XtL0yXqI5B,en,601373074,['1594944325213130752']
1594943718687395842,2022-11-22T06:39:49.000Z,"RT @ForCaribbean: There steps , the most powerful woman in the world !!!
We love to see her changing narratives , with each step!",en,601373074,['1594943718687395842']
1594943271846952961,2022-11-22T06:38:03.000Z,RT @campbarbmarley: they were really besties https://t.co/ZXT0hTNg6B,en,601373074,['1594943271846952961']
1594942390204260354,2022-11-22T06:34:33.000Z,RT @itsmadamvpforya: effortlessly powerful &amp; beautiful ✨❤️ https://t.co/sUvTr6A9nG,en,601373074,['1594942390204260354']
1594942114500349952,2022-11-22T06:33:27.000Z,"RT @SleezeMaraj: Told that btch ghost writer 
“Yo send ya reader” 🥴",en,601373074,['1594942114500349952']
1594941940239568896,2022-11-22T06:32:45.000Z,"RT @SleezeMaraj: 1 dud, 2 dud, tree dud, 4! 🥴",et,601373074,['1594941940239568896']
1594941688216449024,2022-11-22T06:31:45.000Z,"RT @Leslieoo7: Gay people aren't shooting up straight night clubs. 

Black people aren't shooting up white grocery stores.

Latinos are not…",en,601373074,['1594941688216449024']
1594941566493528065,2022-11-22T06:31:16.000Z,RT @SleezeMaraj: Don’t write they own raps and + they flow shitty 🥴,en,601373074,['1594941566493528065']
1594941422989361152,2022-11-22T06:30:42.000Z,"RT @ChrisDJackson: 📸 Photos from @POTUS and @FLOTUS' Friendsgiving"" celebration this evening with service members at the Marine Corps Air S…",en,601373074,['1594941422989361152']
1594940775460397056,2022-11-22T06:28:08.000Z,RT @ISLANDBARBZZ: Nicki Minaj opened too many doors for y’all to be sitting back on them BBL’s and letting men write for you 🤷🏽‍♂️,en,601373074,['1594940775460397056']
1594940364158271488,2022-11-22T06:26:30.000Z,RT @willardcheng: U.S. Vice President Kamala Harris arrives at Port of Puerto Princesa for visit and remarks aboard BRP Teresa Magbanua to…,en,601373074,['1594940364158271488']
1594940117705281536,2022-11-22T06:25:31.000Z,RT @xtinaxminaj: Men writing and rapping the girls’ verses is just FUNNY https://t.co/K36vi0vEoQ,en,601373074,['1594940117705281536']
1594939740486524929,2022-11-22T06:24:01.000Z,"RT @jendeben: The @VP and @SecondGentleman are off to the province of Palawan, in the South China Sea. She’s the highest ranking US officia…",en,601373074,['1594939740486524929']
1594939451800707072,2022-11-22T06:22:52.000Z,"RT @VP: The United States is proud of our historic ties with the Philippines. In my meeting with President Marcos in Manila, we discussed w…",en,601373074,['1594939451800707072']
1594939397035761667,2022-11-22T06:22:39.000Z,"RT @OpalVadhan46: Madam @VP talks to one of the incredible women that work at Tagburos village, a fishing village in the Province of Palawa…",en,601373074,['1594939397035761667']
1594845926312783872,2022-11-22T00:11:14.000Z,"RT @ForCaribbean: Leadership can be shaped by joy !
Thank you@VP for also changing this narrative ! https://t.co/dBL46BP6ot",en,601373074,['1594845926312783872']
1594845556861702146,2022-11-22T00:09:46.000Z,RT @PinkFriday10th: me every 10 seconds: https://t.co/W7nIjBUcSA,en,601373074,['1594845556861702146']
1594845387449405441,2022-11-22T00:09:05.000Z,RT @TheManilaTimes: UNITED States Second Gentleman Douglas Emhoff on Monday announced another $5 million Covid-19 funding to accelerate vac…,en,601373074,['1594845387449405441']
1594836709950492677,2022-11-21T23:34:36.000Z,RT @fred_guttenberg: https://t.co/OB7r5IiKbW,zxx,601373074,['1594836709950492677']
1594836319569690633,2022-11-21T23:33:03.000Z,RT @lizzo: Something Special coming your way soon… 👀 @sza https://t.co/Ytrlznpv7D,en,601373074,['1594836319569690633']
1594836177118445574,2022-11-21T23:32:29.000Z,"RT @archivekamala: Ladies and gentlemen, 

MADAM VICE PRESIDENT 🔥 

#VPinAsia https://t.co/wqEyIqQM2M",en,601373074,['1594836177118445574']
1594821846247120930,2022-11-21T22:35:33.000Z,RT @PettyLupone: MVP walking with total authority in the Philippines. Photo by Alfred Frias. https://t.co/xsDrSn5nrK,en,601373074,['1594821846247120930']
1594820849609355264,2022-11-21T22:31:35.000Z,RT @snowsIasher: thinking about the fact that beyoncé has a shrine dedicated to daenerys targaryen in her studio https://t.co/5Cno1z5PiX,en,601373074,['1594820849609355264']
1594805810139627520,2022-11-21T21:31:49.000Z,RT @hooodporn: My horny ass bestfriend got drunk and wouldn’t wait till we go to the car https://t.co/1oVH1BhjDT,en,601373074,['1594805810139627520']
1594804646178336768,2022-11-21T21:27:12.000Z,RT @RohitaKadambi: This is like watching George Washington rehearse for crossing the Delaware.,en,601373074,['1594804646178336768']
1594787533720027136,2022-11-21T20:19:12.000Z,RT @2RawTooReal: I’m posting these 2 to ruin a racist’s day https://t.co/kiOM7jNKot,en,601373074,['1594787533720027136']
1594787384071168019,2022-11-21T20:18:36.000Z,RT @pnagovph: WORKING VISIT. Pres. Ferdinand R. Marcos Jr. welcomes US Vice President Kamala Harris during a courtesy call at the President…,en,601373074,['1594787384071168019']
1594775856823640064,2022-11-21T19:32:48.000Z,"RT @pnagovph: EARLIER: US Vice President Kamala Harris arrives in Malacañang on Monday (Nov. 21, 2022) for a meeting with President Ferdina…",en,601373074,['1594775856823640064']
1594775754193178635,2022-11-21T19:32:23.000Z,RT @ciara: MJ thank you for the inspiration you’ve given us all! Thriller 40th Anniversary. @ChrisBrown you’re a rare breed of this generat…,en,601373074,['1594775754193178635']
1594773292988366848,2022-11-21T19:22:37.000Z,RT @skylikeajedi: Day one down for @VP Harris and @SecondGentleman Doug Emhoff in the Philippines. 🇺🇸🇵🇭 https://t.co/jpBo3R4qGA,en,601373074,['1594773292988366848']
1594773074901143567,2022-11-21T19:21:45.000Z,"RT @bluestein: Just in: Former President Barack Obama is returning to Atlanta for the second time this campaign season, this time to hold a…",en,601373074,['1594773074901143567']
1594772947474223104,2022-11-21T19:21:14.000Z,"RT @etnow: Nicki Minaj takes home the Favorite Female Hip-Hop Artist award at the 2022 #AMAs.

See the full list of #AMAs winners: https://…",en,601373074,['1594772947474223104']
1594772895561125888,2022-11-21T19:21:02.000Z,RT @ErnestoApreza46: .@VP Harris holds a bilateral meeting with President Marcos of the Philippines to reaffirm and strengthen the U.S.-Phi…,en,601373074,['1594772895561125888']
1594570558502576128,2022-11-21T05:57:01.000Z,"RT @lohanisgod: 17 year old britney spears doing a music video rehearsal for ‘baby one more time’, 1998 https://t.co/7v7fpiezi2",en,601373074,['1594570558502576128']
1594566149399789568,2022-11-21T05:39:30.000Z,"RT @breatheheavycom: Britney's former assistant Felicia: “I haven’t spoken to [Britney] in quite a while,” she said. “I write all the time.…",en,601373074,['1594566149399789568']
1594565009551532032,2022-11-21T05:34:58.000Z,RT @KirstenAllen46: .@VP arrives at the Malacañang Palace for her bilateral meeting with President Marcos. https://t.co/P37gONp68l,en,601373074,['1594565009551532032']
1594564641174466560,2022-11-21T05:33:30.000Z,RT @Blackteablog: Thats it.... 🤣 #AMAs2022 https://t.co/eu8JrhyRVr,en,601373074,['1594564641174466560']
1594561602774261763,2022-11-21T05:21:26.000Z,RT @jendeben: .@VP is holding a bilateral meeting at Aguada House with Vice President Sara Duterte-Carpio. They talked about food for a few…,en,601373074,['1594561602774261763']
1594561532767408129,2022-11-21T05:21:09.000Z,RT @ErnestoApreza46: .@VP Harris meets with Vice President Duterte-Carpio. https://t.co/WlzCq1uGnz,en,601373074,['1594561532767408129']
1594555268079423490,2022-11-21T04:56:15.000Z,RT @PopCrave: The first poster of Shuri as #BlackPanther has been released. https://t.co/5GD1kYmtpi,en,601373074,['1594555268079423490']
1594555199447658496,2022-11-21T04:55:59.000Z,RT @kylegriffin1: My heart is heavy for Colorado Springs. That's all. Just sadness.,en,601373074,['1594555199447658496']
1594554965212766208,2022-11-21T04:55:03.000Z,RT @WriteARapSis: NICKI MINAJ FOR THE AMAS TONIGHT OMG https://t.co/g70Yuv5RZ4,en,601373074,['1594554965212766208']
1594554798363529216,2022-11-21T04:54:23.000Z,RT @QueenDro904: It’s me 😅,en,601373074,['1594554798363529216']
1594548435478540289,2022-11-21T04:29:06.000Z,RT @Simone_Biles: THE future Owens 🤍 https://t.co/833IaubRRP,en,601373074,['1594548435478540289']
1594542210191659008,2022-11-21T04:04:22.000Z,"RT @raaachelll_: Happy birthday Mr.President , thank you for everything you’ve have done for us , forever grateful for you I hope you enjoy…",en,601373074,['1594542210191659008']
1594541870025244672,2022-11-21T04:03:01.000Z,"RT @GabbyGiffords: When @CaptMarkKelly was trained to use a camera at NASA, we never imagined those skills would be featured in a documenta…",en,601373074,['1594541870025244672']
1594541736659161090,2022-11-21T04:02:29.000Z,"RT @GabbyGiffords: After I was shot, and before I had even opened my eyes, then-President @BarackObama visited me in the hospital.

He was—…",en,601373074,['1594541736659161090']
1594538376765607937,2022-11-21T03:49:08.000Z,RT @NicolasEdny: The 2024 Democratic party Ticket. https://t.co/1CwGANzZ45,en,601373074,['1594538376765607937']
1594533338244603904,2022-11-21T03:29:07.000Z,RT @cassielovescash: https://t.co/QefPDnebhx,zxx,601373074,['1594533338244603904']
1594470093840424960,2022-11-20T23:17:48.000Z,"RT @harrisonjaime: Happy Birthday to my Boss, my friend, my President- @JoeBiden!  

Mr. President, wishing you the best this day and every…",en,601373074,['1594470093840424960']
1594470053512351745,2022-11-20T23:17:39.000Z,RT @girlsinrap: .@NICKIMINAJ wins Favorite Female Hip-Hop Artist at the 2022 #AMAs https://t.co/NGZySU20ix,en,601373074,['1594470053512351745']
1594469897895137292,2022-11-20T23:17:02.000Z,"RT @FLOTUS: There’s no one else I’d rather dance with than you. 

Happy Birthday, Joe! I love you.💕 https://t.co/7GmgE5vbqy",en,601373074,['1594469897895137292']
1594469860678983680,2022-11-20T23:16:53.000Z,"RT @VP: Happy birthday, @POTUS. Wishing you a day full of joy and celebration. https://t.co/ZHSe8kWJtV",en,601373074,['1594469860678983680']
1594469593971822592,2022-11-20T23:15:49.000Z,"RT @cocominajz: the VMAs,EMAs &amp; AMAs too? oh barbz stay snatching up these awards for nicki all 2022 https://t.co/k9dazm0jaw",en,601373074,['1594469593971822592']
1594469238802202629,2022-11-20T23:14:24.000Z,"RT @WhipClyburn: Wishing a very happy birthday to my dear friend, @POTUS.
 
Thank you for your leadership and service to the American peopl…",en,601373074,['1594469238802202629']
1594469075320709121,2022-11-20T23:13:46.000Z,RT @PopBase: Nicki Minaj wins the #AMAs award for Favorite Female Hip-Hop Artist. https://t.co/DU73TJO6mi,en,601373074,['1594469075320709121']
1594469045385953285,2022-11-20T23:13:38.000Z,RT @TheDemocrats: Join us in wishing President @JoeBiden a happy birthday! 😎 https://t.co/GCswAnfE4q,en,601373074,['1594469045385953285']
1594468934874537984,2022-11-20T23:13:12.000Z,RT @PopCrave: .@NickiMinaj has won ‘Favorite Female Hip-Hop Artist’ at the #AMAs. https://t.co/s1kxl62HjV,en,601373074,['1594468934874537984']
1594468917057146883,2022-11-20T23:13:08.000Z,RT @NMSupportt: .@NickiMinaj breaks her tie with @Eminem and becomes the ARTIST with the most wins in the “Favorite Hip-Hop Artist” categor…,en,601373074,['1594468917057146883']
1594468787696566272,2022-11-20T23:12:37.000Z,RT @nickistreamteam: And we was like 😌 https://t.co/czZX6XgAn2,en,601373074,['1594468787696566272']
1594468620414992384,2022-11-20T23:11:57.000Z,RT @thesierrafox: When you request #TukohTaka - the official @FIFAWorldCup Fan song ⚽️🎶 - be played at the @USMC Birthday Ball in DC 😂💃🏽🕺🏽…,en,601373074,['1594468620414992384']
1594468461731729409,2022-11-20T23:11:19.000Z,RT @AMAs: Congrats Barbz! 💖 @NICKIMINAJ wins #AMAs Favorite Female Hip-Hop Artist! https://t.co/IWK9i3Msma,en,601373074,['1594468461731729409']
1594468450046742528,2022-11-20T23:11:16.000Z,"RT @NMSupportt: .@NickiMinaj becomes the most awarded RAPPER in #AMAs history, surpassing @Eminem.

#1. Nicki Minaj — 9 wins
#2. Eminem — 8…",en,601373074,['1594468450046742528']
1594468316403404801,2022-11-20T23:10:45.000Z,RT @chartdata: .@NICKIMINAJ is now the most awarded rapper in #AMAs history (9 wins).,en,601373074,['1594468316403404801']
1594404642552745984,2022-11-20T18:57:44.000Z,"RT @shmood_TV: Parked Car Conversations 🥺😍🥵
 https://t.co/3Si7j3u64c",en,601373074,['1594404642552745984']
1594403624985116673,2022-11-20T18:53:41.000Z,RT @iconiksongs: masquerade by nicki minaj. https://t.co/PNHayGO276,und,601373074,['1594403624985116673']
1594402778390171649,2022-11-20T18:50:19.000Z,RT @korysstorm: still such a good song she ate it bad https://t.co/1wAoL2BOfy,en,601373074,['1594402778390171649']
1594402585758294016,2022-11-20T18:49:33.000Z,RT @Onika4Barbz__: The girls saying Myriam “copying”other female artists when this is HER CULTURE,en,601373074,['1594402585758294016']
1594401994881515525,2022-11-20T18:47:12.000Z,RT @MAJORLAZER: IMMA RUN UP ON YOU 🔥 @NICKIMINAJ @partynextdoor https://t.co/bxvirAPcGU,en,601373074,['1594401994881515525']
1594401564046888963,2022-11-20T18:45:30.000Z,RT @HerbieZiskend46: “The vice president made her case as the administration’s forceful voice on the future of abortion rights. She indicte…,en,601373074,['1594401564046888963']
1594401085380345856,2022-11-20T18:43:35.000Z,"RT @BarackObama: Happy birthday, @JoeBiden! There’s a lot to celebrate these days, and I couldn’t be more grateful that America has you sit…",en,601373074,['1594401085380345856']
1594401011363639312,2022-11-20T18:43:18.000Z,RT @Madam_President: Incisive. Unflappable. That’s @vp Kamala Harris. https://t.co/SwrZS6AYYz,en,601373074,['1594401011363639312']
1594400856266493957,2022-11-20T18:42:41.000Z,RT @archivekamala: Wishing @POTUS the happiest of birthdays today! 💙 https://t.co/tEZss7Nm3v,en,601373074,['1594400856266493957']
1594400813715423233,2022-11-20T18:42:31.000Z,RT @VP: Thank you to the people of Thailand for such a warm welcome. https://t.co/3GmfcwRZHl,en,601373074,['1594400813715423233']
1594235586419621888,2022-11-20T07:45:57.000Z,RT @EnergeticallyEm: Its @POTUS Birthday today!! Happy Birthday!! 🥳🎂🎁🎈 https://t.co/U9q33gakne,en,601373074,['1594235586419621888']
1594198123554947072,2022-11-20T05:17:06.000Z,RT @Artichaud51: thank god for rich ppl at the front row and their iPhone 14 😂😂😂 https://t.co/OZd7vT3IxZ,en,601373074,['1594198123554947072']
1594197470917328896,2022-11-20T05:14:30.000Z,RT @EnergeticallyEm: 🇺🇸🤝🇹🇭 #VPinAsia https://t.co/ZhtabK8qOH,und,601373074,['1594197470917328896']
1594197059237777409,2022-11-20T05:12:52.000Z,RT @ErnestoApreza46: .@VP Harris convenes climate activists from Northern Thailand and business leaders to discuss the impact of the climat…,en,601373074,['1594197059237777409']
1594192268998901761,2022-11-20T04:53:50.000Z,"RT @D_jeneration: Proud Grandparents,Jill and Joe 😍💙❤❤❤ https://t.co/ASYHjXllhf",en,601373074,['1594192268998901761']
1594192155366641665,2022-11-20T04:53:23.000Z,RT @archivekamala: .@VP Harris held a bilateral meeting with Prime Minister Prayut Chan-o-cha of Thailand to reaffirm and strengthen the US…,en,601373074,['1594192155366641665']
1594156612486254592,2022-11-20T02:32:09.000Z,RT @MANlTHEDON: NAH WHY SHE FUCK THIS JOINT UP LIKE THAT THO 😭😭😭😭😭 https://t.co/urCy1Rjpdg,en,601373074,['1594156612486254592']
1594155955599597574,2022-11-20T02:29:32.000Z,"RT @ReverendWarnock: Beautiful day here in Lilburn, Georgia! https://t.co/Dsh94DGVIl",en,601373074,['1594155955599597574']
1594155577701150721,2022-11-20T02:28:02.000Z,"RT @PopCrave: Adele did the choreography to Megan Thee Stallion’s “Body” while perfoming “Water Under The Bridge” at her Vegas residency, #…",en,601373074,['1594155577701150721']
1594155297488089088,2022-11-20T02:26:55.000Z,"RT @USEmbassyBKK: .@VP Kamala Harris was honored to visit Wat Rajabopit Sathitmahasimaram with Somdet Phra Ariyavongsagatayana, Supreme Pat…",en,601373074,['1594155297488089088']
1594139585683988480,2022-11-20T01:24:29.000Z,"RT @NoLieWithBTC: Since winning the House majority, Republicans have announced investigations of Hunter Biden, Ukraine, mistreatment of Jan…",en,601373074,['1594139585683988480']
1594139548270796801,2022-11-20T01:24:20.000Z,"RT @ChrisFromGA68: 💞 WEDDING DAY AT THE WHITE HOUSE 💞
11am Ceremony on the South Lawn
Luncheon for the Family 
Evening Reception with Desse…",en,601373074,['1594139548270796801']
1594139002961285120,2022-11-20T01:22:10.000Z,"RT @D_jeneration: Omg Naomi Biden looks like a freaking vision ,gracefully elegant and gorgeous,what a bride ❤❤❤❤❤❤❤ https://t.co/hto2hAlwBU",en,601373074,['1594139002961285120']
1594129241876185088,2022-11-20T00:43:23.000Z,"RT @idimeology_: Nicki has been radio silent. No posts, no tweets.. it’s literally the calm before the storm. Where TF is @NICKIMINAJ at? #…",en,601373074,['1594129241876185088']
