created_at,author_id,edit_history_tweet_ids,lang,text,id
2022-11-22T21:21:49.000Z,1015436659230375936,['1595165678553927682'],es,"RT @gdl_orgias: Este domingo 27 ORGIA XL GDL 🤤🔥
Nuestra orgia para XL, DOTADOS Y DELGADOS! 
ÚLTIMOS ACCESOS 
-barra libre 1hr
-lugar céntri…",1595165678553927682
2022-11-22T20:14:35.000Z,1015436659230375936,['1595148760463872000'],en,"RT @JTomasVids: What an incredible late night fuck session with the SUPER sexy @Sailorboy_69 ‼️ not to be missed!🔥🔥🔥🔥🔥

Cumming soon !
⬇️⬇️…",1595148760463872000
2022-11-22T20:12:29.000Z,1015436659230375936,['1595148230668402688'],ar,"RT @Nordinbi: شفتيها محيدة سليب و طالعة بتخبية فدروج العمارة لدار عندي 
أختك تايجيها سهل هاكا غير تادخل و تاتركب على زبي بلا ماتعرى باش تسا…",1595148230668402688
2022-11-22T19:28:52.000Z,1015436659230375936,['1595137254582022144'],en,"RT @celebritysexy_: Paz de la Huerta riding plot - Boardwalk Empire 😈

AI ENHANCED, BRIGHTENED https://t.co/75muJsjhkY",1595137254582022144
2022-11-22T19:23:43.000Z,1015436659230375936,['1595135958714044416'],bn,RT @itsSex_work: বাগানি  https://t.co/6zn8u584nK,1595135958714044416
2022-11-22T19:22:55.000Z,1015436659230375936,['1595135758993862656'],pt,"RT @onlyhotgabe: quando meu amigo vem aqui em casa e acaba rolando algo, eu sempre deixo o cuzinho dele cheio com o meu leite, e o puto ado…",1595135758993862656
2022-11-22T19:22:27.000Z,1015436659230375936,['1595135641188454400'],pt,"RT @onlyhotgabe: depois da festa eu tava com um puta tesão mano, até no uber eu sentia meu pau ficando duro, e meu amigo percebeu, cheguei…",1595135641188454400
2022-11-22T19:21:14.000Z,1015436659230375936,['1595135332978421760'],und,RT @4444_sse: ❤️❤️🏳️‍🌈🏳️‍🌈🐷🐷💦💦 https://t.co/xuIR3MzL1m,1595135332978421760
2022-11-22T19:20:06.000Z,1015436659230375936,['1595135047019139072'],qme,RT @Pornstarblacked: #Jessierogers #Dredd https://t.co/aGDxIXaWfi,1595135047019139072
2022-11-22T19:15:08.000Z,1015436659230375936,['1595133799813509120'],en,RT @hentaipublic926: Due to certain laws. Depending on your location! You might have to reach level 10 before you see explicit content. htt…,1595133799813509120
