text,created_at,lang,id,edit_history_tweet_ids,author_id
"RT @Princeujay: How Reno was shamed and made to swallow his own lies on Arise TV
   Reuben Abati: Peter Obi was my classmate at the Busines…",2022-11-22T23:16:06.000Z,en,1595194441265987591,['1595194441265987591'],228530136
"RT @officialemaenim: If you believe PETER OBI will address Nigerian 2023 as a president pls hit the like button and retweet

Good morning K…",2022-11-22T22:58:52.000Z,en,1595190104829693953,['1595190104829693953'],228530136
"RT @Morris_Monye: All Nigerians on Nigerian soil, join this link for the clear version of the Twitter Space with Peter Obi

Don’t know why…",2022-11-22T22:58:38.000Z,en,1595190044872114177,['1595190044872114177'],228530136
"RT @Morris_Monye: Argentina with structure lost to Saudi-Arabia without structure 

I’ve told you word.",2022-11-22T22:58:07.000Z,en,1595189912638218242,['1595189912638218242'],228530136
RT @ShehuSani: The Governorship election in Osun has come and gone and Adeleke was elected.Most of the issues raised against him are repeti…,2022-11-22T22:57:55.000Z,en,1595189864860975116,['1595189864860975116'],228530136
"RT @Aikoges: @PeterObi on channels TV—Politics today.

SEUN: They say it will take a miracle for you to win the 2023 election, what's your…",2022-11-22T22:57:52.000Z,en,1595189852231933953,['1595189852231933953'],228530136
"RT @Makavelli275: Atiku Abubakar and Tinubu’s disgrace at the polls next year February, would be televised for all to see. I just can’t wai…",2022-11-22T22:57:41.000Z,en,1595189807369621505,['1595189807369621505'],228530136
RT @Nkemchor_: I am using a laptop now and it is working well. I guess the glitches only happen on phones. Connect to a laptop,2022-11-22T22:57:36.000Z,en,1595189784405737473,['1595189784405737473'],228530136
"RT @FinPlanKaluAja1: The law of Dangote states if there is money in any sector in Nigeria, Dangote is there. If Dangote is not there, there…",2022-11-22T22:57:32.000Z,en,1595189768798846981,['1595189768798846981'],228530136
"RT @Spotlight_Abby: I don't talk about INEC. I am a player and players don't talk about the referee. - Peter Obi.

Don't leave me.
Don't le…",2022-11-22T22:55:54.000Z,en,1595189357161365505,['1595189357161365505'],228530136
"RT @KelechiPhD: Deep down, Agbado and Mikano boys and girls were very jealous seeing @PeterObi and Datti-Ahmed deal with the interview like…",2022-11-22T22:55:43.000Z,en,1595189310189338624,['1595189310189338624'],228530136
"RT @Aminaruk: Dear @officialABAT 

You claimed you don't enter social media again. 

What are you doing here? https://t.co/TjM2czW7ZW",2022-11-22T22:55:02.000Z,en,1595189137270874118,['1595189137270874118'],228530136
"RT @henryshield: Give it to them, Agbado children are very bold. 

In their foolishness.",2022-11-22T22:54:50.000Z,en,1595189086574329856,['1595189086574329856'],228530136
RT @Topboychriss: Governor Nyesom Wike reveals how President Goodluck Jonathan traveled to London in 2015 to meet Atiku at Dorchester Hotel…,2022-11-22T22:54:46.000Z,en,1595189073559314434,['1595189073559314434'],228530136
RT @Esteembehemoth: Peter Obi's exit from the PDP &amp; his eventual metamorphosis into the behemoth that he is today is the exact template u n…,2022-11-22T22:54:37.000Z,en,1595189034409758720,['1595189034409758720'],228530136
"RT @VictorIsrael_: Someone on the space “Thank you Sir for choosing to do this for Nigerians. We appreciate all you do”

Peter Obi: My dear…",2022-11-22T22:54:34.000Z,en,1595189022208544769,['1595189022208544769'],228530136
"RT @Dawa911: Good governance cannot succeed unless those who express their choice are prepared to choose wisely. Musa, the Obidient Gatekee…",2022-11-22T22:54:31.000Z,en,1595189008706969600,['1595189008706969600'],228530136
"RT @SavvyRinu: Nigeria is not bereft of ideas or political papers. 

What is missing is institutional framework and political will to chang…",2022-11-22T22:54:24.000Z,en,1595188979879800832,['1595188979879800832'],228530136
"RT @Jack_ng01: Tomorrow we shutdown Ibadan

If you are anywhere around SW, please make find your way to the venue 😁😁😁

#OyoWelcomesObiDatti…",2022-11-22T22:48:49.000Z,en,1595187572296519680,['1595187572296519680'],228530136
"RT @Nkemchor_: Peter Obi had a great interaction earlier today with the Christian Association of Nigeria CAN.
https://t.co/DSWeCFclHp",2022-11-22T22:46:10.000Z,en,1595186906467373056,['1595186906467373056'],228530136
RT @NgLabour: Pictures of our  Pre Rally Presidential campaign  press conference. In attendance; Dr Yunusa SALISU Tanko Chief Spokesperson…,2022-11-22T22:46:06.000Z,en,1595186891992797184,['1595186891992797184'],228530136
"RT @firstladyship: Atiku is not only a coward, he is so vindictive, &amp; wicked. I don’t need a Wike to know who @atiku is, an ethnic bigot. h…",2022-11-22T22:45:50.000Z,en,1595186823021887489,['1595186823021887489'],228530136
"RT @SavvyRinu: In the space of four months of Labour Party, we have shaken the Nigerian establishment.

Today in PDP and APC meetings, all…",2022-11-22T22:34:26.000Z,en,1595183953010475009,['1595183953010475009'],228530136
RT @firstladyship: Wike &amp; his band are a menace to society. I really do miss my darling Garden City. 🤣,2022-11-22T22:21:01.000Z,en,1595180578931892226,['1595180578931892226'],228530136
"RT @UchePOkoye: Peter Obi said if you were in UNN the same time he was in the school you should've known about him, unless you were extreme…",2022-11-22T22:20:52.000Z,en,1595180540004540424,['1595180540004540424'],228530136
"RT @SavvyRinu: Listening to Peter Obi is therapeutic.

I fall in love with Nigeria again 🥹",2022-11-22T22:20:33.000Z,en,1595180462510678017,['1595180462510678017'],228530136
RT @kulanicool: I'll never delete this banger 😂 https://t.co/B14Y3QZ5i6,2022-11-22T22:17:27.000Z,en,1595179681799868416,['1595179681799868416'],228530136
"RT @Morris_Monye: I know I said we would focus on Atiku but last one from agbado. 

Use this one hold body. 

""Even if you're not within th…",2022-11-22T22:10:22.000Z,en,1595177898478129152,['1595177898478129152'],228530136
RT @GbolahanAwolesi: This is how Peter Obi is addressing over 8k Nigerians listening to him right now on Twitter space. Yet he still has ca…,2022-11-22T22:09:35.000Z,en,1595177701777760259,['1595177701777760259'],228530136
RT @DanBornoReal: If you're supporting Peter Obi for president next year (2023) lemme see your hand down here ✋,2022-11-22T21:16:34.000Z,en,1595164359340093440,['1595164359340093440'],228530136
"RT @VictorIsrael_: David Hundeyin: Do you have plans to sue Tinubu for perjury and falsification of his documents on INEC platform?

Peter…",2022-11-22T21:16:29.000Z,en,1595164336519282688,['1595164336519282688'],228530136
"RT @Yahaya_IV: Peter Obi - I will be in charge of Nigeria.

Bola Tinubu - I will recharge lake chad.

Choose your President wisely.",2022-11-22T21:16:20.000Z,en,1595164300812832768,['1595164300812832768'],228530136
"RT @firstladyship: Just like he deleted his Deborah tweet, &amp; denied posting it, Atiku panicked &amp; pulled out of The Candidates Presidential…",2022-11-22T21:16:13.000Z,en,1595164270848708608,['1595164270848708608'],228530136
RT @Morris_Monye: Hushpuppi was arrested for less... https://t.co/hHXJUgLB2P,2022-11-22T21:15:58.000Z,en,1595164207363727362,['1595164207363727362'],228530136
"RT @SavvyRinu: On police brutality: Everybody will be held accountable when I become president.

If you misuse your office against citizens…",2022-11-22T21:15:46.000Z,en,1595164158609485824,['1595164158609485824'],228530136
RT @FS_Yusuf_: 🤣🤣🤣🤣🤣🤣. Peter Obi is the only candidate ready to be president by 2023.,2022-11-22T21:13:18.000Z,en,1595163537315618817,['1595163537315618817'],228530136
RT @itzz_blitz1: Atiku couldn't appear on kardaria Town hall series because his empty headed VP won't save the day. Two empty heads cannot…,2022-11-22T21:13:08.000Z,en,1595163494324006912,['1595163494324006912'],228530136
RT @maaziakuchie: 📌📌📌 https://t.co/INQEklFZea,2022-11-22T21:12:50.000Z,und,1595163421011386368,['1595163421011386368'],228530136
"RT @JamiluSufi: We arrived at Shanga Local Government, 10 wards leadership are here with us together with ACP Emmanuel Danjuma, PCC Kebbi S…",2022-11-22T21:12:39.000Z,en,1595163375008649216,['1595163375008649216'],228530136
RT @MalachyOdo1: The MD of a Catholic Church owned hospital in Ikorodu told me that TEN medical doctors left their hospital for London last…,2022-11-22T21:12:35.000Z,en,1595163356587266048,['1595163356587266048'],228530136
RT @AdannaPapa: Nobody should be persuaded to vote for @PeterObi.. Na all of us go suffer am... https://t.co/jM6IXenqJD,2022-11-22T21:12:20.000Z,en,1595163291319685121,['1595163291319685121'],228530136
"RT @novieverest: Let it be known that Atiku has missed 3 town halls.

First, it was Arise TV town hall. They said he was flying from the US…",2022-11-22T21:12:03.000Z,en,1595163221039595520,['1595163221039595520'],228530136
"RT @Topboychriss: If Atiku had stayed back and supported Goodluck Jonathan in 2015, he would have been President today.

Common sense is in…",2022-11-22T21:11:46.000Z,en,1595163151422881793,['1595163151422881793'],228530136
"RT @firstladyship: Peter Obi will always show up, he won’t pull out of Debates or Town hall. He’ll continue to walk in to the Dragon’s Den.…",2022-11-22T21:11:35.000Z,en,1595163105759481856,['1595163105759481856'],228530136
RT @IkukuomaC: Ruben Abati defined Mr Peter Obi performance at Editors Guild was a masterclass !!!! Am I dreaming,2022-11-22T21:05:36.000Z,en,1595161598637006850,['1595161598637006850'],228530136
RT @AfamDeluxo: Atiku will not be attending Kadaria’s Interview! This is the second time he has rejected an opportunity to speak to Nigeria…,2022-11-22T21:05:27.000Z,en,1595161560275902464,['1595161560275902464'],228530136
RT @YunusaTanko: In continuation of our sensitisation and mobilization for tomorrow's epic Obi - Datti Presidential Rally in Ibadan. kindly…,2022-11-22T21:05:09.000Z,en,1595161485537574912,['1595161485537574912'],228530136
"RT @Allezamani: Peter Obi said he’s looking for a job and Nigerians are the owners of the company, what kind of humble man to the core is t…",2022-11-22T21:04:48.000Z,en,1595161399160098816,['1595161399160098816'],228530136
RT @Makavelli275: Atiku Abubakar is such an ethnic bigot! Are you still doubting he’s the one funding Miyetti Allah?,2022-11-22T21:04:39.000Z,en,1595161361688190977,['1595161361688190977'],228530136
"RT @IkukuomaC: I owned a super market as a student in UNN
I lived in the house I built as a student in UNN
I owned two cars as a student
I…",2022-11-22T21:02:38.000Z,en,1595160853061726208,['1595160853061726208'],228530136
"RT @SavvyRinu: This is the last time Nigerians in diaspora will abstain from voting when I become president. 

We can no longer be giants o…",2022-11-22T21:02:23.000Z,en,1595160788905660416,['1595160788905660416'],228530136
RT @UchePOkoye: This picture contains looters of the Nigerian Treasury! https://t.co/m126ELbB0o,2022-11-22T21:02:15.000Z,en,1595160754617217024,['1595160754617217024'],228530136
RT @Jack_ng01: Baba Agbado came to space to listen to his Next President 😂😂😂😂😂😂😂😂 https://t.co/NFgaITcAGP,2022-11-22T21:02:09.000Z,en,1595160730432512001,['1595160730432512001'],228530136
"RT @Dawa911: #AtikuInGombe, telling my poor brothers in Hausa to vote for him and he will be the next Tafawa Balewa. 
Musa wants to remind…",2022-11-22T21:02:00.000Z,en,1595160693820469248,['1595160693820469248'],228530136
RT @Shehusky: We no de support rubbish. #PeterObi4President2023,2022-11-22T21:01:44.000Z,en,1595160623901335552,['1595160623901335552'],228530136
"RT @Morris_Monye: Peter Obi’s idea of student loan is brilliant. 

Abroad, students given students loan take education seriously. They know…",2022-11-22T21:01:34.000Z,en,1595160582629359617,['1595160582629359617'],228530136
"RT @MissPearls: “I will make Nigeria a Giant, not just in name but in existence, we will be able to stand up to every Nation  on Earth as a…",2022-11-22T21:01:09.000Z,en,1595160479114354688,['1595160479114354688'],228530136
RT @Shehusky: Mikano agbero boys were here early morning criticizing Peter Obi’s performance in the town hall meeting with Kadaria Ahmed.…,2022-11-22T21:00:56.000Z,en,1595160424835874816,['1595160424835874816'],228530136
"RT @Nkemchor_: ""The only thing PDP and APC discusses in their meeting is Peter Obi for the past 5 months but I want to assure Nigerians tha…",2022-11-22T21:00:30.000Z,en,1595160314303041537,['1595160314303041537'],228530136
RT @firstladyship: Kwankwaso is not going into town telling Northerners to vote for him because he is from the North. He campaigns strictly…,2022-11-22T21:00:13.000Z,en,1595160243033747456,['1595160243033747456'],228530136
"RT @SavvyRinu: Na candidate wey dey engage with Nigerians online and offline we go vote 👍🏾

Vote Peter Obi ✅",2022-11-22T20:59:52.000Z,en,1595160157482192896,['1595160157482192896'],228530136
RT @EmekaAmakeze: The audacity of these APC folks struggling to blame @PeterObi for the colossal failure of the APC led government to secur…,2022-11-22T20:53:51.000Z,en,1595158642902245376,['1595158642902245376'],228530136
"Every day, I envision a Nigeria with HE @PeterObi as President of the Federal Republic of Nigeria. The thought of that alone always leaves me emotional with lots of excitement. Nigeria will be great again with Peter Obi as President. 

The candidate Kadaria Atiku Agbado",2022-11-22T20:53:34.000Z,en,1595158569665835009,['1595158569665835009'],228530136
RT @Naija_Activist: Tinubu the City boy said he will recharge lake chad if elected as president. I will be here waiting for his dumb suppor…,2022-11-22T20:48:28.000Z,en,1595157286468882432,['1595157286468882432'],228530136
RT @UchePOkoye: Tinubu joins Peter Obi’s space! https://t.co/CUdXHgFLPv,2022-11-22T20:48:22.000Z,en,1595157263702188033,['1595157263702188033'],228530136
"RT @firstladyship: Ethnic bigotry is Atiku’s last card. Having lost Kano to Kwankwaso, &amp; most of the North as well, he is now resorting to…",2022-11-22T20:46:56.000Z,en,1595156902224498688,['1595156902224498688'],228530136
"RT @SavvyRinu: “If Nigerians want a goat to be in charge of the leadership of the country, let them do so.

As for me, Peter Obi, I want to…",2022-11-22T19:41:47.000Z,en,1595140507520622592,['1595140507520622592'],228530136
"RT @Morris_Monye: Atiku does not care about the electorate or youth. 

Can’t remember him directly speaking to Nigerians. He is too big for…",2022-11-22T19:41:35.000Z,en,1595140454303268865,['1595140454303268865'],228530136
"RT @firstladyship: Sardauna &amp; Tafawa Balewa in the North, unifier in the south. Feel me? 🤣🤣

Atiku is a dangerous man, a poisonous snake. H…",2022-11-22T19:41:28.000Z,en,1595140424611827712,['1595140424611827712'],228530136
RT @Shehusky: I heard Mikano will be with Kadaria today for the town hall meeting but this is not trending. Three days to the Peter Obi’s e…,2022-11-22T19:20:56.000Z,en,1595135257262505985,['1595135257262505985'],228530136
RT @UchePOkoye: PDP boys are supporting Tinubu so that they'd inherit his supporters when he's disqualified. 😂😂,2022-11-22T19:20:53.000Z,en,1595135247834021890,['1595135247834021890'],228530136
"RT @JamiluSufi: PCC State Coordinator of Kebbi State knelt down to beg PUs, Wards leaders to give @NgLabour opportunity to prove their wort…",2022-11-22T19:20:33.000Z,en,1595135161120612352,['1595135161120612352'],228530136
"RT @Makavelli275: Is Atiku, and other PDP members aware that Reno Omokri has defected to APC? 

Man was on Arise TV earlier today, defendin…",2022-11-22T19:20:14.000Z,en,1595135081005187072,['1595135081005187072'],228530136
"RT @DanBornoReal: Always remember that immediately the food in a plate finishes, it becomes a DIRTY PLATE.",2022-11-22T19:19:55.000Z,en,1595135003515817984,['1595135003515817984'],228530136
RT @ruffydfire: No fuel in lagos oo NNPC whats happening oooo,2022-11-22T19:19:43.000Z,en,1595134950663409664,['1595134950663409664'],228530136
RT @SavvyRinu: “It is now obvious that two of the leading contenders for the position of president of Nigeria have no intention of interact…,2022-11-22T19:19:37.000Z,en,1595134927779287040,['1595134927779287040'],228530136
"RT @urchilla01: In 2018, Atiku Abubakar proudly appeared on the Presidential townhall series with Kadaria Ahmed, because he had a squeaky c…",2022-11-22T19:19:23.000Z,en,1595134868941217792,['1595134868941217792'],228530136
"RT @firstladyship: Atiku went to Gombe, he spoke in Hausa, &amp; told the Indigenes to vote for him, &amp; make him their next Tafawa Balewa.

Just…",2022-11-22T19:18:53.000Z,en,1595134743393161216,['1595134743393161216'],228530136
RT @VictorIsrael_: NTA has announced that Atiku and Okowa wont be able to attend the meeting hosted by Kadaria. We arent the least surprise…,2022-11-22T19:18:35.000Z,en,1595134667283652608,['1595134667283652608'],228530136
