text,lang,id,author_id,edit_history_tweet_ids,created_at
"RT @Percy_Blooms2: @MFA_China If I was you, I would abort abort abort, it is not going to end well for you or China, you are only digging a…",en,1595192239914991619,1535618821654032384,['1595192239914991619'],2022-11-22T23:07:21.000Z
Binance drops new ad with Cristiano Ronaldo as FTX celeb endorsers like Tom Brady and Steph Curry face a lawsuit https://t.co/HtidZ0WD6q via @businessinsider,en,1595189283371077632,1535618821654032384,['1595189283371077632'],2022-11-22T22:55:36.000Z
"Emmanuel Macron Comes Clean: ""We Need A Single Global Order"" https://t.co/K5dviGti2N via @TheBloggingHounds",en,1595186323815538689,1535618821654032384,['1595186323815538689'],2022-11-22T22:43:51.000Z
America’s Biggest Criminal Drug Dealers Go Free and Continue to Push Their Drugs that Destroy Lives https://t.co/7ERqkdzD8K via @TheBloggingHounds,en,1595186290680647681,1535618821654032384,['1595186290680647681'],2022-11-22T22:43:43.000Z
"RT @sagcast452: (So are Fiat Money and Central Banks) Why Cryptocurrencies Are Worse Than Pyramid Schemes, by @ShellenbergerMD https://t.co…",en,1595186207327195140,1535618821654032384,['1595186207327195140'],2022-11-22T22:43:23.000Z
RT @sagcast452: 'F*ck That Jab!': Ice Cube Reflects on Lost $9 Million Movie Deal Because He Didn't Want the Shot https://t.co/fEc1N8n0wD,en,1595186192697683968,1535618821654032384,['1595186192697683968'],2022-11-22T22:43:20.000Z
'F*ck That Jab!': Ice Cube Reflects on Lost $9 Million Movie Deal Because He Didn't Want the Shot https://t.co/fEc1N8n0wD,en,1595186169985355776,1535618821654032384,['1595186169985355776'],2022-11-22T22:43:14.000Z
"(So are Fiat Money and Central Banks) Why Cryptocurrencies Are Worse Than Pyramid Schemes, by @ShellenbergerMD https://t.co/BUuUnkPq9i",en,1595186082706079746,1535618821654032384,['1595186082706079746'],2022-11-22T22:42:53.000Z
RT @cwt_news: 🤡🌎 https://t.co/lx3aCwGAGf,und,1595185972081479681,1535618821654032384,['1595185972081479681'],2022-11-22T22:42:27.000Z
"RT @backtolife_2023: Artificial womb farm...
Source: wereqryan (Youtube) https://t.co/Q31MYkyyuP",en,1595185951474696192,1535618821654032384,['1595185951474696192'],2022-11-22T22:42:22.000Z
"RT @WallStreetSilv: US Treasury Yield Curve on 11/22/2022

7 and 10 year yields are trading with a lower than the 1 month. That is unusual.…",en,1595185937105014785,1535618821654032384,['1595185937105014785'],2022-11-22T22:42:19.000Z
RT @backtolife_2023: Blast from the past - New Zealand PM Ardern on people fighting vaccine mandates: ‘That comes down to misinformation’ h…,en,1595185921216880643,1535618821654032384,['1595185921216880643'],2022-11-22T22:42:15.000Z
RT @backtolife_2023: Globalist plan for digital enslavement... - part 2 https://t.co/lrcRH732Zn,da,1595185903995162626,1535618821654032384,['1595185903995162626'],2022-11-22T22:42:11.000Z
"RT @WallStreetSilv: BREAKING: People in China's Shenzhen city taking to the streets and chanting: 

''We don't want a quarantine camp here…",en,1595185864128499712,1535618821654032384,['1595185864128499712'],2022-11-22T22:42:01.000Z
"RT @backtolife_2023: White House COVID-1984 Response Director Dr. Asish Jha: ""You can decide to trust America's physicians, or you can deci…",en,1595185839780364288,1535618821654032384,['1595185839780364288'],2022-11-22T22:41:55.000Z
"RT @WallStreetSilv: Meanwhile at CBS News ... remember this 60 Minutes interview right before the 2020 election ?

🔊sound ... 🤡🌎 https://t.…",en,1595185821316939776,1535618821654032384,['1595185821316939776'],2022-11-22T22:41:51.000Z
RT @MikeGil21446788: Little Trust https://t.co/Vx63CbZkz6 via @YouTube @mggrond @Grace2Amazing @elonmusk @PAHAU6 @MikeGil21446788 Meet the…,en,1595185804271550466,1535618821654032384,['1595185804271550466'],2022-11-22T22:41:47.000Z
RT @cwt_news: 🤡🌎 https://t.co/jD9MPwx2tZ,und,1595185787318030344,1535618821654032384,['1595185787318030344'],2022-11-22T22:41:43.000Z
"RT @backtolife_2023: Fauci: ""The real danger is in the people who have not been vaccinated. If we're going to see a problem this winter, it…",en,1595185758935171072,1535618821654032384,['1595185758935171072'],2022-11-22T22:41:36.000Z
"RT @WallStreetSilv: This could spread even further … 🚨 

#crypto https://t.co/w0vPdl9AgR",en,1595185738848632839,1535618821654032384,['1595185738848632839'],2022-11-22T22:41:31.000Z
RT @MikeGil21446788: New Hampshire Prison Corruption https://t.co/i3wrXNoHUQ via @YouTube @mggrond @Grace2Amazing @elonmusk @PAHAU6 @MikeGi…,en,1595185721215705088,1535618821654032384,['1595185721215705088'],2022-11-22T22:41:27.000Z
RT @sagcast452: Trudeau’s Claim Of Innocence On China Election Interference Is False CSIS delivered a report to Trudeau's office regarding…,en,1595185703981391873,1535618821654032384,['1595185703981391873'],2022-11-22T22:41:23.000Z
Trudeau’s Claim Of Innocence On China Election Interference Is False CSIS delivered a report to Trudeau's office regarding China's election interference in January 2022. https://t.co/oqHcswtQek,en,1595185679704752132,1535618821654032384,['1595185679704752132'],2022-11-22T22:41:17.000Z
"RT @Percy_Blooms2: Revelation 19:15
And from His mouth proceeds a sharp sword with which to strike down the nations, and He will rule them…",en,1595185405351153664,1535618821654032384,['1595185405351153664'],2022-11-22T22:40:12.000Z
"RT @Percy_Blooms2: 2Thessalonians2:8
And then the lawless one will be revealed, whom the Lord Jesus will slay with the breath of His mouth…",en,1595185387525349379,1535618821654032384,['1595185387525349379'],2022-11-22T22:40:08.000Z
"RT @Percy_Blooms2: Job 4:9
""By the breath of God they perish, And by the blast of His anger they come to an end.

https://t.co/RV2YOFLB1F",en,1595185367455617025,1535618821654032384,['1595185367455617025'],2022-11-22T22:40:03.000Z
"RT @Percy_Blooms2: Then I will say this to SATAN

Hit the road Jack -Don't you come back no more, no more, no more, no more-Hit the Road Ja…",en,1595185348828700673,1535618821654032384,['1595185348828700673'],2022-11-22T22:39:58.000Z
"RT @Percy_Blooms2: Hit the road Jack -Don't you come back no more, no more, no more, no more-Hit the Road Jack and don't you come back no m…",en,1595185332861169664,1535618821654032384,['1595185332861169664'],2022-11-22T22:39:55.000Z
"RT @Percy_Blooms2: Isaiah 13:11
Thus I will punish the world for its evil And the wicked for their iniquity; I will also put an end to the…",en,1595185312166297602,1535618821654032384,['1595185312166297602'],2022-11-22T22:39:50.000Z
"RT @Percy_Blooms2: Isaiah 16:5
A throne will even be established in lovingkindness, And a judge will sit on it in faithfulness in the tent…",en,1595185295951028224,1535618821654032384,['1595185295951028224'],2022-11-22T22:39:46.000Z
RT @Percy_Blooms2: https://t.co/qwKilIKIA9,zxx,1595185270974042112,1535618821654032384,['1595185270974042112'],2022-11-22T22:39:40.000Z
"RT @Percy_Blooms2: If I am Basilicas, Emperor, Caesar, Pope, --You don't get no more Italian than that--The OG--",en,1595185218314506241,1535618821654032384,['1595185218314506241'],2022-11-22T22:39:27.000Z
RT @Percy_Blooms2: The Original Don Dada-- https://t.co/kmOKPJoD33,en,1595185206700408834,1535618821654032384,['1595185206700408834'],2022-11-22T22:39:25.000Z
RT @Percy_Blooms2: The Chaos Don-- https://t.co/9z5GpAXHHP,en,1595185182956462080,1535618821654032384,['1595185182956462080'],2022-11-22T22:39:19.000Z
"RT @Percy_Blooms2: Madibuike is flying over the top of people on a dive, dude is 300 pounds, that would be lights out, or you faking like y…",en,1595185167336890368,1535618821654032384,['1595185167336890368'],2022-11-22T22:39:15.000Z
RT @Percy_Blooms2: Get back there and try to run the rock and you would see what I'm talking about.,en,1595185133493026817,1535618821654032384,['1595185133493026817'],2022-11-22T22:39:07.000Z
RT @Percy_Blooms2: I don't know what you guys are used too but this is some scary stuff right here-if you are playing QB or RB and the way…,en,1595185116921401346,1535618821654032384,['1595185116921401346'],2022-11-22T22:39:03.000Z
"RT @Percy_Blooms2: @cz_binance We are going to catch you, we will see about this adoption you speak of--",en,1595185086411964416,1535618821654032384,['1595185086411964416'],2022-11-22T22:38:56.000Z
"RT @Percy_Blooms2: @MFA_China Xi was acting like he was older than my people, building slave museums in West Moorenland acting like we came…",en,1595185031017906180,1535618821654032384,['1595185031017906180'],2022-11-22T22:38:43.000Z
"RT @Percy_Blooms2: Delaware Bankruptcy Court on the FTX case that is not acceptable to block who are the creditors. Blackrock, Temasek &amp; Se…",en,1595184960608116738,1535618821654032384,['1595184960608116738'],2022-11-22T22:38:26.000Z
RT @InformedNJNurse: @ncsymphony you have explaining to do. FASCIST.,en,1595184903825637376,1535618821654032384,['1595184903825637376'],2022-11-22T22:38:12.000Z
RT @InformedNJNurse: NC Symphony has FIRED all of their unvaccinated musicians even with all of the emerging science. Shameful.,en,1595184883319836673,1535618821654032384,['1595184883319836673'],2022-11-22T22:38:07.000Z
"RT @Percy_Blooms2: No more anything to the USA Corp, nothing for no Ukraine war or none of that, you will be held accountable everybody who…",en,1595184864202039296,1535618821654032384,['1595184864202039296'],2022-11-22T22:38:03.000Z
RT @Percy_Blooms2: @BlackRock I do not want you investing any more of my funds outside of this country. You are only to buy land and real e…,en,1595184848498466817,1535618821654032384,['1595184848498466817'],2022-11-22T22:37:59.000Z
"Exposing Trickery, I absolutely love it when I get to learn from a researcher who is revealing truth from deeper down the rabbit hole than anyone else. Way to go Katherine!! by @jamesroguski https://t.co/HhIKWxcB86",en,1595184810913370112,1535618821654032384,['1595184810913370112'],2022-11-22T22:37:50.000Z
A newly hired American Airlines regional jet pilot collapsed just after takeoff in Chicago on Saturday night https://t.co/gQgFOUN0uQ,en,1595184711126622210,1535618821654032384,['1595184711126622210'],2022-11-22T22:37:26.000Z
RT @sagcast452: Wechat+CBDC+CarbonCreditScore+CancelCultture Equals to This!,en,1595183997100900353,1535618821654032384,['1595183997100900353'],2022-11-22T22:34:36.000Z
Wechat+CBDC+CarbonCreditScore+CancelCultture Equals to This! https://t.co/oywZYUVgBn,en,1595183967870885891,1535618821654032384,['1595183967870885891'],2022-11-22T22:34:29.000Z
"RT @Geopolitics_Emp: Rapper @kanyewest warns of the Algorithm Ghetto: ""I went from being a multi-billionaire to not being able to use my Ap…",en,1595182997308932096,1535618821654032384,['1595182997308932096'],2022-11-22T22:30:38.000Z
"What Does an AI Say to Another?, by @Alber_RomGar https://t.co/eZSjzb6Nvm",en,1595182950345281537,1535618821654032384,['1595182950345281537'],2022-11-22T22:30:27.000Z
FDA Lies About Pfizer's mRNA Vaccine Ingredients and Safety in Government Briefing Documents and Website https://t.co/9yDPMo3nZU,en,1595182274034765825,1535618821654032384,['1595182274034765825'],2022-11-22T22:27:45.000Z
RT @sagcast452: Eat Bugs BS! Baby Santa Klaus,en,1595182169403822080,1535618821654032384,['1595182169403822080'],2022-11-22T22:27:20.000Z
THREE THINGS TO WATCH! Plus: CENTRAL BANKS ARE BUYING IT ALL FASTER! Consumer Debt SKYROCKETING.  https://t.co/W5aBag8wPI via @YouTube,en,1595181904449638400,1535618821654032384,['1595181904449638400'],2022-11-22T22:26:17.000Z
Eat Bugs BS! Baby Santa Klaus https://t.co/DMOT9Zz3kE,en,1595177426606342144,1535618821654032384,['1595177426606342144'],2022-11-22T22:08:30.000Z
