created_at,id,author_id,lang,text,edit_history_tweet_ids
2022-11-22T19:17:42.000Z,1595134444490625030,2392035564,en,"RT @lilsamsquanch66: When I was in second grade I played soccer and in one game I scored a goal in my own net, on the drive home my dad tol…",['1595134444490625030']
2022-11-22T19:01:41.000Z,1595130413189451776,2392035564,en,RT @JoshuaPHilll: This app desperately needs this reminder right now https://t.co/vtkLWi551c,['1595130413189451776']
2022-11-21T20:36:27.000Z,1594791873880928256,2392035564,en,"RT @MattBinder: no doubt about it: Donald Trump was absolutely telling the truth about his meeting with Elon Musk. 

he's doing it right no…",['1594791873880928256']
2022-11-21T14:06:18.000Z,1594693690831777792,2392035564,en,RT @fakedansavage: Unarmed queers in a gay bar in Colorado Springs were able to do what hundreds of armed men couldn't do in Uvalde.,['1594693690831777792']
2022-11-19T07:07:48.000Z,1593863595775131648,2392035564,en,RT @JoshuaPHilll: The Elon Musk fandom is 100% composed of the guys on the right https://t.co/iu2nEtRyPr,['1593863595775131648']
2022-11-19T05:13:07.000Z,1593834735356108800,2392035564,qme,RT @CookieCrumblez5: @imissrihanna https://t.co/gKjH02n2Jh,['1593834735356108800']
2022-11-18T04:24:52.000Z,1593460205013958656,2392035564,en,"RT @The_Law_Boy: my best guess is that elon's ""either commit to working insane hours for me or resign"" gambit was the result of him thinkin…",['1593460205013958656']
2022-11-18T04:23:24.000Z,1593459835693019136,2392035564,qme,@ayeejuju https://t.co/PSQGWaP1B4,['1593459835693019136']
2022-11-18T04:17:55.000Z,1593458457667022848,2392035564,en,RT @JoshuaPHilll: Oh shit lol. Twitter HQ in San Francisco tonight  https://t.co/wAmL4PUZkU,['1593458457667022848']
2022-11-17T21:51:18.000Z,1593361162296434689,2392035564,zxx,RT @ShitpostGate: https://t.co/qetovbn5Fh,['1593361162296434689']
2022-11-17T04:12:11.000Z,1593094625539284992,2392035564,en,RT @FeLoNieS: if twitter goes down I'll meet y'all here https://t.co/Zyz9HI6DQV,['1593094625539284992']
2022-11-16T17:05:05.000Z,1592926741773025280,2392035564,en,RT @AyoTristan: That man attempted a coup and they letting him run for President again.  There's stricter rules at Planet Fitness.,['1592926741773025280']
2022-11-15T18:20:13.000Z,1592583264384212992,2392035564,qme,RT @badboibanston: @HipHopH0F https://t.co/hY0lGRqW90,['1592583264384212992']
2022-11-15T15:10:05.000Z,1592535415818686464,2392035564,en,"RT @MovieHooligan: Musk declares something he knows nothing about, is corrected by an employee who explains the problem, and then fires tha…",['1592535415818686464']
2022-11-15T03:14:15.000Z,1592355271674068995,2392035564,en,RT @smurftex: this video bro im crying LMFAOOOOOOOOOOOOOOO https://t.co/VK3OM3HECL,['1592355271674068995']
2022-11-15T03:11:13.000Z,1592354505982889984,2392035564,en,"RT @jessevondoom: I was skeptical before, but after seeing his management skills in action I think letting Elon Musk oversee the migration…",['1592354505982889984']
2022-11-14T06:35:50.000Z,1592043613110038530,2392035564,en,RT @JoshuaPHilll: Seeing Jeff Bezos’ Washington post publish this is beautiful https://t.co/8th7rv8IJr,['1592043613110038530']
2022-11-14T06:30:15.000Z,1592042208454389760,2392035564,zxx,RT @zei_squirrel: https://t.co/Tod3waD1il,['1592042208454389760']
2022-11-08T03:11:23.000Z,1589817833802072065,2392035564,en,You’re such a dumbass @elonmusk 🤣🤣🤣,['1589817833802072065']
2022-11-01T00:54:23.000Z,1587246642624806914,2392035564,en,"Women are healers, I could have not gotten where I am without them ❤️",['1587246642624806914']
2022-10-31T23:28:39.000Z,1587225067406077952,2392035564,en,My favorite people at work all happen to be lesbians lol,['1587225067406077952']
2022-10-31T20:41:43.000Z,1587183055462170636,2392035564,en,RT @JoshuaPHilll: One of the takeaway from Brazil's election should be that cops set up over 500 roadblocks to prevent Lula supporters from…,['1587183055462170636']
2022-10-31T20:37:14.000Z,1587181927966167041,2392035564,en,"RT @AaronBastani: Key here is *left-leaning* 

The re-emergence of the left in government across Latin America since 2020 in one map. https…",['1587181927966167041']
2022-10-30T18:52:05.000Z,1586793079188488192,2392035564,en,"RT @erikaheidewald: remember that wild news story around ten years ago about the guy who did a bunch of bath salts,  attacked a random guy,…",['1586793079188488192']
2022-10-29T21:02:13.000Z,1586463439790096385,2392035564,en,RT @malyelff: a single stick of deodorant costs more than the federal minimum wage and y’all are still saying it’s individuals fault they’r…,['1586463439790096385']
2022-10-29T18:47:39.000Z,1586429572131655680,2392035564,en,2040 being closer to us than 2000 doesn’t sit right with me,['1586429572131655680']
2022-10-29T14:57:09.000Z,1586371568115994624,2392035564,en,RT @angela_rye: This Black man is a hero and he has a name. His name is Emmanuel Moore.,['1586371568115994624']
2022-10-28T14:32:43.000Z,1586003031140671489,2392035564,en,"RT @TTL_TM: My new standing desk has arrived, it has a cool feature bolted on underneath https://t.co/rCslRxN7lz",['1586003031140671489']
2022-10-28T05:46:47.000Z,1585870673074790401,2392035564,en,"RT @JoshuaPHilll: The amount of brainwashing needed to think the richest guy on earth owning Twitter, the second richest guy owning the Was…",['1585870673074790401']
2022-10-27T12:02:26.000Z,1585602822573240320,2392035564,en,RT @snacks_fruity2: Why are we not using this techonology for yugioh,['1585602822573240320']
2022-10-27T05:00:41.000Z,1585496686784151552,2392035564,en,I can’t wait to be old,['1585496686784151552']
2022-10-21T17:33:20.000Z,1583511769976229890,2392035564,en,"RT @Y2SHAF: me on my                        me when i’m
way to work                    at work https://t.co/IlWJ8zl108",['1583511769976229890']
2022-10-21T17:27:22.000Z,1583510267874328576,2392035564,en,@nativepool I thought I was alone 🫂,['1583510267874328576']
2022-10-21T17:24:47.000Z,1583509616532475905,2392035564,en,@IvAmWn1 Let’s partner up and beat up some kids 🤝,['1583509616532475905']
2022-10-21T15:30:12.000Z,1583480780042293249,2392035564,en,RT @jilevin: It's just too complicated https://t.co/XjF9jW8hfO,['1583480780042293249']
2022-10-21T15:25:54.000Z,1583479698906001408,2392035564,en,"RT @iamMelsmith: I wish we would all stop underestimating entertainment, how it influences weak-minded individuals, and the implications of…",['1583479698906001408']
2022-10-21T15:22:28.000Z,1583478833168031744,2392035564,zxx,RT @OrwellNGoode: https://t.co/w4exX7KhXo,['1583478833168031744']
2022-10-21T15:08:19.000Z,1583475272006782977,2392035564,en,RT @ianbremmer: reuters: korea’s top automaker hyundai planning to sever ties with some suppliers after finding exploitative child labor in…,['1583475272006782977']
2022-10-21T03:26:31.000Z,1583298658098782208,2392035564,en,RT @ambernoelle: I love how “men are lonely and not having sex” is a societal problem but “the whole of women’s health is a huge mystery an…,['1583298658098782208']
2022-10-21T01:27:55.000Z,1583268811477635072,2392035564,en,I hate war hawks with my entire being,['1583268811477635072']
2022-10-19T18:59:32.000Z,1582808686644191232,2392035564,en,RT @TheThomason: Trying to imagine what it'd take for me to yell at a server. Like if I ordered an omelette and they brought me a bowl of r…,['1582808686644191232']
2022-10-19T12:16:48.000Z,1582707333250969600,2392035564,en,"RT @__imdrea: Unfortunately the hype is true. Waking up earlier, eating right, working out, and reading do amazing things for your mental h…",['1582707333250969600']
2022-10-19T03:56:39.000Z,1582581467871268865,2392035564,en,"I have a whole life ahead of me being an artist, I wonder what I’ll be making when I’m 50",['1582581467871268865']
2022-10-19T01:38:50.000Z,1582546785876131840,2392035564,en,"RT @JoshuaPotash: When you see locks on food, and no programs to universally feed everyone, it tells you that our current system would rath…",['1582546785876131840']
2022-10-18T20:22:48.000Z,1582467250639884288,2392035564,en,RT @JoshuaPotash: Unskilled labor is a capitalist myth https://t.co/su02A9GT2y,['1582467250639884288']
2022-10-18T05:04:20.000Z,1582236114030428160,2392035564,en,To my #1 fan @Ohhmando_ https://t.co/AhTbGoXkCY,['1582236114030428160']
2022-10-18T01:59:42.000Z,1582189649589465088,2392035564,et,RT @Kiecaburn: TRAFALGAR LAW VS KUROHIGE #ONEPIECE1063 https://t.co/uiEm9I0R24,['1582189649589465088']
2022-10-14T20:02:12.000Z,1581012517064613889,2392035564,zxx,RT @ExtremeBlitz__: https://t.co/ULd5AYr82U,['1581012517064613889']
2022-10-14T19:59:27.000Z,1581011823293104128,2392035564,en,RT @LAPDParody: Pepper sprayed a baby today for “resisting.”,['1581011823293104128']
2022-10-14T14:56:09.000Z,1580935497626505216,2392035564,en,"RT @AvatarNews_: Breaking: Avatar Studios has found its animation studio! Flying Bark (Rise of the TMNT movie, Marvel Studios' What If?) wi…",['1580935497626505216']
2022-10-14T14:43:05.000Z,1580932206662254595,2392035564,en,What a bitch lmao https://t.co/toqM4WXhaS,['1580932206662254595']
2022-10-14T06:01:37.000Z,1580800976981630976,2392035564,en,RT @kimjunggidirect: By Stonehouse https://t.co/kb0BqdToPr,['1580800976981630976']
