lang,edit_history_tweet_ids,author_id,created_at,text,id
en,['1595171961075863575'],106106241,2022-11-22T21:46:47.000Z,"📋 @irish_abroad Player statistics summary for Tuesday, 22 November 2022
#COYBIG https://t.co/5GbY80Ogb5",1595171961075863575
en,['1595171794063085568'],106106241,2022-11-22T21:46:07.000Z,"📋 @irish_abroad summary for Tuesday, 22 November 2022
🏃 25 starting players(9 substituted)
💺 10 substitutes(3 introduced)
🅰️ 1 assist
🟨 1 booking
⚽ 3 goals
All events and full lineups available on the live blog: https://t.co/kdRz43sbSs
#COYBIG https://t.co/JA9CJXhsKc",1595171794063085568
en,['1595171771249872896'],106106241,2022-11-22T21:46:01.000Z,"🆚 Bolton Wanderers 3-2 Barrow
📋 Post Game Summary (3/3)
🏃 Sam Foley
⏱️ Started, played whole game
👟 23/29 passes completed(79.31%)
💥 4 tackles
🧱 1 blocks
ℹ️ 5 interceptions - 🥇 for team!
⚔️ 9/9 duels won - 🥇 for team!

#COYBIG #BOLBAR",1595171771249872896
en,['1595171769995956240'],106106241,2022-11-22T21:46:01.000Z,"🆚 Bolton Wanderers 3-2 Barrow
📋 Post Game Summary (2/3)
🏃 Niall Canavan
⏱️ Started, played whole game
⚽ 1 goal
🎯 1/1 shots on target(100.00%)
👟 8/13 passes completed(61.53%)

#COYBIG #BOLBAR",1595171769995956240
en,['1595171768981164032'],106106241,2022-11-22T21:46:01.000Z,"🆚 Bolton Wanderers 3-2 Barrow
📋 Post Game Summary (1/3)
🏃 Kieran Sadlier
⏱️ Started, played whole game
🅰️ 1 assist
👟 32/38 passes completed(84.21%)
🔑 3 Key passes
〰️ 0/4 dribbles completed(0.00%)
ℹ️ 4 interceptions

#COYBIG #BOLBAR",1595171768981164032
en,['1595171740090773504'],106106241,2022-11-22T21:45:54.000Z,"🆚 Ipswich Town 0-2 Portsmouth
📋 Post Game Summary (4/4)
Unused Substitutes
Edwin Agbaje
#COYBIG #ITFCPFC",1595171740090773504
en,['1595171738798723073'],106106241,2022-11-22T21:45:54.000Z,"🆚 Ipswich Town 0-2 Portsmouth
📋 Post Game Summary (3/4)
🏃 Ronan Curtis
⏱️ Started, played whole game
👟 14/30 passes completed(46.66%)
🔑 1 Key passes
💥 3 tackles
〰️ 1/2 dribbles completed(50.00%)
💨 Dribbled past 2 players

#COYBIG #ITFCPFC",1595171738798723073
en,['1595171737821450240'],106106241,2022-11-22T21:45:53.000Z,"🆚 Ipswich Town 0-2 Portsmouth
📋 Post Game Summary (2/4)
🏃 Marcus Harness
⏱️ Started, substituted on 23
👟 6/7 passes completed(85.71%)
〰️ 0/1 dribbles completed(0.00%)
💨 Dribbled past 1 players
⚔️ 2/4 duels won

#COYBIG #ITFCPFC",1595171737821450240
en,['1595171736802234402'],106106241,2022-11-22T21:45:53.000Z,"🆚 Ipswich Town 0-2 Portsmouth
📋 Post Game Summary (1/4)
🏃 Richard Keogh
⏱️ Started, played whole game
👟 121/136 passes completed(88.97%) - 🥇 in game!
💥 1 tackles
〰️ 1/1 dribbles completed(100.00%) - 🥇 for team!
ℹ️ 1 interceptions - 🥇 for team!

#COYBIG #ITFCPFC",1595171736802234402
en,['1595170733075927201'],106106241,2022-11-22T21:41:54.000Z,"🆚 Crawley Town 0-0 Gillingham
📋 Post Game Summary (1/1)
🏃 Shaun Williams
⏱️ Started, played whole game
🥅 Clean sheet
👟 29/54 passes completed(53.70%) - 🥇 for team!
🔑 2 Key passes - 🥇 for team!
💥 1 tackles
⚔️ 6/7 duels won

#COYBIG #CTFCGFC",1595170733075927201
