text,created_at,author_id,edit_history_tweet_ids,id,lang
@Gunner00070 @CDCFlu @CDCgov You should have a peek at those studies,2022-11-22T22:54:16.000Z,1519018093506301953,['1595188944546988032'],1595188944546988032,en
@loonlake55 Good grief,2022-11-22T22:51:46.000Z,1519018093506301953,['1595188316064055296'],1595188316064055296,en
"RT @Revkin: @BjornLomborg @lexfridman One reason I was glad to join @lexfridman &amp; @BjornLomborg: Year after year, I've been trying to eleva…",2022-11-22T22:47:44.000Z,1519018093506301953,['1595187302246252544'],1595187302246252544,en
"RT @thecjpearson: Balenciaga severed their ties with @kanyewest due to a tweet. 

Yet they expect us to just “accept their apology” after t…",2022-11-22T22:31:47.000Z,1519018093506301953,['1595183288473513984'],1595183288473513984,en
@CDCFlu @CDCgov Can you back that up with studies?,2022-11-22T22:29:35.000Z,1519018093506301953,['1595182732031950848'],1595182732031950848,en
"RT @JordanSchachtel: 5th time is a charm, they say. https://t.co/G6AQwMJtSj",2022-11-22T21:03:59.000Z,1519018093506301953,['1595161193152655362'],1595161193152655362,en
@WrongThoughtUSA @AgoristN 😔,2022-11-22T20:55:43.000Z,1519018093506301953,['1595159112589148161'],1595159112589148161,und
@AgoristN @WrongThoughtUSA Is this real?,2022-11-22T20:53:24.000Z,1519018093506301953,['1595158529559916544'],1595158529559916544,en
Absurd little man https://t.co/oLPt280WQF,2022-11-22T20:52:33.000Z,1519018093506301953,['1595158315314876416'],1595158315314876416,en
"RT @Timcast: Ha, its real

The ""World Government Summit 2022"" literally asks ""Are you ready for a new world order"" and youtube is like ""thi…",2022-11-22T20:15:49.000Z,1519018093506301953,['1595149071496642560'],1595149071496642560,en
"Without truth tellers, what good is a free speech platform @elonmusk https://t.co/iom66E0xUa",2022-11-22T20:11:37.000Z,1519018093506301953,['1595148014125207557'],1595148014125207557,en
"RT @MartyMakary: While it may be reasonable for doctors to recommend the novel bivalent mRNA vaccine to high risk people, there is zero hum…",2022-11-22T20:08:55.000Z,1519018093506301953,['1595147334383718400'],1595147334383718400,en
"Woke hockey, just what the world needed. https://t.co/0Sb7g6qrl8",2022-11-22T19:17:32.000Z,1519018093506301953,['1595134403545821184'],1595134403545821184,en
RT @HowardR32381226: Died Suddenly https://t.co/OE5u5yeYCu,2022-11-22T18:31:52.000Z,1519018093506301953,['1595122911148650496'],1595122911148650496,en
"RT @PierreKory: World starting to wake up.. just maddening how painfully slow the process is

HUGE - Norway does massive U-turn on boosters…",2022-11-22T18:07:26.000Z,1519018093506301953,['1595116760994566144'],1595116760994566144,en
"RT @RobertKennedyJr: Must see! “Science for Hire,” a new documentary produced by Gary Null, tackles some of the most critical scientific is…",2022-11-22T17:51:32.000Z,1519018093506301953,['1595112759905382400'],1595112759905382400,en
Being a brand associated with menstrual blood wasn’t enough for them… now they want to be seen as a sexual creeper. https://t.co/mbp6hUFGpZ,2022-11-22T15:14:44.000Z,1519018093506301953,['1595073302107938816'],1595073302107938816,en
"@Tampax All people with periods are female. Stop this nonsense, you are embarrassing yourself.",2022-11-22T15:06:04.000Z,1519018093506301953,['1595071120818200578'],1595071120818200578,en
RT @nedryun: Oh. . . Sam Bankman-Fried and FTX Cronies Gave $300k to House Committee Members Investigating Him. https://t.co/coHIflT5Tb,2022-11-22T14:34:21.000Z,1519018093506301953,['1595063139275767808'],1595063139275767808,en
"RT @ImMeme0: This should be one of the biggest news.
The media is silent. https://t.co/Kz6Vu3ko36",2022-11-22T14:32:56.000Z,1519018093506301953,['1595062782650888193'],1595062782650888193,en
"RT @DrewHLive: DEATH CULT: First the woke mob wanted to ban @ChayaRaichik10 aka @libsoftiktok , now they are calling for her death on Twitt…",2022-11-22T14:18:12.000Z,1519018093506301953,['1595059072126324738'],1595059072126324738,en
"RT @DrEliDavid: .@elonmusk has already proven that he can change things rapidly.

Please retweet this, to remind him that we are waiting fo…",2022-11-22T06:31:10.000Z,1519018093506301953,['1594941541923319809'],1594941541923319809,en
RT @RobertKennedyJr: 50 organizations dedicated to food sovereignty signed an open letter calling out Bill Gates over his latest claim that…,2022-11-22T06:25:57.000Z,1519018093506301953,['1594940227805933569'],1594940227805933569,en
"RT @drsimonegold: BREAKING: According to the British Medical Journal, the FDA inspected only 6% of Pfizer vaccine trial sites.

This is jus…",2022-11-22T05:55:46.000Z,1519018093506301953,['1594932631858466816'],1594932631858466816,en
"@Saikmedi the TV shows of my childhood made it absolutely clear that quicksand was going to get me—somewhere I least expect it.
Those shows were not wrong, it’ll definitely happen! https://t.co/kjXdG6Ei2O",2022-11-22T03:08:47.000Z,1519018093506301953,['1594890610821181440'],1594890610821181440,en
@samanthamarika1 Those that need to see it won’t watch,2022-11-22T02:20:34.000Z,1519018093506301953,['1594878475084922881'],1594878475084922881,en
@ProjectLincoln You realize the only thing you’re going to accomplish with this is to get people with TDS-light to wonder whether they were lied to about Trump?  Got a real brain trust there.,2022-11-22T00:09:46.000Z,1519018093506301953,['1594845556643618816'],1594845556643618816,en
Excellent https://t.co/ZaMUWYTLH5,2022-11-22T00:05:58.000Z,1519018093506301953,['1594844600153538560'],1594844600153538560,fr
@Variety Good grief,2022-11-21T20:04:35.000Z,1519018093506301953,['1594783856275918848'],1594783856275918848,en
@CarrejoDominic 😂🤣,2022-11-21T20:04:10.000Z,1519018093506301953,['1594783751065989120'],1594783751065989120,und
"RT @jakeshieldsajj: Doctors are suing the FDA for making it near impossible to prescribe ivermectin 

FDA is now claiming In court they nev…",2022-11-21T20:03:24.000Z,1519018093506301953,['1594783558488690688'],1594783558488690688,en
