text,created_at,author_id,edit_history_tweet_ids,id,lang
"Charity Commission reviews complaint against climate sceptic thinktank - the Global Warming Policy Forum. Good - let's hope they are stripped of their charitable status and revealed for what they are - an anti-science, vested interests lobby group.  https://t.co/9F4DCC4Ixo",2022-11-22T21:51:54.000Z,1528657354811748352,['1595173248702025729'],1595173248702025729,en
"RT @billmckibben: If we don't actually build renewables and slash emissions, the day will come when a lot of people will say: let's dim the…",2022-11-22T19:18:16.000Z,1528657354811748352,['1595134585590804480'],1595134585590804480,en
"RT @FlightFreeUK: ""There’s a whole wide world out there – but a very beautiful proportion of it is just a train ride away."" 

Isabel finds…",2022-11-22T19:17:32.000Z,1528657354811748352,['1595134403604537344'],1595134403604537344,en
RT @gilli1976: @simonharris_mbd The Iran team made a stand that could see them in prison or worse. ..our team wouldn't do it incase they we…,2022-11-22T19:12:31.000Z,1528657354811748352,['1595133140389212160'],1595133140389212160,en
"RT @GreenpeaceUK: One thing most people don't get about the #WindfallTax is the loophole.

The loophole means the government GIVES public m…",2022-11-22T19:09:54.000Z,1528657354811748352,['1595132480377720832'],1595132480377720832,en
"RT @cities_clean: Whoa! 😲
 
3⃣0⃣0⃣ citizens of #Milan lined up on this busy street to protect cyclists on a bike lane. They’re calling for…",2022-11-22T19:09:24.000Z,1528657354811748352,['1595132354355671040'],1595132354355671040,en
"RT @sascampaigns: Not such a good morning for the UK's coastlines... Today most of the south coast is on 💩 alert.

#SickofSewage? RT to sho…",2022-11-22T19:03:43.000Z,1528657354811748352,['1595130923929899008'],1595130923929899008,en
"RT @GreenRupertRead: Great thread.
#CommunityClimateAction",2022-11-22T19:02:20.000Z,1528657354811748352,['1595130578176970752'],1595130578176970752,en
RT @BloombergNRG: Almost every region on the planet will face the danger of a diesel shortage within the next few months https://t.co/OsmOd…,2022-11-22T19:00:26.000Z,1528657354811748352,['1595130099250368512'],1595130099250368512,en
"RT @JavierBlas: The European Commission has unveiled its natural gas price cap proposal. It is, how to put it, a curious one. 

The cap is…",2022-11-22T18:58:51.000Z,1528657354811748352,['1595129700250439681'],1595129700250439681,en
This is outrageous @darrenpjones https://t.co/v9LNdqtpy1,2022-11-22T18:56:26.000Z,1528657354811748352,['1595129094890749953'],1595129094890749953,en
"RT @GreenJennyJones: Today in the Lords ... The vile #PublicOrderBill has its 2nd (final) Cttee day. No votes, just talking thru lots of am…",2022-11-22T18:54:42.000Z,1528657354811748352,['1595128658523717634'],1595128658523717634,en
"RT @NationalGridESO: The ESO is confident that electricity margins are sufficient for this evening. However, a capacity market notice (CMN)…",2022-11-22T18:54:15.000Z,1528657354811748352,['1595128544803557377'],1595128544803557377,en
Slippery BP.... And Darren Jones not letting them off the hook... https://t.co/TsxyOOW5EG,2022-11-22T18:53:49.000Z,1528657354811748352,['1595128434740826113'],1595128434740826113,en
Strongly urge everyone to read Radiation Free Lakeland's comments on Cumbrian councillor's failure to declare personal financial gain from nuclear industry while dismissing protests to devastating seismic blasting in Irish Sea https://t.co/a0zmlAbY4K,2022-11-22T18:50:53.000Z,1528657354811748352,['1595127697533173761'],1595127697533173761,en
Our top media still don't understand what is required to keep our planet and human civisation safe. What hope? https://t.co/fclIVjOGir,2022-11-22T11:34:16.000Z,1528657354811748352,['1595017819858534411'],1595017819858534411,en
RT @janrosenow: Just checked how much we currently spend on heating with our heat pump. Per unit of heat delivered we spend 7p/kWh using @O…,2022-11-22T11:28:37.000Z,1528657354811748352,['1595016398182715392'],1595016398182715392,en
