text,author_id,lang,created_at,id,edit_history_tweet_ids
RT @IdlemanShane: Why did I say the names of the 12 Republican senators who voted for the Respect for Marriage act? Take a listen and find…,898567378983829504,en,2022-11-22T21:56:20.000Z,1595174365125087236,['1595174365125087236']
"RT @ProjectBubbly: Bubbly &amp; Friends 🫧 x Hey! Reap3r💀
2 WL Spots Giveaway (Free Mint)

To Enter👇
✅Follow @Hey_Reap3r &amp; @ProjectBubbly &amp; @Ice…",898567378983829504,en,2022-11-22T20:30:33.000Z,1595152779181293569,['1595152779181293569']
"RT @moyo_world: We're moving our manufacturing plant 🏭👩‍🏭👨‍🏭!
Shenzhen is too nice of a city not to have a factory there!  #Shenzhen   #ele…",898567378983829504,en,2022-11-22T19:13:58.000Z,1595133507415818250,['1595133507415818250']
"RT @winwinbank: 🏆Dünya Kupasında Da Güvenin Adresi #Marsbahis 

✅https://t.co/d39euhucwI

#MarsBet https://t.co/oUiDnuefFE",898567378983829504,tr,2022-11-22T16:54:47.000Z,1595098480023724033,['1595098480023724033']
"RT @UtilityNet_: 🧐🧐🧐#UtilityNet Will start a new and unmissable #technological #revolution 

#utility #utilitynet #BigData #Analytics #Data…",898567378983829504,en,2022-11-22T15:05:33.000Z,1595070988827369474,['1595070988827369474']
RT @TheEMWNews: African-American Muslim man serving as Chief Judge @caryleepeterson  of an Indian tribal court files a Mandamus suit agains…,898567378983829504,en,2022-11-22T14:01:16.000Z,1595054813921918978,['1595054813921918978']
RT @daPang70456438: #2022世界杯 #开云 #世界杯 #足球 #亚博 #游戏      I am not afraid of tomorrow for I have seen yesterday and love today。 https://t.co/9…,898567378983829504,en,2022-11-22T13:09:45.000Z,1595041845570113537,['1595041845570113537']
RT @kaiyun830: #2022世界杯 #开云 #世界杯 #足球 #亚博 #游戏  Don‘t cry because it is over， smile because it happened。 https://t.co/VR1bOJdP9E,898567378983829504,en,2022-11-22T12:17:21.000Z,1595028659642982403,['1595028659642982403']
RT @daPang70456438: #塔卡尔世界杯 #世界杯冠军预测 #足球 #开云 #真人百家乐  Don‘t cry because it is over， smile because it happened。 https://t.co/y6YQxIphho,898567378983829504,en,2022-11-22T11:31:46.000Z,1595017190595493901,['1595017190595493901']
RT @daPang70456438: #世界杯投注平台  #阿根廷梅西 #爱游戏  #开云体育 #BG真人 #世界杯 #NBA  #真人百家乐  #PG电子 #捕鱼  #云游棋牌 #彩票  The best and most beautiful things in the w…,898567378983829504,en,2022-11-22T10:42:08.000Z,1595004698528223232,['1595004698528223232']
RT @NOSAFunder: The NOSA Funder European Community is discussing the launch of PancakeSwap https://t.co/EvfrtIfbSM via @YouTube,898567378983829504,en,2022-11-22T09:18:39.000Z,1594983687053271046,['1594983687053271046']
"RT @THENFTSTAR: You have been selected! Congrats Neymar Jr. NFT cheerleader winners!
@2OOvbBatWkEXCuW @LorieB233 @x0chihiro https://t.co/ta…",898567378983829504,en,2022-11-22T06:58:15.000Z,1594948357864116224,['1594948357864116224']
RT @yule886: #2022世界杯 #开云 #世界杯 #足球 #亚博 #游戏   To be， or not to be - that is the question https://t.co/IquS8LgkbU,898567378983829504,en,2022-11-22T05:42:01.000Z,1594929170844360704,['1594929170844360704']
"RT @thekubieth: 🎁 AMAZING WL GIVEAWAY 🎁

🏆 20x Winner WL

Own your football museum ⚽️ 

To Enter🎫

1️⃣ RT + Like
2️⃣ Follow me &amp; @GolGoals…",898567378983829504,en,2022-11-22T04:49:34.000Z,1594915970388488192,['1594915970388488192']
RT @daPang70456438: #2022世界杯预测冠军 #开云体育 #世界杯 #足球 #亚博 #游戏  You must always have faith in who you are！ https://t.co/dp0vnwJWEC,898567378983829504,en,2022-11-22T03:47:38.000Z,1594900387462615040,['1594900387462615040']
"RT @PortiaAntonia: My timeline doesn’t work correctly anymore. I’ve been noticing random issues with Twitter since post Musk. 

I only see…",898567378983829504,en,2022-11-22T02:08:06.000Z,1594875339112685569,['1594875339112685569']
"RT @RealAlakai: ETAProjects Presents: Live in the Lab - 
SOUTHWEST 🛫

Now available on my Youtube Channel! https://t.co/ojtFnMHZe3",898567378983829504,en,2022-11-22T01:09:39.000Z,1594860628048769024,['1594860628048769024']
"RT @Crypticsmma: @SQUIDTAMA_BSC First 100 NFT's for the VIP Group sold out! 🔥

300 NFT's left of the first edition✅
Price: 0.2 BNB🟢
Low 1%…",898567378983829504,en,2022-11-21T20:18:54.000Z,1594787459925442560,['1594787459925442560']
"RT @_Blockify: Giving Block says the crypto community has been some of the most generous with their charitable giving, with the average gif…",898567378983829504,en,2022-11-21T17:36:27.000Z,1594746575682666498,['1594746575682666498']
