text,created_at,author_id,edit_history_tweet_ids,id,lang
"RT @rkgkBB: #いいねの数だけマリモ増殖させる

マリモ100個。
描きました🤟🏻 https://t.co/34mNJAwOur",2022-11-22T23:17:30.000Z,1199891005866160128,['1595194790760562688'],1595194790760562688,ja
My new header I fear https://t.co/PdPAnd8Nmo,2022-11-22T23:17:04.000Z,1199891005866160128,['1595194684476882945'],1595194684476882945,en
"RT @artbymuki: ✨Sanji the Princess - complete✨

Vote which ZoPrince I should draw for our princess👇
#zosan https://t.co/76YQr0Tglr",2022-11-22T23:15:46.000Z,1199891005866160128,['1595194356751040512'],1595194356751040512,en
RT @artbymuki: Tangled #zosan is very canon by the way https://t.co/tuo3u5rD8v,2022-11-22T23:15:44.000Z,1199891005866160128,['1595194347183640578'],1595194347183640578,en
RT @mmmiaa__: 아키천사 https://t.co/2IaA4Ighi2,2022-11-22T23:06:42.000Z,1199891005866160128,['1595192075707899908'],1595192075707899908,ko
"RT @artbymuki: MuSan, a boy dressing as a girl dressing as a boy
#sanji https://t.co/2g6j14uXz9",2022-11-22T23:06:35.000Z,1199891005866160128,['1595192045173460997'],1595192045173460997,en
"RT @artbymuki: Sajiana, also kisses green living thing
#sanji https://t.co/YGu00o9kj1",2022-11-22T23:06:31.000Z,1199891005866160128,['1595192028891156480'],1595192028891156480,en
"RT @prapon0904: 当日何ができるかな🤔
と考えてるところです https://t.co/5ubdCgSg7n",2022-11-22T23:02:06.000Z,1199891005866160128,['1595190916804911111'],1595190916804911111,ja
"RT @wagatwe: the way Julia Fox is pivoting from dating a misogynist, anti-Black abuser to a feminist role model just proves y'all let thin…",2022-11-22T22:57:27.000Z,1199891005866160128,['1595189746111856640'],1595189746111856640,en
I skipped class I am EXHAUSTED,2022-11-22T22:34:13.000Z,1199891005866160128,['1595183898237046787'],1595183898237046787,en
RT @mmmiaa__: funeral https://t.co/xd2OFog1Uj,2022-11-22T22:28:50.000Z,1199891005866160128,['1595182544898646020'],1595182544898646020,en
RT @noheartinhim: i love hard but idgaf even harder,2022-11-22T22:28:41.000Z,1199891005866160128,['1595182506533347328'],1595182506533347328,en
RT @hectorishurt: the A in my name stands for always right,2022-11-22T22:27:48.000Z,1199891005866160128,['1595182283585208321'],1595182283585208321,en
RT @ichicuqui: need boots like these 💭 https://t.co/tZSwXmGCLO,2022-11-22T22:25:07.000Z,1199891005866160128,['1595181611628339203'],1595181611628339203,en
My high school bullies keep getting uglier and uglier at this point it’s comedic https://t.co/FoQNvMY15O,2022-11-22T22:06:02.000Z,1199891005866160128,['1595176809473183745'],1595176809473183745,en
RT @45__kk: 효과적~ https://t.co/qe08vQ3STs,2022-11-22T22:02:48.000Z,1199891005866160128,['1595175992343298048'],1595175992343298048,ko
RT @heartzcore_: my melo cat https://t.co/F2yMVlhNpZ,2022-11-22T22:02:25.000Z,1199891005866160128,['1595175895421050880'],1595175895421050880,en
RT @Nothennyfr: Uncircumcised men got the worst attitude like calm down PUSH POP🤣,2022-11-22T21:58:29.000Z,1199891005866160128,['1595174907783966720'],1595174907783966720,en
RT @suzuran_piece: 329ワ https://t.co/6uXxPtpE8h,2022-11-22T21:58:09.000Z,1199891005866160128,['1595174824061685760'],1595174824061685760,ja
"RT @awarinko: 11.22
いい夫婦の日ですね… https://t.co/c7xKluhGGV",2022-11-22T21:57:14.000Z,1199891005866160128,['1595174592577998864'],1595174592577998864,ja
RT @AudreyMok: Star💫 https://t.co/I7w2prunOb,2022-11-22T21:56:48.000Z,1199891005866160128,['1595174485660995584'],1595174485660995584,en
I miss him https://t.co/FcNsXNDWif,2022-11-22T21:56:44.000Z,1199891005866160128,['1595174467491270691'],1595174467491270691,en
I lied my boobs aren’t small I just like wearing tops a size too small so my boobs pop out cause I’m a huge sl*t,2022-11-22T21:56:01.000Z,1199891005866160128,['1595174285898878994'],1595174285898878994,en
POV you have the big butt small boob combo https://t.co/1DHigjYx6G,2022-11-22T21:54:29.000Z,1199891005866160128,['1595173900010328080'],1595173900010328080,en
Best interaction I’ve ever witnessed 😭 https://t.co/WYYVE8As7X,2022-11-22T21:53:35.000Z,1199891005866160128,['1595173673698213888'],1595173673698213888,en
RT @AkanButNoJeezyy: This entire switch over took me downnnnnnnnn 😂😂😂😂 https://t.co/gQYwQmBZ4A,2022-11-22T21:49:25.000Z,1199891005866160128,['1595172626909040668'],1595172626909040668,en
RT @piinkimi_: kirby room https://t.co/xYBLHPb8vc,2022-11-22T21:48:54.000Z,1199891005866160128,['1595172497766612992'],1595172497766612992,et
RT @umikochannart: Just a little longer #chainsawman #チェンソーマン https://t.co/HsurHkNlvc,2022-11-22T21:48:39.000Z,1199891005866160128,['1595172434369515529'],1595172434369515529,en
How dare you https://t.co/uwFgHLoV1I,2022-11-22T21:47:21.000Z,1199891005866160128,['1595172105636790272'],1595172105636790272,en
RT @masodynamite: I THINK DENJI SHOULD GIVE UP ON WOMEN AND FIND A BOYFRIEND INSTEAD,2022-11-22T21:26:05.000Z,1199891005866160128,['1595166751612080128'],1595166751612080128,en
I need help with something but I know I can’t ask anyone to help me cause no one ever comes through for me and I’ll probably just try and do it myself,2022-11-22T21:21:11.000Z,1199891005866160128,['1595165518738362370'],1595165518738362370,en
Me https://t.co/uOq06InM9V https://t.co/YTIDN8cSAK,2022-11-22T21:17:41.000Z,1199891005866160128,['1595164638106517505'],1595164638106517505,und
"RT @spirtuality777: She is absolutely right. What‘s worse is the “spreading her antivax views on set, thus delaying production” was debunke…",2022-11-22T21:16:50.000Z,1199891005866160128,['1595164423802748929'],1595164423802748929,en
RT @bIondecity: me doing one hour of selfcare after doing 23hours of self-destruction https://t.co/wXgvk5lBn7,2022-11-22T21:16:26.000Z,1199891005866160128,['1595164323802124288'],1595164323802124288,en
"RT @irangdesu: starting a new read ✨
mamma mia 💖🫦💖 https://t.co/0lVZ9KLEs6",2022-11-22T21:16:19.000Z,1199891005866160128,['1595164297503834112'],1595164297503834112,en
RT @ton19130318: 再掲 https://t.co/0PusRkqfdt,2022-11-22T21:16:06.000Z,1199891005866160128,['1595164239412412416'],1595164239412412416,ja
RT @robin_hourly: Anime: One Piece https://t.co/O0hEZ2d2nR,2022-11-22T21:15:57.000Z,1199891005866160128,['1595164204151209984'],1595164204151209984,en
"RT @kamiron_: Hes colorist, had frank ocean jumped out of homophobic intent, stalked harassed and abused Karreuche to the point where she s…",2022-11-22T21:15:53.000Z,1199891005866160128,['1595164188368064512'],1595164188368064512,en
RT @yoonseunghosbf: this episode&gt; https://t.co/cC1zqPbydZ,2022-11-22T21:08:06.000Z,1199891005866160128,['1595162229028302849'],1595162229028302849,en
RT @IO315heart: いい夫婦過去絵💍 https://t.co/2cLTvVVBex,2022-11-22T21:07:53.000Z,1199891005866160128,['1595162173793533953'],1595162173793533953,ja
RT @hagiko15: 12月楽しみ…#jjba https://t.co/7pTDMVIMs4,2022-11-22T21:07:40.000Z,1199891005866160128,['1595162121037574144'],1595162121037574144,ja
Craving baguettes,2022-11-22T21:07:33.000Z,1199891005866160128,['1595162090351652865'],1595162090351652865,en
RT @jaeyoungsgf: exquisite baguette 🥖 https://t.co/3nInRLjlYh,2022-11-22T21:07:13.000Z,1199891005866160128,['1595162005513834496'],1595162005513834496,en
RT @clovenroseo: one of the most heinous unforgivable crimes to ever occur in media,2022-11-22T21:06:01.000Z,1199891005866160128,['1595161705809874944'],1595161705809874944,en
RT @ranch_jjba: 아이패드를 샀어요 https://t.co/BigbGpWhZl,2022-11-22T20:57:16.000Z,1199891005866160128,['1595159500910362624'],1595159500910362624,ko
RT @nk_skri: 7話 https://t.co/QmhjXBX3L0,2022-11-22T20:55:05.000Z,1199891005866160128,['1595158954036072448'],1595158954036072448,ja
RT @hlovo_: Women who can sing &gt;&gt;&gt;,2022-11-22T20:54:47.000Z,1199891005866160128,['1595158877275705344'],1595158877275705344,en
If I speak it’s okay https://t.co/lctVGrd8rX https://t.co/QS45HAUT9K,2022-11-22T20:53:53.000Z,1199891005866160128,['1595158651794509825'],1595158651794509825,en
Omg https://t.co/xxcQC34CEK,2022-11-22T20:53:11.000Z,1199891005866160128,['1595158473385607168'],1595158473385607168,und
RT @bleachguys: shunsui and jugram drawn by chikuwa :) ( a bleach staff member!) https://t.co/sLTvBbytBr,2022-11-22T20:09:32.000Z,1199891005866160128,['1595147487945584640'],1595147487945584640,en
RT @TEXASTITTIE: and the shit was wack i’ll say it.,2022-11-22T20:02:40.000Z,1199891005866160128,['1595145760626311169'],1595145760626311169,en
RT @bleachguys: guys. https://t.co/QSY0zB34dI,2022-11-22T19:26:30.000Z,1199891005866160128,['1595136660051996672'],1595136660051996672,en
RT @ichigokei927: #クロ月 https://t.co/JlCf7hGyrz,2022-11-22T19:26:24.000Z,1199891005866160128,['1595136634697420800'],1595136634697420800,qme
RT @RUKIAFEED: beautiful 🤍 https://t.co/9C8AcVm4g9,2022-11-22T19:26:22.000Z,1199891005866160128,['1595136625298010112'],1595136625298010112,en
RT @mmmiaa__: 위로 https://t.co/xdEqQ1ZrWE,2022-11-22T19:26:18.000Z,1199891005866160128,['1595136608466272256'],1595136608466272256,ko
RT @rlawnsgr7: [아이패드 드로잉] BLEACH/ 쿠로츠치 마유리 https://t.co/2PpwWUv3CQ,2022-11-22T19:26:14.000Z,1199891005866160128,['1595136594515996672'],1595136594515996672,ko
RT @961_masashi: 積極的な春ちゃん🍁🌸 https://t.co/CK8EUgVYDN,2022-11-22T19:26:02.000Z,1199891005866160128,['1595136541038608384'],1595136541038608384,ja
RT @simpingtwodmen: From this:                         To this: https://t.co/XkI9Sb7v3n,2022-11-22T19:25:42.000Z,1199891005866160128,['1595136456175259648'],1595136456175259648,en
RT @ichigokei927: #tsukishimakei https://t.co/Qe7JlcCrfj,2022-11-22T19:24:49.000Z,1199891005866160128,['1595136235269283840'],1595136235269283840,qme
RT @shunsuiri: Shunsui reacting exactly the same way 1000 years apart https://t.co/hAbjolBGGF,2022-11-22T19:24:31.000Z,1199891005866160128,['1595136159193399297'],1595136159193399297,en
RT @siji105: (&gt;皿&lt;) https://t.co/2YxMtumfG3,2022-11-22T19:24:15.000Z,1199891005866160128,['1595136093116329984'],1595136093116329984,ja
RT @aywakutakuay: CANNON https://t.co/IZl7nmyKKR,2022-11-22T19:24:10.000Z,1199891005866160128,['1595136074321629184'],1595136074321629184,en
"RT @kinokonomori69: 5️⃣&amp;🐈️&amp;🧺
(協力:my son) https://t.co/wZ8rhQUqfe",2022-11-22T19:23:50.000Z,1199891005866160128,['1595135986572603393'],1595135986572603393,ja
RT @sajanggs: 낛 https://t.co/Yejl1Den15,2022-11-22T19:23:45.000Z,1199891005866160128,['1595135969086550016'],1595135969086550016,ko
RT @vamos_mk: 混入其中～ https://t.co/u9GZI0Cdif,2022-11-22T19:23:25.000Z,1199891005866160128,['1595135885292736513'],1595135885292736513,ja
RT @taebokkiii: Hobipalooza    ArJintina         Kootar https://t.co/rEA7v8kB1g,2022-11-22T19:22:11.000Z,1199891005866160128,['1595135574218014722'],1595135574218014722,et
RT @dmsco1803: https://t.co/AFXVI6saJP,2022-11-22T19:21:54.000Z,1199891005866160128,['1595135500427239425'],1595135500427239425,zxx
RT @daki_info: 리터칭 이게 한계임...모르겠다...(탈진) https://t.co/L0QfYRWbBT,2022-11-22T19:21:42.000Z,1199891005866160128,['1595135452323123200'],1595135452323123200,ko
RT @thirdphp: Dad of Boy https://t.co/R9C25KF6Uv,2022-11-22T19:20:52.000Z,1199891005866160128,['1595135242074873856'],1595135242074873856,en
RT @OpPerfectShots_: https://t.co/IjbN996hW4,2022-11-22T19:20:49.000Z,1199891005866160128,['1595135229718822913'],1595135229718822913,zxx
RT @xieliandick: sometimes I forget that we have art of hualian sex https://t.co/L4dbs0qwo8,2022-11-22T19:17:40.000Z,1199891005866160128,['1595134434499788801'],1595134434499788801,en
RT @its___moon___: something something ichiruki https://t.co/SAHCTkNJxY,2022-11-22T19:17:33.000Z,1199891005866160128,['1595134406242754560'],1595134406242754560,en
RT @a_nzi_end: 名前も何も知らないが好きだということはわかる https://t.co/tkc5Zf1fIa,2022-11-22T19:17:29.000Z,1199891005866160128,['1595134390300213248'],1595134390300213248,ja
"Location: Nigeria
Of course you’re bitter keep crying 💀 https://t.co/lCibzp2G1C",2022-11-22T19:15:31.000Z,1199891005866160128,['1595133894407630849'],1595133894407630849,en
RT @01_01pochi: 初代護廷十三隊隊長格のツインテちゃん、名前だけでも教えてください https://t.co/GSRR2k3QFO,2022-11-22T18:43:25.000Z,1199891005866160128,['1595125817587400704'],1595125817587400704,ja
"RT @theflrn: lawyer floch and pilot eren from my aot modern au
⚖️✈️ https://t.co/tEqjz92zQB",2022-11-22T18:40:44.000Z,1199891005866160128,['1595125142740688896'],1595125142740688896,en
RT @clauduranart: #Frobin ✨ https://t.co/82DMlxXalJ,2022-11-22T18:40:35.000Z,1199891005866160128,['1595125105168125952'],1595125105168125952,und
RT @Ahoworksco: Literally me https://t.co/tjL5PfHFLz,2022-11-22T17:37:11.000Z,1199891005866160128,['1595109150001836033'],1595109150001836033,en
"RT @MintishP: 우시오이
Lead us not into temptation

But deliver us from... https://t.co/QZe0ZdfRXC",2022-11-22T17:35:36.000Z,1199891005866160128,['1595108750209077248'],1595108750209077248,en
"RT @cinnabananamon: Not gonna aim high *shrug shoulders*

So say hi to Aizawa Sensei! Let’s play strip game with him ✌🏻 https://t.co/psGKKi…",2022-11-22T17:35:18.000Z,1199891005866160128,['1595108673323696128'],1595108673323696128,en
"RT @1046sstep_btoh: 初代護廷十三隊
褐色銀髪金色の瞳の方…大変好みなので
お名前が知りたい
四楓院家？二番隊？それ以外？
お名前だけでも教えてください……
（衣装は一部想像です） https://t.co/B1iHQBKDS3",2022-11-22T17:33:44.000Z,1199891005866160128,['1595108280325607431'],1595108280325607431,ja
RT @suguruhrs: mahito bumping into nanami in hell https://t.co/3N69x91IVr,2022-11-22T17:33:37.000Z,1199891005866160128,['1595108250638508032'],1595108250638508032,tl
RT @kousuke_oono: いい夫婦の日。 https://t.co/cMg7BkuyuI,2022-11-22T17:33:26.000Z,1199891005866160128,['1595108205687865345'],1595108205687865345,ja
RT @moriyaumi1132: ふうふになろうよ💍💚💛ゾサZS https://t.co/KK6lFBYKLl,2022-11-22T17:32:30.000Z,1199891005866160128,['1595107968969838617'],1595107968969838617,ja
RT @siwoonie: Them😭❤️ https://t.co/oShlJA6GYj,2022-11-22T17:32:01.000Z,1199891005866160128,['1595107847188410369'],1595107847188410369,en
RT @ynwthwn: 💟💟 https://t.co/QwY2Uzi5h6,2022-11-22T17:31:56.000Z,1199891005866160128,['1595107828867686400'],1595107828867686400,und
RT @HISHUI_prpr: https://t.co/vMGXpO1MY2,2022-11-22T17:31:47.000Z,1199891005866160128,['1595107790116499456'],1595107790116499456,zxx
RT @joowon_nt: Mi hombre https://t.co/xweq0FrJQM,2022-11-22T17:31:36.000Z,1199891005866160128,['1595107745627537410'],1595107745627537410,es
Boy if I could get my hands on this man 🤢 https://t.co/6NrJOxFAgI https://t.co/VyNl4U13eU,2022-11-22T17:31:28.000Z,1199891005866160128,['1595107710256959488'],1595107710256959488,en
"RT @siwoonie: ""Don't look down, look into my eyes I'm the one who is Infront of you"" 

Omg Seungeon bb🫣 https://t.co/UJeU73XsA0",2022-11-22T17:30:23.000Z,1199891005866160128,['1595107437534908417'],1595107437534908417,en
RT @offJuh_: ☽︎ 〃✩〃♡゙ 〃 ☽︎🥀🖤 https://t.co/Q0OYZEvxfZ,2022-11-22T17:30:15.000Z,1199891005866160128,['1595107406337683456'],1595107406337683456,ja
RT @ajuji_aju: 気になりすぎて本誌買っちゃたよ https://t.co/6Q8ScVckwq,2022-11-22T17:30:13.000Z,1199891005866160128,['1595107394937577473'],1595107394937577473,ja
RT @yanono_015: 初代護廷十三番隊の中で個人的に特に気になったメガネっ娘と眼帯ツインテ…アニメ出てきてくれてありがとう、、 https://t.co/LU4Cfi6AoO,2022-11-22T17:25:44.000Z,1199891005866160128,['1595106267911303168'],1595106267911303168,ja
RT @sajanggs: https://t.co/5Ju79oa1FH,2022-11-22T17:25:40.000Z,1199891005866160128,['1595106249057746944'],1595106249057746944,zxx
