text,created_at,lang,id,edit_history_tweet_ids,author_id
Have you guys ever heard me speak Portuguese?,2022-11-22T23:25:59.000Z,en,1595196926760083456,['1595196926760083456'],37779460
@twitrusr_ 🤍🤍🤍🤍,2022-11-22T23:00:53.000Z,und,1595190610410905601,['1595190610410905601'],37779460
"@twitrusr_ I detached any emotional feelings from him the minute I knew what he wanted, he’s too easy literal no tiene standards",2022-11-22T22:57:10.000Z,en,1595189676733702144,['1595189676733702144'],37779460
@twitrusr_ Salió bien perro y cabron pero it’s okay 🤍 at least he’s cute 🥴,2022-11-22T22:49:39.000Z,es,1595187785362681856,['1595187785362681856'],37779460
@twitrusr_ Girl well how did you send that one dude to me??? 😂😂😂 puras pinches fallas con ese güey,2022-11-22T22:45:08.000Z,en,1595186648874045441,['1595186648874045441'],37779460
@twitrusr_ Throat 🐐 I guess 😂😂😂😂😂😂😂😂😂😂😂😂😂,2022-11-22T21:48:52.000Z,en,1595172486336815104,['1595172486336815104'],37779460
@twitrusr_ Bro wtf her neck about to snap 😂,2022-11-22T21:36:21.000Z,en,1595169337119191040,['1595169337119191040'],37779460
RT @6CancerZone9: #Cancer’s are strategists. Seem to always have a perfect strategy for every situation.,2022-11-22T21:17:04.000Z,en,1595164485488345091,['1595164485488345091'],37779460
@iamjamiyaa https://t.co/gdZeiJfpNV,2022-11-22T20:38:24.000Z,qme,1595154754820112384,['1595154754820112384'],37779460
My work bag 🤍 https://t.co/nrpqrgAA4s,2022-11-22T20:34:44.000Z,en,1595153832522428417,['1595153832522428417'],37779460
"Don’t ask me why, idk why but I have sm anxiety rn 🥺 I wanna go home 💔 and I mean home with my mom and dad 🇲🇽",2022-11-22T20:00:48.000Z,en,1595145290637377536,['1595145290637377536'],37779460
I really wanna feel something 😔 idk why my 🤍 is not cooperating,2022-11-22T19:53:16.000Z,en,1595143395936468994,['1595143395936468994'],37779460
"The guy at dunkins: “ why didn’t you come through the drive thru?”

Gworlllllll the line is too long 😂 I’m like how did you know it was me 😭 he said he knows my coffee order 😩",2022-11-22T19:17:50.000Z,en,1595134476547289089,['1595134476547289089'],37779460
RT @sanbenito: la personalidad siempre va por encima del físico,2022-11-22T19:02:16.000Z,es,1595130560414089216,['1595130560414089216'],37779460
Me tooooooooo https://t.co/Jpgj6uGjXn,2022-11-22T10:59:28.000Z,en,1595009058439938050,['1595009058439938050'],37779460
"RT @6CancerZone9: #Cancer's are very observant people, what you think we don't know about you more than likely we do.",2022-11-22T10:19:01.000Z,en,1594998882299150337,['1594998882299150337'],37779460
@jjmunoz That’s cute or whateva,2022-11-22T08:45:23.000Z,en,1594975316312662016,['1594975316312662016'],37779460
This one had me on the floor https://t.co/jqefG4vT7r,2022-11-22T08:26:20.000Z,en,1594970522726514689,['1594970522726514689'],37779460
When I tell you this video toooooook me outttttttttt https://t.co/EMiPRz6lJ2,2022-11-22T08:22:58.000Z,en,1594969677532659712,['1594969677532659712'],37779460
RT @evellynnncc: he’s so fine it makes mad,2022-11-22T07:29:40.000Z,en,1594956263838068736,['1594956263838068736'],37779460
"RT @httpsnimroood: i hate small talk. i want to hear about your childhood, your favorite scents, what types of music you like, your religio…",2022-11-22T05:59:24.000Z,en,1594933547940605952,['1594933547940605952'],37779460
