author_id,id,lang,edit_history_tweet_ids,created_at,text
102449083,1595155980370685952,en,['1595155980370685952'],2022-11-22T20:43:16.000Z,RT @unkonfined: God’s love is everlasting.
102449083,1595152537816301569,en,['1595152537816301569'],2022-11-22T20:29:36.000Z,@2022AFRICA O motho Sechabeng our middle man🤜🤛
102449083,1595152294127230977,en,['1595152294127230977'],2022-11-22T20:28:38.000Z,When electricity comes back this time elore ba re we should go make food now and eat tjuuuu
102449083,1595149076290752513,en,['1595149076290752513'],2022-11-22T20:15:50.000Z,@iamannapepe 🙌I claim it
102449083,1595149025879392256,en,['1595149025879392256'],2022-11-22T20:15:38.000Z,"RT @iamannapepe: 888💸

money is coming to you in abundance."
102449083,1595148597489983489,und,['1595148597489983489'],2022-11-22T20:13:56.000Z,@Kaone_Nkosi Hai
102449083,1595145439992774656,fr,['1595145439992774656'],2022-11-22T20:01:23.000Z,@FaveCatfish Lol ai
102449083,1595145199935967232,in,['1595145199935967232'],2022-11-22T20:00:26.000Z,@FaveCatfish Robala
102449083,1595144883295354882,en,['1595144883295354882'],2022-11-22T19:59:11.000Z,RT @Nelzie101: To love and be loved with the same intensity in return. ❤️
102449083,1595144479635566592,und,['1595144479635566592'],2022-11-22T19:57:34.000Z,@FaveCatfish Mxm Ska mbora ngwanaka
102449083,1595144056606449664,und,['1595144056606449664'],2022-11-22T19:55:54.000Z,@FaveCatfish 🤣😅🤣😭😭😭😭🙆‍♀️🙆‍♀️🙆‍♀️
102449083,1595143878637916160,art,['1595143878637916160'],2022-11-22T19:55:11.000Z,🙏🙏🙏 https://t.co/1wKUXhogXq
102449083,1595142616139845632,en,['1595142616139845632'],2022-11-22T19:50:10.000Z,@Kaone_Nkosi Hai ekete weak mahn its diluted with water watseba tjoo
102449083,1595142250560122881,en,['1595142250560122881'],2022-11-22T19:48:43.000Z,@Perzarhos Yeah
102449083,1595141876440760320,en,['1595141876440760320'],2022-11-22T19:47:14.000Z,@WonderMahlobo Shap😁notification on
102449083,1595141383773642755,en,['1595141383773642755'],2022-11-22T19:45:16.000Z,@WonderMahlobo Pablo re becha neng soccer tomorrow?
102449083,1595141105649012736,en,['1595141105649012736'],2022-11-22T19:44:10.000Z,"RT @boremo_: Want to win with Discovery Bank? 🎁Screenshot a deal, like me, that one of their partners are running, tweet @Discovery_SA with…"
102449083,1595141071717421057,en,['1595141071717421057'],2022-11-22T19:44:02.000Z,@boremo_ Oky bbe
102449083,1595141030130900994,en,['1595141030130900994'],2022-11-22T19:43:52.000Z,RT @boremo_: Hi guy I got a promo💃🏾💃🏾💃🏾. Please help me with engagement on my pinned tweet. Thank you❤️
102449083,1595139938751631361,en,['1595139938751631361'],2022-11-22T19:39:32.000Z,"RT @GomolemoSA_: If you are between the ages of 25 &amp; 35 &amp; you're looking to be cuffed by this December, join us for our amazing Speed Datin…"
102449083,1595139917155553280,en,['1595139917155553280'],2022-11-22T19:39:27.000Z,Single guys and ladies here is a plug https://t.co/iMrHkSSAQh
102449083,1595139269584359426,en,['1595139269584359426'],2022-11-22T19:36:52.000Z,@SizweHosia robala hantle
102449083,1595138090557140992,en,['1595138090557140992'],2022-11-22T19:32:11.000Z,@chester_ta Hip hip hureeee
102449083,1595137946034008064,en,['1595137946034008064'],2022-11-22T19:31:37.000Z,@Motsumi_Mellow Not in December eh!!!
102449083,1595137650742407168,en,['1595137650742407168'],2022-11-22T19:30:26.000Z,@Motsumi_Mellow It will end in tears https://t.co/MlwsVhQokB
102449083,1595137196503478272,en,['1595137196503478272'],2022-11-22T19:28:38.000Z,@Perzarhos Shuuu looks beautiful
102449083,1595137029800878080,en,['1595137029800878080'],2022-11-22T19:27:58.000Z,"RT @Perzarhos: HOLIDAY SPECIAL!!!!
@ One O Eight Place

10% discount when you book 2 nights or more … R500 deposit balance on check-in

📍10…"
102449083,1595136983814152193,en,['1595136983814152193'],2022-11-22T19:27:47.000Z,RT @Perzarhos: I am going to give 1 Follower free night stay at One O Eight Place 👊👊
102449083,1595136711012425728,en,['1595136711012425728'],2022-11-22T19:26:42.000Z,@angella_phad Lol I would have a call every Sunday at 4 in the afternoon coz I didn't have a cellphone🤣😅15:55pm I'm already standing there
102449083,1595134769570123779,en,['1595134769570123779'],2022-11-22T19:18:59.000Z,RT @RealMrumaDrive: If you're still awake tap ❤️ for a follow back.
102449083,1595134759868411904,und,['1595134759868411904'],2022-11-22T19:18:57.000Z,@RealMrumaDrive ❤️
102449083,1595133365371703296,en,['1595133365371703296'],2022-11-22T19:13:25.000Z,RT @Ruth35206776: There’s one place you’d like to go one day same country same province which one is it?
102449083,1595133308824084480,en,['1595133308824084480'],2022-11-22T19:13:11.000Z,@ndugumr Lol yah neh that's me🤣
102449083,1595133240267837440,en,['1595133240267837440'],2022-11-22T19:12:55.000Z,"RT @ndugumr: Me: i really need to sleep 
Also me: https://t.co/NyfV538JtS"
102449083,1595133188279799808,en,['1595133188279799808'],2022-11-22T19:12:42.000Z,@tweetbylihle Yoooh say that again hai
102449083,1595133029743149056,en,['1595133029743149056'],2022-11-22T19:12:05.000Z,@prince_bikitsha Yoh that's 😔 sad
102449083,1595132983522258946,en,['1595132983522258946'],2022-11-22T19:11:54.000Z,RT @prince_bikitsha: It's only in South Africa 🇿🇦 where a crime can happen to you and there'll be no word on the streets - like zilch. The…
102449083,1595132903679463434,in,['1595132903679463434'],2022-11-22T19:11:35.000Z,@Ruth35206776 Yooooh wena 😪
102449083,1595132836553850884,en,['1595132836553850884'],2022-11-22T19:11:19.000Z,RT @Ruth35206776: The salary you gonna get now will have to last you for 2 months 🥴
102449083,1595124545354362880,en,['1595124545354362880'],2022-11-22T18:38:22.000Z,"@Makro_SA Free deliveries guys when you spend more than R500 come on be ready for @Makro_SA from the 23-27 Nov with great deals to grab

#MakroBlack5DayDeals"
102449083,1595124177974927360,en,['1595124177974927360'],2022-11-22T18:36:54.000Z,"RT @Makro_SA: Since we all can’t “Take A Lot”, we'll Give a Lot 😉, whether you’re upgrading your computer, searching for a new printer, new…"
102449083,1595118529241489408,en,['1595118529241489408'],2022-11-22T18:14:27.000Z,"RT @Makro_SA: Since we all can’t “Take A Lot”, we'll Give a Lot. Give your kitchen the upgrade it needs with our range of fridge brands. Ou…"
102449083,1595118516700844033,en,['1595118516700844033'],2022-11-22T18:14:24.000Z,"@Makro_SA Say whaaaat!!! Save R3000 🤭🤭 plus free Deliveries come on guys...hurry to @Makro_SA from the 23-27 November you won't regret.

#MakroBlack5DayDeals https://t.co/NDNskrPGCv"
102449083,1595117339611402240,en,['1595117339611402240'],2022-11-22T18:09:44.000Z,"RT @ndugumr: How important is music for you?
Me: https://t.co/8544O3EGdP"
102449083,1595117328584146944,en,['1595117328584146944'],2022-11-22T18:09:41.000Z,@ndugumr Not much
102449083,1595114459646738433,en,['1595114459646738433'],2022-11-22T17:58:17.000Z,"RT @Makro_SA: Since we all can’t “Take A Lot”, we'll Give a Lot 😉 Jamming to Makhadzi wa vhorine,SETE, Taylor Swift? We have just the very…"
102449083,1595114324141301760,en,['1595114324141301760'],2022-11-22T17:57:45.000Z,"@Makro_SA Oooh Wooow!!!I love 📸 Photoshoots I should get this camera
#MakroBlack5DayDeals https://t.co/wlZOz0PQKV"
102449083,1595083035237572621,en,['1595083035237572621'],2022-11-22T15:53:25.000Z,"@NinoBrownGP_ @Makro_SA I should get myself one watseba plus I saw that @Makro_SA has an online app IL use it thanks.

#MakroBlack5DayDeals"
102449083,1595082801719947265,en,['1595082801719947265'],2022-11-22T15:52:29.000Z,"RT @NinoBrownGP_: Need a cellphone Upgrade check out @Makro_SA has these explosive deals for only 5 days

#MakroBlack5DayDeals https://t.co…"
102449083,1595082356523962369,en,['1595082356523962369'],2022-11-22T15:50:43.000Z,"@Zamma_Khumalo @Makro_SA @Makro_SA reali has us this BlackFriday starting tomorrow Wooow

#MakroBlack5DayDeals"
102449083,1595082199904256002,en,['1595082199904256002'],2022-11-22T15:50:06.000Z,"RT @Zamma_Khumalo: @Makro_SA Black5Day catalogue is just the best thing in the world!!!!!

🗓️:Today to the 27th 
🔗: https://t.co/tfm52OjvvF…"
102449083,1595080885061447681,en,['1595080885061447681'],2022-11-22T15:44:52.000Z,"RT @PabiieR: Did you know that you can also shop these amazing deals on the new @Makro_SA shopping app ? 

You can also shop, click &amp; colle…"
102449083,1595080705461075969,en,['1595080705461075969'],2022-11-22T15:44:10.000Z,"RT @Thembi_Bal1: Samsung washing machine goes for R6499, and you save R1500 only at @Makro_SA 
#MakroBlack5DayDeals 

Shop the deals here:…"
102449083,1595080486522683394,en,['1595080486522683394'],2022-11-22T15:43:17.000Z,RT @shukrani__: that laptop is legit the best gift one can get yoh! #MakroBlack5DayDeals https://t.co/yRxa6Uqo3D
