created_at,id,text,author_id,edit_history_tweet_ids,lang
2022-11-22T22:56:24.000Z,1595189483082768385,"@ErosLoveChildd Granted I don't talk about sex openly a lot, I will say here my ex and I did in the shower once. It was empty and the shower itself was closed from roof to floor with dark privacy curtains. Pretty easy actually.",1427099623441801216,['1595189483082768385'],en
2022-11-22T21:46:20.000Z,1595171847980589056,RT @TheeKocoCaine: Stopp😂😂,1427099623441801216,['1595171847980589056'],no
2022-11-22T20:56:18.000Z,1595159259570122752,"RT @Jamalhinton12: To answer all your questions, yes Thanksgiving year 7 is planned out! See you guys Thursday! 🦃🖤 https://t.co/JTJe6ZSOTS",1427099623441801216,['1595159259570122752'],en
2022-11-22T20:22:20.000Z,1595150710123171840,RT @MattGertz: New Fox News salvo in the War on Christmas is that Joe Biden is too pro-Christmas. https://t.co/EkbTzuFzqQ,1427099623441801216,['1595150710123171840'],en
2022-11-22T20:21:15.000Z,1595150437224943616,RT @coolmathgame_: [pausingg family guy and turning towards my date] you haven’t been laughing enough. leave,1427099623441801216,['1595150437224943616'],en
2022-11-22T20:20:51.000Z,1595150337668943873,RT @RBReich: The Republican Party claims to love freedom. But what about the freedom to live your life without being killed in a mass shoot…,1427099623441801216,['1595150337668943873'],en
2022-11-22T20:16:46.000Z,1595149311549263873,RT @BrianGoetz: @filipeportes @brunoborges @tagir_valeev The road to hell is paved with good intentions...,1427099623441801216,['1595149311549263873'],en
2022-11-22T19:20:10.000Z,1595135067135016960,RT @Justin_E_Preece: Imagine paying for that little blue checkmark and then having to go private. https://t.co/wrhC8kW6YD,1427099623441801216,['1595135067135016960'],en
2022-11-22T19:19:45.000Z,1595134960750702594,"@ErosLoveChildd Right?! Like no. I just don't think it is a ""good"" app for my area. My friends use it and it's nothing but blank profiles and I don't see the usage or trust in that. AT ALL. Let me see that FULL profile (and I don't mean nude profile after a ""hi"") lol trying to settle down here!",1427099623441801216,['1595134960750702594'],en
2022-11-22T19:17:06.000Z,1595134294632337409,@Logically_JC There is a reason the Conservative/Republican party is significantly less educated than the Independent/Democratic/Liberal parties. They genuinely are terrified of knowledge. What God says is right and what science and fact says is wrong. Makes no sense to me.,1427099623441801216,['1595134294632337409'],en
2022-11-22T19:12:37.000Z,1595133165441810432,"@ErosLoveChildd Interesting. I'll eventually get on them lol probably when I have free time at work tonight, so I can't get ""too"" distracted figuring it out lol. Anything but the ""G"" app. Haven't used and not gonna use. lol Genuinely terrified of that app.",1427099623441801216,['1595133165441810432'],en
2022-11-22T19:08:26.000Z,1595132112629534720,"Once again watching the new episode a day late, but let me tell you: from the @bouletbrothers looks to @TheeKocoCaine just being iconic and existing. This weeks episode was incredible!",1427099623441801216,['1595132112629534720'],en
2022-11-22T18:29:27.000Z,1595122304320966656,"RT @MattGertz: 6 p.m.: FOX NEWS ALL AMERICAN TREE LIGHTING AT FOX SQUARE

10:40 p.m.: BIDEN WHITE HOUSE JUMPS THE GUN ON CHRISTMAS https://…",1427099623441801216,['1595122304320966656'],en
2022-11-22T18:27:52.000Z,1595121905627197441,@ErosLoveChildd Right?! Lol,1427099623441801216,['1595121905627197441'],en
2022-11-22T18:24:45.000Z,1595121120424112129,"Single on Thanksgiving? I'll be thankful for the peace and quiet. 

But single on Christmas? Absolutely-fucking-NOT!",1427099623441801216,['1595121120424112129'],en
2022-11-22T18:17:30.000Z,1595119296338096130,"@dabubbby By what I've heard I am expecting the same thing. I downloaded Tinder because I just know what it is, Hinge because it's used in my area a lot, and Match because my mom said give it a go so why not?",1427099623441801216,['1595119296338096130'],en
2022-11-22T18:14:21.000Z,1595118501261643777,"I downloaded Hinge, Tinder, and Match but have yet to open any of them or create any accounts yet. I have made it 27 years without ever needing a dating app, but I feel like it's time for tech to do the job for me.

Now to just keep staring at my phone until I open the unknown.",1427099623441801216,['1595118501261643777'],en
2022-11-22T14:05:47.000Z,1595055949986889728,"Time to rejoin Tinder here soon and I'm not feeling it. But I also don't wanna be lonely. 

Someone better get ready to deal with my individualism immediately followed up by my clinginess👏🏻👏🏻",1427099623441801216,['1595055949986889728'],en
2022-11-22T14:01:45.000Z,1595054934332157953,"RT @rulesobeyer: ""I was born in 1994""

- boring
- heard it before
- tells you nothing

""I was born in the year of Cotton Eye Joe""

- arouse…",1427099623441801216,['1595054934332157953'],en
2022-11-22T13:57:15.000Z,1595053803149180928,RT @aznfusion: looking up from my computer at 5:20 pm to take in the view of the pitch-black sky https://t.co/FoWV3YWEGC,1427099623441801216,['1595053803149180928'],en
2022-11-22T04:53:53.000Z,1594917057849884672,"@lbsbee @GhostinCoastin You're a special kind of stupid. You do know p*do's aren't ""tracked"", right? The websites you're referencing show where they LIVE controlled by government entities. You looking like a dumb*ss is also one of the funniest things to watch.",1427099623441801216,['1594917057849884672'],en
2022-11-22T00:18:31.000Z,1594847758577434625,RT @shanerooks: We really need to bring back this energy. https://t.co/6fwhnCSNwS,1427099623441801216,['1594847758577434625'],en
2022-11-22T00:12:39.000Z,1594846281809252353,"RT @RevDaniel: I’m religious. I’m a Christian. I’m a pastor. 
And let me say this…

You do not have to respect anyone’s religious beliefs t…",1427099623441801216,['1594846281809252353'],en
2022-11-21T22:14:38.000Z,1594816584002203648,"RT @MattGertz: Elon Musk interacting with sycophantic right-wing influencers this weekend, a thread.",1427099623441801216,['1594816584002203648'],en
2022-11-21T22:14:30.000Z,1594816549545996288,RT @NoLieWithBTC: Holy shit. President Biden just now while pardoning the Thanksgiving turkeys: “The only red wave this season is gonna be…,1427099623441801216,['1594816549545996288'],en
2022-11-21T22:12:51.000Z,1594816136037761025,@spookysquirter Please tell me that's a Bob's Burger reference....,1427099623441801216,['1594816136037761025'],en
2022-11-21T22:04:34.000Z,1594814049770000385,RT @mmend_med: My future wife is a nurse who works long shifts in the middle of the night to take care of really sick babies. I am working…,1427099623441801216,['1594814049770000385'],en
2022-11-21T22:02:03.000Z,1594813418757918720,RT @ungerbn103: Why are Republicans and Evangelicals so angry and violent?,1427099623441801216,['1594813418757918720'],en
