author_id,edit_history_tweet_ids,lang,created_at,text,id
1645796845,['1595148199018500098'],en,2022-11-22T20:12:21.000Z,wow this is amazing @TotalMackage @xdraylee @Dean86682232 @BersatuLabs @olii370 @0xgroovygenie @anicho @xovyddod @Pitersburg @joshhamiltonX https://t.co/iXYRScZ5yL,1595148199018500098
1645796845,['1595145910601756672'],en,2022-11-22T20:03:16.000Z,damn i love QQL lol @brettjweisberg @MrRage1337 @OO_BabyBeluga @XimenaContla @rea7god @VeNFTianPoker @NFTNEWS2015 @patbirgan @korneliyakorol4 @biobioip @billykane125 https://t.co/iXYRScGWkD,1595145910601756672
1645796845,['1595143580380643328'],en,2022-11-22T19:54:00.000Z,damn this is amazing @hcbc63140366 @Cryptophoenix24 @Freaky_G88 @zebra_rich @farshidfeyzi64 @TheWorkforceDao @johnlisten5 @StephDindarova @sattarsoomro781 @REBEL_JQKER @laurastack https://t.co/iXYRScGWkD,1595143580380643328
1645796845,['1595141305591472128'],en,2022-11-22T19:44:58.000Z,damn i love QQL lol @_hmkristiansen @BlakeBottrill @jrodfanfan @Camila91689632 @yosef_skampson @joecella_ @DylanCulhane @snook_gg @AKJ1074 @zoro_billion @EZKL_V https://t.co/iXYRScGWkD,1595141305591472128
1645796845,['1595139011252977664'],en,2022-11-22T19:35:51.000Z,sick!  @NFT_Reindeer @akshatv @LarsHansson @DavidIainBrown @Mclovin13281922 @reziser @DetroitSStyle @theformula318 @NftGurue @TraceyJohn @threadles @BaliyanEth https://t.co/iXYRScZ5yL,1595139011252977664
1645796845,['1595136689915441152'],en,2022-11-22T19:26:37.000Z,best team ever 🔥 @Lord_Monreaux @fakecolors1 @mrjasperwong @vassallo_mike @DopeBongs420 @AgusNehc @akdonchampi @kylelung_ @elnrvemsk @cryptoadstoolz @Cao_y_Cola @AndrebezW @miteshhalani https://t.co/iXYRScZ5yL,1595136689915441152
1645796845,['1595134377503387648'],en,2022-11-22T19:17:26.000Z,Best project to ever be in the space @NaoMGL @paranoxious @AkorAbel1 @0xnugs @grl_must_ride @glass_hamlet @RevelX_NFT @bob_lasar @PlanetCrypto8 @hexx_9 @SmokeyDougie https://t.co/iXYRScZ5yL,1595134377503387648
1645796845,['1595132016626126848'],en,2022-11-22T19:08:03.000Z,Best project to ever be in the space @drreza200 @kalebola80 @uggliz @Artem15414145 @AlexRandom4uk @FCFBallerz @lennoxphotos @fancy_figures @RlyImDaPluug @loweisz @NeverStopPlease @Dezmondmflewis @LeftLost4 https://t.co/iXYRScZ5yL,1595132016626126848
1645796845,['1595121846206464000'],en,2022-11-22T18:27:38.000Z,yoo i love QQL @markiarioNFT @soo_eth @HamSlice3000 @nolandubeau @Alfrican @oleskre @TheBoysNft @ikoofficial_iko @arjboom @JasonHa48477254 @SeabumsNFTs @ethMixologist https://t.co/TM3NTNx7g5,1595121846206464000
1645796845,['1595119486666874880'],en,2022-11-22T18:18:16.000Z,respect for tyler hobbs! @ATNPassion @Casper_BBB @mac_gruber @sleepybear231 @flexynfts @BenjaminHovig @nishinnit @WilliamLamkin @Esclaponr @nft_ricochet https://t.co/TM3NTNeY1X,1595119486666874880
1645796845,['1595117119133601793'],en,2022-11-22T18:08:51.000Z,damn i love QQL lol @nftkevin_eth @0xMPDF @aroto13 @ether_crystals @rolls_rice0x @grayartnft @ManuelFP @Tropical_Jewel @F_Pixels @_elantris @honeyb_nft @Zwwwww66 https://t.co/TM3NTNx7g5,1595117119133601793
1645796845,['1595114791919448065'],en,2022-11-22T17:59:36.000Z,respect for tyler hobbs! @pop5t4r @RyanDLowry @Ipsanon @hyungjcho @tonybodom @daily_gumption @FaliArtt @ArabianBits @crypto_aray @jingoli95 @rayn0701 @illuminated__2 @snoodlewawanom https://t.co/TM3NTNeY1X,1595114791919448065
1645796845,['1434355147849846784'],qht,2021-09-05T03:18:10.000Z,#gamervacciné_e,1434355147849846784
1645796845,['1415732746543063042'],pt,2021-07-15T17:59:24.000Z,"RT @impaKt1K: O prometido é devido!

Durante o mês de Julho estamos a fazer um #giveaway de uma #PS5 e o que tens de fazer é:

1) Seguir-me…",1415732746543063042
1645796845,['1415732663072198659'],pt,2021-07-15T17:59:04.000Z,Estou a participar no #giveaway de uma #ps5 do bino do @impakt1k na #twitch ! É lidar! https://t.co/rga8Dt4Weq,1415732663072198659
1645796845,['1415730849165856778'],pt,2021-07-15T17:51:52.000Z,"RT @zorlaKOKA: Boas a todos!!!
Aqui temos finalmente o giveaway ""released"" 🥳🥳, como sempre só tens de:

🤜tagar 2 amigos;
🤜dar like e retwee…",1415730849165856778
1645796845,['1415726785652793345'],en,2021-07-15T17:35:43.000Z,"RT @EsportsWales: We have joined together with @HyperX announce our new Stream Team!🎉

We are giving away three HyperX Cloud II Headsets to…",1415726785652793345
1645796845,['1415726012793507845'],en,2021-07-15T17:32:39.000Z,"RT @NerdOrDieCom: 📢 Win a RTX 3070 Ti Graphics Card!

✅ Follow @NerdOrDieCom and @GamingCareers
✅ RT and like this tweet
✅ Bonus entries fo…",1415726012793507845
1645796845,['1415725667782639616'],en,2021-07-15T17:31:16.000Z,RT @TeamCommandGG: What’s that? A #Giveaway?! You could #Win this custom-built gaming PC worth over £5k or a brand-new Nvidia 3080 GPU than…,1415725667782639616
