created_at,text,author_id,lang,edit_history_tweet_ids,id
2022-11-22T22:29:17.000Z,RT @katchey: It’s a privilege and I love the challenge. I thank H.E Peter Obi for his confidence in my abilities to serve as his special as…,929849083921125376,en,['1595182660439121924'],1595182660439121924
2022-11-22T22:28:48.000Z,"RT @Makavelli275: The ages of the 2023 race 3 major contenders:

Mikano man: 75-year-old
Agbado man: 70-year-old (according to him.
H.E. Pe…",929849083921125376,en,['1595182536841478144'],1595182536841478144
2022-11-22T22:28:12.000Z,"RT @sowedowo: That H.E Peter Obi subtly and epic jab to Kadaria, at the town all meeting last night, now has more political value than the…",929849083921125376,en,['1595182387797037056'],1595182387797037056
2022-11-22T22:27:34.000Z,"RT @_weyimi: Medical outreach happening at okene LGA Kogi state. 

I must confess H.E Peter Obi has brought out a side in us that has been…",929849083921125376,en,['1595182227821924354'],1595182227821924354
2022-11-22T22:26:36.000Z,"RT @JayJayMax8: This is exactly what will happen on February 25th, 2023.

#90MinutesWithPeterObi H.E Peter Obi Reno Omokri Kola Abiola Come…",929849083921125376,en,['1595181981284925443'],1595181981284925443
2022-11-22T22:26:04.000Z,"RT @HabibMo04350196: Nigeria is the ""GATEWAY"" to Africa, and the fate of Nigeria depends on a good Leader, Lets us Vote Massively for H.E.…",929849083921125376,en,['1595181848317009924'],1595181848317009924
2022-11-22T22:25:18.000Z,"RT @Nkemchor_: @PeterObi Peter Obi / Datti will lead Nigeria from 2023.  Retweet if you believe!
https://t.co/CgTayad1g9",929849083921125376,en,['1595181655358148609'],1595181655358148609
2022-11-22T19:16:14.000Z,RT @Allezamani: Why does vote wisely trigger the Agbado community? Since when did the phrase “vote wisely become a bad word? Dear Nigerians…,929849083921125376,en,['1595134073860927489'],1595134073860927489
2022-11-22T19:15:02.000Z,"RT @Elkrosmediahub: The ‘most prepared candidate’ is shying away from mere town hall interview. 

We all know Bobo Chicago won’t show up, b…",929849083921125376,en,['1595133771929747456'],1595133771929747456
2022-11-22T19:14:46.000Z,"RT @Topboychriss: Peter Obi should be protected at all cost. Peter Obi should please double his security.

He is a stumbling block to Atiku…",929849083921125376,en,['1595133707668422657'],1595133707668422657
2022-11-22T19:14:33.000Z,"RT @Morris_Monye: After seeing Obi’s performance on “The Candidates” yesterday, Atiku was like “No be me and you go do that one”

He has de…",929849083921125376,en,['1595133651330945024'],1595133651330945024
2022-11-22T19:14:17.000Z,"RT @novieverest: Leave people like Adamu Garba, he is an example of wealth without enterprise. They are truly scared of good governance.",929849083921125376,en,['1595133583676813312'],1595133583676813312
2022-11-22T19:14:05.000Z,RT @Ibnwalee: PO is unnecessarily over scrutinized abeg. Arguably the less corrupt of all candidates yet he gets the most flak. I don’t car…,929849083921125376,en,['1595133532770181120'],1595133532770181120
2022-11-22T19:13:20.000Z,"RT @firstladyship: My People, focus on Atiku Abubakar. Tinubu is no pretender or political Casanova, he wears Emilokan &amp; Bulabah on his che…",929849083921125376,en,['1595133344156880900'],1595133344156880900
2022-11-22T19:12:59.000Z,RT @UchePOkoye: You can’t see the vision because you live off old order” Peter Obi to Kaduna Amampour.,929849083921125376,en,['1595133258853142528'],1595133258853142528
2022-11-22T19:12:44.000Z,"RT @Shehusky: “We have to move to 4th industrial revolution which is investment in human brain”
—- Peter Obi",929849083921125376,en,['1595133194244063232'],1595133194244063232
2022-11-22T19:12:35.000Z,"RT @HiikyaaTor: Kadaria Ahmed came with an Agenda to humiliate Peter YAKUBU Obi…
However, the table turned…She was schooled.
I thought a Jo…",929849083921125376,en,['1595133155778113536'],1595133155778113536
2022-11-22T19:12:13.000Z,"RT @Nkemchor_: So Peter Obi actually told Kadaria that she benefits from this government too?😭😭😹😹
Datti also didn't allow her bully him wit…",929849083921125376,en,['1595133064929476610'],1595133064929476610
2022-11-22T19:11:53.000Z,"RT @novieverest: Peter Obi and Dr. Yusuf Ahmed Datti should be sweating during the town hall, instead Kadaria was sweating.

They floored h…",929849083921125376,en,['1595132979906764800'],1595132979906764800
2022-11-22T19:11:42.000Z,RT @VictorIsrael_: NTA has announced that Atiku and Okowa wont be able to attend the meeting hosted by Kadaria. We arent the least surprise…,929849083921125376,en,['1595132933907501056'],1595132933907501056
2022-11-22T19:11:20.000Z,"RT @firstladyship: Head-to-head, Atiku is no match for Peter Obi. Put them both on a neutral ground, away from all the tribal &amp; ethnic sent…",929849083921125376,en,['1595132844015521792'],1595132844015521792
2022-11-22T19:10:53.000Z,"RT @Topboychriss: If Atiku had stayed back and supported Goodluck Jonathan in 2015, he would have been President today.

Common sense is in…",929849083921125376,en,['1595132729615876096'],1595132729615876096
2022-11-22T19:10:42.000Z,RT @itzz_blitz1: What Peter obi and datti Ahmed is doing to kardaria is what kardaria wanted to do them ( to box them).,929849083921125376,en,['1595132682417352704'],1595132682417352704
2022-11-22T19:10:23.000Z,"RT @Morris_Monye: Atiku does not care about the electorate or youth. 

Can’t remember him directly speaking to Nigerians. He is too big for…",929849083921125376,en,['1595132604965326848'],1595132604965326848
2022-11-22T19:10:10.000Z,RT @YarKafanchan: H.E @PeterObi and the leadership of the Labour Party met with members of the #ObidientNetwork earlier on today. Thankful…,929849083921125376,en,['1595132547071369216'],1595132547071369216
2022-11-22T19:09:25.000Z,"RT @PO_GrassRootM: BREAKING: Utomi, Other Third Force Movement Members To Storm Offices Of Electoral Body, INEC Nationwide Over Delay In Is…",929849083921125376,en,['1595132361574088704'],1595132361574088704
2022-11-22T19:09:04.000Z,RT @Shehusky: Mikano agbero boys were here early morning criticizing Peter Obi’s performance in the town hall meeting with Kadaria Ahmed.…,929849083921125376,en,['1595132270360547329'],1595132270360547329
2022-11-22T19:08:45.000Z,"RT @DanBornoReal: Always remember that immediately the food in a plate finishes, it becomes a DIRTY PLATE.",929849083921125376,en,['1595132194686906368'],1595132194686906368
2022-11-22T19:08:34.000Z,"RT @Nkemchor_: Kadaria in all of this has not mentioned Boko Haram, terrorism or Banditry. It's always with Peter Obi they grow fangs . IPO…",929849083921125376,en,['1595132144971829249'],1595132144971829249
2022-11-22T19:08:21.000Z,"RT @_weyimi: TINUBU IS STILL A DRUG BARON. 
TINUBU IS SENILE
TINUBU DOES NOT CARE FOR NIGERIA OR NIGERIANS 

You APC supporters can wail fr…",929849083921125376,en,['1595132090093547520'],1595132090093547520
2022-11-22T19:07:32.000Z,"RT @VictorIsrael_: Kadaria: But you were in PDP, the same set of people. Why do you think you are different 

Peter Obi: Even Moses in the…",929849083921125376,en,['1595131886686568448'],1595131886686568448
