created_at,text,edit_history_tweet_ids,author_id,lang,id
2022-11-22T21:56:07.000Z,RT @IdlemanShane: Why did I say the names of the 12 Republican senators who voted for the Respect for Marriage act? Take a listen and find…,['1595174312700481548'],787859802936320000,en,1595174312700481548
2022-11-22T20:30:22.000Z,"RT @ProjectBubbly: Bubbly &amp; Friends 🫧 x Hey! Reap3r💀
2 WL Spots Giveaway (Free Mint)

To Enter👇
✅Follow @Hey_Reap3r &amp; @ProjectBubbly &amp; @Ice…",['1595152730779439104'],787859802936320000,en,1595152730779439104
2022-11-22T19:14:00.000Z,"RT @moyo_world: We're moving our manufacturing plant 🏭👩‍🏭👨‍🏭!
Shenzhen is too nice of a city not to have a factory there!  #Shenzhen   #ele…",['1595133515867492352'],787859802936320000,en,1595133515867492352
2022-11-22T16:54:58.000Z,"RT @winwinbank: 🏆Dünya Kupasında Da Güvenin Adresi #Marsbahis 

✅https://t.co/d39euhucwI

#MarsBet https://t.co/oUiDnuefFE",['1595098524743393286'],787859802936320000,tr,1595098524743393286
2022-11-22T15:06:58.000Z,"RT @NFT_SalesRoom: The four mining consensus mechanisms of global blockchain will officially launch the online voting activities (POW, POS,…",['1595071346081341440'],787859802936320000,en,1595071346081341440
2022-11-22T14:03:08.000Z,"RT @DaoNfinity: Bears are lovely, so would be the bear market.🐻🐻🐻

@iteunkkiant @Octofan_NFT @Degenxulka @JpegFKVCVP @jaypeNTEOD @Luckypunk…",['1595055281125445636'],787859802936320000,en,1595055281125445636
2022-11-22T13:11:18.000Z,RT @kaiyun830: #2022世界杯预测冠军 #开云体育 #世界杯 #足球 #亚博 #游戏 Happiness is good health and a bad memory。 https://t.co/RQ2OYU1OUj,['1595042237196341248'],787859802936320000,en,1595042237196341248
2022-11-22T12:19:12.000Z,"RT @sololeveling_pr: ◤￣￣￣￣￣￣￣￣￣￣￣◥
『俺だけレベルアップな件』

ANIMATION PROJECT
COMING 2023
◣＿＿＿＿＿＿＿＿＿＿＿◢

https://t.co/FzYJIWI3V8

#俺レベ #SoloLeveling…",['1595029127647617025'],787859802936320000,ja,1595029127647617025
2022-11-22T11:33:41.000Z,"RT @NakamotoGames: We have tournaments like this taking place almost every week 🎉

Some with a prize pool as high as 10K $USD 💰

Test your…",['1595017672848453632'],787859802936320000,en,1595017672848453632
2022-11-22T10:45:31.000Z,RT @yule886: #世界杯投注平台  #阿根廷梅西 #爱游戏  #开云体育 #BG真人 #世界杯 #NBA  #真人百家乐  #PG电子 #捕鱼  #云游棋牌 #彩票  The best and most beautiful things in the world ca…,['1595005550974349313'],787859802936320000,en,1595005550974349313
