text,created_at,author_id,edit_history_tweet_ids,id,lang
RT @YarKafanchan: H.E @PeterObi and the leadership of the Labour Party met with members of the #ObidientNetwork earlier on today. Thankful…,2022-11-22T19:24:26.000Z,815461910795657216,['1595136139157188608'],1595136139157188608,en
RT @ObiDattiFamily: Is Aso Rock a Retirement Home for Expired Politicians? #GoAndVerify https://t.co/gUAzYxHHDO,2022-11-22T19:17:29.000Z,815461910795657216,['1595134389843030016'],1595134389843030016,en
"RT @PeterObi: This evening, I will be on Twitter Spaces to discuss topical political issues and other issues germane to nation-building and…",2022-11-22T19:17:18.000Z,815461910795657216,['1595134343760195584'],1595134343760195584,en
"RT @chude__: I’m here with my principal, the leading presidential candidate Mr @PeterObi as he address Nigerians on the ongoing twitter spa…",2022-11-22T19:11:46.000Z,815461910795657216,['1595132952350183427'],1595132952350183427,en
RT @Nkemchor_: Obi- Datti campaign train will be LIVE in Ibadan on Wednesday. Obidients in Oyo state.. tell someone to tell someone 🥵🥵🥵#Pet…,2022-11-22T18:42:50.000Z,815461910795657216,['1595125670077943808'],1595125670077943808,en
"RT @firstladyship: Just like he deleted his Deborah tweet, &amp; denied posting it, Atiku panicked &amp; pulled out of The Candidates Presidential…",2022-11-22T18:42:38.000Z,815461910795657216,['1595125618165022720'],1595125618165022720,en
"RT @chimaevery: @fkeyamo @officialABAT 😂😂😂😂

Oya intellectual discussion from last outing:

""Making money, keeping money, and mutiiliipicat…",2022-11-22T18:35:04.000Z,815461910795657216,['1595123713963601920'],1595123713963601920,en
"RT @akabogu: @fkeyamo @officialABAT Make you hold this one first.. meanwhile, what date is the bat appearing with Kadira? https://t.co/qTHa…",2022-11-22T18:34:10.000Z,815461910795657216,['1595123487978696705'],1595123487978696705,en
"RT @Jessehallidaygi: How can Atiku Abubakar Unite Nigeria, When he can't even unite his Party? How? How? 
Ortom throws his support to Peter…",2022-11-22T18:27:47.000Z,815461910795657216,['1595121884378505216'],1595121884378505216,en
RT @poshbab: @channelstv https://t.co/6iJecR1y17,2022-11-22T18:27:14.000Z,815461910795657216,['1595121744595279872'],1595121744595279872,qme
"RT @Nkemchor_: We are LIVE join us
https://t.co/LzDzgDcGOr",2022-11-22T18:26:07.000Z,815461910795657216,['1595121464088268802'],1595121464088268802,en
"RT @novieverest: If this thing Wike just said about Atiku is true, then Atiku is not a good person at all.

Just as OBJ said in his book, A…",2022-11-22T18:15:53.000Z,815461910795657216,['1595118889993928704'],1595118889993928704,en
"RT @omoelerinjare: IF YOU WANT TO GET ON THE HEADLINES IN NIGERIA ATTACK PETER OBI - ARISE TV MORNING CREW 

Nkechi Blessing Ganduje Portug…",2022-11-22T18:15:47.000Z,815461910795657216,['1595118863871803392'],1595118863871803392,en
