id,created_at,text,lang,author_id,edit_history_tweet_ids
1595174404962779137,2022-11-22T21:56:29.000Z,RT @IdlemanShane: Why did I say the names of the 12 Republican senators who voted for the Respect for Marriage act? Take a listen and find…,en,1324308222828781569,['1595174404962779137']
1595152786580467712,2022-11-22T20:30:35.000Z,"RT @ProjectBubbly: Bubbly &amp; Friends 🫧 x Hey! Reap3r💀
2 WL Spots Giveaway (Free Mint)

To Enter👇
✅Follow @Hey_Reap3r &amp; @ProjectBubbly &amp; @Ice…",en,1324308222828781569,['1595152786580467712']
1595133523266277376,2022-11-22T19:14:02.000Z,"RT @moyo_world: We're moving our manufacturing plant 🏭👩‍🏭👨‍🏭!
Shenzhen is too nice of a city not to have a factory there!  #Shenzhen   #ele…",en,1324308222828781569,['1595133523266277376']
1595098491847467016,2022-11-22T16:54:50.000Z,"RT @winwinbank: 🏆Dünya Kupasında Da Güvenin Adresi #Marsbahis 

✅https://t.co/d39euhucwI

#MarsBet https://t.co/oUiDnuefFE",tr,1324308222828781569,['1595098491847467016']
1595070953192849408,2022-11-22T15:05:24.000Z,"RT @LandofConquest: ✅ Get your Land NFT
✅ Work on it, more daily active points
✅ Make your land Super Rare
✅ Earn XTAL",en,1324308222828781569,['1595070953192849408']
1595055184144609280,2022-11-22T14:02:45.000Z,"RT @icbexchange: 🔹Cryptocurrency just got even better and its value keeps on increasing even more.

Buy and sell crypto with ICBROKER and e…",en,1324308222828781569,['1595055184144609280']
1595041836342870017,2022-11-22T13:09:42.000Z,RT @daPang70456438: #世界杯投注平台  #阿根廷梅西 #爱游戏  #开云体育 #BG真人 #世界杯 #NBA  #真人百家乐  #PG电子 #捕鱼  #云游棋牌 #彩票 Friendship is a sheltering tree。 https://t.c…,en,1324308222828781569,['1595041836342870017']
1595028680656527366,2022-11-22T12:17:26.000Z,RT @kaiyun830: #世界杯投注平台  #阿根廷梅西 #爱游戏  #开云体育 #BG真人 #世界杯 #NBA  #真人百家乐  #PG电子 #捕鱼  #云游棋牌 #彩票  The best and most beautiful things in the world…,en,1324308222828781569,['1595028680656527366']
1595017200305176579,2022-11-22T11:31:49.000Z,RT @yule886: #2022世界杯预测冠军 #开云体育 #世界杯 #足球 #亚博 #游戏 Happiness is good health and a bad memory。 https://t.co/bYdVK4WfHt,en,1324308222828781569,['1595017200305176579']
1595004725274951680,2022-11-22T10:42:14.000Z,RT @daPang70456438: #塔卡尔世界杯 #世界杯冠军预测 #足球 #开云 #真人百家乐  Don‘t cry because it is over， smile because it happened。 https://t.co/y6YQxIphho,en,1324308222828781569,['1595004725274951680']
1594983766447247360,2022-11-22T09:18:57.000Z,"RT @UtilityNet_: SOPHON #Intelligent #Computing Server product characteristic
#utility #utilitynet #BigData #Analytics #DataScience #AI #Ma…",en,1324308222828781569,['1594983766447247360']
1594947943936786432,2022-11-22T06:56:37.000Z,RT @_paiverse: Paiverse collaborates with trustworthy and reputable shipping partners. All assets are delivered to your destination fully i…,en,1324308222828781569,['1594947943936786432']
