text,lang,author_id,created_at,id,edit_history_tweet_ids
RT @EliteTrends1: Put your #Fall/#Winter/#Holidays plans in your mailbox today rsvp via https://t.co/YpEynuHClh for a limited time tickets…,en,893254537733169152,2022-11-22T21:51:09.000Z,1595173063229902852,['1595173063229902852']
RT @GlobalBusEvents: #Entrepreneurs #businessOwners and #professionals from all works of life come together for #networking exciting #music…,en,893254537733169152,2022-11-22T21:50:59.000Z,1595173018178883638,['1595173018178883638']
RT @JuneEventsNYC: What makes our parties different #livemusic #rnb performance #DJ show down #openbar delicious cuisine #whiteparty https:…,en,893254537733169152,2022-11-22T21:50:45.000Z,1595172961765494785,['1595172961765494785']
RT @DanceQueenNY: Looking for events in #NewYorkCity &amp; #WashingtonDC? #entrepreneurs #BusinessOwners #professionals look no further https:/…,en,893254537733169152,2022-11-22T21:50:29.000Z,1595172893322842149,['1595172893322842149']
"RT @Randbreloaded: Don’t have your ticket yet? Grab it now for this amazing #Christmas holiday party ""End of Year Hiphop-R&amp;B-Reggae-Soca Ni…",en,893254537733169152,2022-11-22T21:50:04.000Z,1595172787378917383,['1595172787378917383']
"RT @Randbreloaded: Singles &amp; couples pull up this Saturday for ""End of Year Hiphop-R&amp;B-Reggae-Soca Night""  from New Jersey, Long Island and…",en,893254537733169152,2022-11-22T21:50:00.000Z,1595172772187148323,['1595172772187148323']
"RT @Randbreloaded: Don’t have your ticket yet? Make your reservation while they last it’s the hottest party this Holiday season weekend. 
h…",en,893254537733169152,2022-11-22T21:49:57.000Z,1595172759423819776,['1595172759423819776']
"RT @Randbreloaded: Grab your ticket now ""End of Year Hiphop-R&amp;B-Reggae-Soca Night"" https://t.co/jbfleCfVmX @Randbreloaded #SaturdayVibes #W…",en,893254537733169152,2022-11-22T21:49:54.000Z,1595172746065059841,['1595172746065059841']
"RT @Randbreloaded: Grab your ticket now  ""End of Year Hiphop-R&amp;B-Reggae-Soca Night"" https://t.co/jbfleCfVmX…… a holiday party you’d love 
@…",en,893254537733169152,2022-11-22T21:49:51.000Z,1595172733490716672,['1595172733490716672']
"RT @Randbreloaded: Fall  is your season, you still got time to catch the best gigs in town with tickets via https://t.co/OfbUeXk2my @Randbr…",en,893254537733169152,2022-11-22T21:49:48.000Z,1595172721679339542,['1595172721679339542']
"RT @Randbreloaded: Dinner, drinks and dancing … live music and a dj… open bar it’s a deal you can’t and shouldn’t miss get your ticket now…",en,893254537733169152,2022-11-22T21:49:44.000Z,1595172706701479956,['1595172706701479956']
"RT @Randbreloaded: Share good vibes and make memories all Fall long with fantastic Soul Night events.  Experience fine dinning, drinks and…",en,893254537733169152,2022-11-22T21:49:41.000Z,1595172692327600143,['1595172692327600143']
"RT @Randbreloaded: Spending the holidays here in #NewYorkCity  grab your tickets today via https://t.co/kGPaxrc1TP
#NewYork #news #art #win…",en,893254537733169152,2022-11-22T21:49:38.000Z,1595172679690207232,['1595172679690207232']
RT @Randbreloaded: The cream of 2023s music events are based right here in #NewYorkCity  grab your tickets today via https://t.co/kGPaxrc1T…,en,893254537733169152,2022-11-22T21:49:35.000Z,1595172665819598876,['1595172665819598876']
RT @Randbreloaded: The cream of 2024s music events are based right here in #NewYorkCity  grab your tickets today via https://t.co/kGPaxrc1T…,en,893254537733169152,2022-11-22T21:49:32.000Z,1595172654901825561,['1595172654901825561']
"RT @Randbreloaded: Looking for a few secret agents for the ultimate thrill this December. Sign up today the cost is #inflation free ""End of…",en,893254537733169152,2022-11-22T21:49:29.000Z,1595172641970786305,['1595172641970786305']
"RT @Randbreloaded: Looking for a few secret agents for the ultimate thrill this December. Sign up today the cost is #inflation free ""End of…",en,893254537733169152,2022-11-22T21:49:26.000Z,1595172628230246431,['1595172628230246431']
"RT @Randbreloaded: Looking for a few secret agents for the ultimate thrill this December. Sign up today the cost is #inflation free ""End of…",en,893254537733169152,2022-11-22T21:49:23.000Z,1595172617153282049,['1595172617153282049']
"RT @Randbreloaded: Check out ""End of Year Hiphop-R&amp;B-Reggae-Soca Night"" https://t.co/ktEM8QdX68
@Randbreloaded #FIFAWorldCup #Qatar2022 #Qa…",en,893254537733169152,2022-11-22T21:49:18.000Z,1595172596605194241,['1595172596605194241']
"RT @Randbreloaded: Get your ticket now for this ""End of Year Hiphop-R&amp;B-Reggae-Soca Night"" James Bond themed party https://t.co/ktEM8PWlHy…",en,893254537733169152,2022-11-22T21:49:14.000Z,1595172579492630528,['1595172579492630528']
RT @Randbreloaded: 🔥 🔥 🔥 #NYC #USA https://t.co/8nfW26PpHN share with everyone you know … get the holidays popping  #Africa #Europe #Austra…,en,893254537733169152,2022-11-22T21:49:10.000Z,1595172564263120896,['1595172564263120896']
"RT @LeslieMusoko: The House of Abba by Leslie Musoko https://t.co/yn5PHxZeur via
@amazon
#Books #Reading #NewYork #London #ThrowbackThursda…",en,893254537733169152,2022-11-22T21:49:00.000Z,1595172519455166476,['1595172519455166476']
"RT @LeslieMusoko: Divinity Dawns by Leslie Musoko https://t.co/CeKPXDgfoy
@Amazon
#Books #Reading #NewYork #London #ThrowbackThursday #tbt…",und,893254537733169152,2022-11-22T21:48:57.000Z,1595172507216187413,['1595172507216187413']
"RT @LeslieMusoko: God's Grace: How To Go From Defeat to Victory https://t.co/RZRGc3D84V
@Amazon
#books #reading #NewYork #london #Throwback…",en,893254537733169152,2022-11-22T21:48:53.000Z,1595172491529715712,['1595172491529715712']
"RT @LeslieMusoko: Eli https://t.co/nI3oHqQARI via 
@Amazon
#faith #Books #Reading #NewYork #London #ThrowbackThursday #tbt #TGIF #Love #Chr…",und,893254537733169152,2022-11-22T21:48:50.000Z,1595172479038853138,['1595172479038853138']
RT @LeslieMusoko: #Books #Reading God's Grace:  How To Go From Defeat to Victory  https://t.co/PpbcQqH2dh via @amazon #worldwide #internati…,en,893254537733169152,2022-11-22T21:48:46.000Z,1595172460177014785,['1595172460177014785']
RT @Randbreloaded: Book your next event today https://t.co/OfbUeXk2my @Randbreloaded #NewYork  #music #hiphop #rnb #soca #rap #reggae #regg…,en,893254537733169152,2022-11-22T21:48:12.000Z,1595172317889499138,['1595172317889499138']
"RT @Randbreloaded: It is Saturday don’t miss out, tickets online only https://t.co/OfbUeXk2my for tickets to The Grand African Ball #NYC #p…",en,893254537733169152,2022-11-22T21:48:03.000Z,1595172283299074086,['1595172283299074086']
"RT @Randbreloaded: It’s a long holiday weekend Saturday don’t miss out, tickets online only https://t.co/OfbUeXk2my for tickets to The Gran…",en,893254537733169152,2022-11-22T21:47:59.000Z,1595172262994448386,['1595172262994448386']
"RT @Randbreloaded: This Saturday don’t miss out, tickets online only https://t.co/OfbUeXk2my for tickets to The Grand African Ball #NYC #pa…",en,893254537733169152,2022-11-22T21:47:50.000Z,1595172227493859332,['1595172227493859332']
"RT @Randbreloaded: This Saturday don’t miss out, tickets online only https://t.co/OfbUeXk2my for tickets to The Grand African Ball #NYC #pa…",en,893254537733169152,2022-11-22T21:47:35.000Z,1595172166085054490,['1595172166085054490']
RT @Randbreloaded: #NewYork this great #Summer event has everything you could possibly need for your #Saturday  ‘The Grand African Ball’  h…,en,893254537733169152,2022-11-22T21:47:25.000Z,1595172123911327746,['1595172123911327746']
RT @Randbreloaded: #NewYork searching for a cool Summer activity? Grab tickets for you &amp; your #friends   https://t.co/OfbUeXk2my @Randbrelo…,en,893254537733169152,2022-11-22T21:46:55.000Z,1595171998279340066,['1595171998279340066']
"RT @Randbreloaded: Plan your #Summer weekend with these upcoming events, #dinner, #drinks and #dancing with live entertainment at #inflatio…",en,893254537733169152,2022-11-22T21:46:36.000Z,1595171915659939847,['1595171915659939847']
RT @Randbreloaded: Book your next event today https://t.co/OfbUeXk2my @Randbreloaded #NewYork  #music #hiphop #rnb #soca #rap #reggae #regg…,en,893254537733169152,2022-11-22T21:45:54.000Z,1595171741688598528,['1595171741688598528']
"RT @Randbreloaded: Grab your tickets for some Summer fun in NYC; Party, tickets today @ https://t.co/kGPaxrc1TP
 #soulnightevents #areyoure…",en,893254537733169152,2022-11-22T21:45:51.000Z,1595171726786236427,['1595171726786236427']
