text,created_at,lang,id,edit_history_tweet_ids,author_id
"RT @itsJeffTiedrich: holy fucking shit, there is no 'Hunter Biden laptop.' what exists is a disembodied hard drive that Rudy Giuliani farte…",2022-11-22T19:17:46.000Z,en,1595134462492553217,['1595134462492553217'],45096435
"RT @lindyli: Fox spreads bigotry &amp; the Big Lie

CBS is legitimizing a Hunter Biden conspiracy pushed by Rudy Giuliani

CNN is lurching righ…",2022-11-22T19:16:14.000Z,en,1595134074628472833,['1595134074628472833'],45096435
"RT @mmpadellan: Hunter Biden is not employed by the government, did not steal classified nuclear documents or storm the US Capitol, but THA…",2022-11-20T21:10:17.000Z,en,1594438001819799552,['1594438001819799552'],45096435
"RT @TristanSnell: If you’re staying, I want to follow you. For the next 48 hours:

- If you follow me, I'll follow you back.

- If you alre…",2022-11-20T14:34:30.000Z,en,1594338399577845761,['1594338399577845761'],45096435
RT @mhdksafa: Who agrees with ending property tax at the age of 65 so that Seniors can finally stop being pushed out of their homes,2022-11-20T00:01:05.000Z,en,1594118595961061376,['1594118595961061376'],45096435
"RT @houndheavenTN: please share. 
#seditionhasconsequences",2022-11-18T00:27:11.000Z,en,1593400389248094208,['1593400389248094208'],45096435
RT @JLVsTW1: Wanting the Orange Fucknuckle to be president again is like taking a dump and pulling the turd out of the toilet just to eat i…,2022-11-17T15:13:58.000Z,en,1593261167065305088,['1593261167065305088'],45096435
"RT @namwella1961: Herschel Walker opposes expanding access to affordable health care through Medicaid, which would benefit 640,000 Georgian…",2022-11-15T23:51:36.000Z,en,1592666657247612928,['1592666657247612928'],45096435
RT @maggieKTVB7: Parents are reaching out to me 24/7. Some bringing their students home early for break. The public needs information today.,2022-11-15T19:29:54.000Z,en,1592600799515140096,['1592600799515140096'],45096435
"RT @AmoneyResists: If there’s any karmic justice, Lauren Boebert will lose by exactly 1776 votes.",2022-11-10T02:01:55.000Z,en,1590525127179276292,['1590525127179276292'],45096435
"RT @AOC: Many states don’t allow mail-in ballots to be counted before Election Day.

But many races can’t be called until mail-ins are coun…",2022-11-09T16:07:33.000Z,en,1590375548643323904,['1590375548643323904'],45096435
RT @LakotaMan1: I’ll take temporary inflation over permanent fascism any day of the week. #VoteBlueToSaveDemocracy,2022-11-08T05:39:48.000Z,en,1589855185014493184,['1589855185014493184'],45096435
"RT @IAmPoliticsGirl: Worried about crime? Make sure you know which party is actually making it worse. 
#MAGALiesCostLives 
 https://t.co/rm…",2022-11-07T16:20:48.000Z,en,1589654106612051969,['1589654106612051969'],45096435
RT @Rschooley: Comedy is legal... Suspends Kathy Griffin.,2022-11-07T15:32:33.000Z,en,1589641965532254208,['1589641965532254208'],45096435
RT @CathyJoeGPT: @Man55Rowdy @patriottakes Yes - exactly - the Iron Curtain - the Berlin Wall -  not a good thing but a part of the tyranny…,2022-11-04T04:34:54.000Z,en,1588389299950477313,['1588389299950477313'],45096435
"RT @rob0349: When your Social Security is gone,  when your daughter bleeds out from a miscarriage bcs of anti-abortion laws, when you can't…",2022-11-04T04:33:47.000Z,en,1588389016692346881,['1588389016692346881'],45096435
RT @RBReich: Memo to the media: Please don't say inflation is at a 40-year high without also mentioning that corporate profits are at a 70-…,2022-11-04T01:20:51.000Z,en,1588340464364593153,['1588340464364593153'],45096435
"RT @itsJeffTiedrich: holy fucking shit, look how quickly things went from 'we're all going to mars!' to 'give me 8 dollars'",2022-11-03T23:08:18.000Z,en,1588307107110998017,['1588307107110998017'],45096435
"RT @chrisennisidaho: Christ on a cracker, Idaho!!
I just drove a 700 mile loop through Idaho for work, and there are more Bundy signs out t…",2022-11-03T22:37:05.000Z,en,1588299252408545280,['1588299252408545280'],45096435
"RT @watchoutusa: Dear @GovernorLittle, I am having terrible cramps. Do I need a referral from you before I see my gynecologist or do I make…",2022-11-03T21:45:13.000Z,en,1588286197469585408,['1588286197469585408'],45096435
RT @Cajsa: Portlanders think they live in a violent crime-ridden hellhole because the media tells them they do. We don't even make the top…,2022-11-03T21:40:58.000Z,en,1588285128945520641,['1588285128945520641'],45096435
RT @Saadia___M: Trump’s tax returns have more privacy and protections than any uterus in Texas.,2022-11-03T02:45:00.000Z,en,1587999252449746944,['1587999252449746944'],45096435
"RT @TeaPainUSA: PATRIOTS: Can we get 1,000 quick replies usin’ the hashtag #DemsDeliverDemocracy to help get it trendin’?",2022-11-03T02:44:52.000Z,en,1587999220627574784,['1587999220627574784'],45096435
"RT @TG22110: Friendly Reminder:

“Our vote this year is about whether we ever get to vote again.”

— Rachel Maddow",2022-11-03T02:37:49.000Z,en,1587997446126596096,['1587997446126596096'],45096435
RT @LakotaMan1: Some Indigenous communities were prohibited from voting until 1965. We weren’t even considered citizens (of our own country…,2022-11-02T22:30:25.000Z,en,1587935187824160768,['1587935187824160768'],45096435
"RT @Music__Mentor: PSA
Just a note to say my dad woulda been 75 today. He passed at age 62. Been gone a while. Miss him every day.  Do you…",2022-11-02T22:29:48.000Z,en,1587935033100468225,['1587935033100468225'],45096435
"RT @TristanSnell: Mega MAGA, Ultra MAGA, Nuclear MAGA?!? Whatever happened to loving America, rejecting violence and extremism, and followi…",2022-11-02T22:16:37.000Z,en,1587931712277086210,['1587931712277086210'],45096435
"RT @OccupyDemocrats: BREAKING: Press Secretary Karine Jean-Pierre says Joe Biden has been ""clear"" that ""democracy is under assault and we c…",2022-11-02T22:16:22.000Z,en,1587931652080431104,['1587931652080431104'],45096435
"RT @TheJFreakinC: Not sure why Republicans are saying, “make America safe again…” when red states have the highest murder rates. So, make A…",2022-11-02T13:30:55.000Z,en,1587799415313829890,['1587799415313829890'],45096435
RT @gerryoftarth: @anet2111 Biden's taking names. This is a real deal worry because it would mean taking away benefits for children with di…,2022-11-02T04:44:35.000Z,en,1587666960833478656,['1587666960833478656'],45096435
RT @salaam: Some of yall don't know that SSDI monthly payments are really low - the 2021 average was $1358. Most beneficiaries can't even w…,2022-11-02T04:44:12.000Z,en,1587666864691609600,['1587666864691609600'],45096435
"RT @morethanmySLE: @POTUS Thank you, @POTUS Keep telling EVERYONE. I've been saying it for months that the GOP are coming for OUR MONEY, OU…",2022-11-02T04:42:46.000Z,en,1587666503910195200,['1587666503910195200'],45096435
RT @CalltoActivism: We're liberals busting our butts to crush MAGA in the midterms. We'll be damned if Elon is going to run us off Twitter.…,2022-11-01T02:57:02.000Z,en,1587277506205618177,['1587277506205618177'],45096435
"RT @mmpadellan: We spent most of our lives putting into Social Security, I'll be damned if they're going to take it away.

Can we get 1,000…",2022-10-31T23:30:04.000Z,en,1587225423444082688,['1587225423444082688'],45096435
RT @gnuman1979: Everyone has seen that movie. https://t.co/ZMvx2chxPp,2022-10-31T23:28:11.000Z,en,1587224949101850624,['1587224949101850624'],45096435
RT @BillPascrell: 662 days ago insurrectionists ransacked the US Capitol and hours later 68% of House republicans voted to finish the riote…,2022-10-31T21:37:04.000Z,en,1587196985496735744,['1587196985496735744'],45096435
"RT @MeidasTouch: FOLKS: There is NO time to waste.

Can we get 200 QUICK replies with #ProtectMySocialSecurity within the next 10 minutes?…",2022-10-31T21:12:13.000Z,en,1587190731508449280,['1587190731508449280'],45096435
@MissBehave2121 https://t.co/uuEkPPo4Eo,2022-10-31T20:42:44.000Z,qme,1587183311142924288,['1587183311142924288'],45096435
"RT @LiberalRisky: #Pelosigaylover trending.

Yeah, @Twitter advertisers, time to bail.  Hasn't even been 72 hours yet. 

Nice job, @elonmusk",2022-10-31T17:09:49.000Z,en,1587129728955473921,['1587129728955473921'],45096435
"RT @kurteichenwald: I admire the hell out of Obama. Think he was a great president, a brilliant man, &amp; amazing person. But I’d never fly a…",2022-10-31T17:00:23.000Z,en,1587127355491115008,['1587127355491115008'],45096435
RT @lukebryan: https://t.co/edKiDb49ir,2022-10-30T20:26:11.000Z,zxx,1586816756559269888,['1586816756559269888'],45096435
RT @ConscienceIsIt: Serious question - how can any reasonable person think Herschel Walker would make a good Senator?,2022-10-30T18:01:22.000Z,en,1586780312889352194,['1586780312889352194'],45096435
"RT @RBReich: Do I have this right? Shell raked in $9.45 billion in profits last quarter and has announced $4 billion in stock buybacks, but…",2022-10-30T17:58:45.000Z,en,1586779653704126464,['1586779653704126464'],45096435
"RT @ChristineALahti: Fuck the polls. I believe in the power of women. We know that without reproductive freedom, we will have no freedom at…",2022-10-30T16:48:23.000Z,en,1586761945549799425,['1586761945549799425'],45096435
