text,lang,id,author_id,edit_history_tweet_ids,created_at
"RT @TariAkpodiete: this guy got $1100 a month on ODSP and $974 went to his rent 
cc @nejsnave &gt; https://t.co/koDNp2SGop",en,1595160232266981377,49165172,['1595160232266981377'],2022-11-22T21:00:10.000Z
RT @BonitaZarrillo: The liberals had 7 years to make the #CanadaDisabilityBenefit a reality but they didn’t. WHY?? ♿️⚖️ #CDBby23 #canpoli #…,en,1595158536266604544,49165172,['1595158536266604544'],2022-11-22T20:53:26.000Z
"@JustinTrudeau How about a little more support for disabled Canadians first?  You know, those folks that elected you to serve them?  We're not in the Indo-Pacific or the Ukraine.  We're suffering, starving, and dying right here in Canada.",en,1595158224562708481,49165172,['1595158224562708481'],2022-11-22T20:52:11.000Z
RT @Ursinos: The man's reaction was exactly how I felt the day @nejsnave told me to put a new cane on my amazon wishlist and post it here o…,en,1595157376617046017,49165172,['1595157376617046017'],2022-11-22T20:48:49.000Z
RT @nejsnave: This journalist is 13 years old.,en,1595155675742867456,49165172,['1595155675742867456'],2022-11-22T20:42:04.000Z
"RT @losinghopein: People with disabilities 🚨

Human Rights Commission launches Poverty Point of View survey,  pls fill it out if you get a…",en,1595140398259011585,49165172,['1595140398259011585'],2022-11-22T19:41:21.000Z
"RT @ChrisGloverNDP: Bill 23, which allows the paving over of 7,000 acres of the #Greenbelt,  also puts 525,000 rental units in Toronto at r…",en,1595140098424643584,49165172,['1595140098424643584'],2022-11-22T19:40:10.000Z
"@havefaith0915 @nejsnave Was, isn't any longer, as my situation improved immensely once my original interview came out last month",en,1595139511368851456,49165172,['1595139511368851456'],2022-11-22T19:37:50.000Z
RT @althiaraj: My latest: https://t.co/4QywAQZQj6 https://t.co/WeLJ9hLA4o,en,1595133922198753280,49165172,['1595133922198753280'],2022-11-22T19:15:37.000Z
"RT @althiaraj: The maximum disability payment in Ontario is $1,228/month  (for a single adult).",en,1595133854628843520,49165172,['1595133854628843520'],2022-11-22T19:15:21.000Z
"RT @TorontoStar: Doug Ford’s flip-flop on the Greenbelt leaves me at a loss for words.

Developers don’t need an inside man when they’ve go…",en,1595133799477960705,49165172,['1595133799477960705'],2022-11-22T19:15:08.000Z
"@nejsnave Finally, while I agree 100% that solving the underlying issues is what is urgently needed, that doesn't mean that until that's done, we should force people to suffer so we can feel better about ourselves and our society",en,1595133415762038785,49165172,['1595133415762038785'],2022-11-22T19:13:37.000Z
"@nejsnave Once I decided that I would die instead of being homeless, it just meant a painful life could end with a painless death (and one that did not traumatize others).  Third, and this is stated clearly in the story, nobody pushed MAiD on me.  In fact, they tried talking me out of it.",en,1595133376859889664,49165172,['1595133376859889664'],2022-11-22T19:13:27.000Z
"@nejsnave As someone who is quoted extensively in this story, I'd like to clarify some things.  First, I would have qualified just on the basis of  physical and mental suffering.  Second, when faced with homelessness on top of that, MAiD was not a factor in choosing death over homelessness",en,1595133089948536832,49165172,['1595133089948536832'],2022-11-22T19:12:19.000Z
"RT @ChrisGloverNDP: In Question Period,  
@JessicaBellTO 
asks Premier Ford  ""how did you decide which Land owned by which Conservative don…",en,1595116067034394626,49165172,['1595116067034394626'],2022-11-22T18:04:40.000Z
"The real meaning of Doug Ford's ""I won't touch the Greenbelt"" promise:
Wealthy Ontario developer close to winning long battle to build homes on protected Greenbelt | CBC News https://t.co/H3OgQM3KcF",en,1595108199262134272,49165172,['1595108199262134272'],2022-11-22T17:33:25.000Z
RT @nejsnave: This is offensive.,en,1595103864692563968,49165172,['1595103864692563968'],2022-11-22T17:16:11.000Z
"Just wanted to thank everyone for your kind words and well wishes.  Whatever this is, it's really kicking my behind.  I was up for maybe 2 hours and now completely exhausted again.  Going to crash again and hope I feel vaguely human when I get up.  Goodnight all.",en,1594838657491427329,49165172,['1594838657491427329'],2022-11-21T23:42:21.000Z
"RT @althiaraj: ""Give us the land…""",en,1594808362360774687,49165172,['1594808362360774687'],2022-11-21T21:41:58.000Z
Ontario could face Charter challenge over law forcing some elderly hospital patients into nursing homes | CBC News https://t.co/PuBPCx2mXm,en,1594802024197005337,49165172,['1594802024197005337'],2022-11-21T21:16:47.000Z
"Woke up with a fever, aches and pains, scratchy throat, the works.  Thankfully, the test says it's not the plague, but I still feel like death warmed over.  Time for vitamin C, hot cocoa, and lots of sleep today.  If messages go unanswered, I'm not ignoring you, I'm passed out.",en,1594659289800626182,49165172,['1594659289800626182'],2022-11-21T11:49:36.000Z
RT @nejsnave: NEWS: Metro Hall warming centre will be open as of 4 pm tomorrow #toronto (should I even ask why it takes so long to open up…,en,1594560580081229825,49165172,['1594560580081229825'],2022-11-21T05:17:22.000Z
RT @drandrewb: There is such a strange social ethic in Canada — we are okay in keeping people in hospitals for weeks and months for thousan…,en,1594560390402564097,49165172,['1594560390402564097'],2022-11-21T05:16:37.000Z
"RT @ChrisGloverNDP: As glad as I am to hear CUPE OSBCU employees reached a tentative deal with the government, this doesn’t end the fight t…",en,1594559999119876096,49165172,['1594559999119876096'],2022-11-21T05:15:03.000Z
RT @nejsnave: NO ONE should worry about being warm at night in Canada in 2022. WE ARE A WINTER COUNTRY. It always have been. We know what i…,en,1594301191990775809,49165172,['1594301191990775809'],2022-11-20T12:06:39.000Z
@Airbnbsnitchpol Because I have to be able to live with the guy staring back at me when I look in a mirror.,en,1594231477482704896,49165172,['1594231477482704896'],2022-11-20T07:29:38.000Z
"@blue_jay_john @RachelNotley While many levels of government fail their constituents daily, I still think that Canadian people are, for the most part, kind and believe in supporting one another.  Then again, given what's happened with me in the last few weeks, I may be a bit biased.",en,1594226723402711041,49165172,['1594226723402711041'],2022-11-20T07:10:44.000Z
"RT @RachelNotley: We’re Canadian.
We take care of each other.
It’s really that simple.

Say no to UCP plans to make you pay for public heal…",en,1594226116105060353,49165172,['1594226116105060353'],2022-11-20T07:08:20.000Z
RT @nejsnave: Everyone out there with a platform: do you realize how **easily** you too could be respectfully raising money for folks with…,en,1594222506650599426,49165172,['1594222506650599426'],2022-11-20T06:53:59.000Z
"@OfficeGuru247 @tarasco58236538 @JustinTrudeau @francoislegault Being in enough pain to require almost 300 mg of Dilaudid every couple of weeks just so I can shuffle around like a 90 year old, needing 3 inhalers to breathe and a bunch of other stuff means I do qualify for medical issues.",en,1594134594147651584,49165172,['1594134594147651584'],2022-11-20T01:04:39.000Z
RT @nejsnave: The wind is brutally cold right now. If you see someone outside - coffee shop cards or TTC passes are the ONLY THINGS AVAILAB…,en,1594058953482293252,49165172,['1594058953482293252'],2022-11-19T20:04:05.000Z
@nejsnave So happy that you're feeling better.,en,1594052305430941697,49165172,['1594052305430941697'],2022-11-19T19:37:40.000Z
"@LeftBehindCnd @trallskis @lexlovesbed @DembaiUpdates @ClearlyValues @MarxistRealism Here is the annual report on the subject, on the off chance that you prefer facts to hysteria  https://t.co/aMEUMXZEJK",en,1594042006690488330,49165172,['1594042006690488330'],2022-11-19T18:56:44.000Z
@LeftBehindCnd @trallskis @lexlovesbed @DembaiUpdates @ClearlyValues @MarxistRealism And you have to jump through all kinds of hoops to get it as a tier 2 person (though I don't deny there are doctors around who are known for signing off on almost anyone).,en,1594041620391157760,49165172,['1594041620391157760'],2022-11-19T18:55:12.000Z
"@LeftBehindCnd @trallskis @lexlovesbed @DembaiUpdates @ClearlyValues @MarxistRealism Of the 10,064 people who died from MAiD in this country in 2021, the vast majority did so due to an incurable terminal illness.  Nobody is ""pushing"" it on anybody (in fact, 2 doctors and a social worker spent considerable time trying to talk me OUT OF APPLYING)
.",en,1594041238235365385,49165172,['1594041238235365385'],2022-11-19T18:53:41.000Z
"RT @SpringHawes: Re #MAiD

Disabled people are excluded like no other group in Canada. 

The only group that is routinely excluded from eve…",en,1593759732916842496,49165172,['1593759732916842496'],2022-11-19T00:15:05.000Z
RT @drandrewb: a 2-yeard old boy with RSV almost had to be rushed to Buffalo because there are no more pediatric ICU beds and we are still…,en,1593759416347672578,49165172,['1593759416347672578'],2022-11-19T00:13:50.000Z
"@trallskis @lexlovesbed @LeftBehindCnd @DembaiUpdates @ClearlyValues @MarxistRealism I guess ""That being said, the system IS definitely broken.  The solution isn't to take away maid though.  It's making life bearable enough that it would no longer be a good option"" was somehow ambiguous?",en,1593718822296485890,49165172,['1593718822296485890'],2022-11-18T21:32:31.000Z
RT @drandrewb: It is getting cold. Leaving a shelter clinic it is clear that hundreds of people have nowhere to go but to warm up in emerge…,en,1593478426899398656,49165172,['1593478426899398656'],2022-11-18T05:37:17.000Z
RT @ChrisGloverNDP: Our postsecondary students are being saddled with insurmountable student debts along with struggling through our housin…,en,1593454195302191104,49165172,['1593454195302191104'],2022-11-18T04:00:59.000Z
"@Alan_S_Hale Seeing how this government has essentially manufactured the healthcare crisis in order to pitch privatization as a solution, this is hardly surprising.",en,1593448291903102976,49165172,['1593448291903102976'],2022-11-18T03:37:32.000Z
"RT @ChrisGloverNDP: Under the guise of building ""affordable housing"" #DougFord is paving the Greenbelt,  stripping cities of their planning…",en,1593437172895449089,49165172,['1593437172895449089'],2022-11-18T02:53:21.000Z
RT @ChrisGloverNDP: Health Care: Not for Sale Town Hall https://t.co/vHIGnq72GG,en,1593436985988882433,49165172,['1593436985988882433'],2022-11-18T02:52:36.000Z
"RT @JeffBurch_: Our wannabe dictator Premier is now taking his wrecking ball to regional councils so he can wield even more power.

Ford ha…",en,1593358104321789952,49165172,['1593358104321789952'],2022-11-17T21:39:09.000Z
@nejsnave It certainly is,en,1593357509217107968,49165172,['1593357509217107968'],2022-11-17T21:36:48.000Z
RT @nejsnave: @ah_farsoud It's just all so disturbing.,en,1593357420822249472,49165172,['1593357420822249472'],2022-11-17T21:36:26.000Z
@nejsnave This is not going to end well.,en,1593354376743198721,49165172,['1593354376743198721'],2022-11-17T21:24:21.000Z
@officialmarina3 @CityNewsTO @CityCynthia Thank you so much ❤️,en,1593155325623881728,49165172,['1593155325623881728'],2022-11-17T08:13:23.000Z
"@EmeraldCityML @MarxistRealism You seem to be think that MAiD was a choice between life and death.  It wasn't.  At the time that I applied, I had decided to end my life, barring a miracle (and yes, the miracle happened).  All MAiD would have done is to make sure that death did not entail suffering.",en,1593119928198246406,49165172,['1593119928198246406'],2022-11-17T05:52:44.000Z
@1Jedi_Rey @cevapicel @MarxistRealism Thank you.,en,1593075145522176000,49165172,['1593075145522176000'],2022-11-17T02:54:47.000Z
@nejsnave Yay!,und,1593074708643450880,49165172,['1593074708643450880'],2022-11-17T02:53:03.000Z
@Nidhaug @CityNewsTO @CityCynthia Me too :),en,1593056947829616640,49165172,['1593056947829616640'],2022-11-17T01:42:28.000Z
"@E_Kess My response was way too long for a tweet, so I've sent you a message.",en,1593054180742434816,49165172,['1593054180742434816'],2022-11-17T01:31:28.000Z
"RT @drandrewb: if you choose to wear a mask indoors, you are not opposed to freedom. instead you might be aiding the freedom of someone who…",en,1593040127257112577,49165172,['1593040127257112577'],2022-11-17T00:35:38.000Z
"@BenjaminNorton To all of you who reached out with offers of help, since my situation has gotten so much better, I would ask that you consider helping Mina, A good friend, who is facing the same decision  https://t.co/oRpNP9ohGc",en,1593030824592814081,49165172,['1593030824592814081'],2022-11-16T23:58:40.000Z
"@MarxistRealism To all of you who reached out with offers of help, since my situation has gotten so much better, I would ask that you consider helping Mina, A good friend, who is facing the same decision  https://t.co/oRpNP9ohGc",en,1593030561500909568,49165172,['1593030561500909568'],2022-11-16T23:57:37.000Z
"@CityNewsTO @CityCynthia As for myself, I couldn't be more grateful.  If Cynthia hadn't taken an interest, and allowed me to have a voice, I'd be dead now instead of arguing with you fine folks.",en,1593020760607453185,49165172,['1593020760607453185'],2022-11-16T23:18:40.000Z
"@CityNewsTO @CityCynthia If anyone actually bothered to read (or watch) the full story, you'd see that both Cynthia and I mention that this was like winning a lottery, and not a fix, and that the broken system needs to fixed to help the hundreds of thousands who didn't win the lottery.",en,1593019779161665538,49165172,['1593019779161665538'],2022-11-16T23:14:46.000Z
"@FrenlyOfficer As long as it is a life worthy of being called that, I'm right there with you.  And, in fact, because of the literally thousands of people who have helped, I'll be around for a while yet :)",en,1592749942569046016,49165172,['1592749942569046016'],2022-11-16T05:22:32.000Z
"@FrenlyOfficer Would someone in my situation jumping in front of a subway train somehow make you happier?  Swallowing a gun in a hotel room? Swan dive off a roof?  Ziploc bag, helium and duct tape?  Car in a garage? Or must disabled Canadians suffer in perpetuity so you don't get disgusted?",en,1592749475193573376,49165172,['1592749475193573376'],2022-11-16T05:20:41.000Z
"@ancientastrokn3 This is her GoFundMe page.  Feel free to share it:

https://t.co/oRpNP9ohGc",en,1592748508796571648,49165172,['1592748508796571648'],2022-11-16T05:16:50.000Z
"@cevapicel @MarxistRealism Yes, that would be the ideal solution.  However, until we do, forcing people to suffer a some sort of salve for the collective conscience of those who abandoned them to begin with seems a little much.",en,1592748205199921154,49165172,['1592748205199921154'],2022-11-16T05:15:38.000Z
@marbeille @layne_madeline @MarxistRealism Ghorbanat beram azizam.  Kheili mamnoon.,in,1592747431737069569,49165172,['1592747431737069569'],2022-11-16T05:12:34.000Z
@MstrWaterbender @MarxistRealism I did.,en,1592747233455509504,49165172,['1592747233455509504'],2022-11-16T05:11:46.000Z
"@FrenlyOfficer Just so you know, I'm not the one who went to the media.  My only agenda was to die.  one of only 2 people who knew told them about my story, which resulted in the interview, and now i get to to listen to you instead of being dead.  Guess every silver lining must have a cloud.",en,1592746373384138755,49165172,['1592746373384138755'],2022-11-16T05:08:21.000Z
"RT @ChrisGloverNDP: The only shovels in the ground around the #Greenbelt should be farmer’s shovels.

🚜🌾

#ONpoli",en,1592735920452956160,49165172,['1592735920452956160'],2022-11-16T04:26:49.000Z
@liztweetinstuff Thank you so much ❤️,en,1592735686419189762,49165172,['1592735686419189762'],2022-11-16T04:25:53.000Z
"@layne_madeline @MarxistRealism Thank you.  Someone already did that a coupe of weeks ago (the video of me is actually from early October), and my situation has changed drastically since.  A follow up interview with all the details will be airing tomorrow on City News Toronto.",en,1592735463387049984,49165172,['1592735463387049984'],2022-11-16T04:25:00.000Z
"@ancientastrokn3 I wasn't referring to you, but a number of people have started using my story to paint Canada as a failing society, and that I object to.  Someone already started one, and it actually exceeded the goal set within 4 days, so my situation is no longer the one in that video",en,1592734699671420929,49165172,['1592734699671420929'],2022-11-16T04:21:58.000Z
"@liztweetinstuff Thank you, that's very kind.  My situation, thankfully has stabilized enough that it looks like I'll make it, so at the moment, I no longer need any more funds (I now have enough to supplement my benefits until I get into permanent affordable housing).",en,1592733766958854144,49165172,['1592733766958854144'],2022-11-16T04:18:16.000Z
"@cevapicel @MarxistRealism Compared to freezing to death on a subway grate, it is.  Though if you are unfortunate enough to one day find yourself faced with those options, you're free to choose whichever option you define as ""dying well"", and I will pay you the courtesy of not lecturing you about it.",en,1592732613235867648,49165172,['1592732613235867648'],2022-11-16T04:13:41.000Z
"@basedtool But those I could, and have been, handling for years.  The soul crushing, enforced, legislated poverty that was about to make me homeless, that I wasn't prepared to deal with.",en,1592731903844814849,49165172,['1592731903844814849'],2022-11-16T04:10:52.000Z
"@basedtool 24/7 pain due to a broken vertebrae that healed crookedly and has caused severe spinal stenosis, degenerative disc disease, osteoarthritis, PTSD, panic anxiety disorder, depression, pretty severe asthma (need 3 different inhalers to breathe), early stages of COPD, and a few more.",en,1592731649548378112,49165172,['1592731649548378112'],2022-11-16T04:09:51.000Z
@stardwvlley Thank you.,en,1592730579510136833,49165172,['1592730579510136833'],2022-11-16T04:05:36.000Z
"@jenelaina I hope so too.  If my story can somehow keep the conversation going and help bring about some much needed change to the system, then all the stress, pain and misery I've dealt with over the last few years will have been worth it.",en,1592729890662776832,49165172,['1592729890662776832'],2022-11-16T04:02:52.000Z
"@InclusionCA Those are the actual words on the MAiD form (I should know, I'm looking at mine to make sure I got it right).",en,1592705490035040256,49165172,['1592705490035040256'],2022-11-16T02:25:54.000Z
"@InclusionCA ""They have a serious and incurable illness,disease,OR disability and they are in an advanced state of irreversible decline in capacity and they are experiencing enduring physical or psychological suffering due to illness,disease,disability or state of decline that is intolerable""",en,1592705288276443136,49165172,['1592705288276443136'],2022-11-16T02:25:06.000Z
"@WattdeFook @MarxistRealism In other words, while living with the pain was bearable...Just, living with the pain while homeless was not.  As I said, I agree the system is broken.  But blaming my doctor for being compassionate is beyond the pale,",en,1592684644528689153,49165172,['1592684644528689153'],2022-11-16T01:03:04.000Z
@cheytownny @MarxistRealism Thank you❤️,en,1592684023654285312,49165172,['1592684023654285312'],2022-11-16T01:00:36.000Z
"@fanniesdream For those in the US, help this woman who is facing the same dreadful choice by contributing to the fundraiser started by her friend.  She deserves a chance at life:

https://t.co/oRpNP9ohGc",en,1592683834554085383,49165172,['1592683834554085383'],2022-11-16T00:59:51.000Z
"@fanniesdream Thanks so much for asking.  For those in Canada, please write to your provincial and federal representatives, and ask them to increase provincial disability support payments and services (E.G. Physio, massage, Chiropractic are no longer covered by ODSP in Ontario).",en,1592683305690107906,49165172,['1592683305690107906'],2022-11-16T00:57:45.000Z
"@MarxistRealism Sure, sounds good.  The wider the conversation goes, the better as far as I'm concerned.",en,1592676275067707393,49165172,['1592676275067707393'],2022-11-16T00:29:49.000Z
"@MarxistRealism Should say ""solution isn't to take away MAiD.  I swear the autocorrect is possessed.",en,1592676011526979584,49165172,['1592676011526979584'],2022-11-16T00:28:46.000Z
"@MarxistRealism And due to an amazing outpouring of love and support from so many people, I am no longer in that position.",en,1592673993399496704,49165172,['1592673993399496704'],2022-11-16T00:20:45.000Z
"@MarxistRealism That being said, the system IS definitely broken.  The solution isn't to take away made though.  It's making life bearable enough that it would no longer be a good option.",en,1592673804731691008,49165172,['1592673804731691008'],2022-11-16T00:20:00.000Z
"@MarxistRealism It's not a ""death slip"", but a voluntary application for MAiD that I had made of my own free will. I do qualify on medical grounds due to medical issues, but staring homelessness in the face was the last straw. He deserves a medal for being compassionate enough to understand.",en,1592673542533156864,49165172,['1592673542533156864'],2022-11-16T00:18:57.000Z
"RT @ianbremmer: stunning video coming out of iran

in mahsa amini’s hometown of saqez, thousands ignore govt road closures to walk to her g…",en,1592672134983475200,49165172,['1592672134983475200'],2022-11-16T00:13:22.000Z
"@nejsnave I hope all goes well, and that you have a full and speedy recovery ❤️",en,1592670341096083456,49165172,['1592670341096083456'],2022-11-16T00:06:14.000Z
