id,edit_history_tweet_ids,created_at,author_id,lang,text
1595148166722367488,['1595148166722367488'],2022-11-22T20:12:14.000Z,904926887247462401,en,wow this is amazing @MikeQuigley @EthJstn @mttschwrtz @roamyjones @odysseas_eth @daley_ocean @MinerSerious @rica_something @Axle360 @patternseeing https://t.co/6GgzjaEOd7
1595145881958768640,['1595145881958768640'],2022-11-22T20:03:09.000Z,904926887247462401,en,damn i love QQL lol @LibowHillock @LycieSki @MontseOceguera @MexXxSama @xJuliaSky @PhreshPrince204 @easy523555961 @TRAVMSK @MiramontLuc @Godzilladsdsds @ChrisRes https://t.co/6GgzjamEYZ
1595143551696138240,['1595143551696138240'],2022-11-22T19:53:53.000Z,904926887247462401,en,damn this is amazing @KaijuWaste @WeHODLWeWin @AuKafsh @BrianSe7en @dubbl_d @ArtEyeball @kojiro629 @miguelpriera @OliverH69414464 @Chubbst @YugesWRN https://t.co/6GgzjaEOd7
1595141277733244928,['1595141277733244928'],2022-11-22T19:44:51.000Z,904926887247462401,en,damn i love QQL lol @trinity_creator @buy_eth @NamiraGray @EpidemiK1989 @Tom_odw @fridgebuzz_art @veddiem @LaurentBerry @degengonedefi @LordAgos_ @h0lyshm0kes https://t.co/6GgzjaEOd7
1595138975441641472,['1595138975441641472'],2022-11-22T19:35:42.000Z,904926887247462401,en,sick!  @Zakia14682390 @proveanything @AllEnPoker247 @ADingoAteMyXRP @FirstSympton @robot0r @DemonCleaner_ @0xMai @brunolpc_costa @thetoastypoet @kunwei_ho @sanchez19610 https://t.co/6GgzjamEYZ
1595136651621457922,['1595136651621457922'],2022-11-22T19:26:28.000Z,904926887247462401,en,best team ever 🔥 @Siryannn3 @kevpeep @Juniorinmeta @MIGUENAVARRO @cryptowilli502 @NFTverse_ @chiquitaputri @A_La_nd @Kap99999 @o2choco @DPFBlockchain @5ku773d @Aaronli95 https://t.co/6GgzjaEOd7
1595134378547773441,['1595134378547773441'],2022-11-22T19:17:26.000Z,904926887247462401,en,Best project to ever be in the space @StefanPanayio2 @Alpha_Geom @Nathani76887681 @Dr_Cordon @nicodumas_io @adgrizzle @qingkongwanli6 @graham_cashin @HammerFlowerNFT @nevadoteth @derekbrands https://t.co/6GgzjaEOd7
1595131990042619904,['1595131990042619904'],2022-11-22T19:07:57.000Z,904926887247462401,en,Best project to ever be in the space @rodrigueznats @prettylaura @CatsRevealNFT @Toms00228744 @Ethereu63113166 @MajorJames16 @ImprovingMike @Harrystar1337 @TheChahatSharma @mike_aomoringo @dric_sea @happy_eggrollie @waynehuang https://t.co/6GgzjaEOd7
1595121809959301120,['1595121809959301120'],2022-11-22T18:27:30.000Z,904926887247462401,en,yoo i love QQL @chhrr_ @Pukasss @thewizajay @ujjwalgupta49 @Nft1oh @will_scobie @caryn_oryniak @DWilps @KimiPoon @XAResearch @jaron_nft @mich_freund https://t.co/XM8agdRk7y
1595119461002268672,['1595119461002268672'],2022-11-22T18:18:10.000Z,904926887247462401,en,respect for tyler hobbs! @nftwallofart @CrypticVick @zachneven @theMetaArt @parkjohwi @KoreJ @runmakai @fgarcia_nava @arsydotorg @DuchessBetsy https://t.co/XM8agdRk7y
1595117092352983040,['1595117092352983040'],2022-11-22T18:08:45.000Z,904926887247462401,en,damn i love QQL lol @NftsAnimated @chasse @elhammonsef @nbrader23 @TheNewNoreaga @joelmendez_99 @ii2757 @khalid_khan_1 @aka666999 @Guttercat69 @reelassetz @YimYeezy https://t.co/XM8agdRk7y
1595114766195838976,['1595114766195838976'],2022-11-22T17:59:30.000Z,904926887247462401,en,damn i love QQL lol @Duvengar @Austin02248798 @Elikhi @JamesGcrypto @peterkoehler @SuperJMcFly @studioAsWeAre @elevate_art @BAYCminter @CrypticDamage @shadows_eth @NFTMetaverses @BackpackerCC https://t.co/XM8age8n9y
1593928458568179713,['1593928458568179713'],2022-11-19T11:25:32.000Z,904926887247462401,en,"RT @radwansoccer: @cryptojack 🌻XRP #1
🌎To support our community, Brad Garlinghouse Ripple CEO initiated 100,000,000 XRP GIVEAWAY 
💰First co…"
